Freq_GHz,"dB(S(P2L:1,P2L:1))","dB(S(P3B:1,P3B:1))","dB(S(P2B:1,P2B:1))","dB(S(P4L:1,P4L:1))","dB(S(P1L:1,P1L:1))","dB(S(P1B:1,P1B:1))","dB(S(P4B:1,P4B:1))","dB(S(P3L:1,P3L:1))","dB(S(P2L:1,P3B:1))","dB(S(P2L:1,P2B:1))","dB(S(P2L:1,P4L:1))","dB(S(P2L:1,P1L:1))","dB(S(P2L:1,P1B:1))","dB(S(P2L:1,P4B:1))","dB(S(P2L:1,P3L:1))","dB(S(P3B:1,P2L:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4L:1))","dB(S(P3B:1,P1L:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P3L:1))","dB(S(P2B:1,P2L:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4L:1))","dB(S(P2B:1,P1L:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3L:1))","dB(S(P4L:1,P2L:1))","dB(S(P4L:1,P3B:1))","dB(S(P4L:1,P2B:1))","dB(S(P4L:1,P1L:1))","dB(S(P4L:1,P1B:1))","dB(S(P4L:1,P4B:1))","dB(S(P4L:1,P3L:1))","dB(S(P1L:1,P2L:1))","dB(S(P1L:1,P3B:1))","dB(S(P1L:1,P2B:1))","dB(S(P1L:1,P4L:1))","dB(S(P1L:1,P1B:1))","dB(S(P1L:1,P4B:1))","dB(S(P1L:1,P3L:1))","dB(S(P1B:1,P2L:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4L:1))","dB(S(P1B:1,P1L:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3L:1))","dB(S(P4B:1,P2L:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4L:1))","dB(S(P4B:1,P1L:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3L:1))","dB(S(P3L:1,P2L:1))","dB(S(P3L:1,P3B:1))","dB(S(P3L:1,P2B:1))","dB(S(P3L:1,P4L:1))","dB(S(P3L:1,P1L:1))","dB(S(P3L:1,P1B:1))","dB(S(P3L:1,P4B:1))"
7.738000,-7.603764,-12.154312,-17.949646,-9.067893,-8.313469,-25.767532,-16.265215,-9.874830,-33.521228,-28.930327,-15.852482,-19.693720,-36.803539,-32.186307,-18.929768,-33.521228,-41.938754,-34.541617,-37.106693,-45.337961,-40.042128,-27.239994,-28.930327,-41.938754,-33.380365,-46.072795,-41.762818,-44.795104,-25.386670,-15.852482,-34.541617,-33.380365,-21.258594,-28.353002,-30.029216,-21.903213,-19.693720,-37.106693,-46.072795,-21.258594,-42.162426,-34.981352,-15.216995,-36.803539,-45.337961,-41.762818,-28.353002,-42.162426,-51.113222,-37.536322,-32.186307,-40.042128,-44.795104,-30.029216,-34.981352,-51.113222,-39.210340,-18.929768,-27.239994,-25.386670,-21.903213,-15.216995,-37.536322,-39.210340
7.985500,-5.566373,-15.485957,-22.048177,-6.625568,-6.300047,-22.012277,-14.988702,-7.908088,-46.060566,-37.078993,-17.663085,-22.796720,-41.671491,-38.816164,-24.533941,-46.060566,-54.552611,-35.607678,-40.510661,-52.120580,-51.403140,-39.875464,-37.078993,-54.552611,-38.377355,-42.920304,-45.480508,-55.920784,-35.546532,-17.663085,-35.607678,-38.377355,-24.816816,-33.581930,-34.775693,-24.894750,-22.796720,-40.510661,-42.920304,-24.816816,-44.353320,-44.357245,-17.097411,-41.671491,-52.120580,-45.480508,-33.581930,-44.353320,-49.679413,-39.285847,-38.816164,-51.403140,-55.920784,-34.775693,-44.357245,-49.679413,-41.464493,-24.533941,-39.875464,-35.546532,-24.894750,-17.097411,-39.285847,-41.464493
8.233000,-4.674720,-15.238662,-24.892344,-5.395369,-5.264192,-18.490145,-13.390928,-6.334691,-52.677091,-38.779097,-19.153336,-26.665868,-43.386712,-42.362847,-27.739457,-52.677091,-53.788300,-36.968877,-43.998014,-54.296447,-58.375004,-70.754806,-38.779097,-53.788300,-41.230674,-42.840411,-48.724860,-67.080400,-38.734210,-19.153336,-36.968877,-41.230674,-27.949350,-35.356886,-38.347985,-27.501114,-26.665868,-43.998014,-42.840411,-27.949350,-41.040355,-50.500404,-18.519160,-43.386712,-54.296447,-48.724860,-35.356886,-41.040355,-50.795353,-41.796583,-42.362847,-58.375004,-67.080400,-38.347985,-50.500404,-50.795353,-44.974397,-27.739457,-70.754806,-38.734210,-27.501114,-18.519160,-41.796583,-44.974397
