Freq_GHz,"dB(S(P2L:1,P2L:1))","dB(S(P3B:1,P3B:1))","dB(S(P2B:1,P2B:1))","dB(S(P4L:1,P4L:1))","dB(S(P1L:1,P1L:1))","dB(S(P1B:1,P1B:1))","dB(S(P4B:1,P4B:1))","dB(S(P3L:1,P3L:1))","dB(S(P2L:1,P3B:1))","dB(S(P2L:1,P2B:1))","dB(S(P2L:1,P4L:1))","dB(S(P2L:1,P1L:1))","dB(S(P2L:1,P1B:1))","dB(S(P2L:1,P4B:1))","dB(S(P2L:1,P3L:1))","dB(S(P3B:1,P2L:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P4L:1))","dB(S(P3B:1,P1L:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P3L:1))","dB(S(P2B:1,P2L:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P4L:1))","dB(S(P2B:1,P1L:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3L:1))","dB(S(P4L:1,P2L:1))","dB(S(P4L:1,P3B:1))","dB(S(P4L:1,P2B:1))","dB(S(P4L:1,P1L:1))","dB(S(P4L:1,P1B:1))","dB(S(P4L:1,P4B:1))","dB(S(P4L:1,P3L:1))","dB(S(P1L:1,P2L:1))","dB(S(P1L:1,P3B:1))","dB(S(P1L:1,P2B:1))","dB(S(P1L:1,P4L:1))","dB(S(P1L:1,P1B:1))","dB(S(P1L:1,P4B:1))","dB(S(P1L:1,P3L:1))","dB(S(P1B:1,P2L:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P4L:1))","dB(S(P1B:1,P1L:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3L:1))","dB(S(P4B:1,P2L:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P4L:1))","dB(S(P4B:1,P1L:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P3L:1))","dB(S(P3L:1,P2L:1))","dB(S(P3L:1,P3B:1))","dB(S(P3L:1,P2B:1))","dB(S(P3L:1,P4L:1))","dB(S(P3L:1,P1L:1))","dB(S(P3L:1,P1B:1))","dB(S(P3L:1,P4B:1))"
7.738000,-7.781400,-12.375400,-21.244913,-8.568368,-8.216939,-21.057991,-23.957825,-9.094119,-34.483491,-32.555145,-15.892861,-16.442399,-28.605990,-33.207395,-24.580680,-34.483491,-44.441002,-34.483506,-36.626110,-55.314161,-40.570363,-33.556751,-32.555145,-44.441002,-31.964600,-43.386060,-41.570017,-45.969250,-28.619275,-15.892861,-34.483506,-31.964600,-22.236975,-30.954694,-29.986521,-23.057787,-16.442399,-36.626110,-43.386060,-22.236975,-27.793327,-34.840361,-13.500887,-28.605990,-55.314161,-41.570017,-30.954694,-27.793327,-70.696934,-30.312846,-33.207395,-40.570363,-45.969250,-29.986521,-34.840361,-70.696934,-36.877780,-24.580680,-33.556751,-28.619275,-23.057787,-13.500887,-30.312846,-36.877780
7.985500,-5.574587,-20.484107,-23.591181,-6.798122,-6.257327,-19.748636,-17.446764,-6.540425,-42.828213,-37.193718,-17.854484,-23.233044,-35.678052,-38.614277,-24.994699,-42.828213,-50.135531,-36.321363,-39.546095,-52.575835,-50.173560,-44.072728,-37.193718,-50.135531,-37.243434,-40.063302,-45.646053,-56.042268,-37.314849,-17.854484,-36.321363,-37.243434,-23.946819,-32.090557,-36.723756,-26.472019,-23.233044,-39.546095,-40.063302,-23.946819,-39.552220,-50.695761,-17.584410,-35.678052,-52.575835,-45.646053,-32.090557,-39.552220,-52.307623,-38.964973,-38.614277,-50.173560,-56.042268,-36.723756,-50.695761,-52.307623,-39.953875,-24.994699,-44.072728,-37.314849,-26.472019,-17.584410,-38.964973,-39.953875
8.233000,-4.572606,-26.619107,-22.673509,-5.649111,-5.023143,-17.515161,-14.011358,-5.212805,-45.964990,-39.360554,-19.260924,-27.461790,-38.281219,-43.271506,-27.768528,-45.964990,-52.325637,-37.640200,-42.880069,-55.055157,-57.688596,-43.898843,-39.360554,-52.325637,-39.980912,-42.466762,-48.115206,-64.513960,-40.221378,-19.260924,-37.640200,-39.980912,-26.761623,-33.604352,-41.735598,-29.195206,-27.461790,-42.880069,-42.466762,-26.761623,-40.433569,-44.873507,-19.130183,-38.281219,-55.055157,-48.115206,-33.604352,-40.433569,-52.834082,-42.412803,-43.271506,-57.688596,-64.513960,-41.735598,-44.873507,-52.834082,-44.570507,-27.768528,-43.898843,-40.221378,-29.195206,-19.130183,-42.412803,-44.570507
