freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,0.000000,0.000000,x_only_a_port,E1-E3,-0.239117,-0.239117,-2.094262,-1.739004,True
7.738000,45.000000,5.000000,0.000000,x_only_a_port,E1-E3,21.394004,21.394004,-2.045101,-1.539782,True
7.738000,45.000000,10.000000,0.000000,x_only_a_port,E1-E3,41.297581,41.297581,-1.866695,-1.203026,True
7.738000,45.000000,15.000000,0.000000,x_only_a_port,E1-E3,58.410944,58.410944,-1.674488,-0.801520,True
7.738000,45.000000,20.000000,0.000000,x_only_a_port,E1-E3,72.527317,72.527317,-1.572446,-0.424257,True
7.738000,45.000000,25.000000,0.000000,x_only_a_port,E1-E3,83.975339,83.975339,-1.625633,-0.142446,True
7.738000,45.000000,30.000000,0.000000,x_only_a_port,E1-E3,93.272890,93.272890,-1.862316,0.000000,True
7.738000,45.000000,35.000000,0.000000,x_only_a_port,E1-E3,100.931323,100.931323,-2.285522,-0.018494,True
7.738000,45.000000,40.000000,0.000000,x_only_a_port,E1-E3,107.387024,107.387024,-2.883333,-0.205108,True
7.738000,45.000000,45.000000,0.000000,x_only_a_port,E1-E3,112.997958,112.997958,-3.635510,-0.558789,True
7.738000,45.000000,50.000000,0.000000,x_only_a_port,E1-E3,118.063600,118.063600,-4.517057,-1.074147,True
7.738000,45.000000,55.000000,0.000000,x_only_a_port,E1-E3,122.848262,122.848262,-5.499807,-1.743877,True
7.738000,45.000000,60.000000,0.000000,x_only_a_port,E1-E3,127.599903,127.599903,-6.553101,-2.560519,True
7.738000,45.000000,65.000000,0.000000,x_only_a_port,E1-E3,132.562741,132.562741,-7.644529,-3.517912,True
7.738000,45.000000,70.000000,0.000000,x_only_a_port,E1-E3,137.986539,137.986539,-8.741722,-4.612290,True
7.738000,45.000000,75.000000,0.000000,x_only_a_port,E1-E3,144.140623,144.140623,-9.815953,-5.842308,True
7.738000,45.000000,80.000000,0.000000,x_only_a_port,E1-E3,151.345951,151.345951,-10.847735,-7.206183,True
7.738000,45.000000,85.000000,0.000000,x_only_a_port,E1-E3,160.035974,160.035974,-11.833482,-8.691264,True
7.738000,45.000000,90.000000,0.000000,x_only_a_port,E1-E3,170.819617,170.819617,-12.791273,-10.245673,True
7.738000,45.000000,95.000000,0.000000,x_only_a_port,E1-E3,-175.630933,184.369067,-13.763637,-11.717534,True
7.738000,45.000000,100.000000,0.000000,x_only_a_port,E1-E3,-159.364169,200.635831,-14.816339,-12.788391,True
7.738000,45.000000,105.000000,0.000000,x_only_a_port,E1-E3,-142.736894,217.263106,-16.031974,-13.085889,True
7.738000,45.000000,110.000000,0.000000,x_only_a_port,E1-E3,-130.442615,229.557385,-17.488224,-12.572000,True
7.738000,45.000000,115.000000,0.000000,x_only_a_port,E1-E3,-126.994714,233.005286,-19.167833,-11.612447,True
7.738000,45.000000,120.000000,0.000000,x_only_a_port,E1-E3,-135.705961,224.294039,-20.629216,-10.589223,True
7.738000,45.000000,125.000000,0.000000,x_only_a_port,E1-E3,-154.830675,205.169325,-20.629686,-9.712886,True
7.738000,45.000000,130.000000,0.000000,x_only_a_port,E1-E3,-172.607493,187.392507,-18.717270,-9.072450,True
7.738000,45.000000,135.000000,0.000000,x_only_a_port,E1-E3,177.185324,177.185324,-16.174906,-8.706618,True
7.738000,45.000000,140.000000,0.000000,x_only_a_port,E1-E3,172.152876,172.152876,-13.862030,-8.644654,True
7.738000,45.000000,145.000000,0.000000,x_only_a_port,E1-E3,169.618944,169.618944,-11.992419,-8.929835,True
7.738000,45.000000,150.000000,0.000000,x_only_a_port,E1-E3,168.139380,168.139380,-10.600911,-9.639637,True
7.738000,45.000000,155.000000,0.000000,x_only_a_port,E1-E3,166.970379,166.970379,-9.706305,-10.916004,True
7.738000,45.000000,160.000000,0.000000,x_only_a_port,E1-E3,165.602422,165.602422,-9.348016,-13.036809,True
7.738000,45.000000,165.000000,0.000000,x_only_a_port,E1-E3,163.225046,163.225046,-9.599589,-16.659203,True
7.738000,45.000000,170.000000,0.000000,x_only_a_port,E1-E3,155.571333,155.571333,-10.592784,-24.248884,True
7.738000,45.000000,175.000000,0.000000,x_only_a_port,E1-E3,5.810918,5.810918,-12.585526,-29.920798,True
7.738000,45.000000,180.000000,0.000000,x_only_a_port,E1-E3,-15.365285,-15.365285,-16.185085,-18.707370,True
7.738000,45.000000,185.000000,0.000000,x_only_a_port,E1-E3,-39.183278,-39.183278,-23.176694,-14.437337,True
7.738000,45.000000,190.000000,0.000000,x_only_a_port,E1-E3,-137.949037,-137.949037,-24.520941,-12.204074,True
7.738000,45.000000,195.000000,0.000000,x_only_a_port,E1-E3,-165.989999,-165.989999,-17.066004,-11.087968,True
7.738000,45.000000,200.000000,0.000000,x_only_a_port,E1-E3,-172.712857,-172.712857,-13.273892,-10.755523,True
7.738000,45.000000,205.000000,0.000000,x_only_a_port,E1-E3,-175.692069,-175.692069,-11.115605,-11.050113,True
7.738000,45.000000,210.000000,0.000000,x_only_a_port,E1-E3,-177.530414,-177.530414,-9.868230,-11.887289,True
7.738000,45.000000,215.000000,0.000000,x_only_a_port,E1-E3,-179.147057,-179.147057,-9.222791,-13.216823,True
7.738000,45.000000,220.000000,0.000000,x_only_a_port,E1-E3,178.684917,-181.315083,-9.020142,-15.000431,True
7.738000,45.000000,225.000000,0.000000,x_only_a_port,E1-E3,174.791174,-185.208826,-9.169279,-17.174150,True
7.738000,45.000000,230.000000,0.000000,x_only_a_port,E1-E3,167.268710,-192.731290,-9.613334,-19.532582,True
7.738000,45.000000,235.000000,0.000000,x_only_a_port,E1-E3,154.469955,-205.530045,-10.309172,-21.458572,True
7.738000,45.000000,240.000000,0.000000,x_only_a_port,E1-E3,139.763850,-220.236150,-11.207378,-21.991060,True
7.738000,45.000000,245.000000,0.000000,x_only_a_port,E1-E3,131.770514,-228.229486,-12.222261,-21.095398,True
7.738000,45.000000,250.000000,0.000000,x_only_a_port,E1-E3,134.010304,-225.989696,-13.184386,-19.651553,True
7.738000,45.000000,255.000000,0.000000,x_only_a_port,E1-E3,144.619826,-215.380174,-13.804035,-18.188375,True
7.738000,45.000000,260.000000,0.000000,x_only_a_port,E1-E3,160.058728,-199.941272,-13.766759,-16.825858,True
7.738000,45.000000,265.000000,0.000000,x_only_a_port,E1-E3,176.278752,-183.721248,-12.998096,-15.546594,True
7.738000,45.000000,270.000000,0.000000,x_only_a_port,E1-E3,-169.482326,-169.482326,-11.731262,-14.310692,True
7.738000,45.000000,275.000000,0.000000,x_only_a_port,E1-E3,-157.964837,-157.964837,-10.257965,-13.087882,True
7.738000,45.000000,280.000000,0.000000,x_only_a_port,E1-E3,-148.822554,-148.822554,-8.762737,-11.863624,True
7.738000,45.000000,285.000000,0.000000,x_only_a_port,E1-E3,-141.477806,-141.477806,-7.332293,-10.637357,True
7.738000,45.000000,290.000000,0.000000,x_only_a_port,E1-E3,-135.416277,-135.416277,-6.003762,-9.418575,True
7.738000,45.000000,295.000000,0.000000,x_only_a_port,E1-E3,-130.222340,-130.222340,-4.795072,-8.222975,True
7.738000,45.000000,300.000000,0.000000,x_only_a_port,E1-E3,-125.553937,-125.553937,-3.718268,-7.069572,True
7.738000,45.000000,305.000000,0.000000,x_only_a_port,E1-E3,-121.115426,-121.115426,-2.784097,-5.978898,True
7.738000,45.000000,310.000000,0.000000,x_only_a_port,E1-E3,-116.636690,-116.636690,-2.002957,-4.972014,True
7.738000,45.000000,315.000000,0.000000,x_only_a_port,E1-E3,-111.855690,-111.855690,-1.384562,-4.069855,True
7.738000,45.000000,320.000000,0.000000,x_only_a_port,E1-E3,-106.500903,-106.500903,-0.937243,-3.292505,True
7.738000,45.000000,325.000000,0.000000,x_only_a_port,E1-E3,-100.271305,-100.271305,-0.667027,-2.658033,True
7.738000,45.000000,330.000000,0.000000,x_only_a_port,E1-E3,-92.813869,-92.813869,-0.576013,-2.180514,True
7.738000,45.000000,335.000000,0.000000,x_only_a_port,E1-E3,-83.703537,-83.703537,-0.659017,-1.866706,True
7.738000,45.000000,340.000000,0.000000,x_only_a_port,E1-E3,-72.442467,-72.442467,-0.897093,-1.710696,True
7.738000,45.000000,345.000000,0.000000,x_only_a_port,E1-E3,-58.518356,-58.518356,-1.247356,-1.686292,True
7.738000,45.000000,350.000000,0.000000,x_only_a_port,E1-E3,-41.587891,-41.587891,-1.633013,-1.739222,True
7.738000,45.000000,355.000000,0.000000,x_only_a_port,E1-E3,-21.821114,-21.821114,-1.947796,-1.786947,True
7.738000,45.000000,360.000000,0.000000,x_only_a_port,E1-E3,-0.239117,-0.239117,-2.094262,-1.739004,True
7.738000,45.000000,0.000000,45.000000,x_only_a_port,E1-E3,7.196377,7.196377,-16.100490,-10.081449,True
7.738000,45.000000,5.000000,45.000000,x_only_a_port,E1-E3,38.652587,38.652587,-13.297466,-9.908657,True
7.738000,45.000000,10.000000,45.000000,x_only_a_port,E1-E3,63.308808,63.308808,-11.511312,-8.759277,True
7.738000,45.000000,15.000000,45.000000,x_only_a_port,E1-E3,80.338781,80.338781,-10.529187,-6.913441,True
7.738000,45.000000,20.000000,45.000000,x_only_a_port,E1-E3,90.370052,90.370052,-10.154679,-5.002715,True
7.738000,45.000000,25.000000,45.000000,x_only_a_port,E1-E3,95.613285,95.613285,-10.252331,-3.360767,True
7.738000,45.000000,30.000000,45.000000,x_only_a_port,E1-E3,97.947686,97.947686,-10.722427,-2.071779,True
7.738000,45.000000,35.000000,45.000000,x_only_a_port,E1-E3,98.679899,98.679899,-11.484466,-1.126050,True
7.738000,45.000000,40.000000,45.000000,x_only_a_port,E1-E3,98.810283,98.810283,-12.467366,-0.489313,True
7.738000,45.000000,45.000000,45.000000,x_only_a_port,E1-E3,99.261697,99.261697,-13.599179,-0.124882,True
7.738000,45.000000,50.000000,45.000000,x_only_a_port,E1-E3,100.977918,100.977918,-14.788158,0.000000,True
7.738000,45.000000,55.000000,45.000000,x_only_a_port,E1-E3,104.817558,104.817558,-15.891293,-0.087899,True
7.738000,45.000000,60.000000,45.000000,x_only_a_port,E1-E3,111.108182,111.108182,-16.693787,-0.368990,True
7.738000,45.000000,65.000000,45.000000,x_only_a_port,E1-E3,119.000111,119.000111,-16.974779,-0.831922,True
7.738000,45.000000,70.000000,45.000000,x_only_a_port,E1-E3,126.575548,126.575548,-16.677525,-1.474678,True
7.738000,45.000000,75.000000,45.000000,x_only_a_port,E1-E3,132.153528,132.153528,-15.973436,-2.306109,True
7.738000,45.000000,80.000000,45.000000,x_only_a_port,E1-E3,135.148128,135.148128,-15.112648,-3.348703,True
7.738000,45.000000,85.000000,45.000000,x_only_a_port,E1-E3,135.667975,135.667975,-14.285045,-4.643878,True
7.738000,45.000000,90.000000,45.000000,x_only_a_port,E1-E3,133.828912,133.828912,-13.601433,-6.261989,True
7.738000,45.000000,95.000000,45.000000,x_only_a_port,E1-E3,129.262331,129.262331,-13.124048,-8.320818,True
7.738000,45.000000,100.000000,45.000000,x_only_a_port,E1-E3,120.458004,120.458004,-12.892957,-11.015016,True
7.738000,45.000000,105.000000,45.000000,x_only_a_port,E1-E3,102.750606,102.750606,-12.937397,-14.593105,True
7.738000,45.000000,110.000000,45.000000,x_only_a_port,E1-E3,63.070607,63.070607,-13.267699,-18.357534,True
