freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg
7.738000,45.000000,0.000000,x_only_a_port,E1-E3,100.000000,454.774653,1.439916,1.439916,63.888889,-27.264794,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,x_only_a_port,E1-E3,100.000000,1140.648248,27.162570,-692.837430,63.888889,-30.746038,75.705995,58.620655,177.424411
7.738000,45.000000,90.000000,x_only_a_port,E1-E3,98.630137,384.084810,10.784730,10.784730,63.380282,-36.643544,92.215688,67.098294,179.270008
7.738000,45.000000,135.000000,x_only_a_port,E1-E3,98.630137,360.000000,5.944260,365.944260,83.098592,-38.916229,33.382858,21.831679,154.858299
7.738000,45.000000,0.000000,x_only_a_port,E2-E4,98.630137,322.832367,2.058025,2.058025,52.112676,-60.061209,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,x_only_a_port,E2-E4,100.000000,243.456044,-17.688066,-17.688066,59.722222,-17.426973,122.846103,110.389861,179.637999
7.738000,45.000000,90.000000,x_only_a_port,E2-E4,100.000000,205.673694,-10.089838,-10.089838,51.388889,-21.895451,77.336600,63.479043,149.487857
7.738000,45.000000,135.000000,x_only_a_port,E2-E4,100.000000,616.770489,-4.158567,-364.158567,58.333333,-32.866967,61.415898,46.627724,179.784738
7.738000,45.000000,0.000000,x_only_a_port,E1-E2,100.000000,344.170538,17.574384,17.574384,50.000000,-28.135298,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,x_only_a_port,E1-E2,100.000000,622.319540,28.368917,-331.631083,62.500000,-23.829349,92.218311,76.547826,176.452934
7.738000,45.000000,90.000000,x_only_a_port,E1-E2,100.000000,227.692997,27.587954,27.587954,56.944444,-25.455225,49.309047,39.295209,123.703632
7.738000,45.000000,135.000000,x_only_a_port,E1-E2,100.000000,263.662869,22.710500,22.710500,70.833333,-33.786917,40.312886,27.250980,151.124420
7.738000,45.000000,0.000000,x_only_a_port,E2-E3,100.000000,472.337969,-16.134468,-16.134468,66.666667,-28.705480,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,x_only_a_port,E2-E3,100.000000,657.566188,-1.206347,-361.206347,50.000000,-30.746038,80.307143,67.323460,176.266841
7.738000,45.000000,90.000000,x_only_a_port,E2-E3,98.630137,342.377455,-16.803224,-16.803224,56.338028,-37.653521,69.659823,48.472624,173.626563
7.738000,45.000000,135.000000,x_only_a_port,E2-E3,98.630137,319.862811,-16.766241,-16.766241,61.971831,-39.119733,45.179309,29.001843,151.808914
