freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,0.000000,0.000000,x_only_a_port,E1-E3,0.177286,0.177286,-2.242658,-1.439047,True
7.738000,45.000000,5.000000,0.000000,x_only_a_port,E1-E3,21.927154,21.927154,-2.157900,-1.291149,True
7.738000,45.000000,10.000000,0.000000,x_only_a_port,E1-E3,41.915942,41.915942,-1.929706,-1.024735,True
7.738000,45.000000,15.000000,0.000000,x_only_a_port,E1-E3,59.119739,59.119739,-1.685049,-0.694750,True
7.738000,45.000000,20.000000,0.000000,x_only_a_port,E1-E3,73.337652,73.337652,-1.532386,-0.375221,True
7.738000,45.000000,25.000000,0.000000,x_only_a_port,E1-E3,84.877652,84.877652,-1.537412,-0.129513,True
7.738000,45.000000,30.000000,0.000000,x_only_a_port,E1-E3,94.232816,94.232816,-1.728915,0.000000,True
7.738000,45.000000,35.000000,0.000000,x_only_a_port,E1-E3,101.897607,101.897607,-2.111844,-0.011025,True
7.738000,45.000000,40.000000,0.000000,x_only_a_port,E1-E3,108.300957,108.300957,-2.677513,-0.175189,True
7.738000,45.000000,45.000000,0.000000,x_only_a_port,E1-E3,113.801201,113.801201,-3.409527,-0.498121,True
7.738000,45.000000,50.000000,0.000000,x_only_a_port,E1-E3,118.705407,118.705407,-4.286498,-0.981045,True
7.738000,45.000000,55.000000,0.000000,x_only_a_port,E1-E3,123.293510,123.293510,-5.282871,-1.622059,True
7.738000,45.000000,60.000000,0.000000,x_only_a_port,E1-E3,127.837871,127.837871,-6.368990,-2.417138,True
7.738000,45.000000,65.000000,0.000000,x_only_a_port,E1-E3,132.614956,132.614956,-7.511430,-3.361407,True
7.738000,45.000000,70.000000,0.000000,x_only_a_port,E1-E3,137.910784,137.910784,-8.674516,-4.450657,True
7.738000,45.000000,75.000000,0.000000,x_only_a_port,E1-E3,144.027577,144.027577,-9.823759,-5.682399,True
7.738000,45.000000,80.000000,0.000000,x_only_a_port,E1-E3,151.305427,151.305427,-10.931561,-7.054677,True
7.738000,45.000000,85.000000,0.000000,x_only_a_port,E1-E3,160.174810,160.174810,-11.984655,-8.558480,True
7.738000,45.000000,90.000000,0.000000,x_only_a_port,E1-E3,171.232037,171.232037,-12.991793,-10.154011,True
7.738000,45.000000,95.000000,0.000000,x_only_a_port,E1-E3,-174.792360,185.207640,-13.989784,-11.713516,True
7.738000,45.000000,100.000000,0.000000,x_only_a_port,E1-E3,-157.648198,202.351802,-15.046783,-12.936447,True
7.738000,45.000000,105.000000,0.000000,x_only_a_port,E1-E3,-139.254540,220.745460,-16.262595,-13.399173,True
