freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,0.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-63.717966,-63.717966,-1.257363,-2.457047,True
7.738000,45.000000,5.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-44.575833,-44.575833,-1.197406,-2.421434,True
7.738000,45.000000,10.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-26.522492,-26.522492,-1.150338,-2.403600,True
7.738000,45.000000,15.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-10.060757,-10.060757,-1.132932,-2.412676,True
7.738000,45.000000,20.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,4.518198,4.518198,-1.151402,-2.447084,True
7.738000,45.000000,25.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,17.142085,17.142085,-1.203480,-2.499525,True
7.738000,45.000000,30.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,27.922384,27.922384,-1.282403,-2.561598,True
7.738000,45.000000,35.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,37.086110,37.086110,-1.379764,-2.626093,True
7.738000,45.000000,40.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,44.912131,44.912131,-1.486932,-2.687303,True
7.738000,45.000000,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,51.692108,51.692108,-1.595683,-2.740413,True
7.738000,45.000000,50.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,57.712643,57.712643,-1.698520,-2.780684,True
7.738000,45.000000,55.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,63.245586,63.245586,-1.788884,-2.802637,True
7.738000,45.000000,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,68.533995,68.533995,-1.861273,-2.799088,True
7.738000,45.000000,65.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,73.766398,73.766398,-1.911329,-2.759824,True
7.738000,45.000000,70.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,79.040660,79.040660,-1.935952,-2.670035,True
7.738000,45.000000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,84.329881,84.329881,-1.933505,-2.509508,True
7.738000,45.000000,80.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,89.469905,89.469905,-1.904173,-2.255063,True
7.738000,45.000000,85.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,94.180958,94.180958,-1.850549,-1.890209,True
7.738000,45.000000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,98.112781,98.112781,-1.778538,-1.423940,True
7.738000,45.000000,95.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.882394,100.882394,-1.698666,-0.910089,True
7.738000,45.000000,100.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,102.081730,102.081730,-1.627771,-0.444382,True
7.738000,45.000000,105.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,101.281473,101.281473,-1.590859,-0.124462,True
7.738000,45.000000,110.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,98.164094,98.164094,-1.622153,0.000000,True
7.738000,45.000000,115.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,93.051912,93.051912,-1.760911,-0.059976,True
7.738000,45.000000,120.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,87.740820,87.740820,-2.026487,-0.260522,True
7.738000,45.000000,125.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,85.133845,85.133845,-2.349195,-0.557281,True
7.738000,45.000000,130.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,86.851205,86.851205,-2.522957,-0.920434,True
7.738000,45.000000,135.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,91.835369,91.835369,-2.392319,-1.335507,True
7.738000,45.000000,140.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,97.688214,97.688214,-2.056861,-1.798539,True
7.738000,45.000000,145.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,102.557195,102.557195,-1.692735,-2.308878,True
7.738000,45.000000,150.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,105.608546,105.608546,-1.384092,-2.854840,True
7.738000,45.000000,155.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,106.440055,106.440055,-1.145643,-3.371236,True
7.738000,45.000000,160.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,104.142345,104.142345,-0.971355,-3.615240,True
7.738000,45.000000,165.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,94.443896,94.443896,-0.856155,-3.032821,True
7.738000,45.000000,170.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,45.100219,45.100219,-0.804573,-1.571622,True
7.738000,45.000000,175.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-29.829942,-29.829942,-0.842504,-0.685892,True
7.738000,45.000000,180.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-46.058718,-46.058718,-1.051596,-0.841574,True
7.738000,45.000000,185.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-52.059723,-52.059723,-1.547368,-1.323713,True
7.738000,45.000000,190.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-50.924596,-50.924596,-1.384315,-1.742932,True
7.738000,45.000000,195.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,120.413992,120.413992,-0.720760,-2.011631,True
7.738000,45.000000,200.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,118.373955,118.373955,-0.514407,-2.136595,True
7.738000,45.000000,205.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,116.335029,116.335029,-0.488899,-2.147177,True
7.738000,45.000000,210.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,114.283285,114.283285,-0.532662,-2.073854,True
7.738000,45.000000,215.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,112.042033,112.042033,-0.618633,-1.944613,True
7.738000,45.000000,220.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,109.332816,109.332816,-0.743757,-1.792959,True
7.738000,45.000000,225.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,105.832331,105.832331,-0.914453,-1.671182,True
7.738000,45.000000,230.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,101.704610,101.704610,-1.142298,-1.647114,True
7.738000,45.000000,235.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.459151,100.459151,-1.440078,-1.758329,True
7.738000,45.000000,240.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,113.867674,113.867674,-1.811628,-1.956438,True
7.738000,45.000000,245.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,133.468052,133.468052,-2.227213,-2.128516,True
7.738000,45.000000,250.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.586280,139.586280,-2.587936,-2.186821,True
7.738000,45.000000,255.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.003054,140.003054,-2.737652,-2.120540,True
7.738000,45.000000,260.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.418582,139.418582,-2.595387,-1.973208,True
7.738000,45.000000,265.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.055348,139.055348,-2.256959,-1.797612,True
7.738000,45.000000,270.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.251207,139.251207,-1.882306,-1.631251,True
7.738000,45.000000,275.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.131705,140.131705,-1.565568,-1.493682,True
7.738000,45.000000,280.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,141.756199,141.756199,-1.330094,-1.392371,True
7.738000,45.000000,285.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,144.143799,144.143799,-1.167330,-1.328605,True
7.738000,45.000000,290.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,147.277575,147.277575,-1.061550,-1.301168,True
7.738000,45.000000,295.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,151.113701,151.113701,-0.998773,-1.308073,True
7.738000,45.000000,300.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,155.601447,155.601447,-0.968520,-1.347141,True
7.738000,45.000000,305.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,160.710744,160.710744,-0.963353,-1.416028,True
7.738000,45.000000,310.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,166.459742,166.459742,-0.978007,-1.512045,True
7.738000,45.000000,315.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,172.935106,172.935106,-1.008621,-1.631897,True
7.738000,45.000000,320.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-179.698838,180.301162,-1.052093,-1.771310,True
7.738000,45.000000,325.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-171.202786,188.797214,-1.105452,-1.924399,True
7.738000,45.000000,330.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-161.277997,198.722003,-1.165114,-2.082705,True
7.738000,45.000000,335.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-149.601661,210.398339,-1.225976,-2.234163,True
