freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,0.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-64.060337,-64.060337,-1.258239,-2.477570,True
7.738000,45.000000,5.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-44.713155,-44.713155,-1.198075,-2.429954,True
7.738000,45.000000,10.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-26.453728,-26.453728,-1.147663,-2.397555,True
7.738000,45.000000,15.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-9.821468,-9.821468,-1.124041,-2.394447,True
7.738000,45.000000,20.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,4.886078,4.886078,-1.133818,-2.421594,True
7.738000,45.000000,25.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,17.603108,17.603108,-1.175329,-2.471545,True
7.738000,45.000000,30.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,28.452879,28.452879,-1.242702,-2.534100,True
7.738000,45.000000,35.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,37.676202,37.676202,-1.328660,-2.599931,True
7.738000,45.000000,40.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,45.564923,45.564923,-1.425737,-2.661913,True
7.738000,45.000000,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,52.420062,52.420062,-1.526619,-2.714970,True
7.738000,45.000000,50.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,58.531810,58.531810,-1.624189,-2.755153,True
7.738000,45.000000,55.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,64.169012,64.169012,-1.711571,-2.778343,True
7.738000,45.000000,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,69.566004,69.566004,-1.782265,-2.778751,True
7.738000,45.000000,65.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,74.899071,74.899071,-1.830397,-2.747246,True
7.738000,45.000000,70.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,80.252510,80.252510,-1.851104,-2.669653,True
7.738000,45.000000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,85.585517,85.585517,-1.841091,-2.525744,True
7.738000,45.000000,80.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,90.720420,90.720420,-1.799375,-2.290988,True
7.738000,45.000000,85.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,95.366760,95.366760,-1.728286,-1.944938,True
7.738000,45.000000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,99.168637,99.168637,-1.634742,-1.489480,True
7.738000,45.000000,95.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,101.735529,101.735529,-1.531675,-0.971156,True
7.738000,45.000000,100.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,102.622814,102.622814,-1.439457,-0.485234,True
7.738000,45.000000,105.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,101.287083,101.287083,-1.387523,-0.139928,True
7.738000,45.000000,110.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,97.206479,97.206479,-1.416674,0.000000,True
7.738000,45.000000,115.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,90.667551,90.667551,-1.578629,-0.062556,True
7.738000,45.000000,120.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,84.169021,84.169021,-1.909626,-0.280825,True
7.738000,45.000000,125.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,81.515642,81.515642,-2.328636,-0.600589,True
7.738000,45.000000,130.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,83.918479,83.918479,-2.562639,-0.980755,True
7.738000,45.000000,135.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,89.277454,89.277454,-2.443824,-1.398211,True
7.738000,45.000000,140.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,94.934820,94.934820,-2.126496,-1.845960,True
7.738000,45.000000,145.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,99.392336,99.392336,-1.792124,-2.328807,True
7.738000,45.000000,150.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,102.090054,102.090054,-1.506499,-2.853504,True
7.738000,45.000000,155.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,102.623725,102.623725,-1.276262,-3.394053,True
7.738000,45.000000,160.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,99.826431,99.826431,-1.095867,-3.761531,True
7.738000,45.000000,165.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,88.719031,88.719031,-0.963722,-3.340866,True
7.738000,45.000000,170.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,40.592363,40.592363,-0.888834,-1.845132,True
7.738000,45.000000,175.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-24.760851,-24.760851,-0.903392,-0.861913,True
7.738000,45.000000,180.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-41.590953,-41.590953,-1.099077,-0.935699,True
7.738000,45.000000,185.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-45.957627,-45.957627,-1.546435,-1.345196,True
7.738000,45.000000,190.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,75.886687,75.886687,-1.313613,-1.723542,True
7.738000,45.000000,195.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,118.098420,118.098420,-0.775732,-1.986253,True
7.738000,45.000000,200.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,117.780157,117.780157,-0.588315,-2.131732,True
7.738000,45.000000,205.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,116.428118,116.428118,-0.560331,-2.176038,True
7.738000,45.000000,210.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,114.880911,114.880911,-0.606515,-2.133153,True
7.738000,45.000000,215.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,113.208484,113.208484,-0.702696,-2.012485,True
7.738000,45.000000,220.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,111.308605,111.308605,-0.844687,-1.832057,True
7.738000,45.000000,225.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,109.072897,109.072897,-1.036811,-1.646920,True
7.738000,45.000000,230.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,107.138489,107.138489,-1.287661,-1.561424,True
7.738000,45.000000,235.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,112.143592,112.143592,-1.605179,-1.660113,True
7.738000,45.000000,240.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,141.241498,141.241498,-1.984858,-1.897064,True
7.738000,45.000000,245.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,151.178442,151.178442,-2.384582,-2.120410,True
7.738000,45.000000,250.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,146.978120,146.978120,-2.695838,-2.214046,True
7.738000,45.000000,255.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,143.077090,143.077090,-2.773561,-2.165646,True
7.738000,45.000000,260.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.740494,140.740494,-2.570221,-2.026956,True
7.738000,45.000000,265.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.659123,139.659123,-2.201982,-1.856071,True
7.738000,45.000000,270.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.585110,139.585110,-1.822281,-1.691981,True
7.738000,45.000000,275.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.398530,140.398530,-1.512249,-1.554304,True
7.738000,45.000000,280.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,142.044721,142.044721,-1.287210,-1.450461,True
7.738000,45.000000,285.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,144.488203,144.488203,-1.135095,-1.381886,True
7.738000,45.000000,290.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,147.690144,147.690144,-1.038899,-1.347647,True
7.738000,45.000000,295.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,151.604838,151.604838,-0.984294,-1.346134,True
7.738000,45.000000,300.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,156.189666,156.189666,-0.960794,-1.375651,True
7.738000,45.000000,305.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,161.421764,161.421764,-0.960989,-1.434501,True
7.738000,45.000000,310.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,167.314733,167.314733,-0.979507,-1.520845,True
7.738000,45.000000,315.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,173.931541,173.931541,-1.012188,-1.632377,True
7.738000,45.000000,320.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-178.606358,181.393642,-1.055572,-1.765785,True
7.738000,45.000000,325.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-170.112088,189.887912,-1.106597,-1.915906,True
7.738000,45.000000,330.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-160.330150,199.669850,-1.162247,-2.074648,True
7.738000,45.000000,335.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-148.947547,211.052453,-1.218828,-2.230043,True
7.738000,45.000000,340.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-135.643232,224.356768,-1.270728,-2.366287,True
