freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,360.000000,-64.060337,295.939663,68.055556,-3.761531,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,277.424646,-47.808871,-47.808871,51.388889,-3.489119,71.276420,53.603098,177.985052
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,280.681061,-41.934416,-41.934416,61.111111,-3.604336,96.575223,74.286225,177.065109
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,360.000000,-58.413315,301.586685,73.611111,-2.954638,38.265555,27.535683,93.423543
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,363.907077,-133.032064,-133.032064,69.444444,-2.518751,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-145.036742,214.963258,73.611111,-2.431594,42.762816,31.046491,139.912214
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,411.974032,-144.011751,215.988249,66.666667,-3.224445,93.795661,67.778676,175.736932
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,280.614585,-131.904957,-131.904957,52.777778,-3.083230,67.276176,47.966677,171.690100
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,173.162635,35.253714,35.253714,54.166667,-2.243572,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,291.544667,31.437415,31.437415,70.833333,-2.553536,53.159742,34.605135,177.935370
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,172.719437,45.493219,45.493219,51.388889,-2.022997,81.313299,51.449588,179.645349
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,298.410623,48.333059,48.333059,61.111111,-2.590025,48.483034,31.669733,168.381140
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-95.989454,264.010546,86.111111,-3.761531,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,314.256402,-78.147357,-78.147357,61.111111,-3.489119,54.083141,34.613017,174.906468
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-83.729104,276.270896,69.444444,-3.604336,40.676650,28.647101,109.072788
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,338.254708,-101.943468,-101.943468,58.333333,-2.840109,50.863023,32.282581,168.635431
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,160.956090,-36.069582,-36.069582,51.388889,-3.761531,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,378.304825,-66.161999,293.838001,77.777778,-3.489119,53.273188,40.468282,159.429186
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,166.940774,-59.578052,-59.578052,68.055556,-3.740946,83.594904,60.690885,179.733688
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,372.765253,-26.992460,-386.992460,76.388889,-3.798165,42.910760,26.961024,179.447477
7.738000,45.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,96.902384,-263.097616,83.333333,-3.111346,0.000000,0.000000,0.000000
7.738000,45.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,337.417830,112.960783,112.960783,65.277778,-3.113196,52.494960,32.532803,167.556700
7.738000,45.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,95.134629,-264.865371,72.222222,-3.740129,38.895866,23.890499,97.907795
7.738000,45.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,320.727318,82.045596,82.045596,63.888889,-3.433552,51.144697,32.076848,173.899490
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,360.000000,-59.706533,300.293467,80.555556,-3.144561,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,877.437272,-43.291273,-763.291273,62.500000,-3.327687,57.887648,43.585174,169.629660
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,174.212369,-45.675675,-45.675675,50.000000,-3.749710,88.379366,68.772274,171.660631
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,720.000000,-63.530661,656.469339,84.722222,-2.950268,47.505664,30.918098,176.518762
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-136.843476,223.156524,73.611111,-2.791596,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-147.093042,212.906958,72.222222,-2.311908,35.546728,23.339194,171.032242
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-139.774038,580.225962,87.500000,-2.833877,74.858889,46.201034,179.361080
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,372.125616,-130.267559,-130.267559,55.555556,-3.194405,63.735937,43.118789,176.967389
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,303.440324,31.652985,31.652985,79.166667,-2.249845,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,390.076332,35.180584,-324.819416,91.666667,-2.361468,45.300316,29.322920,169.901745
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,48.901762,-311.098238,73.611111,-2.419335,73.907086,51.271013,178.589488
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,286.381749,44.770107,44.770107,61.111111,-2.231341,46.327977,28.846929,161.863127
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-88.685303,271.314697,84.722222,-3.144561,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,322.424844,-77.150573,-77.150573,68.055556,-3.315658,58.281767,35.502825,179.317364
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-90.120565,269.879435,68.055556,-3.749710,45.626667,29.916449,124.239963
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,407.530201,-103.806286,256.193714,69.444444,-2.950268,52.348801,31.641412,165.032506
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,225.658572,-47.628165,-47.628165,69.444444,-3.893901,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-69.038647,290.961353,87.500000,-3.315658,52.796603,36.966413,176.587639
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-47.974965,312.025035,83.333333,-3.959307,70.135358,48.222081,178.449730
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,448.167717,-24.249091,-384.249091,52.777778,-3.943333,41.421645,26.379662,152.763100
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,104.617856,-255.382144,81.944444,-3.027958,0.000000,0.000000,0.000000
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,321.820114,110.579684,110.579684,62.500000,-3.095585,48.113229,28.667989,172.557779
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,87.515780,-272.484220,73.611111,-3.561871,39.164138,27.680910,103.169967
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,333.826251,84.404784,84.404784,66.666667,-3.410858,48.274513,28.677294,164.033904
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,360.000000,-53.756497,306.243503,91.666667,-2.613799,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,568.825000,-41.163238,-401.163238,50.000000,-3.629177,40.022053,28.745743,155.277800
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,248.390774,-51.730024,-51.730024,52.777778,-4.087053,74.606364,52.508656,179.199820
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,504.505506,-65.536220,294.463780,83.333333,-3.135876,51.375314,35.170318,173.719491
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-141.239312,218.760688,69.444444,-3.029542,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-146.730424,213.269576,73.611111,-2.925493,32.457515,18.930579,167.735550
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,486.957605,-135.327751,-135.327751,59.722222,-3.125121,74.357947,48.550337,176.637075
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-130.681810,589.318190,73.611111,-2.897142,35.696918,24.719009,159.316429
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,296.328005,30.207842,30.207842,76.388889,-1.771569,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,40.415731,-319.584269,91.666667,-2.156049,39.419579,20.655011,179.463407
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,49.864286,-310.135714,72.222222,-2.733099,70.492030,45.160717,173.234694
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,40.028916,-319.971084,73.611111,-2.079982,39.405084,25.380084,162.808632
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-82.180859,277.819141,87.500000,-2.613799,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,335.042010,-79.134735,-79.134735,70.833333,-3.407359,48.858230,29.540235,156.824780
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-96.831438,263.168562,68.055556,-4.087053,54.001136,33.417894,160.663177
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,395.416977,-101.655299,258.344701,79.166667,-2.734486,45.271566,26.004505,140.776266
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,265.872278,-58.633184,-58.633184,69.444444,-3.896500,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,327.423835,-66.904754,-66.904754,81.944444,-3.407359,39.216701,25.055504,129.808614
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-35.624231,324.375769,79.166667,-4.132422,62.130954,41.479064,172.881009
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,260.395519,-27.541456,-27.541456,65.277778,-4.168138,28.240345,22.171653,89.273528
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,110.622965,-249.377035,87.500000,-3.303860,0.000000,0.000000,0.000000
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,311.567955,103.875649,103.875649,65.277778,-3.522257,38.122914,19.784285,178.628932
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,83.005355,-276.994645,72.222222,-3.655213,31.046681,23.860883,76.150827
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,366.967935,89.637164,-270.362836,69.444444,-3.112244,52.059913,29.620499,176.170698
7.738000,90.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,164.609968,-47.808871,-47.808871,70.833333,-2.973011,0.000000,0.000000,0.000000
