amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.175,-87.5,120.16760485352962,47.82886469543115,80.271635179427,136.9908620226286,179.90843415064302,99.6622907153729,71.2770061728395,288,False,False
0.9,-102.5,120.19392106024665,49.123581382638264,77.16305806940883,139.28603943808272,179.85233050903938,99.62423896499239,72.37221166505203,288,False,False
0.85,-90.0,120.27628613585651,48.31647381997281,80.69378168879966,137.43464135296313,179.9962851395714,99.6622907153729,71.67807772561294,288,False,False
1.2,-92.5,120.31498759367368,47.908962953140694,79.06386284505594,137.41218107270765,179.94926256684522,99.74790715372907,71.3251111607919,288,False,False
1.075,-105.0,120.32631219443195,49.0641325127701,78.42886320879997,138.9170521553135,179.92804453392944,99.80022831050229,72.27737567379586,288,False,False
1.0,-75.0,120.33623897647178,49.10023211377257,82.74727973267248,134.77328546779023,179.90638194655048,99.54813546423135,71.1376282385672,288,False,False
1.05,-107.5,120.3491310963392,49.70181825812625,77.71552929411972,139.45555095181433,179.87139878963112,99.77168949771689,72.50940053903669,288,False,False
1.15,-85.0,120.37753549717597,47.8143602821271,80.92090194737759,136.87429119620984,179.8373462110991,99.62899543378995,71.29629629629629,288,False,False
1.05,-77.5,120.50410722070667,48.46916337322505,82.26448324118653,135.14868094435636,179.9531208740389,99.51008371385085,71.25040365650695,288,False,False
1.15,-100.0,120.58257155352052,48.27951558737752,78.18987635173289,137.75282066706683,179.99074302592305,99.84303652968036,71.5609241870979,288,False,False
1.175,-97.5,120.61380646325121,48.07952665551839,78.38815927190622,137.30669193100928,179.85733826676255,99.82401065449011,71.40117712447525,288,False,False
0.85,-92.5,120.65663344992893,48.42208843962806,80.11716367397027,138.19862068956274,179.83428880183214,99.65753424657534,71.81495609459225,288,False,False
0.95,-107.5,120.66357612368105,50.07184561868566,77.42864858724654,140.62456340997525,179.99678022692115,99.73363774733637,72.50751422112924,288,False,False
