freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,170.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,105.166059,105.166059,-11.734414,-17.964727,True
7.738000,45.000000,175.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,141.617063,141.617063,-13.217904,-16.581125,True
7.738000,45.000000,180.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,175.984702,175.984702,-15.217162,-14.954513,True
7.738000,45.000000,185.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-147.325883,212.674117,-17.651394,-13.421584,True
7.738000,45.000000,190.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-102.535495,257.464505,-19.751534,-12.113394,True
7.738000,45.000000,195.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-53.101716,306.898284,-19.516052,-11.115167,True
7.738000,45.000000,200.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-15.917207,344.082793,-17.142914,-10.484806,True
7.738000,45.000000,205.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,7.454726,367.454726,-14.590373,-10.249097,True
7.738000,45.000000,210.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,22.463555,382.463555,-12.486670,-10.407106,True
7.738000,45.000000,215.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,32.294904,392.294904,-10.853688,-10.936216,True
7.738000,45.000000,220.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,38.380756,398.380756,-9.622364,-11.794371,True
7.738000,45.000000,225.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,41.197050,401.197050,-8.727191,-12.912559,True
7.738000,45.000000,230.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,40.600964,400.600964,-8.114913,-14.167686,True
7.738000,45.000000,235.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,36.202928,396.202928,-7.740755,-15.328420,True
7.738000,45.000000,240.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,28.325232,388.325232,-7.563945,-16.025876,True
7.738000,45.000000,245.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,19.209206,379.209206,-7.544013,-15.927174,True
7.738000,45.000000,250.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,12.117672,372.117672,-7.637808,-15.059601,True
7.738000,45.000000,255.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,8.766287,368.766287,-7.797106,-13.752138,True
7.738000,45.000000,260.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,9.000477,369.000477,-7.967130,-12.301367,True
7.738000,45.000000,265.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,11.999685,371.999685,-8.087172,-10.856884,True
7.738000,45.000000,270.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,16.940437,376.940437,-8.095334,-9.471611,True
7.738000,45.000000,275.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,23.103217,383.103217,-7.938766,-8.157324,True
7.738000,45.000000,280.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,29.849529,389.849529,-7.587215,-6.913627,True
7.738000,45.000000,285.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,36.641205,396.641205,-7.042842,-5.740096,True
7.738000,45.000000,290.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,43.099344,403.099344,-6.339475,-4.640491,True
7.738000,45.000000,295.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,49.043608,409.043608,-5.531709,-3.623438,True
7.738000,45.000000,300.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,54.480072,414.480072,-4.680940,-2.701563,True
7.738000,45.000000,305.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,59.553576,419.553576,-3.844762,-1.890021,True
7.738000,45.000000,310.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,64.496469,424.496469,-3.071429,-1.204915,True
7.738000,45.000000,315.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,69.593242,429.593242,-2.398074,-0.661808,True
7.738000,45.000000,320.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,75.164609,435.164609,-1.850910,-0.274313,True
7.738000,45.000000,325.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,81.566407,441.566407,-1.446276,-0.052434,True
7.738000,45.000000,330.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,89.195886,449.195886,-1.191662,0.000000,True
7.738000,45.000000,335.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,98.495354,458.495354,-1.085713,-0.110379,True
7.738000,45.000000,340.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,109.935246,469.935246,-1.115866,-0.360006,True
7.738000,45.000000,345.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,123.943465,483.943465,-1.252580,-0.701077,True
7.738000,45.000000,350.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,140.737053,500.737053,-1.441407,-1.058989,True
7.738000,45.000000,355.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,160.052814,520.052814,-1.600322,-1.344956,True
7.738000,45.000000,360.000000,0.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-179.077829,540.922171,-1.636997,-1.489494,True
7.738000,45.000000,0.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.158488,179.158488,-0.397993,-0.324906,True
7.738000,45.000000,5.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-163.774143,196.225857,-0.638647,-0.117152,True
7.738000,45.000000,10.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-146.964463,213.035537,-0.804980,0.000000,True
7.738000,45.000000,15.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-131.011960,228.988040,-0.838470,-0.021831,True
7.738000,45.000000,20.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-116.602304,243.397696,-0.742758,-0.211126,True
7.738000,45.000000,25.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-104.219610,255.780390,-0.580073,-0.581331,True
7.738000,45.000000,30.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-93.988083,266.011917,-0.433609,-1.136175,True
7.738000,45.000000,35.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-85.739077,274.260923,-0.372661,-1.873808,True
7.738000,45.000000,40.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-79.168907,280.831093,-0.440110,-2.789247,True
7.738000,45.000000,45.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-73.965108,286.034892,-0.655733,-3.875028,True
7.738000,45.000000,50.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-69.873454,290.126546,-1.023935,-5.120255,True
7.738000,45.000000,55.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-66.722169,293.277831,-1.540187,-6.508593,True
7.738000,45.000000,60.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-64.422785,295.577215,-2.194975,-8.015926,True
7.738000,45.000000,65.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-62.959244,297.040756,-2.975828,-9.608314,True
7.738000,45.000000,70.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-62.368909,297.631091,-3.868145,-11.240865,True
7.738000,45.000000,75.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-62.713429,297.286571,-4.855258,-12.858482,True
7.738000,45.000000,80.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-64.036923,295.963077,-5.917767,-14.400108,True
7.738000,45.000000,85.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-66.317600,293.682400,-7.032010,-15.808325,True
7.738000,45.000000,90.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-69.433801,290.566199,-8.167488,-17.044182,True
7.738000,45.000000,95.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-73.166338,286.833662,-9.283525,-18.102276,True
7.738000,45.000000,100.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-77.225797,282.774203,-10.326595,-19.017704,True
7.738000,45.000000,105.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-81.255100,278.744900,-11.231609,-19.860456,True
7.738000,45.000000,110.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-84.779681,275.220319,-11.931279,-20.721929,True
7.738000,45.000000,115.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-87.155259,272.844741,-12.373523,-21.702153,True
7.738000,45.000000,120.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-87.590333,272.409667,-12.537384,-22.902249,True
