amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
0.975,-82.5,117.6092951188643,47.78944104259899,81.93477868805746,136.9633206317578,179.97962488458978,99.70985540334856,70.96459932434111,288,False,False
1.1,-95.0,117.65189776427458,47.38331960340261,79.49377186813913,138.40502957431383,179.98101244430103,99.75266362252664,71.12132672578682,288,False,False
0.925,-95.0,117.82528624807482,47.81877580825803,80.1565503338472,139.4498276767403,179.9894969262893,99.66704718417047,71.36993255831284,288,False,False
1.025,-82.5,117.89668354411785,47.697952938077435,82.63602529648368,137.46150557464694,179.95646976156132,99.70985540334856,70.78768909754825,288,False,False
0.925,-85.0,117.95890362451784,47.84025278270522,80.34868697341584,137.42256852381675,179.95053948382247,99.70509893455099,71.25853112502173,288,False,False
0.9,-90.0,117.9642137425693,47.83277871210358,80.94496574217105,138.6029496868043,179.77198199194157,99.67180365296804,71.21533211615372,288,False,False
1.1,-97.5,118.03842830688025,47.58203864491266,78.71119582358385,138.7882315721403,179.9891086457319,99.72888127853882,71.19875891149366,288,False,False
0.95,-100.0,118.25392253639879,48.17705196819398,79.79143884141334,139.51348078803824,179.73586779358152,99.6622907153729,71.58836506694487,288,False,False
1.125,-90.0,118.26258795686614,47.318501231367186,81.55559147841211,137.78558427997856,179.99382586356268,99.73363774733637,71.02949487045731,288,False,False
0.975,-102.5,118.3087042175229,48.45870485161884,79.90880298538569,140.02446911998845,179.73018375206175,99.64326484018265,71.72095070422534,288,False,False
0.9,-92.5,118.31921714803437,47.85753357693552,80.40503499378596,138.82219121475077,179.90361384603412,99.6622907153729,71.3511858186154,288,False,False
1.1,-87.5,118.37368201454824,47.3531551756466,81.97905273880603,137.5519520895869,179.935660461147,99.71936834094369,70.96646235437316,288,False,False
1.025,-102.5,118.37531674982668,48.32506244447578,80.24155427489274,139.94636547506184,179.97382269956898,99.66704718417047,71.62368501130237,288,False,False
0.925,-97.5,118.46803430712005,48.05869962236121,79.79314969247851,139.53999191416364,179.95077853971486,99.65753424657534,71.54652451747523,288,False,False
1.125,-92.5,118.46972018644215,47.38938455151677,80.73637129046854,138.05352760745382,179.7399597150469,99.77168949771689,71.10665536428446,288,False,False
1.0,-80.0,118.47322732253272,48.174218154141506,83.23987709689241,137.25636680197638,179.90492918056617,99.68607305936072,70.71514736567553,288,False,False
0.95,-82.5,118.50582447867839,47.97317336800856,81.60102612532482,137.2870591725015,179.94806471779782,99.73363774733637,70.98792601286733,288,False,False
1.075,-85.0,118.54220384382907,47.426943968330384,82.46221051566657,137.37747470789455,179.86221901919458,99.68607305936072,70.85099330551208,288,False,False
1.1,-100.0,118.55676131999266,47.90980741299447,77.96923696041844,139.237271633014,179.96258312162945,99.7574200913242,71.4305120848548,288,False,False
1.125,-95.0,118.72345734720368,47.42605618694142,79.93151378438726,138.45423525957605,179.96083379610934,99.75266362252664,71.02433272474352,288,False,False
0.9,-87.5,118.7524726164433,47.95045341312706,80.99292409473864,138.26382616301498,179.99996395301275,99.70509893455099,71.29683968005564,288,False,False
1.0,-105.0,118.80329305297846,48.84736106494728,80.52595786777235,140.68888606497333,179.90377435530263,99.61472602739725,71.71797761879922,288,False,False
0.9,-95.0,118.83383233873896,48.00109612028204,79.92718412853476,138.92212829270372,179.9777685851734,99.67180365296804,71.3514652731202,288,False,False
1.05,-82.5,118.95996473327169,47.71549060638657,83.00216750399056,137.58861256196883,179.999363609404,99.71461187214612,70.76785559033212,288,False,False
1.125,-97.5,119.09458418461826,47.64685392447,79.14965933021796,138.90112905410146,179.73387128916067,99.75266362252664,71.19848721961398,288,False,False
1.05,-102.5,119.13976050861469,48.28380346913016,80.17511785716042,140.13263738606307,179.9972303490096,99.6908295281583,71.60169349429913,288,False,False
0.975,-80.0,119.20263995567025,48.22182130060256,82.89571349481116,137.05303182601085,179.94726657119736,99.68607305936072,70.85126499739175,288,False,False
0.95,-102.5,119.20401957592522,48.5621838972878,79.65768369676648,140.03185363174805,179.95910949121833,99.61472602739725,71.72095070422534,288,False,False
0.875,-90.0,119.20499251713821,48.193140031224374,80.78028874968973,139.0345312025051,179.8234076701012,99.70034246575342,71.35471005042602,288,False,False
0.925,-100.0,119.2381893805884,48.366250404262296,79.52501987373111,139.72681728099812,179.8934266356871,99.63375190258752,71.62694531385847,288,False,False
0.9,-85.0,119.36195838839353,48.14960701967825,80.60040405414769,137.92722009692582,179.94762638505523,99.72412480974124,71.22185272126586,288,False,False
1.15,-90.0,119.37915902040729,47.438818225989095,81.98728024497392,137.9304752282205,179.9701258331081,99.75266362252664,71.04905668579377,288,False,False
0.925,-82.5,119.40720817623806,48.12440255634333,81.27967030547427,137.39093320676437,179.99898366785243,99.73363774733637,71.04552469135803,288,False,False
1.125,-87.5,119.42522895594253,47.39991400267326,82.39252499270002,137.65835376375108,179.9561599294333,99.71461187214612,71.02514780038254,288,False,False
