freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,75.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,18.152564,378.152564,-6.390454,-16.227233,True
7.738000,45.000000,80.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,40.005061,400.005061,-7.328044,-17.079724,True
7.738000,45.000000,85.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,60.311548,420.311548,-8.299385,-16.947635,True
7.738000,45.000000,90.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,75.986160,435.986160,-9.292721,-16.179161,True
7.738000,45.000000,95.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,86.806188,446.806188,-10.296289,-15.212488,True
7.738000,45.000000,100.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,93.853710,453.853710,-11.298364,-14.287272,True
7.738000,45.000000,105.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,98.222512,458.222512,-12.287049,-13.493940,True
7.738000,45.000000,110.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,100.758655,460.758655,-13.249647,-12.861920,True
7.738000,45.000000,115.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,102.140250,462.140250,-14.171257,-12.404369,True
7.738000,45.000000,120.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,102.982030,462.982030,-15.032014,-12.135388,True
7.738000,45.000000,125.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,103.896871,463.896871,-15.802687,-12.075256,True
7.738000,45.000000,130.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,105.503258,465.503258,-16.440163,-12.249648,True
