Freq_GHz,"dB(S(P2B:1,P2B:1))","dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1B:1))","dB(S(P4A:1,P4A:1))","dB(S(P1A:1,P1A:1))","dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3B:1))","dB(S(P2A:1,P2A:1))","dB(S(P2B:1,P3A:1))","dB(S(P2B:1,P1B:1))","dB(S(P2B:1,P4A:1))","dB(S(P2B:1,P1A:1))","dB(S(P2B:1,P4B:1))","dB(S(P2B:1,P3B:1))","dB(S(P2B:1,P2A:1))","dB(S(P3A:1,P2B:1))","dB(S(P3A:1,P1B:1))","dB(S(P3A:1,P4A:1))","dB(S(P3A:1,P1A:1))","dB(S(P3A:1,P4B:1))","dB(S(P3A:1,P3B:1))","dB(S(P3A:1,P2A:1))","dB(S(P1B:1,P2B:1))","dB(S(P1B:1,P3A:1))","dB(S(P1B:1,P4A:1))","dB(S(P1B:1,P1A:1))","dB(S(P1B:1,P4B:1))","dB(S(P1B:1,P3B:1))","dB(S(P1B:1,P2A:1))","dB(S(P4A:1,P2B:1))","dB(S(P4A:1,P3A:1))","dB(S(P4A:1,P1B:1))","dB(S(P4A:1,P1A:1))","dB(S(P4A:1,P4B:1))","dB(S(P4A:1,P3B:1))","dB(S(P4A:1,P2A:1))","dB(S(P1A:1,P2B:1))","dB(S(P1A:1,P3A:1))","dB(S(P1A:1,P1B:1))","dB(S(P1A:1,P4A:1))","dB(S(P1A:1,P4B:1))","dB(S(P1A:1,P3B:1))","dB(S(P1A:1,P2A:1))","dB(S(P4B:1,P2B:1))","dB(S(P4B:1,P3A:1))","dB(S(P4B:1,P1B:1))","dB(S(P4B:1,P4A:1))","dB(S(P4B:1,P1A:1))","dB(S(P4B:1,P3B:1))","dB(S(P4B:1,P2A:1))","dB(S(P3B:1,P2B:1))","dB(S(P3B:1,P3A:1))","dB(S(P3B:1,P1B:1))","dB(S(P3B:1,P4A:1))","dB(S(P3B:1,P1A:1))","dB(S(P3B:1,P4B:1))","dB(S(P3B:1,P2A:1))","dB(S(P2A:1,P2B:1))","dB(S(P2A:1,P3A:1))","dB(S(P2A:1,P1B:1))","dB(S(P2A:1,P4A:1))","dB(S(P2A:1,P1A:1))","dB(S(P2A:1,P4B:1))","dB(S(P2A:1,P3B:1))"
7.738000,-15.962624,-15.188441,-17.862115,-14.140854,-14.602263,-17.755528,-18.199641,-13.912956,-19.104044,-20.482227,-28.624361,-25.625751,-18.846204,-21.454366,-7.884093,-19.104044,-29.114504,-18.609278,-19.278597,-23.947340,-8.894659,-19.585806,-20.482227,-29.114504,-25.712863,-7.662319,-19.507369,-18.721729,-19.786169,-28.624361,-18.609278,-25.712863,-18.664781,-9.346523,-18.992906,-19.186533,-25.625751,-19.278597,-7.662319,-18.664781,-20.008531,-32.444830,-19.404577,-18.846204,-23.947340,-19.507369,-9.346523,-20.008531,-20.408170,-32.519574,-21.454366,-8.894659,-18.721729,-18.992906,-32.444830,-20.408170,-24.959826,-7.884093,-19.585806,-19.786169,-19.186533,-19.404577,-32.519574,-24.959826
7.985500,-8.073970,-7.731854,-8.706346,-7.107641,-7.338011,-8.543457,-8.867917,-7.092419,-20.959761,-22.269657,-28.453961,-29.470406,-19.185022,-23.265679,-10.041358,-20.959761,-28.533630,-18.950520,-21.274002,-26.659029,-10.909874,-19.864650,-22.269657,-28.533630,-28.636730,-9.681199,-21.160000,-18.857993,-21.593517,-28.453961,-18.950520,-28.636730,-19.117641,-11.583856,-20.844844,-21.238151,-29.470406,-21.274002,-9.681199,-19.117641,-21.703359,-30.680489,-19.954114,-19.185022,-26.659029,-21.160000,-11.583856,-21.703359,-22.264445,-30.884129,-23.265679,-10.909874,-18.857993,-20.844844,-30.680489,-22.264445,-28.744476,-10.041358,-19.864650,-21.593517,-21.238151,-19.954114,-30.884129,-28.744476
8.233000,-4.891200,-4.402387,-5.225247,-4.021229,-4.175318,-5.026236,-5.356619,-4.082409,-23.871273,-25.282839,-29.365454,-35.428153,-20.805859,-26.227862,-13.313894,-23.871273,-28.948189,-20.061217,-23.735679,-31.171409,-14.174796,-20.832160,-25.282839,-28.948189,-33.508486,-12.887727,-24.084979,-20.211461,-24.608680,-29.365454,-20.061217,-33.508486,-20.318590,-15.112401,-23.888813,-23.819515,-35.428153,-23.735679,-12.887727,-20.318590,-24.726675,-30.386093,-21.018494,-20.805859,-31.171409,-24.084979,-15.112401,-24.726675,-25.349021,-30.812504,-26.227862,-14.174796,-20.211461,-23.888813,-30.386093,-25.349021,-34.661552,-13.313894,-20.832160,-24.608680,-23.819515,-21.018494,-30.812504,-34.661552
