"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,268.328930164399,0,2105.90982351653,0,2404.40758134591,0,1427.12278894248
0,8,5,476.865786194707,5,2222.27814750888,5,2371.87167737923,5,1238.15002104223
0,8,10,681.77340565264,10,2321.73359295046,10,2321.28439777242,10,1039.75418386643
0,8,15,881.492317827519,15,2403.51924384861,15,2253.03074226872,15,833.445189530661
0,8,20,1074.50254120412,20,2467.01266201647,20,2167.6301623992,20,620.793174054599
0,8,25,1259.33515143978,25,2511.73062420342,25,2065.73260814294,25,403.416547678816
0,8,30,1434.58346076563,30,2537.33279971576,30,1948.11358141526,30,182.969677785624
0,8,35,1598.91372372987,35,2543.62434053883,35,1815.66823402987,35,-38.8697018356283
0,8,40,1751.07528780603,40,2530.55736424803,40,1669.40455505306,40,-260.413259555744
0,8,45,1889.91011161382,45,2498.23131842299,45,1510.43569939826,45,-479.974915128814
0,8,50,2014.3615783133,50,2446.89222379144,50,1339.97151604503,50,-695.883671780977
0,8,55,2123.48253709704,55,2376.93080186291,55,1159.30934035778,55,-906.496333504838
0,8,60,2216.44251157966,60,2288.87950130215,60,969.824120580287,60,-1110.21001077327
0,8,65,2292.53402022458,65,2183.40844567325,65,772.957953649361,65,-1305.47431949659
0,8,70,2351.1779607057,70,2061.32033339471,70,570.209109966392,70,-1490.8031803816
0,8,75,2391.92801722578,75,1923.54432871979,75,363.120630654903,75,-1664.78612889233
0,8,80,2414.47405724915,80,1771.12899023549,80,153.268584085899,80,-1826.09904973684
0,8,85,2418.64449179756,85,1605.23429069858,85,-57.7499289541004,85,-1973.5142541841
0,8,90,2404.40758134591,90,1427.12278894248,90,-268.328930164398,90,-2105.90982351653
5,8,0,-165.971642376913,0,2130.30867353304,0,2210.92595999514,0,1897.93221400209
5,8,5,25.8594229910243,5,2292.12816651594,5,2210.77985427659,5,1706.8043598782
5,8,10,220.089067930351,10,2436.16575708107,10,2195.36618599371,10,1498.31129437064
5,8,15,415.613230501732,15,2560.28901330357,15,2163.94348293717,15,1274.216757137
5,8,20,611.151435874824,20,2662.54911247719,20,2115.81936336465,20,1036.58107216802
5,8,25,805.241790330075,25,2741.22659086559,25,2050.38971090925,25,787.740994042629
5,8,30,996.244496807077,30,2794.87514819758,30,1967.18022422736,30,530.281932083461
5,8,35,1182.35448559782,35,2822.36213513003,35,1865.88845813353,35,267.00259392589
5,8,40,1361.62333779912,40,2822.90428180009,40,1746.42435001283,40,0.872360509262426
5,8,45,1531.99024084401,45,2796.09721541413,45,1608.94719340552,45,-265.017990491861
5,8,50,1691.32127355978,50,2741.93737722059,50,1453.89708314933,50,-527.511271525601
5,8,55,1837.45589192224,55,2660.83509244917,55,1282.01901334967,55,-783.443316980974
5,8,60,1968.25909527252,60,2553.61777344312,60,1094.37805732246,60,-1029.70529297533
5,8,65,2081.67741521434,65,2421.52254231219,65,892.364390510807,65,-1263.30706201942
5,8,70,2175.79660383259,70,2266.17793426609,70,677.687322369025,70,-1481.43959104339
5,8,75,2248.89872074148,75,2089.57476924776,75,452.357966474733,75,-1681.53428953666
5,8,80,2299.51624361433,80,1894.02673511255,80,218.660680791463,80,-1861.31716358606
5,8,85,2326.48086430596,85,1682.121684147,85,-20.8860705489226,85,-2018.85577902693
5,8,90,2328.9647874929,90,1456.66507813346,90,-263.578271995117,90,-2152.59724301223
10,8,0,-573.061232002568,0,2068.72285347457,0,1921.46968097885,0,2289.83352484264
10,8,5,-409.32893381264,5,2268.14430516598,5,1952.08793451166,5,2104.48153491025
10,8,10,-237.092026607348,10,2450.82039257081,10,1972.85281764935,10,1895.01717346366
10,8,15,-56.4728769945333,15,2613.42755293341,15,1981.75769139288,15,1663.06915552675
10,8,20,131.96459400636,20,2752.76867086271,20,1976.64015719872,20,1410.76618501769
10,8,25,327.168646773541,25,2865.85444849506,25,1955.28150228556,25,1140.73750102598
10,8,30,527.575217794659,30,2949.99024418515,30,1915.51645923391,30,856.099293205129
10,8,35,731.107128510853,35,3002.8656987675,35,1855.34847670228,35,560.424497006265
10,8,40,935.19800244374,40,3022.643574099,40,1773.06542308539,40,257.694086646445
10,8,45,1136.84090803446,45,3008.04348870008,45,1667.35052720756,45,-47.7711059107435
10,8,50,1332.6607567787,50,2958.41574750322,50,1537.38339022013,50,-351.39785604294
10,8,55,1519.00848728446,55,2873.80030908112,55,1382.92608373255,55,-648.465775975599
10,8,60,1692.07406040927,60,2754.96617044763,60,1204.38969689669,60,-934.227399565543
10,8,65,1848.01429653333,65,2603.42709803605,65,1002.87723495896,65,-1204.03888780722
10,8,70,1983.09064049652,70,2421.43067478673,70,780.199530520761,70,-1453.49598598315
10,8,75,2093.81110093219,75,2211.91900703998,75,538.861824780063,75,-1678.56903552894
10,8,80,2177.06995422039,80,1978.4610437416,80,282.01990905298,80,-1875.73041387861
10,8,85,2230.27841353379,85,1725.15817940123,85,13.4061596096959,85,-2042.06780010368
10,8,90,2251.47942181557,90,1456.52650202998,90,-262.772607434083,90,-2175.37715802503
15,8,0,-931.814771257138,0,1935.72145962112,0,1560.28699568329,0,2584.56113634505
15,8,5,-804.014900882914,5,2163.1107046534,5,1619.02506928746,5,2411.87929818065
15,8,10,-661.928636171291,10,2376.49178627178,10,1675.09554900407,10,2210.05267230904
15,8,15,-504.392041697522,15,2571.65276543097,15,1725.16368824751,15,1980.20384914631
15,8,20,-330.96547302611,20,2744.34675785982,20,1765.48040291109,20,1724.09400818858
15,8,25,-142.02718742627,25,2890.39451578116,25,1792.04959215599,25,1444.1758640632
15,8,30,61.1685312691502,30,3005.80903423168,30,1800.81230554421,30,1143.62886727215
15,8,35,276.47090300077,35,3086.93902976192,35,1787.84048820592,35,826.368543342557
15,8,40,500.850939741794,40,3130.62556899344,40,1749.53318265042,40,497.022726028746
15,8,45,730.458781861527,45,3134.36370458399,45,1682.80817258207,45,160.869177369283
15,8,50,960.71966036702,50,3096.45896546391,50,1585.28201245383,50,-176.268380208522
15,8,55,1186.46724331915,55,3016.16722396124,55,1455.43118486125,55,-508.16562921659
15,8,60,1402.11199935308,60,2893.80608109433,60,1292.72686147478,60,-828.380692931195
15,8,65,1601.84065342211,65,2730.82665457832,65,1097.73559696401,65,-1130.4675534004
15,8,70,1779.84081337251,70,2529.83657688647,70,872.178493058102,70,-1408.20936635872
15,8,75,1930.54254390798,75,2294.56800987879,75,618.942159832362,75,-1655.85872877292
15,8,80,2048.86631561035,80,2029.78829860604,80,342.036341739932,80,-1868.3705297509
15,8,85,2130.46470322311,85,1741.15514005202,85,46.4954315399197,85,-2041.61279582913
15,8,90,2171.94381597948,90,1435.02239250009,90,-261.775797432633,90,-2172.54195225464
20,8,0,-1228.38625978674,0,1748.84592345066,0,1155.49058993465,0,2774.01452951158
20,8,5,-1140.76634396767,5,1994.25459898046,5,1238.8541929512,5,2619.55073393456
20,8,10,-1033.74307044187,10,2229.70309386014,10,1327.54668079333,10,2432.86782418952
20,8,15,-904.771670486052,15,2450.44394596996,15,1416.92881735488,15,2214.26360991019
20,8,20,-752.303655674684,20,2651.45287545921,20,1501.69972423875,20,1964.73570818913
20,8,25,-575.917306957273,25,2827.53395829963,25,1576.12984176648,25,1686.11559303985
20,8,30,-376.400842226959,30,2973.46904276887,30,1634.31047793605,30,1381.18464017725
20,8,35,-155.789191309331,35,3084.20953162976,35,1670.41185028266,35,1053.75606712256
20,8,40,82.6442294476621,40,3155.10446845743,40,1678.94331928031,40,708.707468811253
20,8,45,334.44023633084,45,3182.15422098895,45,1655.01060603481,45,351.95093067305
20,8,50,594.05220010431,50,3162.27426070069,50,1594.56474232396,50,-9.66835999406457
20,8,55,854.992502558392,55,3093.54926487681,55,1494.63621402243,55,-368.54851124794
20,8,60,1110.02993713319,60,2975.4549244912,60,1353.54551932802,60,-716.579005602896
20,8,65,1351.43930890353,65,2809.02431792327,65,1171.07879286054,65,-1045.44978707319
20,8,70,1571.3009009725,70,2596.93807404404,70,948.615041781979,70,-1347.00381907106
20,8,75,1761.84219404798,75,2343.52282385792,75,689.190674644955,75,-1613.61020998135
20,8,80,1915.80804545533,80,2054.65006364567,80,397.487958669688,80,-1838.53191422775
20,8,85,2026.83949865355,85,1737.53650519237,85,79.7370974699762,85,-2016.26158503033
20,8,90,2089.83658526855,90,1400.45604527923,90,-256.473279953399,90,-2142.80132454309
25,8,0,-1455.89887048594,0,1525.65259563138,0,735.989385728867,0,2859.55238491109
25,8,5,-1409.58355563092,5,1779.98282938446,5,839.767440596199,5,2727.36057820016
25,8,10,-1339.63345273892,10,2029.20643481011,10,956.754348764255,10,2561.78472172316
25,8,15,-1242.19111699349,15,2268.36670011482,15,1081.12324590575,15,2362.06391156644
25,8,20,-1114.64275296126,20,2491.95386205035,20,1206.20235244487,20,2128.13107130285
25,8,25,-955.762669707299,25,2693.99728492035,25,1324.762423177,25,1860.84593070276
25,8,30,-765.799062006397,30,2868.22012976173,30,1429.3100355025,30,1562.21181293754
25,8,35,-546.511574995774,35,3008.25854565238,35,1512.37999138534,35,1235.55267700005
25,8,40,-301.170645023979,40,3107.94432012461,40,1566.82550757848,40,885.626522008543
25,8,45,-34.5235314688465,45,3161.64409974343,45,1586.10832945154,45,518.65239792433
25,8,50,247.276052870287,50,3164.63936757962,50,1564.5911094521,50,142.232221038753
25,8,55,536.785828505302,55,3113.52060393977,55,1497.8309372917,55,-234.843699888864
25,8,60,825.456348044933,60,3006.55915428186,60,1382.8665245039,60,-602.90722972061
25,8,65,1103.89136670362,65,2844.01449578527,65,1218.48388815898,65,-951.825496989282
25,8,70,1362.19610170682,70,2628.33531823349,70,1005.43849387199,70,-1271.48992440767
25,8,75,1590.41093197736,75,2364.22089028719,75,746.607533355345,75,-1552.34448856325
25,8,80,1779.0142970287,80,2058.5233601788,80,447.045519832909,80,-1785.9110425572
25,8,85,1919.46508059019,85,1719.98925985977,85,113.920137378,85,-1965.26934746805
25,8,90,2004.74399355411,90,1358.85634824651,90,-243.686910437387,90,-2085.4540275068
30,8,0,-1613.71605126975,0,1282.0585838605,0,328.777879503898,0,2850.30324827367
30,8,5,-1607.29725079629,5,1537.73546878764,5,448.206750400823,5,2742.91316722118
30,8,10,-1573.95488603819,10,1793.45422091193,10,587.824625298923,10,2602.58873847618
30,8,15,-1508.69216890985,15,2044.28379408052,15,740.82189437446,15,2427.38583692145
30,8,20,-1407.98675208308,20,2284.48643758085,20,899.459048728944,20,2216.00979211887
30,8,25,-1269.91739152915,25,2507.59245763732,25,1055.39095679887,25,1968.14697535113
30,8,30,-1094.214905759,30,2706.53786988432,30,1199.97388578079,30,1684.78188776238
30,8,35,-882.268514530503,35,2873.8732750285,35,1324.55188830663,35,1368.47402346077
30,8,40,-637.118038549917,40,3002.05733082467,40,1420.731083611,40,1023.56494068583
30,8,45,-363.449341117514,45,3083.84561256832,45,1480.658452415,45,656.281958954415
30,8,50,-67.588565867217,50,3112.77206426079,50,1497.32273054766,50,274.705163425886
30,8,55,242.532155275539,55,3083.69708280936,55,1464.88767441829,55,-111.427325112102
30,8,60,557.480048394707,60,2993.37008802688,60,1379.05406591511,60,-491.083779792428
30,8,65,866.541984919372,65,2840.93447993205,65,1237.43026681849,65,-852.458096697319
30,8,70,1158.09012667419,70,2628.29713424728,70,1039.87653653034,70,-1183.60593693029
30,8,75,1420.09927761188,75,2360.2961457057,75,788.779266790838,75,-1473.14258418632
30,8,80,1640.79468933062,80,2044.62654752131,80,489.209409088118,80,-1710.93918800866
30,8,85,1809.38452255727,85,1691.51718576059,85,148.924642627801,85,-1888.755393362
30,8,90,1916.81361323502,90,1313.18493270082,90,-221.813588207953,90,-2000.7550851576
35,8,0,-1706.66805130167,0,1031.7841859108,0,-43.2626395174653,0,2760.98296019041
