"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-2753.12905308902,0,-2018.97730338941,0,117.391002542032,0,1594.24888016913
0,8,5,-2732.42126583119,5,-1872.34653992833,5,356.895301838178,5,1764.14774833076
0,8,10,-2690.91810285931,10,-1711.46608874465,10,593.68341238806,10,1920.62038690606
0,8,15,-2628.9354283039,15,-1537.56034721415,15,825.953233693823,15,2062.4759446347
0,8,20,-2546.94496774448,20,-1351.95284303702,20,1051.93705216698,20,2188.63481506765
0,8,25,-2445.57071809311,25,-1156.05616139294,25,1269.91499449618,25,2298.1368530241
0,8,30,-2325.58419860107,30,-951.36119431486,30,1478.22811692163,30,2390.14868187606
0,8,35,-2187.89857913155,35,-739.42579410045,35,1675.29103079877,35,2463.97003604772
0,8,40,-2033.56173038556,40,-521.862917115434,40,1859.60396836315,40,2519.03909045927
0,8,45,-1863.74824897319,45,-300.328348221725,45,2029.76419686871,45,2554.93673635503
0,8,50,-1679.75051802417,50,-76.5080992548339,50,2184.47669423096,50,2571.38977097415
0,8,55,-1482.96887137189,55,147.894422544241,55,2322.56400492702,55,2568.27297678856
0,8,60,-1274.90093616739,60,371.171378486659,60,2442.97520114311,60,2545.61007448399
0,8,65,-1057.13023503242,65,591.623496119389,65,2544.79388096973,65,2503.57354243121
0,8,70,-831.314134496164,70,807.573001714615,70,2627.24514277362,70,2442.48330402149
0,8,75,-599.171231435194,75,1017.37638914088,75,2689.70148266701,75,2362.80429285643
0,8,80,-362.468273513522,80,1219.43692793713,80,2731.68757019115,80,2265.14291432248
0,8,85,-123.006713166084,85,1412.21681539563,85,2752.88386586808,85,2150.24243047986
0,8,90,117.391002542032,90,1594.24888016913,90,2753.12905308902,90,2018.97730338941
5,8,0,-3084.37622845637,0,-1432.68976886059,0,354.918431527331,0,1494.80167010194
5,8,5,-3037.69570213457,5,-1299.09750882495,5,616.953172539279,5,1620.70758621389
5,8,10,-2967.03733119452,10,-1158.74884505802,10,871.589493093782,10,1736.38796467817
5,8,15,-2873.5274206987,15,-1012.12517381739,15,1116.53655434032,15,1841.90276076561
5,8,20,-2758.50957202469,20,-859.601001444536,20,1349.67001105315,20,1937.2493709831
5,8,25,-2623.52197793463,25,-701.473922256427,25,1569.05272346951,25,2022.33851041525
5,8,30,-2470.27285779382,30,-537.998376754035,30,1772.95298336317,30,2096.97842558072
5,8,35,-2300.61408980265,35,-369.421159176626,35,1959.86005866866,35,2160.86779967707
5,8,40,-2116.5131431172,40,-196.01669214876,40,2128.4967773679,40,2213.59723547908
5,8,45,-1920.02349617131,45,-18.1202392372835,45,2277.82880817051,45,2254.6587732509
5,8,50,-1713.25383934374,50,163.842534603728,50,2407.07026415708,50,2283.46253851024
5,8,55,-1498.33648844283,55,349.330941608255,55,2515.68526382276,55,2299.35933270777
5,8,60,-1277.39556686496,60,537.670532691547,60,2603.38513556148,60,2301.66778747981
5,8,65,-1052.5156350669,65,728.040826951899,65,2670.12104608187,65,2289.7046021015
5,8,70,-825.711543538226,70,919.469742155161,70,2716.07196618374,70,2262.81637010835
5,8,75,-598.90034914716,75,1110.83463329206,75,2741.6280511393,75,2220.41156572475
5,8,80,-373.87615667561,80,1300.86956229353,80,2747.36969759432,80,2161.99139087038
5,8,85,-152.288722799961,85,1488.17819106663,85,2734.04273292157,85,2087.17836372852
5,8,90,64.3734128080754,90,1671.25151876602,90,2702.53038424223,90,1995.74174357848
10,8,0,-3267.68343387942,0,-789.673976584709,0,565.064548911727,0,1328.38815339934
10,8,5,-3200.31813793627,5,-678.625997280741,5,839.600816548784,5,1403.9694070937
10,8,10,-3108.08513435838,10,-569.166227431225,10,1103.49810593978,10,1474.85150171224
10,8,15,-2992.51674360522,15,-460.462324698711,15,1354.32088972954,15,1542.45985750308
10,8,20,-2855.35319461712,20,-351.370239261414,20,1589.82022026816,20,1607.82640680925
10,8,25,-2698.53278095493,25,-240.54519812657,25,1807.9509488097,25,1671.53989501766
10,8,30,-2524.18049810604,30,-126.556744230497,30,2006.89311297648,30,1733.72460924353
10,8,35,-2334.59279645218,35,-8.00107498592556,35,2185.07683920362,35,1794.04652861376
10,8,40,-2132.21645342154,40,116.395320658586,40,2341.20931104671,40,1851.7443359653
10,8,45,-1919.62017241374,45,247.685655467388,45,2474.30174128931,45,1905.68149913523
10,8,50,-1699.45827882103,50,386.630117055475,50,2583.69390941659,50,1954.41477365368
10,8,55,-1474.42671771019,55,533.642697160456,55,2669.07371002905,55,1996.27401451702
10,8,60,-1247.21237624644,60,688.758491540154,60,2730.48929650181,60,2029.44809758733
10,8,65,-1020.43747928214,65,851.621125714153,65,2768.35176672221,65,2052.07199977738
10,8,70,-796.601378668283,70,1021.48887631931,70,2783.42687483954,70,2062.31061162364
10,8,75,-578.022437646382,75,1197.25719571673,75,2776.81490548861,75,2058.43558506213
10,8,80,-366.78288587718,80,1377.49473601419,80,2749.9185541053,80,2038.89237787471
10,8,85,-164.679493589618,85,1560.48961423557,85,2704.39936313944,85,2002.35557069234
10,8,90,26.8172937232294,90,1744.30255069203,90,2642.12392338648,90,1947.77143549951
15,8,0,-3291.56292460401,0,-132.090073820225,0,735.32723426013,0,1106.79863126016
15,8,5,-3210.25136150031,5,-51.4191263328663,5,1011.75386826448,5,1128.59056475641
15,8,10,-3105.44839928237,10,19.240100092827,10,1276.0534494383,10,1153.24643322399
15,8,15,-2978.61904371369,15,82.5236056559233,15,1525.95954324077,15,1183.54959513686
15,8,20,-2831.3675463155,20,141.546111913054,20,1759.28273906971,20,1221.41356878713
15,8,25,-2665.47849533613,25,199.673388459008,25,1973.91995548627,25,1267.82324206434
15,8,30,-2482.9556827865,30,260.297410634791,30,2167.88504475546,30,1322.83452702061
15,8,35,-2286.05082221911,35,326.627789824389,35,2339.35814693559,35,1385.6271994625
15,8,40,-2077.2754971261,40,401.510521409052,40,2486.74895048396,40,1454.60263703624
15,8,45,-1859.3917004036,45,487.282175899424,45,2608.76739457012,45,1527.51609721079
15,8,50,-1635.37873766361,50,585.664507072098,50,2704.49453339298,50,1601.63210229633
15,8,55,-1408.37682242954,55,697.701333139123,55,2773.44629868538,55,1673.89136857806
