"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,2311.4860140026,0,1790.1210729595,0,344.024155231563,0,2226.64791385161
0,8,5,2332.67379263495,5,1977.37427459383,5,141.255759055955,5,2062.155514574
0,8,10,2336.10851519841,10,2149.57846402726,10,-62.5876787386286,10,1881.96886666694
0,8,15,2321.76404138032,15,2305.42306339848,15,-265.954786506537,15,1687.45929932067
0,8,20,2289.74954128787,20,2443.72200120473,20,-467.297817761241,20,1480.10714779079
0,8,25,2240.30866459764,25,2563.42273902212,25,-665.084430460645,25,1261.49048715308
0,8,30,2173.81768623447,30,2663.61428195859,30,-857.809349055284,30,1033.27312219937
0,8,35,2090.78264269204,35,2743.53411187508,35,-1044.00582054417,35,797.191924878342
0,8,40,1991.83548078965,40,2802.57399060901,40,-1222.25677735076,40,555.043615651347
0,8,45,1877.72924817531,45,2840.28458903396,45,-1391.20562206289,45,308.671089364749
0,8,50,1749.33236217844,50,2856.37890672563,50,-1549.5665519582,50,59.9493897073851
0,8,55,1607.62200062962,55,2850.73445620839,55,-1696.13434473924,55,-189.228561004084
0,8,60,1453.67666494731,60,2823.39419515887,60,-1829.7935310029,60,-436.966368106982
0,8,65,1288.66797209079,65,2774.56619947217,65,-1949.52688363609,65,-681.378597301079
0,8,70,1113.85173784765,70,2704.6220796786,70,-2054.42315952828,70,-920.605123942069
0,8,75,930.558419317431,75,2614.09415276322,75,-2143.68403468185,75,-1152.82528971329
0,8,80,740.182989329667,80,2503.67139091211,80,-2216.63017993968,80,-1376.27175893485
0,8,85,544.174319858395,85,2374.19417801804,85,-2272.70643109027,85,-1589.2439690553
0,8,90,344.024155231563,90,2226.64791385161,90,-2311.4860140026,90,-1790.1210729595
5,8,0,1921.5120545059,0,2223.4979650964,0,-28.8411691583901,0,2298.90966931213
5,8,5,1909.0626330929,5,2414.70125592196,5,-200.303527254114,5,2100.36132003532
5,8,10,1885.20260088727,10,2584.94864087014,10,-367.319955046141,10,1886.19286662353
5,8,15,1850.76230776555,15,2733.06689435574,15,-529.564315011845,15,1658.76455929297
5,8,20,1806.46079904233,20,2858.15811570306,20,-686.842138235587,20,1420.49244507306
5,8,25,1752.8882415449,25,2959.59458443278,25,-839.053023300041,25,1173.81689593314
5,8,30,1690.49725623703,30,3037.01083246436,30,-986.15141157335,30,921.17374492352
5,8,35,1619.60306323649,35,3090.29356757606,35,-1128.10761890763,35,664.967976209506
5,8,40,1540.39197759032,40,3119.56994733943,40,-1264.87088945501,40,407.549789856371
5,8,45,1452.93747057076,45,3125.19454869411,45,-1396.33605897121,45,151.19279075416
5,8,50,1357.22273978502,50,3107.73522198567,50,-1522.31518580338,50,-101.925965243216
5,8,55,1253.16851703031,55,3067.95787588324,55,-1642.5152407056,55,-349.744299107982
5,8,60,1140.66468802273,60,3006.81012570524,60,-1756.52265378453,60,-590.331761078808
5,8,65,1019.60420358754,65,2925.40366410363,65,-1863.79520924943,65,-821.905044679086
5,8,70,889.917727218871,70,2824.99518783766,70,-1963.66146626501,70,-1042.84186627072
5,8,75,751.607487978829,75,2706.96574111286,75,-2055.32757652861,75,-1251.69307793981
5,8,80,604.778888716023,80,2572.79841347929,80,-2137.89107551887,80,-1447.19265862604
5,8,85,449.668554804802,85,2424.05445260649,85,-2210.36095420605,85,-1628.26513436577
5,8,90,286.667693851427,90,2262.34800905686,90,-2271.68308121208,90,-1794.02992664191
10,8,0,1462.96254702592,0,2561.6853711667,0,-407.316512097894,0,2270.46808174031
10,8,5,1416.79974227171,5,2746.28826528697,5,-540.515660441597,5,2047.61757803308
10,8,10,1367.44712582192,10,2906.11244606345,10,-663.668437407531,10,1811.3775147505
10,8,15,1316.53242843094,15,3040.51236422893,15,-778.061027298339,15,1564.65826462449
10,8,20,1265.23001145476,20,3149.1487060599,20,-885.206939397695,20,1310.2848117631
10,8,25,1214.24024466243,25,3231.95184752892,25,-986.738730047925,25,1050.97559727449
10,8,30,1163.79168656927,30,3289.08907981885,30,-1084.30174938912,30,789.330965025674
