"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.94708217259854,0,-4.23101859845046
5,8,0,-3.94708217259853,0,-4.23101859845046
10,8,0,-3.94708217259853,0,-4.23101859845046
15,8,0,-3.94708217259853,0,-4.23101859845046
20,8,0,-3.94708217259853,0,-4.23101859845046
25,8,0,-3.94708217259853,0,-4.23101859845046
30,8,0,-3.94708217259853,0,-4.23101859845046
35,8,0,-3.94708217259853,0,-4.23101859845046
40,8,0,-3.94708217259853,0,-4.23101859845046
45,8,0,-3.94708217259853,0,-4.23101859845046
50,8,0,-3.94708217259854,0,-4.23101859845046
55,8,0,-3.94708217259854,0,-4.23101859845046
60,8,0,-3.94708217259853,0,-4.23101859845046
65,8,0,-3.94708217259854,0,-4.23101859845046
70,8,0,-3.94708217259854,0,-4.23101859845046
75,8,0,-3.94708217259853,0,-4.23101859845046
80,8,0,-3.94708217259853,0,-4.23101859845046
85,8,0,-3.94708217259854,0,-4.23101859845046
90,8,0,-3.94708217259853,0,-4.23101859845046
0,8,5,-4.21565441666714,5,-4.49959084251907
5,8,5,-4.18697775161831,5,-4.47091417747024
10,8,5,-4.15486589229953,5,-4.43880231815146
15,8,5,-4.11968875939543,5,-4.40362518524736
20,8,5,-4.08184132912098,5,-4.36577775497291
25,8,5,-4.04173891820741,5,-4.32567534405934
30,8,5,-3.99981364195638,5,-4.2837500678083
35,8,5,-3.95651149130819,5,-4.24044791716012
40,8,5,-3.9122894564932,5,-4.19622588234513
45,8,5,-3.86761222692721,5,-4.15154865277914
50,8,5,-3.82294818408989,5,-4.10688460994182
55,8,5,-3.77876462769422,5,-4.06270105354615
60,8,5,-3.73552238440742,5,-4.01945881025935
65,8,5,-3.69367009915567,5,-3.9776065250076
70,8,5,-3.65363857360882,5,-3.93757499946075
75,8,5,-3.61583548673053,5,-3.89977191258246
80,8,5,-3.58064072049707,5,-3.864577146349
85,8,5,-3.54840234900606,5,-3.83233877485799
90,8,5,-3.51943317063217,5,-3.8033695964841
0,8,10,-4.08061852086017,10,-4.3645549467121
5,8,10,-4.02164178317389,10,-4.30557820902582
10,8,10,-3.95906813400934,10,-4.24300455986126
15,8,10,-3.89347246524228,10,-4.17740889109421
20,8,10,-3.82522698918325,10,-4.10916341503517
25,8,10,-3.75457904656582,10,-4.03851547241775
30,8,10,-3.68174455454562,10,-3.96568098039755
35,8,10,-3.60699872310636,10,-3.89093514895829
40,8,10,-3.53074742800413,10,-3.81468385385606
45,8,10,-3.45356725321956,10,-3.73750367907149
50,8,10,-3.37620894835,10,-3.66014537420193
55,8,10,-3.29956655676162,10,-3.58350298261355
60,8,10,-3.22462115295032,10,-3.50855757880225
65,8,10,-3.15237256804843,10,-3.43630899390036
70,8,10,-3.0837738693537,10,-3.36771029520563
75,8,10,-3.01968165281199,10,-3.30361807866392
80,8,10,-2.96083102698118,10,-3.2447674528331
85,8,10,-2.90783851929377,10,-3.1917749451457
90,8,10,-2.86123013229205,10,-3.14516655814398
0,8,15,-3.33960040950586,15,-3.62353683535779
5,8,15,-3.2629463875513,15,-3.54688281340323
10,8,15,-3.19256523629529,15,-3.47650166214722
15,8,15,-3.12766609094838,15,-3.41160251680031
20,8,15,-3.06640427941561,15,-3.35034070526754
25,8,15,-3.00630577040152,15,-3.29024219625345
30,8,15,-2.94476787020058,15,-3.22870429605251
35,8,15,-2.87956619153169,15,-3.16350261738362
40,8,15,-2.80928320822787,15,-3.0932196340798
45,8,15,-2.73357618114068,15,-3.01751260699261
50,8,15,-2.65322975704519,15,-2.93716618289712
55,8,15,-2.56998700676059,15,-2.85392343261251
60,8,15,-2.48620616039443,15,-2.77014258624635
65,8,15,-2.40442952647223,15,-2.68836595232416
70,8,15,-2.3269641462969,15,-2.61090057214883
75,8,15,-2.25556107677092,15,-2.53949750262285
80,8,15,-2.19125114156064,15,-2.47518756741257
85,8,15,-2.13436029390532,15,-2.41829671975725
90,8,15,-2.0846943043828,15,-2.36863073023473
0,8,20,-2.17848763278813,20,-2.46242405864005
5,8,20,-2.10141978907071,20,-2.38535621492264
10,8,20,-2.04888097206045,20,-2.33281739791238
15,8,20,-2.01754059005672,20,-2.30147701590865
20,8,20,-2.0016406023939,20,-2.28557702824583
25,8,20,-1.99369870925723,20,-2.27763513510916
30,8,20,-1.98550301025893,20,-2.26943943611086
35,8,20,-1.96935799324948,20,-2.25329441910141
40,8,20,-1.93939872142272,20,-2.22333514727464
45,8,20,-1.89265893237273,20,-2.17659535822466
50,8,20,-1.82955877174624,20,-2.11349519759817
55,8,20,-1.75362430427695,20,-2.03756073012888
60,8,20,-1.6705087172281,20,-1.95444514308003
65,8,20,-1.58661421907696,20,-1.87055064492889
70,8,20,-1.50769923938193,20,-1.79163566523386
75,8,20,-1.43779097820457,20,-1.7217274040565
80,8,20,-1.37858771218361,20,-1.66252413803554
85,8,20,-1.32941058408856,20,-1.61334700994048
90,8,20,-1.28768090955136,20,-1.57161733540328
0,8,25,-0.953472160540382,25,-1.23740858639231
5,8,25,-0.883269777666362,25,-1.16720620351829
10,8,25,-0.857154690832009,25,-1.14109111668394
15,8,25,-0.870131431589857,25,-1.15406785744179
20,8,25,-0.913418793498286,25,-1.19735521935021
25,8,25,-0.974819220909182,25,-1.25875564676111
30,8,25,-1.03967256491255,25,-1.32360899076448
35,8,25,-1.09268167519989,25,-1.37661810105182
40,8,25,-1.12056388432101,25,-1.40450031017294
45,8,25,-1.11492187358791,25,-1.39885829943984
50,8,25,-1.07426408869388,25,-1.35820051454581
55,8,25,-1.00420281901363,25,-1.28813924486556
60,8,25,-0.915627583727555,25,-1.19956400957948
65,8,25,-0.821580084600511,25,-1.10551651045244
70,8,25,-0.733976898033954,25,-1.01791332388588
75,8,25,-0.661085969844674,25,-0.945022395696604
80,8,25,-0.606146778057962,25,-0.890083203909891
85,8,25,-0.567146704117364,25,-0.851083129969293
90,8,25,-0.537643514584713,25,-0.821579940436642
0,8,30,0.0971143354330822,30,-0.186822090418846
5,8,30,0.162466739942204,30,-0.121469685909726
10,8,30,0.168229079790771,30,-0.115707346061158
15,8,30,0.119169277997898,30,-0.164767147854031
20,8,30,0.0245985586411405,30,-0.259337867210789
25,8,30,-0.101016585904437,30,-0.384953011756366
30,8,30,-0.238072781482348,30,-0.522009207334277
35,8,30,-0.363387476407401,30,-0.64732390225933
40,8,30,-0.453962157910536,30,-0.737898583762466
45,8,30,-0.492528003953891,30,-0.77646442980582
50,8,30,-0.472799397047691,30,-0.756735822899619
55,8,30,-0.401574747088111,30,-0.68551117294004
60,8,30,-0.296230319132194,30,-0.580166744984124
65,8,30,-0.178874256146919,30,-0.462810681998848
70,8,30,-0.0699874277626734,30,-0.353923853614603
75,8,30,0.0162444532333014,30,-0.267691972618628
80,8,30,0.0742499831345037,30,-0.209686442717426
85,8,30,0.107375878267407,30,-0.176560547584522
90,8,30,0.126621945384691,30,-0.157314480467239
0,8,35,0.883818579623644,35,0.599882153771715
5,8,35,0.949627646785662,35,0.665691220933732
10,8,35,0.946849182094579,35,0.66291275624265
15,8,35,0.878321515218949,35,0.59438508936702
20,8,35,0.751313810714799,35,0.467377384862871
25,8,35,0.579407436749027,35,0.295471010897098
30,8,35,0.384124101278343,35,0.100187675426414
35,8,35,0.194781459700151,35,-0.0891549661517783
40,8,35,0.0446829651639728,35,-0.239253460687956
45,8,35,-0.03714156147958,35,-0.321077987331509
50,8,35,-0.0360946300468341,35,-0.320031055898763
55,8,35,0.041804790500227,35,-0.242131635351702
60,8,35,0.17233055215832,35,-0.111605873693609
65,8,35,0.322637711484243,35,0.038701285632314
70,8,35,0.462162089484344,35,0.178225663632415
75,8,35,0.570123763578942,35,0.286187337727013
80,8,35,0.638641422017227,35,0.354704996165298
85,8,35,0.672643789109086,35,0.388707363257156
90,8,35,0.687778077500848,35,0.403841651648919
0,8,40,1.4026362614275,40,1.11869983557557
5,8,40,1.47342903553018,40,1.18949260967826
10,8,40,1.47362348281335,40,1.18968705696142
15,8,40,1.40310802887612,40,1.11917160302419
20,8,40,1.26529186695134,40,0.981355441099407
25,8,40,1.07017547118361,40,0.786239045331679
30,8,40,0.837865945477316,40,0.553929519625386
35,8,40,0.600703842185994,40,0.316767416334065
40,8,40,0.400824767516968,40,0.116888341665039
45,8,40,0.280183924206904,40,-0.00375250164502549
50,8,40,0.264665476931084,40,-0.0192709489208448
55,8,40,0.351468157403987,40,0.0675317315520575
60,8,40,0.509993894530146,40,0.226057468678216
65,8,40,0.695956308024809,40,0.41201988217288
70,8,40,0.868335639315395,40,0.584399213463467
75,8,40,1.00035023810328,40,0.716413812251356
80,8,40,1.08300288365406,40,0.799066457802132
85,8,40,1.12380451819961,40,0.83986809234768
90,8,40,1.14305150056663,40,0.859115074714702
0,8,45,1.68844047610372,45,1.40450405025179
5,8,45,1.76590563903553,45,1.4819692131836
10,8,45,1.77692401665691,45,1.49298759080498
15,8,45,1.71823021227939,45,1.43429378642746
20,8,45,1.58859618927606,45,1.30465976342413
25,8,45,1.39280402840318,45,1.10886760255125
30,8,45,1.14688731237437,45,0.862950886522438
35,8,45,0.882821718578057,45,0.598885292726128
40,8,45,0.648562458371346,45,0.364626032519416
45,8,45,0.497904473966202,45,0.213968048114272
50,8,45,0.469288092384658,45,0.185351666532728
55,8,45,0.565154982568334,45,0.281218556716404
60,8,45,0.749614593587697,45,0.465678167735767
65,8,45,0.967290785081851,45,0.683354359229922
70,8,45,1.16751300374987,45,0.883576577897944
75,8,45,1.31925930377549,45,1.03532287792356
80,8,45,1.41474171569303,45,1.1308052898411
85,8,45,1.46600017498249,45,1.18206374913056
90,8,45,1.49829012794802,45,1.21435370209609
0,8,50,1.7910832525413,50,1.50714682668937
5,8,50,1.87338269716627,50,1.58944627131434
10,8,50,1.8978933945782,50,1.61395696872627
15,8,50,1.85882452210579,50,1.57488809625386
20,8,50,1.75056441890098,50,1.46662799304905
25,8,50,1.57219918299299,50,1.28826275714107
30,8,50,1.33413438878713,50,1.0501979629352
35,8,50,1.06518265286908,50,0.781246227017147
40,8,50,0.815534911332308,50,0.531598485480379
45,8,50,0.647836453397684,50,0.363900027545754
50,8,50,0.612089659981765,50,0.328153234129835
55,8,50,0.716794754518561,50,0.432858328666631
60,8,50,0.922082212534775,50,0.638145786682846
65,8,50,1.1628235874712,50,0.878887161619267
70,8,50,1.38050286009072,50,1.09656643423879
75,8,50,1.54245040375075,50,1.25851397789882
80,8,50,1.64526658581804,50,1.36133015996611
85,8,50,1.70836235454472,50,1.42442592869279
90,8,50,1.76270232614191,50,1.47876590028998
0,8,55,1.76207775498507,55,1.47814132913314
5,8,55,1.84437056379851,55,1.56043413794658
10,8,55,1.88007842728471,55,1.59614200143278
15,8,55,1.86221969881449,55,1.57828327296256
20,8,55,1.7818797584194,55,1.49794333256747
25,8,55,1.63292592129546,55,1.34898949544353
30,8,55,1.41964215976176,55,1.13570573390983
35,8,55,1.16581661742061,55,0.881880191568677
40,8,55,0.920522322510547,55,0.636585896658617
45,8,55,0.751191355055133,55,0.467254929203203
50,8,55,0.716370987935166,55,0.432434562083237
55,8,55,0.829935658314357,55,0.545999232462429
60,8,55,1.04930241944449,55,0.765365993592564
65,8,55,1.30172636368029,55,1.01778993782836
70,8,55,1.52333530847171,55,1.23939888261978
75,8,55,1.68279382991185,55,1.39885740405992
80,8,55,1.78474898354007,55,1.50081255768814
85,8,55,1.8595151562558,55,1.57557873040387
90,8,55,1.94483296306382,55,1.66089653721189
0,8,60,1.64554373951544,60,1.36160731366351
5,8,60,1.72153291013405,60,1.43759648428212
10,8,60,1.76298776837573,60,1.4790513425238
15,8,60,1.76341137987472,60,1.47947495402279
20,8,60,1.71211164388794,60,1.42817521803601
25,8,60,1.59883272576379,60,1.31489629991186
30,8,60,1.42205989442897,60,1.13812346857704
35,8,60,1.19960058347554,60,0.915664157623614
40,8,60,0.976663219154313,60,0.692726793302384
45,8,60,0.821100583004854,60,0.537164157152924
50,8,60,0.795686070826632,60,0.511749644974703
55,8,60,0.917767496084923,60,0.633831070232993
60,8,60,1.14322106199065,60,0.859284636138718
65,8,60,1.39442566616245,60,1.11048924031052
70,8,60,1.60501012688791,60,1.32107370103598
75,8,60,1.7479564711011,60,1.46402004524917
80,8,60,1.8397343807051,60,1.55579795485318
85,8,60,1.9254772483043,60,1.64154082245237
90,8,60,2.05073468120386,60,1.76679825535193
0,8,65,1.47243839055817,65,1.18850196470624
5,8,65,1.5363190397471,65,1.25238261389517
10,8,65,1.57756526916733,65,1.2936288433154
15,8,65,1.59164264891612,65,1.30770622306419
20,8,65,1.56756093053268,65,1.28362450468075
25,8,65,1.49228644849845,65,1.20835002264653
30,8,65,1.35937243202837,65,1.07543600617644
35,8,65,1.18040526943896,65,0.896468843587035
40,8,65,0.994628621772413,65,0.710692195920484
45,8,65,0.866130597366231,65,0.582194171514302
50,8,65,0.857097490953382,65,0.573161065101453
55,8,65,0.98584602669323,65,0.701909600841302
60,8,65,1.20792133581206,65,0.923984909960133
65,8,65,1.44400626157563,65,1.1600698357237
70,8,65,1.6282442015704,65,1.34430777571847
75,8,65,1.74071440808271,65,1.45677798223078
80,8,65,1.81335499626006,65,1.52941857040813
85,8,65,1.91004827286741,65,1.62611184701548
90,8,65,2.08458797341748,65,1.80065154756555
0,8,70,1.25888168992968,70,0.974945264077754
5,8,70,1.30680199023403,70,1.0228655643821
10,8,70,1.34368234367583,70,1.0597459178239
15,8,70,1.36779733095176,70,1.08386090509983
20,8,70,1.36887535725444,70,1.08493893140251
25,8,70,1.33234623252165,70,1.04840980666972
30,8,70,1.24792820008309,70,0.963991774231163
35,8,70,1.12116665352356,70,0.837230227671631
40,8,70,0.98372819046428,70,0.699791764612351
45,8,70,0.89218743600817,70,0.608251010156242
50,8,70,0.903564808953398,70,0.619628383101469
55,8,70,1.03472064226086,70,0.750784216408934
60,8,70,1.24225974237668,70,0.958323316524756
65,8,70,1.44860714100973,70,1.1646707151578
70,8,70,1.59149209629331,70,1.30755567044138
75,8,70,1.66068871999015,70,1.37675229413822
80,8,70,1.70705079293308,70,1.42311436708115
85,8,70,1.81674526133796,70,1.53280883548603
90,8,70,2.05085694088225,70,1.76692051503032
0,8,75,1.00834179354639,75,0.724405367694458
5,8,75,1.03880130698343,75,0.754864881131499
10,8,75,1.07003780147236,75,0.786101375620427
15,8,75,1.10327671282652,75,0.819340286974591
20,8,75,1.12935665903289,75,0.845420233180957
25,8,75,1.13299985945866,75,0.849063433606732
30,8,75,1.10098692508454,75,0.817050499232615
35,8,75,1.03297572376655,75,0.749039297914618
40,8,75,0.951666182017454,75,0.667729756165524
45,8,75,0.902985113425419,75,0.61904868757349
50,8,75,0.935090573155692,75,0.651154147303763
55,8,75,1.06163634012656,75,0.77769991427463
60,8,75,1.2419068710855,75,0.957970445233567
65,8,75,1.40353597393952,75,1.11959954808759
70,8,75,1.49094625216004,75,1.20700982630811
75,8,75,1.50623947527046,75,1.22230304941853
80,8,75,1.52254385058702,75,1.23860742473509
85,8,75,1.65096077692655,75,1.36702435107462
90,8,75,1.95647535038245,75,1.67253892453053
0,8,80,0.715842678943174,80,0.431906253091244
5,8,80,0.729123963526008,80,0.445187537674079
10,8,80,0.756186423349321,80,0.472249997497392
15,8,80,0.80090493182697,80,0.516968505975041
20,8,80,0.855071378242587,80,0.571134952390658
25,8,80,0.902844916086856,80,0.618908490234927
30,8,80,0.928220173279336,80,0.644283747427407
35,8,80,0.924551018508701,80,0.640614592656771
40,8,80,0.904168918552778,80,0.620232492700849
45,8,80,0.900067416159478,80,0.616130990307549
50,8,80,0.949282056432582,80,0.665345630580653
55,8,80,1.06157983260079,80,0.777643406748862
60,8,80,1.20069694065309,80,0.916760514801157
65,8,80,1.30272664363612,80,1.01879021778419
70,8,80,1.32196770544755,80,1.03803127959562
75,8,80,1.27587226507035,80,0.991935839218425
80,8,80,1.26332249028709,80,0.979386064435164
85,8,80,1.42140065023876,80,1.13746422438683
90,8,80,1.81187468172949,80,1.52793825587756
0,8,85,0.372241973607126,85,0.0883055477551957
5,8,85,0.369421675434085,85,0.0854852495821554
10,8,85,0.395901920661306,85,0.111965494809377
15,8,85,0.4577736844999,85,0.173837258647971
