"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-1.69444804454147,0,-2.26242264051794
5,8,0,-1.69444804454147,0,-2.26242264051794
10,8,0,-1.69444804454147,0,-2.26242264051794
15,8,0,-1.69444804454147,0,-2.26242264051794
20,8,0,-1.69444804454147,0,-2.26242264051794
25,8,0,-1.69444804454147,0,-2.26242264051794
30,8,0,-1.69444804454147,0,-2.26242264051794
35,8,0,-1.69444804454147,0,-2.26242264051794
40,8,0,-1.69444804454147,0,-2.26242264051794
45,8,0,-1.69444804454147,0,-2.26242264051795
50,8,0,-1.69444804454147,0,-2.26242264051794
55,8,0,-1.69444804454147,0,-2.26242264051795
60,8,0,-1.69444804454147,0,-2.26242264051795
65,8,0,-1.69444804454147,0,-2.26242264051794
70,8,0,-1.69444804454147,0,-2.26242264051794
75,8,0,-1.69444804454147,0,-2.26242264051794
80,8,0,-1.69444804454147,0,-2.26242264051794
85,8,0,-1.69444804454147,0,-2.26242264051794
90,8,0,-1.69444804454147,0,-2.26242264051794
0,8,5,-1.68184432695074,5,-2.24981892292721
5,8,5,-1.66685795507605,5,-2.23483255105252
10,8,5,-1.65031414519746,5,-2.21828874117393
15,8,5,-1.63246927272932,5,-2.20044386870579
20,8,5,-1.6136486228268,5,-2.18162321880327
25,8,5,-1.59423492812224,5,-2.16220952409871
30,8,5,-1.57465519037787,5,-2.14262978635435
35,8,5,-1.55536631191058,5,-2.12334090788705
40,8,5,-1.53684006702668,5,-2.10481466300315
45,8,5,-1.51954794480378,5,-2.08752254078025
50,8,5,-1.50394639005587,5,-2.07192098603234
55,8,5,-1.49046295362853,5,-2.058437549605
60,8,5,-1.47948382944174,5,-2.04745842541821
65,8,5,-1.47134319795971,5,-2.03931779393618
70,8,5,-1.46631471077285,5,-2.03428930674932
75,8,5,-1.46460533943554,5,-2.03257993541201
80,8,5,-1.46635167881057,5,-2.03432627478704
85,8,5,-1.47161865043118,5,-2.03959324640765
90,8,5,-1.48040040779722,5,-2.04837500377369
0,8,10,-1.8567004248148,10,-2.42467502079127
5,8,10,-1.81955895986909,10,-2.38753355584557
10,8,10,-1.77460287479375,10,-2.34257747077022
15,8,10,-1.72291536084447,10,-2.29088995682094
20,8,10,-1.66580328319922,10,-2.23377787917569
25,8,10,-1.60475500836722,10,-2.17272960434369
30,8,10,-1.5413985423588,10,-2.10937313833527
35,8,10,-1.47745735096933,10,-2.04543194694581
40,8,10,-1.41470168812649,10,-1.98267628410296
45,8,10,-1.35489459643845,10,-1.92286919241493
50,8,10,-1.29973350885992,10,-1.8677081048364
55,8,10,-1.25079009900897,10,-1.81876469498544
60,8,10,-1.20945232530196,10,-1.77742692127843
65,8,10,-1.17687327308788,10,-1.74484786906435
70,8,10,-1.15393135916369,10,-1.72190595514016
75,8,10,-1.1412057788602,10,-1.70918037483667
80,8,10,-1.13896985868347,10,-1.70694445465994
85,8,10,-1.14720335141524,10,-1.71517794739171
90,8,10,-1.16562279913189,10,-1.73359739510836
0,8,15,-2.06910314525128,15,-2.63707774122775
5,8,15,-2.00050098760595,15,-2.56847558358242
10,8,15,-1.91783859988906,15,-2.48581319586553
15,8,15,-1.82312158319563,15,-2.3910961791721
20,8,15,-1.71843628131081,15,-2.28641087728728
25,8,15,-1.60603105925375,15,-2.17400565523022
30,8,15,-1.48841177435724,15,-2.05638637033371
35,8,15,-1.3684078083789,15,-1.93638240435537
40,8,15,-1.24917663723553,15,-1.817151233212
