"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-2.84348050595364,0,-8.06327530996485
5,8,0,-2.84348050595365,0,-8.06327530996486
10,8,0,-2.84348050595364,0,-8.06327530996485
15,8,0,-2.84348050595364,0,-8.06327530996485
20,8,0,-2.84348050595365,0,-8.06327530996486
25,8,0,-2.84348050595365,0,-8.06327530996486
30,8,0,-2.84348050595364,0,-8.06327530996486
35,8,0,-2.84348050595365,0,-8.06327530996486
40,8,0,-2.84348050595365,0,-8.06327530996486
45,8,0,-2.84348050595365,0,-8.06327530996486
50,8,0,-2.84348050595365,0,-8.06327530996486
55,8,0,-2.84348050595365,0,-8.06327530996486
60,8,0,-2.84348050595365,0,-8.06327530996486
65,8,0,-2.84348050595365,0,-8.06327530996486
70,8,0,-2.84348050595365,0,-8.06327530996486
75,8,0,-2.84348050595365,0,-8.06327530996486
80,8,0,-2.84348050595365,0,-8.06327530996486
85,8,0,-2.84348050595365,0,-8.06327530996486
90,8,0,-2.84348050595365,0,-8.06327530996486
0,8,5,-2.93152904883116,5,-8.15132385284237
5,8,5,-2.93331873038294,5,-8.15311353439415
10,8,5,-2.93356931370121,5,-8.15336411771242
15,8,5,-2.9322479863215,5,-8.15204279033271
20,8,5,-2.92931368246547,5,-8.14910848647668
25,8,5,-2.92472368547971,5,-8.14451848949092
30,8,5,-2.91844229666648,5,-8.13823710067769
35,8,5,-2.91045069228706,5,-8.13024549629827
40,8,5,-2.9007569803272,5,-8.12055178433841
45,8,5,-2.88940546334911,5,-8.10920026736032
50,8,5,-2.87648420852986,5,-8.09627901254107
55,8,5,-2.86213020257487,5,-8.08192500658608
60,8,5,-2.84653159894557,5,-8.06632640295678
65,8,5,-2.82992681382826,5,-8.04972161783947
70,8,5,-2.81260046274335,5,-8.03239526675456
75,8,5,-2.79487632632372,5,-8.01467113033493
80,8,5,-2.77710767815974,5,-7.99690248217095
85,8,5,-2.75966539978343,5,-7.97946020379464
90,8,5,-2.74292435970898,5,-7.96271916372019
0,8,10,-2.71248069640943,10,-7.93227550042064
5,8,10,-2.71572737223409,10,-7.9355221762453
10,8,10,-2.72007688042723,10,-7.93987168443844
15,8,10,-2.72508183756214,10,-7.94487664157335
20,8,10,-2.72999468551584,10,-7.94978948952704
25,8,10,-2.73384276084577,10,-7.95363756485698
30,8,10,-2.73552683351138,10,-7.95532163752259
35,8,10,-2.73393320057012,10,-7.95372800458133
40,8,10,-2.72804743455814,10,-7.94784223856936
45,8,10,-2.71705731765523,10,-7.93685212166644
50,8,10,-2.70043387538956,10,-7.92022867940077
55,8,10,-2.67798284523557,10,-7.89777764924679
60,8,10,-2.64986382007354,10,-7.86965862408475
65,8,10,-2.61657956650136,10,-7.83637437051257
70,8,10,-2.57894228716694,10,-7.79873709117815
75,8,10,-2.53802579574361,10,-7.75782059975482
80,8,10,-2.49511228001521,10,-7.71490708402642
85,8,10,-2.45163989136426,10,-7.67143469537547
90,8,10,-2.40915375459488,10,-7.62894855860609
0,8,15,-2.04549425137087,15,-7.26528905538208
5,8,15,-2.05074986421204,15,-7.27054466822325
10,8,15,-2.06810937979036,15,-7.28790418380157
15,8,15,-2.0960045591362,15,-7.31579936314741
20,8,15,-2.13181064939849,15,-7.3516054534097
25,8,15,-2.17205599850284,15,-7.39185080251405
30,8,15,-2.2127201031544,15,-7.43251490716561
35,8,15,-2.24960713214012,15,-7.46940193615132
40,8,15,-2.27876108372852,15,-7.49855588773973
45,8,15,-2.29686691112543,15,-7.51666171513664
50,8,15,-2.30157026392214,15,-7.52136506793335
55,8,15,-2.29165694814755,15,-7.51145175215876
60,8,15,-2.26706397274679,15,-7.486858776758
65,8,15,-2.2287378931786,15,-7.44853269718981
70,8,15,-2.17839596628078,15,-7.39819077029199
75,8,15,-2.1182655262865,15,-7.33806033029771
80,8,15,-2.05087068891292,15,-7.27066549292413
85,8,15,-1.97890820278003,15,-7.19870300679124
90,8,15,-1.90521822502688,15,-7.12501302903809
0,8,20,-1.05483988378099,20,-6.2746346877922
5,8,20,-1.06387598569109,20,-6.2836707897023
10,8,20,-1.10101362904934,20,-6.32080843306055
15,8,20,-1.16337307810333,20,-6.38316788211454
20,8,20,-1.24612678631337,20,-6.46592159032458
25,8,20,-1.34267947026193,20,-6.56247427427314
30,8,20,-1.44503612656652,20,-6.66483093057773
35,8,20,-1.54443059305887,20,-6.76422539707008
40,8,20,-1.63221854492277,20,-6.85201334893398
45,8,20,-1.70092150293023,20,-6.92071630694144
50,8,20,-1.74518737728864,20,-6.96498218129985
55,8,20,-1.76238472754115,20,-6.98217953155236
60,8,20,-1.75263180081036,20,-6.97242660482157
65,8,20,-1.71825987277751,20,-6.93805467678872
70,8,20,-1.66292244737898,20,-6.88271725139019
75,8,20,-1.59067387684297,20,-6.81046868085418
80,8,20,-1.50530916911754,20,-6.72510397312875
85,8,20,-1.41012242906013,20,-6.62991723307134
90,8,20,-1.30808106451306,20,-6.52787586852427
0,8,25,-0.0049275167089461,25,-5.22472232072016
5,8,25,-0.018349250549259,25,-5.23814405456047
10,8,25,-0.074352197181439,25,-5.29414700119265
15,8,25,-0.169457272339751,25,-5.38925207635096
20,8,25,-0.297697745567692,25,-5.5174925495789
25,8,25,-0.450409049077083,25,-5.67020385308829
30,8,25,-0.616252559640773,25,-5.83604736365198
35,8,25,-0.781772344504065,25,-6.00156714851528
40,8,25,-0.932708332199717,25,-6.15250313621093
45,8,25,-1.05601869655934,25,-6.27581350057055
50,8,25,-1.14213586050223,25,-6.36193066451344
55,8,25,-1.18663171624471,25,-6.40642652025592
60,8,25,-1.19053125161386,25,-6.41032605562507
65,8,25,-1.15908443425712,25,-6.37887923826833
70,8,25,-1.09953919896686,25,-6.31933400297807
75,8,25,-1.01885269875686,25,-6.23864750276807
80,8,25,-0.922149294939809,25,-6.14194409895102
85,8,25,-0.812297440848284,25,-6.03209224485949
90,8,25,-0.690540211427207,25,-5.91033501543842
0,8,30,0.90201505771014,30,-4.31777974630107
5,8,30,0.886002483038346,30,-4.33379232097287
10,8,30,0.818326815219233,30,-4.40146798879198
15,8,30,0.701947574173663,30,-4.51784722983755
20,8,30,0.542268984785923,30,-4.67752581922529
25,8,30,0.348054185451383,30,-4.87174061855983
30,8,30,0.132197019719265,30,-5.08759778429195
35,8,30,-0.0882515331179259,30,-5.30804633712914
40,8,30,-0.293456373595637,30,-5.51325117760685
45,8,30,-0.463880461022175,30,-5.68367526503338
50,8,30,-0.584484983781945,30,-5.80427978779316
55,8,30,-0.648373120743382,30,-5.86816792475459
60,8,30,-0.657928206978046,30,-5.87772301098926
