"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-4.22222404000475,0,-9.30694252793344
5,8,0,-4.22222404000474,0,-9.30694252793344
10,8,0,-4.22222404000474,0,-9.30694252793344
15,8,0,-4.22222404000474,0,-9.30694252793343
20,8,0,-4.22222404000474,0,-9.30694252793344
25,8,0,-4.22222404000474,0,-9.30694252793343
30,8,0,-4.22222404000474,0,-9.30694252793344
35,8,0,-4.22222404000474,0,-9.30694252793344
40,8,0,-4.22222404000474,0,-9.30694252793344
45,8,0,-4.22222404000474,0,-9.30694252793344
50,8,0,-4.22222404000474,0,-9.30694252793344
55,8,0,-4.22222404000474,0,-9.30694252793344
60,8,0,-4.22222404000474,0,-9.30694252793344
65,8,0,-4.22222404000474,0,-9.30694252793344
70,8,0,-4.22222404000474,0,-9.30694252793344
75,8,0,-4.22222404000474,0,-9.30694252793344
80,8,0,-4.22222404000474,0,-9.30694252793344
85,8,0,-4.22222404000474,0,-9.30694252793344
90,8,0,-4.22222404000474,0,-9.30694252793344
0,8,5,-4.46058693778194,5,-9.54530542571064
5,8,5,-4.45199658343435,5,-9.53671507136304
10,8,5,-4.44052123356857,5,-9.52523972149727
15,8,5,-4.42629214502033,5,-9.51101063294902
20,8,5,-4.4094239463039,5,-9.4941424342326
25,8,5,-4.39002038801547,5,-9.47473887594416
30,8,5,-4.36818350552707,5,-9.45290199345577
35,8,5,-4.34402487197829,5,-9.42874335990698
40,8,5,-4.31767747358839,5,-9.40239596151709
45,8,5,-4.2893067679775,5,-9.3740252559062
50,8,5,-4.25911967338451,5,-9.3438381613132
55,8,5,-4.22737054521369,5,-9.31208903314239
60,8,5,-4.19436357349633,5,-9.27908206142502
65,8,5,-4.16045142131458,5,-9.24516990924328
70,8,5,-4.12603026500361,5,-9.2107487529323
75,8,5,-4.09153165161289,5,-9.17625013954158
80,8,5,-4.05741173892522,5,-9.14213022685391
85,8,5,-4.02413853328674,5,-9.10885702121543
90,8,5,-3.99217771595573,5,-9.07689620388443
0,8,10,-4.17157922989958,10,-9.25629771782827
5,8,10,-4.15215315624976,10,-9.23687164417846
10,8,10,-4.13376300815749,10,-9.21848149608618
15,8,10,-4.11620904794942,10,-9.20092753587812
20,8,10,-4.09883535823329,10,-9.18355384616199
25,8,10,-4.08063727607987,10,-9.16535576400856
30,8,10,-4.06040191420745,10,-9.14512040213615
35,8,10,-4.03686665166412,10,-9.12158513959282
40,8,10,-4.00887775720259,10,-9.09359624513129
45,8,10,-3.97553055324834,10,-9.06024904117703
50,8,10,-3.93627474674798,10,-9.02099323467668
55,8,10,-3.89097403885849,10,-8.97569252678719
60,8,10,-3.83991705593338,10,-8.92463554386207
65,8,10,-3.78378517576854,10,-8.86850366369724
70,8,10,-3.72358970700924,10,-8.80830819493793
75,8,10,-3.66059431627163,10,-8.74531280420032
80,8,10,-3.59623789455563,10,-8.68095638248433
85,8,10,-3.53206878908965,10,-8.61678727701834
90,8,10,-3.46969500890407,10,-8.55441349683277
0,8,15,-3.22497358369729,15,-8.30969207162599
5,8,15,-3.20154479503354,15,-8.28626328296223
10,8,15,-3.19412300290901,15,-8.2788414908377
15,8,15,-3.20114647846989,15,-8.28586496639858
20,8,15,-3.219609100234,15,-8.3043275881627
25,8,15,-3.24533615738132,15,-8.33005464531002
30,8,15,-3.27337632635681,15,-8.3580948142855
35,8,15,-3.29850075058201,15,-8.3832192385107
40,8,15,-3.31576893316127,15,-8.40048742108997
45,8,15,-3.32108466055597,15,-8.40580314848467
50,8,15,-3.31164114910045,15,-8.39635963702914
55,8,15,-3.28616132277232,15,-8.37087981070102
60,8,15,-3.24488329683111,15,-8.3296017847598
65,8,15,-3.1893098237948,15,-8.2740283117235
70,8,15,-3.12180576798136,15,-8.20652425591005
75,8,15,-3.04516273519053,15,-8.12988122311922
80,8,15,-2.96224390133611,15,-8.0469623892648
85,8,15,-2.87578286485737,15,-7.96050135278607
90,8,15,-2.78835636740177,15,-7.87307485533047
0,8,20,-1.9181893004528,20,-7.00290778838149
5,8,20,-1.89907512814515,20,-6.98379361607384
10,8,20,-1.91522651440605,20,-6.99994500233475
15,8,20,-1.96375112904279,20,-7.04846961697149
20,8,20,-2.03927333654879,20,-7.12399182447749
25,8,20,-2.13410266797356,20,-7.21882115590226
30,8,20,-2.23863014901107,20,-7.32334863693977
35,8,20,-2.3420747661766,20,-7.4267932541053
40,8,20,-2.43362454935547,20,-7.51834303728417
45,8,20,-2.50385536930618,20,-7.58857385723487
50,8,20,-2.54611396189503,20,-7.63083244982372
55,8,20,-2.55743597963317,20,-7.64215446756187
60,8,20,-2.53865271050757,20,-7.62337119843627
65,8,20,-2.49362571630866,20,-7.57834420423736
70,8,20,-2.42788731363531,20,-7.51260580156401
75,8,20,-2.34716336052129,20,-7.43188184844998
80,8,20,-2.25623185984167,20,-7.34095034777037
85,8,20,-2.1583916129279,20,-7.24311010085659
90,8,20,-2.05559752129821,20,-7.1403160092269
0,8,25,-0.628827742828662,25,-5.71354623075736
5,8,25,-0.616446006755161,25,-5.70116449468386
10,8,25,-0.65547717323484,25,-5.74019566116353
15,8,25,-0.742818073420187,25,-5.82753656134888
20,8,25,-0.872250118558976,25,-5.95696860648767
25,8,25,-1.03409820453254,25,-6.11881669246123
30,8,25,-1.2151264953127,25,-6.2998449832414
35,8,25,-1.39906006075053,25,-6.48377854867922
40,8,25,-1.56810425528081,25,-6.65282274320951
45,8,25,-1.7055512566302,25,-6.7902697445589
50,8,25,-1.79896845661741,25,-6.8836869445461
55,8,25,-1.84282763713111,25,-6.9275461250598
60,8,25,-1.83932062830878,25,-6.92403911623748
65,8,25,-1.79684453941194,25,-6.88156302734064
70,8,25,-1.72679419320191,25,-6.81151268113061
75,8,25,-1.64001043549856,25,-6.72472892342725
80,8,25,-1.5441133035743,25,-6.62883179150299
85,8,25,-1.44234624826186,25,-6.52706473619055
90,8,25,-1.33398894932065,25,-6.41870743724935
0,8,30,0.434061622721837,30,-4.65065686520686
5,8,30,0.441730832227513,30,-4.64298765570118
10,8,30,0.387930771725775,30,-4.69678771620292
15,8,30,0.274705929981186,30,-4.81001255794751
20,8,30,0.107281044979616,30,-4.97743744294908
25,8,30,-0.104831135302924,30,-5.18954962323162
30,8,30,-0.346782741680612,30,-5.43150122960931
35,8,30,-0.598073454717602,30,-5.6827919426463
40,8,30,-0.833875339795297,30,-5.91859382772399
45,8,30,-1.02873574279257,30,-6.11345423072127
50,8,30,-1.16233148200388,30,-6.24704996993258
55,8,30,-1.22517681466489,30,-6.30989530259359
60,8,30,-1.22117559675481,30,-6.3058940846835
65,8,30,-1.16524717856727,30,-6.24996566649597
70,8,30,-1.0772296838901,30,-6.16194817181879
75,8,30,-0.975157026010124,30,-6.05987551393882
80,8,30,-0.870493056440396,30,-5.95521154436909
85,8,30,-0.766257426690882,30,-5.85097591461958
90,8,30,-0.657823028002027,30,-5.74254151593072
0,8,35,1.20597205998949,35,-3.8787464279392
5,8,35,1.21225862387777,35,-3.87245986405092
10,8,35,1.15357499349968,35,-3.93114349442902
15,8,35,1.02989740098805,35,-4.05482108694064
20,8,35,0.843921670838891,35,-4.2407968170898
25,8,35,0.603021561992002,35,-4.48169692593669
30,8,35,0.321465646939749,35,-4.76325284098895
35,8,35,0.0220512906800742,35,-5.06266719724862
40,8,35,-0.26433512148694,35,-5.34905360941563
45,8,35,-0.503012754209507,35,-5.5877312421382
50,8,35,-0.664155827220784,35,-5.74887431514948
55,8,35,-0.732858336363395,35,-5.81757682429209
60,8,35,-0.714615411528586,35,-5.79933389945728
65,8,35,-0.632026820595977,35,-5.71674530852467
70,8,35,-0.514740572332877,35,-5.59945906026157
75,8,35,-0.388708736898359,35,-5.47342722482705
80,8,35,-0.269304910739607,35,-5.3540233986683
85,8,35,-0.159193259776601,35,-5.2439117477053
90,8,35,-0.0498608225630197,35,-5.13457931049171
0,8,40,1.6953331047865,40,-3.38938538314219
5,8,40,1.70308369600055,40,-3.38163479192814
10,8,40,1.64827855311652,40,-3.43643993481217
15,8,40,1.52819437143069,40,-3.55652411649801
20,8,40,1.34198897252506,40,-3.74272951540364
25,8,40,1.0934721736486,40,-3.99124631428009
30,8,40,0.794501930352398,40,-4.2902165575763
35,8,40,0.468134789359275,40,-4.61658369856942
40,8,40,0.149583540154766,40,-4.93513494777393
45,8,40,-0.118012637631892,40,-5.20273112556059
50,8,40,-0.294957485077394,40,-5.37967597300609
55,8,40,-0.360164148796603,40,-5.4448826367253
60,8,40,-0.320466518057019,40,-5.40518500598571
65,8,40,-0.206255658184833,40,-5.29097414611353
70,8,40,-0.0565610518135173,40,-5.14127953974221
75,8,40,0.0960738471138365,40,-4.98864464081486
80,8,40,0.233960399383401,40,-4.85075808854529
85,8,40,0.355575971359041,40,-4.72914251656965
90,8,40,0.472468963508852,40,-4.61224952441984
0,8,45,1.94245150482975,45,-3.14226698309894
5,8,45,1.95317850481416,45,-3.13153998311453
10,8,45,1.90828109366638,45,-3.17643739426231
15,8,45,1.80221598753404,45,-3.28250250039465
20,8,45,1.63028107697934,45,-3.45443741094935
25,8,45,1.392056337493,45,-3.69266215043569
30,8,45,1.09582978340929,45,-3.98888870451941
35,8,45,0.763210443178093,45,-4.3215080447506
40,8,45,0.431682760797162,45,-4.65303572713153
45,8,45,0.150949767321399,45,-4.9337687206073
50,8,45,-0.030659935668956,45,-5.11537842359765
55,8,45,-0.0864394590604554,45,-5.17115794698915
60,8,45,-0.0246167606995872,45,-5.10933524862828
65,8,45,0.117422678445979,45,-4.96729580948272
70,8,45,0.293436840372544,45,-4.79128164755615
75,8,45,0.467605076894121,45,-4.61711341103457
80,8,45,0.623283538064322,45,-4.46143494986437
85,8,45,0.761961977603153,45,-4.32275651032554
90,8,45,0.897189654637412,45,-4.18752883329128
0,8,50,2.00013005973072,50,-3.08458842819797
5,8,50,2.01364513182354,50,-3.07107335610516
10,8,50,1.98100906378703,50,-3.10370942414166
15,8,50,1.89442633960042,50,-3.19029214832827
20,8,50,1.74584230417141,50,-3.33887618375728
25,8,50,1.53077713259827,50,-3.55394135533042
30,8,50,1.25353036276681,50,-3.83118812516189
35,8,50,0.933066400193453,50,-4.15165208773524
40,8,50,0.607114341438075,50,-4.47760414649062
45,8,50,0.329316137431415,50,-4.75540235049728
50,8,50,0.15397566512968,50,-4.93074282279901
55,8,50,0.111443701060881,50,-4.97327478686781
60,8,50,0.191494601444405,50,-4.89322388648429
65,8,50,0.351073884691034,50,-4.73364460323766
70,8,50,0.54004175110497,50,-4.54467673682372
75,8,50,0.723978214973194,50,-4.3607402729555
80,8,50,0.892104758072526,50,-4.19261372985617
85,8,50,1.05201896950181,50,-4.03269951842688
90,8,50,1.21849651121915,50,-3.86622197670954
0,8,55,1.92254272958786,55,-3.16217575834084
5,8,55,1.93700241543425,55,-3.14771607249445
10,8,55,1.91518410078851,55,-3.16953438714018
15,8,55,1.84836502128743,55,-3.23635346664127
20,8,55,1.72648213358574,55,-3.35823635434296
25,8,55,1.54192759638729,55,-3.5427908915414
30,8,55,1.29521184038742,55,-3.78950664754128
35,8,55,1.00189716540093,55,-4.08282132252776
40,8,55,0.698080391185201,55,-4.38663809674349
45,8,55,0.438372941151625,55,-4.64634554677707
50,8,55,0.279528922683468,55,-4.80518956524523
55,8,55,0.252640324251218,55,-4.83207816367748
60,8,55,0.344496190789744,55,-4.74022229713895
65,8,55,0.507846769859829,55,-4.57687171806887
70,8,55,0.692251641514817,55,-4.39246684641388
75,8,55,0.869820358074461,55,-4.21489812985423
80,8,55,1.04140720023804,55,-4.04331128769065
85,8,55,1.2249636426601,55,-3.8597548452686
90,8,55,1.43608888175246,55,-3.64862960617623
0,8,60,1.75685069960102,60,-3.32786778832768
5,8,60,1.76928857786764,60,-3.31542991006106
10,8,60,1.75402010987317,60,-3.33069837805552
15,8,60,1.70324570027872,60,-3.38147278764997
20,8,60,1.606815117799,60,-3.47790337012969
25,8,60,1.45545738021559,60,-3.6292611077131
30,8,60,1.24651602337739,60,-3.83820246455131
35,8,60,0.991675486029638,60,-4.09304300189906
40,8,60,0.723629476810754,60,-4.36108901111794
45,8,60,0.494867203099484,60,-4.58985128482921
50,8,60,0.360783502156481,60,-4.72393498577221
55,8,60,0.350157707977754,60,-4.73456077995094
60,8,60,0.445936569322775,60,-4.63878191860592
65,8,60,0.598173095772614,60,-4.48654539215608
70,8,60,0.759303653899061,60,-4.32541483402963
75,8,60,0.912674548630009,60,-4.17204393929869
80,8,60,1.07685914960533,60,-4.00785933832337
85,8,60,1.28522468645498,60,-3.79949380147371
90,8,60,1.55386852757072,60,-3.53084996035797
0,8,65,1.53722768169908,65,-3.54749080622962
5,8,65,1.54449911527923,65,-3.54021937264947
10,8,65,1.53058190069371,65,-3.55413658723499
15,8,65,1.49043957328254,65,-3.59427891464616
20,8,65,1.41582864848579,65,-3.66888983944291
25,8,65,1.2974831590388,65,-3.7872353288899
30,8,65,1.13044883834568,65,-3.95426964958301
35,8,65,0.922220193749421,65,-4.16249829417927
40,8,65,0.700341865876066,65,-4.38437662205263
45,8,65,0.512053983722803,65,-4.57266450420589
50,8,65,0.40771933993172,65,-4.67699914799698
55,8,65,0.411272908365363,65,-4.67344557956333
60,8,65,0.501645105507989,65,-4.58307338242071
65,8,65,0.627875352400215,65,-4.45684313552848
70,8,65,0.747828322025994,65,-4.3368901659027
75,8,65,0.859908856659103,65,-4.22480963126959
80,8,65,1.00623196334607,65,-4.07848652458262
85,8,65,1.24078553761294,65,-3.84393295031576
90,8,65,1.57911716588526,65,-3.50560132204343
0,8,70,1.28255437635427,70,-3.80216411157442
5,8,70,1.28234822631032,70,-3.80237026161838
10,8,70,1.26571623269623,70,-3.81900225523246
15,8,70,1.23165666830882,70,-3.85306181961988
