"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-1.04008109909216,0,-1.9410599537956
5,8,0,-1.04008109909216,0,-1.9410599537956
10,8,0,-1.04008109909216,0,-1.9410599537956
15,8,0,-1.04008109909216,0,-1.9410599537956
20,8,0,-1.04008109909216,0,-1.9410599537956
25,8,0,-1.04008109909216,0,-1.9410599537956
30,8,0,-1.04008109909216,0,-1.9410599537956
35,8,0,-1.04008109909216,0,-1.9410599537956
40,8,0,-1.04008109909216,0,-1.9410599537956
45,8,0,-1.04008109909216,0,-1.9410599537956
50,8,0,-1.04008109909216,0,-1.94105995379561
55,8,0,-1.04008109909216,0,-1.9410599537956
60,8,0,-1.04008109909216,0,-1.9410599537956
65,8,0,-1.04008109909216,0,-1.9410599537956
70,8,0,-1.04008109909216,0,-1.94105995379561
75,8,0,-1.04008109909216,0,-1.9410599537956
80,8,0,-1.04008109909216,0,-1.9410599537956
85,8,0,-1.04008109909216,0,-1.94105995379561
90,8,0,-1.04008109909216,0,-1.94105995379561
0,8,5,-1.01315333419057,5,-1.91413218889401
5,8,5,-0.998160664840841,5,-1.89913951954428
10,8,5,-0.981867938973349,5,-1.88284679367679
15,8,5,-0.964518987236491,5,-1.86549784193993
20,8,5,-0.946422091826349,5,-1.84740094652979
25,8,5,-0.92793949362471,5,-1.82891834832815
30,8,5,-0.909475187187125,5,-1.81045404189057
35,8,5,-0.89146146116785,5,-1.79244031587129
40,8,5,-0.874344661519032,5,-1.77532351622247
45,8,5,-0.858570673939711,5,-1.75954952864315
50,8,5,-0.844570636203711,5,-1.74554949090715
55,8,5,-0.832747392986579,5,-1.73372624769002
60,8,5,-0.823463187715772,5,-1.72444204241921
65,8,5,-0.817029041184643,5,-1.71800789588808
70,8,5,-0.813696191605339,5,-1.71467504630878
75,8,5,-0.813649865905761,5,-1.7146287206092
80,8,5,-0.817005522337281,5,-1.71798437704072
85,8,5,-0.823807558998702,5,-1.72478641370214
90,8,5,-0.834030334258604,5,-1.73500918896205
0,8,10,-1.1778134592768,10,-2.07879231398024
5,8,10,-1.14154330177594,10,-2.04252215647938
10,8,10,-1.09818934768724,10,-1.99916820239068
