"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.96346622466077,0,-5.37295569848748
5,8,0,-3.96346622466077,0,-5.37295569848748
10,8,0,-3.96346622466076,0,-5.37295569848747
15,8,0,-3.96346622466076,0,-5.37295569848747
20,8,0,-3.96346622466077,0,-5.37295569848748
25,8,0,-3.96346622466076,0,-5.37295569848747
30,8,0,-3.96346622466076,0,-5.37295569848747
35,8,0,-3.96346622466077,0,-5.37295569848748
40,8,0,-3.96346622466077,0,-5.37295569848748
45,8,0,-3.96346622466076,0,-5.37295569848747
50,8,0,-3.96346622466076,0,-5.37295569848747
55,8,0,-3.96346622466076,0,-5.37295569848747
60,8,0,-3.96346622466076,0,-5.37295569848747
65,8,0,-3.96346622466076,0,-5.37295569848747
70,8,0,-3.96346622466076,0,-5.37295569848747
75,8,0,-3.96346622466076,0,-5.37295569848747
80,8,0,-3.96346622466076,0,-5.37295569848747
85,8,0,-3.96346622466076,0,-5.37295569848747
90,8,0,-3.96346622466076,0,-5.37295569848747
0,8,5,-4.24017382663563,5,-5.64966330046234
5,8,5,-4.22833722260029,5,-5.637826696427
10,8,5,-4.21261318401822,5,-5.62210265784493
15,8,5,-4.19328764741934,5,-5.60277712124605
20,8,5,-4.17069025002548,5,-5.58017972385218
25,8,5,-4.14518544618288,5,-5.55467492000959
30,8,5,-4.11716463403179,5,-5.5266541078585
35,8,5,-4.0870392198129,5,-5.49652869363961
40,8,5,-4.05523444107773,5,-5.46472391490444
45,8,5,-4.02218374504395,5,-5.43167321887066
50,8,5,-3.98832355775336,5,-5.39781303158007
55,8,5,-3.95408835512139,5,-5.3635778289481
60,8,5,-3.91990602581681,5,-5.32939549964352
65,8,5,-3.88619356910828,5,-5.29568304293498
70,8,5,-3.85335317911762,5,-5.26284265294433
75,8,5,-3.82176872474162,5,-5.23125819856833
80,8,5,-3.79180255071048,5,-5.20129202453719
85,8,5,-3.76379242098423,5,-5.17328189481094
90,8,5,-3.73804832980063,5,-5.14753780362734
0,8,10,-4.27074575715216,10,-5.68023523097887
5,8,10,-4.23517679458562,10,-5.64466626841233
10,8,10,-4.19326122085082,10,-5.60275069467753
15,8,10,-4.14589497095558,10,-5.55538444478229
20,8,10,-4.09383980158011,10,-5.50332927540682
25,8,10,-4.03775016823642,10,-5.44723964206313
30,8,10,-3.97821884956738,10,-5.38770832339408
35,8,10,-3.91582766893129,10,-5.325317142758
40,8,10,-3.85119079150241,10,-5.26068026532912
45,8,10,-3.7849814071022,10,-5.19447088092891
50,8,10,-3.7179374245377,10,-5.12742689836441
55,8,10,-3.65084710770104,10,-5.06033658152774
60,8,10,-3.58452028019324,10,-4.99400975401994
65,8,10,-3.51975386046167,10,-4.92924333428838
70,8,10,-3.4573014765263,10,-4.86679095035301
75,8,10,-3.39785564054846,10,-4.80734511437517
80,8,10,-3.34204778752279,10,-4.7515372613495
85,8,10,-3.29046708630925,10,-4.69995656013596
90,8,10,-3.24369418910913,10,-4.65318366293584
0,8,15,-3.77829379722799,15,-5.1877832710547
5,8,15,-3.71646646980638,15,-5.12595594363309
10,8,15,-3.65532282650292,15,-5.06481230032963
15,8,15,-3.59524029327433,15,-5.00472976710104
20,8,15,-3.53566995032441,15,-4.94515942415112
25,8,15,-3.4754611234636,15,-4.8849505972903
30,8,15,-3.41324450612033,15,-4.82273397994704
35,8,15,-3.34781291740928,15,-4.75730239123599
40,8,15,-3.27843593930693,15,-4.68792541313364
45,8,15,-3.20505279755633,15,-4.61454227138304
50,8,15,-3.12831035036508,15,-4.53779982419178
55,8,15,-3.04944671021384,15,-4.45893618404055
60,8,15,-2.97005647383803,15,-4.37954594766474
65,8,15,-2.89179977272725,15,-4.30128924655396
70,8,15,-2.8161272182352,15,-4.22561669206191
75,8,15,-2.74408557509949,15,-4.1535750489262
80,8,15,-2.67624890486878,15,-4.08573837869549
85,8,15,-2.61279273990397,15,-4.02228221373068
90,8,15,-2.55369940047159,15,-3.9631888742983
0,8,20,-2.78873674081931,20,-4.19822621464602
5,8,20,-2.71573993541414,20,-4.12522940924085
10,8,20,-2.660089573131,20,-4.06957904695771
15,8,20,-2.6197719253584,20,-4.02926139918511
20,8,20,-2.59066193038479,20,-4.0001514042115
25,8,20,-2.56720625739049,20,-3.9766957312172
30,8,20,-2.54329391918458,20,-3.95278339301129
35,8,20,-2.51325389198642,20,-3.92274336581313
40,8,20,-2.47283084162754,20,-3.88232031545425
45,8,20,-2.41992133738184,20,-3.82941081120854
50,8,20,-2.35486127062946,20,-3.76435074445617
55,8,20,-2.28016323642504,20,-3.68965271025175
60,8,20,-2.1997701773436,20,-3.60925965117031
65,8,20,-2.11803711571072,20,-3.52752658953743
70,8,20,-2.03871250370508,20,-3.44820197753179
75,8,20,-1.96415916960894,20,-3.37364864343565
80,8,20,-1.89497261347079,20,-3.3044620872975
85,8,20,-1.8300650235177,20,-3.23955449734441
90,8,20,-1.76720349399467,20,-3.17669296782138
0,8,25,-1.60680465232202,25,-3.01629412614873
5,8,25,-1.5384976477229,25,-2.94798712154961
10,8,25,-1.50604325399467,25,-2.91553272782138
15,8,25,-1.50509890080475,25,-2.91458837463146
20,8,25,-1.52810010675515,25,-2.93758958058186
25,8,25,-1.56480243732133,25,-2.97429191114804
30,8,25,-1.60327277578843,25,-3.01276224961514
35,8,25,-1.63147555277067,25,-3.04096502659738
40,8,25,-1.63932793637359,25,-3.0488174102003
45,8,25,-1.62072974223897,25,-3.03021921606568
50,8,25,-1.57483805438801,25,-2.98432752821471
55,8,25,-1.50600089763495,25,-2.91549037146166
60,8,25,-1.42228895057625,25,-2.83177842440296
65,8,25,-1.33314175346591,25,-2.74263122729262
70,8,25,-1.24690651966904,25,-2.65639599349575
75,8,25,-1.16891970252489,25,-2.5784091763516
80,8,25,-1.10047749892205,25,-2.50996697274876
