"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.58865694055843,0,-3.74406563447585
5,8,0,-3.58865694055843,0,-3.74406563447585
10,8,0,-3.58865694055842,0,-3.74406563447584
15,8,0,-3.58865694055842,0,-3.74406563447584
20,8,0,-3.58865694055843,0,-3.74406563447585
25,8,0,-3.58865694055843,0,-3.74406563447585
30,8,0,-3.58865694055843,0,-3.74406563447585
35,8,0,-3.58865694055844,0,-3.74406563447585
40,8,0,-3.58865694055843,0,-3.74406563447585
45,8,0,-3.58865694055843,0,-3.74406563447585
50,8,0,-3.58865694055843,0,-3.74406563447585
55,8,0,-3.58865694055843,0,-3.74406563447585
60,8,0,-3.58865694055843,0,-3.74406563447585
65,8,0,-3.58865694055843,0,-3.74406563447585
70,8,0,-3.58865694055843,0,-3.74406563447584
75,8,0,-3.58865694055842,0,-3.74406563447584
80,8,0,-3.58865694055843,0,-3.74406563447585
85,8,0,-3.58865694055843,0,-3.74406563447585
90,8,0,-3.58865694055843,0,-3.74406563447584
0,8,5,-3.80070577969021,5,-3.95611447360763
5,8,5,-3.79220222126565,5,-3.94761091518307
10,8,5,-3.78048278972147,5,-3.93589148363888
15,8,5,-3.76568988858548,5,-3.9210985825029
20,8,5,-3.74800651497086,5,-3.90341520888828
25,8,5,-3.72765546913133,5,-3.88306416304875
30,8,5,-3.70489870392112,5,-3.86030739783854
35,8,5,-3.68003629160462,5,-3.83544498552203
40,8,5,-3.65340449289485,5,-3.80881318681227
45,8,5,-3.62537252052626,5,-3.78078121444368
50,8,5,-3.59633777103951,5,-3.75174646495693
55,8,5,-3.5667195149915,5,-3.72212820890892
60,8,5,-3.53695124430148,5,-3.6923599382189
65,8,5,-3.50747203715413,5,-3.66288073107155
70,8,5,-3.47871738903205,5,-3.63412608294947
75,8,5,-3.45110996291138,5,-3.60651865682879
80,8,5,-3.42505063996153,5,-3.58045933387895
85,8,5,-3.40091012691918,5,-3.5563188208366
90,8,5,-3.37902123023017,5,-3.53442992414758
0,8,10,-3.76781496192438,10,-3.9232236558418
5,8,10,-3.74847549029059,10,-3.90388418420801
10,8,10,-3.72438116948503,10,-3.87978986340244
15,8,10,-3.69560493657009,10,-3.85101363048751
20,8,10,-3.66211231047062,10,-3.81752100438804
25,8,10,-3.62383252593864,10,-3.77924121985606
30,8,10,-3.58074364047564,10,-3.73615233439306
35,8,10,-3.53295590530844,10,-3.68836459922586
40,8,10,-3.48077833015862,10,-3.63618702407604
45,8,10,-3.42475679650428,10,-3.5801654904217
50,8,10,-3.36567773978516,10,-3.52108643370258
55,8,10,-3.30453817260911,10,-3.45994686652653
60,8,10,-3.24248915380283,10,-3.39789784772025
65,8,10,-3.18076431066681,10,-3.33617300458423
70,8,10,-3.12060680036377,10,-3.27601549428119
75,8,10,-3.06320699010863,10,-3.21861568402605
80,8,10,-3.00965965826944,10,-3.16506835218686
