"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.75459916780087,0,-3.95749706835991
5,8,0,-3.75459916780087,0,-3.9574970683599
10,8,0,-3.75459916780087,0,-3.9574970683599
15,8,0,-3.75459916780087,0,-3.95749706835991
20,8,0,-3.75459916780088,0,-3.95749706835991
25,8,0,-3.75459916780088,0,-3.95749706835991
30,8,0,-3.75459916780088,0,-3.95749706835991
35,8,0,-3.75459916780088,0,-3.95749706835991
40,8,0,-3.75459916780088,0,-3.95749706835991
45,8,0,-3.75459916780088,0,-3.95749706835991
50,8,0,-3.75459916780088,0,-3.95749706835991
55,8,0,-3.75459916780088,0,-3.95749706835991
60,8,0,-3.75459916780088,0,-3.95749706835991
65,8,0,-3.75459916780088,0,-3.95749706835991
70,8,0,-3.75459916780088,0,-3.95749706835991
75,8,0,-3.75459916780088,0,-3.95749706835991
80,8,0,-3.75459916780088,0,-3.95749706835991
85,8,0,-3.75459916780088,0,-3.95749706835991
90,8,0,-3.75459916780088,0,-3.95749706835991
0,8,5,-3.9963536289123,5,-4.19925152947133
5,8,5,-3.98179743943377,5,-4.1846953399928
10,8,5,-3.96427383092921,5,-4.16717173148824
15,8,5,-3.94398162899489,5,-4.14687952955392
20,8,5,-3.92113644474279,5,-4.12403434530182
25,8,5,-3.89596869130874,5,-4.09886659186777
30,8,5,-3.86872283627307,5,-4.0716207368321
35,8,5,-3.83965746749714,5,-4.04255536805617
40,8,5,-3.80904571154419,5,-4.01194361210322
45,8,5,-3.77717558624327,5,-3.9800734868023
50,8,5,-3.744349970634,5,-3.94724787119304
55,8,5,-3.71088600610471,5,-3.91378390666374
60,8,5,-3.67711386901864,5,-3.88001176957767
65,8,5,-3.64337494857238,5,-3.84627284913141
70,8,5,-3.61001950489987,5,-3.8129174054589
75,8,5,-3.57740386591358,5,-3.78030176647261
80,8,5,-3.54588715602855,5,-3.74878505658758
85,8,5,-3.51582745740882,5,-3.71872535796784
90,8,5,-3.48757721463055,5,-3.69047511518958
0,8,10,-3.88933863690255,10,-4.09223653746158
5,8,10,-3.85643111536663,10,-4.05932901592566
10,8,10,-3.82067736790979,10,-4.02357526846882
15,8,10,-3.78237603362502,10,-3.98527393418405
20,8,10,-3.74165158704334,10,-3.94454948760237
25,8,10,-3.6985086697319,10,-3.90140657029093
30,8,10,-3.65289877650916,10,-3.85579667706819
35,8,10,-3.6047876045665,10,-3.80768550512553
40,8,10,-3.55421230259359,10,-3.75711020315262
45,8,10,-3.50132046685581,10,-3.70421836741484
50,8,10,-3.4463866901654,10,-3.64928459072443
55,8,10,-3.38980712175243,10,-3.59270502231146
60,8,10,-3.33207694481768,10,-3.53497484537671
65,8,10,-3.27375899236491,10,-3.47665689292394
70,8,10,-3.21545317815798,10,-3.41835107871701
75,8,10,-3.15777569031141,10,-3.36067359087044
80,8,10,-3.10135411530266,10,-3.30425201586169
85,8,10,-3.04684038369023,10,-3.24973828424926
90,8,10,-2.99493851047929,10,-3.19783641103832
0,8,15,-3.24710875528655,15,-3.45000665584558
5,8,15,-3.20014889970942,15,-3.40304680026845
10,8,15,-3.15842771798211,15,-3.36132561854114
15,8,15,-3.12124321809078,15,-3.32414111864981
20,8,15,-3.08712454905112,15,-3.29002244961015
25,8,15,-3.05411729228142,15,-3.25701519284045
30,8,15,-3.0201122593476,15,-3.22301015990663
35,8,15,-2.98317784712158,15,-3.18607574768061
40,8,15,-2.94184843093035,15,-3.14474633148938
45,8,15,-2.89532098868537,15,-3.0982188892444
50,8,15,-2.84352408950518,15,-3.04642199006421
55,8,15,-2.7870476546866,15,-2.98994555524563
60,8,15,-2.7269527077214,15,-2.92985060828043
65,8,15,-2.66450836378537,15,-2.8674062643444
70,8,15,-2.60092019412784,15,-2.80381809468687
75,8,15,-2.53711586484327,15,-2.7400137654023
80,8,15,-2.47364143755888,15,-2.67653933811792
85,8,15,-2.41069852448723,15,-2.61359642504626
90,8,15,-2.34832274974217,15,-2.5512206503012
0,8,20,-2.21150789866366,20,-2.41440579922269
5,8,20,-2.16230644424606,20,-2.36520434480509
