"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.63888602801992,0,-3.9019849455934
5,8,0,-3.63888602801992,0,-3.9019849455934
10,8,0,-3.63888602801992,0,-3.9019849455934
15,8,0,-3.63888602801992,0,-3.9019849455934
20,8,0,-3.63888602801992,0,-3.9019849455934
25,8,0,-3.63888602801992,0,-3.9019849455934
30,8,0,-3.63888602801992,0,-3.9019849455934
35,8,0,-3.63888602801992,0,-3.9019849455934
40,8,0,-3.63888602801992,0,-3.9019849455934
45,8,0,-3.63888602801992,0,-3.9019849455934
50,8,0,-3.63888602801992,0,-3.9019849455934
55,8,0,-3.63888602801992,0,-3.9019849455934
60,8,0,-3.63888602801992,0,-3.9019849455934
65,8,0,-3.63888602801992,0,-3.9019849455934
70,8,0,-3.63888602801992,0,-3.9019849455934
75,8,0,-3.63888602801992,0,-3.9019849455934
80,8,0,-3.63888602801992,0,-3.9019849455934
85,8,0,-3.63888602801992,0,-3.9019849455934
90,8,0,-3.63888602801992,0,-3.9019849455934
0,8,5,-3.8931842579847,5,-4.15628317555818
5,8,5,-3.88150561332444,5,-4.14460453089792
10,8,5,-3.86634414328766,5,-4.12944306086113
15,8,5,-3.84784076751249,5,-4.11093968508596
20,8,5,-3.82617820093801,5,-4.08927711851149
25,8,5,-3.80157994686744,5,-4.06467886444092
30,8,5,-3.77430961909104,5,-4.03740853666451
35,8,5,-3.74467009088047,5,-4.00776900845395
40,8,5,-3.71300195902434,5,-3.97610087659782
45,8,5,-3.67968090816642,5,-3.9427798257399
50,8,5,-3.64511373691859,5,-3.90821265449207
55,8,5,-3.60973302060805,5,-3.87283193818153
60,8,5,-3.57399058916283,5,-3.83708950673631
65,8,5,-3.53835015062652,5,-3.8014490682
70,8,5,-3.50327946268435,5,-3.76637838025783
75,8,5,-3.46924243664049,5,-3.73234135421396
80,8,5,-3.43669146055094,5,-3.69979037812442
85,8,5,-3.40606007753603,5,-3.66915899510951
90,8,5,-3.3777559892394,5,-3.64085490681288
0,8,10,-3.86093294800224,10,-4.12403186557571
5,8,10,-3.83744843473988,10,-4.10054735231336
10,8,10,-3.80915750734278,10,-4.07225642491626
15,8,10,-3.77614443912381,10,-4.03924335669729
20,8,10,-3.73836238914391,10,-4.00146130671738
25,8,10,-3.69570576923359,10,-3.95880468680707
30,8,10,-3.6480991343334,10,-3.91119805190688
35,8,10,-3.59558562918874,10,-3.85868454676221
40,8,10,-3.53839864710465,10,-3.80149756467813
45,8,10,-3.47700405733439,10,-3.74010297490786
50,8,10,-3.41210654470908,10,-3.67520546228256
55,8,10,-3.34462100595961,10,-3.60771992353308
60,8,10,-3.27561688723022,10,-3.5387158048037
65,8,10,-3.20624824333515,10,-3.46934716090863
70,8,10,-3.13768414153794,10,-3.40078305911141
75,8,10,-3.07105263411954,10,-3.33415155169302
80,8,10,-3.00740746158323,10,-3.27050637915671
85,8,10,-2.94772098624326,10,-3.21081990381674
90,8,10,-2.89290081911014,10,-3.15599973668361
0,8,15,-3.28161313892731,15,-3.54471205650078
5,8,15,-3.24980670255482,15,-3.5129056201283
10,8,15,-3.22180953917753,15,-3.48490845675101
15,8,15,-3.19640456876649,15,-3.45950348633997
20,8,15,-3.17138739365162,15,-3.43448631122509
25,8,15,-3.14395341149398,15,-3.40705232906746
30,8,15,-3.1111771728358,15,-3.37427609040927
35,8,15,-3.07051709178745,15,-3.33361600936093
40,8,15,-3.02026033496143,15,-3.2833592525349
45,8,15,-2.95982058314996,15,-3.22291950072344
50,8,15,-2.88982499699241,15,-3.15292391456589
55,8,15,-2.81197423979891,15,-3.07507315737239
60,8,15,-2.7287157752624,15,-2.99181469283588
65,8,15,-2.64281518814841,15,-2.90591410572188
70,8,15,-2.5569282800661,15,-2.82002719763958
75,8,15,-2.47326629559702,15,-2.73636521317049
80,8,15,-2.39341661137161,15,-2.65651552894509
85,8,15,-2.31834346445169,15,-2.58144238202517
90,8,15,-2.24855662176446,15,-2.51165553933793
0,8,20,-2.23902368532557,20,-2.50212260289905
5,8,20,-2.20759512791072,20,-2.47069404548419
10,8,20,-2.19802016836346,20,-2.46111908593693
15,8,20,-2.20665665519703,20,-2.46975557277051
20,8,20,-2.22749483188634,20,-2.49059374945982
25,8,20,-2.25279511927084,20,-2.51589403684431
30,8,20,-2.27402046405203,20,-2.53711938162551
35,8,20,-2.28304282105521,20,-2.54614173862869
40,8,20,-2.27346439835069,20,-2.53656331592417
45,8,20,-2.24175055903083,20,-2.50484947660431
50,8,20,-2.18782447880621,20,-2.45092339637969
55,8,20,-2.11489597682763,20,-2.37799489440111
60,8,20,-2.02855287164692,20,-2.2916517892204
65,8,20,-1.93539553429734,20,-2.19849445187082
70,8,20,-1.84161148734183,20,-2.10471040491531
75,8,20,-1.75183939306818,20,-2.01493831064165
80,8,20,-1.66853288976626,20,-1.93163180733974
85,8,20,-1.59189390709494,20,-1.85499282466841
90,8,20,-1.52034355720693,20,-1.7834424747804
0,8,25,-1.06334419883021,25,-1.32644311640368
5,8,25,-1.03812684555854,25,-1.30122576313201
10,8,25,-1.05407673169749,25,-1.31717564927096
15,8,25,-1.10574430891881,25,-1.36884322649228
20,8,25,-1.18417017898787,25,-1.44726909656135
25,8,25,-1.27717580441798,25,-1.54027472199146
30,8,25,-1.37015982660199,25,-1.63325874417547
35,8,25,-1.44771895140653,25,-1.71081786898
40,8,25,-1.49612925843915,25,-1.75922817601262
45,8,25,-1.50618693250613,25,-1.76928585007961
50,8,25,-1.47539313378074,25,-1.73849205135421
55,8,25,-1.40844743063503,25,-1.67154634820851
60,8,25,-1.3156936732602,25,-1.57879259083368
65,8,25,-1.21011914013409,25,-1.47321805770757
70,8,25,-1.1040433909235,25,-1.36714230849697
75,8,25,-1.00648446783093,25,-1.26958338540441
80,8,25,-0.921681091061758,25,-1.18478000863524
85,8,25,-0.848822715762024,25,-1.1119216333355
90,8,25,-0.782861745137971,25,-1.04596066271145
0,8,30,-0.0205012057680578,30,-0.283600123341535
5,8,30,-0.00148899341104303,30,-0.26458791098452
10,8,30,-0.0377870376808493,30,-0.300885955254326
15,8,30,-0.123736756045573,30,-0.38683567361905
20,8,30,-0.249876783837272,30,-0.512975701410749
25,8,30,-0.402297363571267,30,-0.665396281144744
30,8,30,-0.56243899205599,30,-0.825537909629467
35,8,30,-0.708215702547556,30,-0.971314620121033
40,8,30,-0.817199832441937,30,-1.08029875001541
45,8,30,-0.87168936108776,30,-1.13478827866124
50,8,30,-0.863917849881904,30,-1.12701676745538
55,8,30,-0.798669991684668,30,-1.06176890925814
60,8,30,-0.691551007701544,30,-0.954649925275021
65,8,30,-0.563700907495129,30,-0.826799825068606
70,8,30,-0.43556683994656,30,-0.698665757520037
75,8,30,-0.322081116107283,30,-0.585180033680761
80,8,30,-0.230145667127366,30,-0.493244584700843
85,8,30,-0.158209555620471,30,-0.421308473193948
90,8,30,-0.0974606615236811,30,-0.360559579097158
0,8,35,0.77532422438284,35,0.512225306809363
5,8,35,0.79120052012108,35,0.528101602547603
10,8,35,0.74534731362546,35,0.482248396051983
15,8,35,0.642172720100849,35,0.379073802527373
20,8,35,0.489157680061685,35,0.226058762488208
25,8,35,0.298681195998114,35,0.035582278424637
30,8,35,0.0898199210232273,35,-0.17327899655025
35,8,35,-0.111253741958928,35,-0.374352659532405
40,8,35,-0.274040622304734,35,-0.537139539878211
45,8,35,-0.370628578954004,35,-0.633727496527481
