"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.62377521904808,0,-7.26148770109571
5,8,0,-3.62377521904808,0,-7.26148770109571
10,8,0,-3.62377521904807,0,-7.26148770109571
15,8,0,-3.62377521904807,0,-7.26148770109571
20,8,0,-3.62377521904808,0,-7.26148770109571
25,8,0,-3.62377521904807,0,-7.26148770109571
30,8,0,-3.62377521904807,0,-7.26148770109571
35,8,0,-3.62377521904808,0,-7.26148770109571
40,8,0,-3.62377521904808,0,-7.26148770109571
45,8,0,-3.62377521904808,0,-7.26148770109571
50,8,0,-3.62377521904807,0,-7.26148770109571
55,8,0,-3.62377521904807,0,-7.26148770109571
60,8,0,-3.62377521904808,0,-7.26148770109571
65,8,0,-3.62377521904808,0,-7.26148770109571
70,8,0,-3.62377521904808,0,-7.26148770109571
75,8,0,-3.62377521904807,0,-7.2614877010957
80,8,0,-3.62377521904807,0,-7.26148770109571
85,8,0,-3.62377521904808,0,-7.26148770109571
90,8,0,-3.62377521904808,0,-7.26148770109571
0,8,5,-3.84522113189302,5,-7.48293361394065
5,8,5,-3.8308809202111,5,-7.46859340225874
10,8,5,-3.81314686542872,5,-7.45085934747635
15,8,5,-3.79220061543145,5,-7.42991309747909
20,8,5,-3.7682751188041,5,-7.40598760085173
25,8,5,-3.74165249732619,5,-7.37936497937382
30,8,5,-3.71266187968109,5,-7.35037436172872
35,8,5,-3.68167677268604,5,-7.31938925473367
40,8,5,-3.64911152413051,5,-7.28682400617814
45,8,5,-3.61541650637337,5,-7.253128988421
50,8,5,-3.58107180280771,5,-7.21878428485534
55,8,5,-3.54657937668284,5,-7.18429185873047
60,8,5,-3.51245390328156,5,-7.15016638532919
65,8,5,-3.47921261332277,5,-7.11692509537041
70,8,5,-3.44736459813065,5,-7.08507708017828
75,8,5,-3.41740005066353,5,-7.05511253271117
80,8,5,-3.38977986287879,5,-7.02749234492642
85,8,5,-3.3649258867318,5,-7.00263836877944
90,8,5,-3.34321202250687,5,-6.9809245045545
0,8,10,-3.90608859618935,10,-7.54380107823699
5,8,10,-3.87791967794255,10,-7.51563215999018
10,8,10,-3.84375603982976,10,-7.48146852187739
15,8,10,-3.80383184341806,10,-7.4415443254657
20,8,10,-3.75829950067802,10,-7.39601198272565
25,8,10,-3.70728846287869,10,-7.34500094492632
30,8,10,-3.65098115068984,10,-7.28869363273747
35,8,10,-3.58969116587453,10,-7.22740364792216
40,8,10,-3.52392874914012,10,-7.16164123118775
45,8,10,-3.45444100162495,10,-7.09215348367259
50,8,10,-3.38221932916257,10,-7.0199318112102
55,8,10,-3.30847295729196,10,-6.94618543933959
60,8,10,-3.2345738228702,10,-6.87228630491783
65,8,10,-3.16198323899352,10,-6.79969572104116
70,8,10,-3.09217338919425,10,-6.72988587124189
75,8,10,-3.02655652578992,10,-6.66426900783755
80,8,10,-2.96643200520404,10,-6.60414448725168
85,8,10,-2.91295677309506,10,-6.55066925514269
90,8,10,-2.86713962755819,10,-6.50485210960583
0,8,15,-3.507656601147,15,-7.14536908319463
5,8,15,-3.46912687112935,15,-7.10683935317698
10,8,15,-3.43144211727006,15,-7.06915459931769
15,8,15,-3.39382819843389,15,-7.03154068048153
20,8,15,-3.35458547133446,15,-6.9922979533821
25,8,15,-3.31142309145903,15,-6.94913557350667
30,8,15,-3.26189147347439,15,-6.89960395552202
35,8,15,-3.2038565306991,15,-6.84156901274673
40,8,15,-3.13594006151923,15,-6.77365254356687
45,8,15,-3.0578429670967,15,-6.69555544914434
50,8,15,-2.97048231670669,15,-6.60819479875432
55,8,15,-2.87591145685392,15,-6.51362393890155
60,8,15,-2.77704395875373,15,-6.41475644080136
