"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-1.01044093145709,0,-1.8748183971102
5,8,0,-1.01044093145709,0,-1.8748183971102
10,8,0,-1.01044093145709,0,-1.8748183971102
15,8,0,-1.01044093145709,0,-1.8748183971102
20,8,0,-1.0104409314571,0,-1.87481839711021
25,8,0,-1.01044093145709,0,-1.8748183971102
30,8,0,-1.01044093145709,0,-1.8748183971102
35,8,0,-1.0104409314571,0,-1.87481839711021
40,8,0,-1.0104409314571,0,-1.87481839711021
45,8,0,-1.0104409314571,0,-1.87481839711021
50,8,0,-1.0104409314571,0,-1.87481839711021
55,8,0,-1.0104409314571,0,-1.87481839711021
60,8,0,-1.01044093145709,0,-1.8748183971102
65,8,0,-1.01044093145709,0,-1.8748183971102
70,8,0,-1.0104409314571,0,-1.87481839711021
75,8,0,-1.0104409314571,0,-1.87481839711021
80,8,0,-1.0104409314571,0,-1.87481839711021
85,8,0,-1.0104409314571,0,-1.87481839711021
90,8,0,-1.0104409314571,0,-1.87481839711021
0,8,5,-0.964697610638131,5,-1.82907507629124
5,8,5,-0.952216088174541,5,-1.81659355382765
10,8,5,-0.938481053563032,5,-1.80285851921614
15,8,5,-0.92371258284321,5,-1.78809004849632
20,8,5,-0.90819818984121,5,-1.77257565549432
25,8,5,-0.892282590003701,5,-1.75666005565681
30,8,5,-0.87635552125446,5,-1.74073298690757
35,8,5,-0.860838090444328,5,-1.72521555609744
40,8,5,-0.846168148009863,5,-1.71054561366297
45,8,5,-0.832785224177594,5,-1.6971626898307
50,8,5,-0.821115582587292,5,-1.6854930482404
55,8,5,-0.811557954187056,5,-1.67593541984017
60,8,5,-0.804470497808448,5,-1.66884796346156
65,8,5,-0.800159487607993,5,-1.6645369532611
70,8,5,-0.798870148331475,5,-1.66324761398458
75,8,5,-0.800779948010222,5,-1.66515741366333
80,8,5,-0.80599451958287,5,-1.67037198523598
85,8,5,-0.814546227602394,5,-1.6789236932555
90,8,5,-0.826395236616873,5,-1.69077270226998
0,8,10,-1.11901271691713,10,-1.98339018257024
5,8,10,-1.08836736275386,10,-1.95274482840697
10,8,10,-1.05041404841589,10,-1.914791514069
15,8,10,-1.00606520185876,10,-1.87044266751187
20,8,10,-0.95647549792307,10,-1.82085296357618
25,8,10,-0.903007735867089,10,-1.7673852015202
30,8,10,-0.847195598673764,10,-1.71157306432687
35,8,10,-0.79070067900379,10,-1.6550781446569
40,8,10,-0.735261943165817,10,-1.59963940881893
45,8,10,-0.682637366208144,10,-1.54701483186125
50,8,10,-0.634539341275596,10,-1.49891680692871
55,8,10,-0.592567181477981,10,-1.45694464713109
60,8,10,-0.558141247133633,10,-1.42251871278674
65,8,10,-0.532443771452952,10,-1.39682123710606
70,8,10,-0.516371310893812,10,-1.38074877654692
75,8,10,-0.510503005827374,10,-1.37488047148048
80,8,10,-0.515087633477149,10,-1.37946509913026
85,8,10,-0.530050885814408,10,-1.39442835146752
90,8,10,-0.555022500518947,10,-1.41939996617206
0,8,15,-1.34735552233367,15,-2.21173298798678
5,8,15,-1.29134308708733,15,-2.15572055274044
10,8,15,-1.22130893057022,15,-2.08568639622333
15,8,15,-1.13882860134517,15,-2.00320606699828
20,8,15,-1.04567016509303,15,-1.91004763074614
25,8,15,-0.943888333251309,15,-1.80826579890442
30,8,15,-0.835919830980788,15,-1.7002972966339
35,8,15,-0.724637795301025,15,-1.58901526095413
40,8,15,-0.613335778037622,15,-1.47771324369073
45,8,15,-0.505630484992758,15,-1.37000795064587
50,8,15,-0.405291447608865,15,-1.26966891326197
55,8,15,-0.316020509835493,15,-1.1803979754886
60,8,15,-0.241211484138425,15,-1.10558894979153
65,8,15,-0.183720554640636,15,-1.04809802029375
70,8,15,-0.145673201519083,15,-1.01005066717219
75,8,15,-0.12832664111457,15,-0.992704106767679
80,8,15,-0.132000458192009,15,-0.996377923845119
85,8,15,-0.156083217723219,15,-1.02046068337633
90,8,15,-0.199118778701812,15,-1.06349624435492
0,8,20,-1.43895281277561,20,-2.30333027842871
5,8,20,-1.35845766535301,20,-2.22283513100612
10,8,20,-1.26521496272288,20,-2.12959242837599
15,8,20,-1.1594470186351,20,-2.02382448428821
20,8,20,-1.04079251146456,20,-1.90516997711767
25,8,20,-0.909041726142881,20,-1.77341919179599
30,8,20,-0.764877207828722,20,-1.62925467348183
35,8,20,-0.61044804495021,20,-1.47482551060332
40,8,20,-0.449638680382644,20,-1.31401614603575
45,8,20,-0.287967940711981,20,-1.15234540636509
50,8,20,-0.132150178524382,20,-0.996527644177491
55,8,20,0.0105695647493553,20,-0.853807900903754
60,8,20,0.133160612781323,20,-0.731216852871786
65,8,20,0.229502265296541,20,-0.634875200356569
70,8,20,0.294946038615969,20,-0.569431427037141
75,8,20,0.326708294146546,20,-0.537669171506563
80,8,20,0.324087323224894,20,-0.540290142428216
85,8,20,0.288506525982588,20,-0.575870939670522
90,8,20,0.22337629087426,20,-0.64100117477885
0,8,25,-1.2208715087023,25,-2.08524897435541
5,8,25,-1.13025923609883,25,-1.99463670175194
10,8,25,-1.04182229295481,25,-1.90619975860792
