"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-2.00563102553334,0,-2.35825888269099
5,8,0,-2.00563102553334,0,-2.35825888269099
10,8,0,-2.00563102553334,0,-2.35825888269098
15,8,0,-2.00563102553334,0,-2.35825888269098
20,8,0,-2.00563102553334,0,-2.35825888269099
25,8,0,-2.00563102553334,0,-2.35825888269098
30,8,0,-2.00563102553334,0,-2.35825888269098
35,8,0,-2.00563102553334,0,-2.35825888269099
40,8,0,-2.00563102553334,0,-2.35825888269099
45,8,0,-2.00563102553334,0,-2.35825888269098
50,8,0,-2.00563102553334,0,-2.35825888269099
55,8,0,-2.00563102553334,0,-2.35825888269099
60,8,0,-2.00563102553334,0,-2.35825888269099
65,8,0,-2.00563102553334,0,-2.35825888269099
70,8,0,-2.00563102553334,0,-2.35825888269099
75,8,0,-2.00563102553334,0,-2.35825888269098
80,8,0,-2.00563102553334,0,-2.35825888269099
85,8,0,-2.00563102553334,0,-2.35825888269099
90,8,0,-2.00563102553334,0,-2.35825888269099
0,8,5,-2.01965084646251,5,-2.37227870362016
5,8,5,-2.00745619190936,5,-2.360084049067
10,8,5,-1.99345512705131,5,-2.34608298420895
15,8,5,-1.97788831437304,5,-2.33051617153068
20,8,5,-1.96107038260657,5,-2.31369823976422
25,8,5,-1.94337800752169,5,-2.29600586467933
30,8,5,-1.92523608548475,5,-2.2778639426424
35,8,5,-1.90710257867427,5,-2.25973043583192
40,8,5,-1.88945262060443,5,-2.24208047776207
45,8,5,-1.87276247317473,5,-2.22539033033238
50,8,5,-1.85749392003661,5,-2.21012177719425
55,8,5,-1.84407966071549,5,-2.19670751787313
60,8,5,-1.83291022946909,5,-2.18553808662673
65,8,5,-1.82432289691473,5,-2.17695075407237
70,8,5,-1.81859291818836,5,-2.171220775346
75,8,5,-1.81592736973095,5,-2.16855522688859
80,8,5,-1.81646167296014,5,-2.16908953011779
85,8,5,-1.82025874650684,5,-2.17288660366448
90,8,5,-1.82731057231335,5,-2.17993842947099
0,8,10,-2.22425243136718,10,-2.57688028852482
5,8,10,-2.19109475476567,10,-2.54372261192331
10,8,10,-2.14938747792356,10,-2.5020153350812
15,8,10,-2.10022975361057,10,-2.45285761076821
20,8,10,-2.04496890685863,10,-2.39759676401628
25,8,10,-1.98515345293714,10,-2.33778131009478
30,8,10,-1.92248571178698,10,-2.27511356894462
35,8,10,-1.8587717664811,10,-2.21139962363875
40,8,10,-1.79586694322794,10,-2.14849480038558
45,8,10,-1.73561629296102,10,-2.08824415011866
50,8,10,-1.67979126338778,10,-2.03241912054542
55,8,10,-1.6300253918069,10,-1.98265324896454
60,8,10,-1.58775305965488,10,-1.94038091681252
65,8,10,-1.55415593219629,10,-1.90678378935393
70,8,10,-1.53012162159403,10,-1.88274947875167
75,8,10,-1.51621842583054,10,-1.86884628298818
80,8,10,-1.51268881975575,10,-1.8653166769134
85,8,10,-1.51946281570387,10,-1.87209067286152
90,8,10,-1.53619046484035,10,-1.88881832199799
0,8,15,-2.46791337934571,15,-2.82054123650336
5,8,15,-2.40175990315981,15,-2.75438776031745
