"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,5.10353472893983,0,1.05798701577354
5,8,0,5.10353472893983,0,1.05798701577354
10,8,0,5.10353472893983,0,1.05798701577354
15,8,0,5.10353472893983,0,1.05798701577354
20,8,0,5.10353472893983,0,1.05798701577354
25,8,0,5.10353472893983,0,1.05798701577354
30,8,0,5.10353472893983,0,1.05798701577354
35,8,0,5.10353472893983,0,1.05798701577354
40,8,0,5.10353472893983,0,1.05798701577354
45,8,0,5.10353472893983,0,1.05798701577354
50,8,0,5.10353472893983,0,1.05798701577354
55,8,0,5.10353472893983,0,1.05798701577354
60,8,0,5.10353472893983,0,1.05798701577354
65,8,0,5.10353472893983,0,1.05798701577354
70,8,0,5.10353472893983,0,1.05798701577354
75,8,0,5.10353472893983,0,1.05798701577354
80,8,0,5.10353472893983,0,1.05798701577354
85,8,0,5.10353472893983,0,1.05798701577354
90,8,0,5.10353472893983,0,1.05798701577354
0,8,5,5.20620168432261,5,1.16065397115633
5,8,5,5.20438049281495,5,1.15883277964867
10,8,5,5.2012387020974,5,1.15569098893111
15,8,5,5.19679297496105,5,1.15124526179476
20,8,5,5.1910830062564,5,1.14553529309011
25,8,5,5.18417131416621,5,1.13862360099993
30,8,5,5.17614270002842,5,1.13059498686213
35,8,5,5.16710340670586,5,1.12155569353957
40,8,5,5.15717999490899,5,1.1116322817427
45,8,5,5.14651793815801,5,1.10097022499173
50,8,5,5.13527991297986,5,1.08973219981357
55,8,5,5.12364373557659,5,1.0780960224103
60,8,5,5.11179987466313,5,1.06625216149685
65,8,5,5.0999484579847,5,1.05440074481842
70,8,5,5.08829569243745,5,1.04274797927117
75,8,5,5.07704963885904,5,1.03150192569276
80,8,5,5.0664153245489,5,1.02086761138261
85,8,5,5.05658923875111,5,1.01104152558483
90,8,5,5.04775333469275,5,1.00220562152646
0,8,10,5.33624825257986,10,1.29070053941358
5,8,10,5.3340467317118,10,1.28849901854552
10,8,10,5.32834344639316,10,1.28279573322687
