"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.4643974370491,0,-3.64850009685867
5,8,0,-3.4643974370491,0,-3.64850009685867
10,8,0,-3.4643974370491,0,-3.64850009685867
15,8,0,-3.4643974370491,0,-3.64850009685867
20,8,0,-3.4643974370491,0,-3.64850009685867
25,8,0,-3.4643974370491,0,-3.64850009685867
30,8,0,-3.46439743704911,0,-3.64850009685867
35,8,0,-3.46439743704911,0,-3.64850009685867
40,8,0,-3.46439743704911,0,-3.64850009685868
45,8,0,-3.46439743704911,0,-3.64850009685868
50,8,0,-3.46439743704911,0,-3.64850009685868
55,8,0,-3.46439743704911,0,-3.64850009685867
60,8,0,-3.4643974370491,0,-3.64850009685867
65,8,0,-3.4643974370491,0,-3.64850009685867
70,8,0,-3.4643974370491,0,-3.64850009685867
75,8,0,-3.4643974370491,0,-3.64850009685867
80,8,0,-3.4643974370491,0,-3.64850009685867
85,8,0,-3.4643974370491,0,-3.64850009685867
90,8,0,-3.4643974370491,0,-3.64850009685867
0,8,5,-3.65167443114881,5,-3.83577709095838
5,8,5,-3.645791661775,5,-3.82989432158457
10,8,5,-3.63691806493836,5,-3.82102072474793
15,8,5,-3.62514943977126,5,-3.80925209958083
20,8,5,-3.61062039647116,5,-3.79472305628072
25,8,5,-3.59350496212413,5,-3.77760762193369
30,8,5,-3.57401729502089,5,-3.75811995483046
35,8,5,-3.55241192688508,5,-3.73651458669464
40,8,5,-3.52898296299206,5,-3.71308562280162
45,8,5,-3.50406178380133,5,-3.6881644436109
50,8,5,-3.47801298281598,5,-3.66211564262555
55,8,5,-3.45122850500056,5,-3.63533116481013
60,8,5,-3.42412017424941,5,-3.60822283405898
65,8,5,-3.39711097702994,5,-3.58121363683951
70,8,5,-3.37062557405886,5,-3.55472823386842
75,8,5,-3.34508053101263,5,-3.5291831908222
80,8,5,-3.32087469910216,5,-3.50497735891173
85,8,5,-3.29838005870322,5,-3.48248271851278
90,8,5,-3.27793319631155,5,-3.46203585612112
0,8,10,-3.6005653958575,10,-3.78466805566706
5,8,10,-3.58752295651315,10,-3.77162561632272
10,8,10,-3.57016983651541,10,-3.75427249632498
15,8,10,-3.5484336451266,10,-3.73253630493617
20,8,10,-3.52213245104294,10,-3.70623511085251
25,8,10,-3.49104997164366,10,-3.67515263145323
30,8,10,-3.45502505049615,10,-3.63912771030572
35,8,10,-3.41403971859889,10,-3.59814237840846
40,8,10,-3.36829052011322,10,-3.55239317992278
45,8,10,-3.31823099889278,10,-3.50233365870235
50,8,10,-3.26457882045889,10,-3.44868148026846
55,8,10,-3.20828782113981,10,-3.39239048094938
60,8,10,-3.15049179995438,10,-3.33459445976395
65,8,10,-3.0924316179567,10,-3.27653427776627
70,8,10,-3.03537917180835,10,-3.21948183161792
75,8,10,-2.98057084936502,10,-3.16467350917458
80,8,10,-2.92915965786165,10,-3.11326231767121
85,8,10,-2.88219030275062,10,-3.06629296256018
90,8,10,-2.8405961943583,10,-3.02469885416786
0,8,15,-3.07858740687835,15,-3.26269006668792
5,8,15,-3.06017012251856,15,-3.24427278232812
10,8,15,-3.04499364081909,15,-3.22909630062865
15,8,15,-3.03167643561603,15,-3.2157790954256
20,8,15,-3.01794661435408,15,-3.20204927416364
25,8,15,-3.00100576839042,15,-3.18510842819999
30,8,15,-2.97798076393049,15,-3.16208342374006
35,8,15,-2.94640237648302,15,-3.13050503629258
40,8,15,-2.90463146298443,15,-3.088734122794
45,8,15,-2.85215028282182,15,-3.03625294263139
50,8,15,-2.78965750558654,15,-2.9737601653961
55,8,15,-2.71894879792996,15,-2.90305145773953
60,8,15,-2.64261705396243,15,-2.826719713772
65,8,15,-2.56364834005391,15,-2.74775099986347
70,8,15,-2.48500760083551,15,-2.66911026064507
75,8,15,-2.40929983421624,15,-2.59340249402581
80,8,15,-2.33856553813994,15,-2.5226681979495
85,8,15,-2.27423490789875,15,-2.45833756770831
90,8,15,-2.2172322113036,15,-2.40133487111317
0,8,20,-2.1283075268381,20,-2.31241018664767
5,8,20,-2.10857502137671,20,-2.29267768118628
10,8,20,-2.10862334634048,20,-2.29272600615004
15,8,20,-2.12486635893303,20,-2.3089690187426
20,8,20,-2.15153137033504,20,-2.3356340301446
