"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.78487781148858,0,-4.64272158042393
5,8,0,-3.78487781148858,0,-4.64272158042393
10,8,0,-3.78487781148858,0,-4.64272158042393
15,8,0,-3.78487781148858,0,-4.64272158042393
20,8,0,-3.78487781148858,0,-4.64272158042393
25,8,0,-3.78487781148859,0,-4.64272158042393
30,8,0,-3.78487781148859,0,-4.64272158042393
35,8,0,-3.78487781148858,0,-4.64272158042393
40,8,0,-3.78487781148858,0,-4.64272158042393
45,8,0,-3.78487781148858,0,-4.64272158042393
50,8,0,-3.78487781148858,0,-4.64272158042393
55,8,0,-3.78487781148858,0,-4.64272158042393
60,8,0,-3.78487781148858,0,-4.64272158042393
65,8,0,-3.78487781148858,0,-4.64272158042393
70,8,0,-3.78487781148858,0,-4.64272158042393
75,8,0,-3.78487781148858,0,-4.64272158042393
80,8,0,-3.78487781148858,0,-4.64272158042393
85,8,0,-3.78487781148858,0,-4.64272158042393
90,8,0,-3.78487781148858,0,-4.64272158042392
0,8,5,-4.15299666071379,5,-5.01084042964913
5,8,5,-4.13849874254918,5,-4.99634251148453
10,8,5,-4.11966627956495,5,-4.9775100485003
15,8,5,-4.09669050946355,5,-4.95453427839889
20,8,5,-4.06981366116787,5,-4.92765743010321
25,8,5,-4.03932664482544,5,-4.89717041376079
30,8,5,-4.00556695917963,5,-4.86341072811497
35,8,5,-3.96891634399078,5,-4.82676011292613
40,8,5,-3.92979769187958,5,-4.78764146081493
45,8,5,-3.88867082962773,5,-4.74651459856308
50,8,5,-3.84602695519606,5,-4.70387072413141
55,8,5,-3.80238173089291,5,-4.66022549982825
60,8,5,-3.75826723811487,5,-4.61611100705022
65,8,5,-3.71422315326191,5,-4.57206692219726
70,8,5,-3.67078757988507,5,-4.52863134882041
75,8,5,-3.62848795944226,5,-4.48633172837761
80,8,5,-3.58783239194815,5,-4.44567616088349
85,8,5,-3.54930155397868,5,-4.40714532291403
90,8,5,-3.51334124053415,5,-4.37118500946949
0,8,10,-4.22878222333091,10,-5.08662599226626
5,8,10,-4.20057092444697,10,-5.05841469338231
10,8,10,-4.16585803723671,10,-5.02370180617206
