"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,4.30758726736025,0,1.28672755944696
5,8,0,4.30758726736026,0,1.28672755944697
10,8,0,4.30758726736027,0,1.28672755944697
15,8,0,4.30758726736026,0,1.28672755944697
20,8,0,4.30758726736026,0,1.28672755944697
25,8,0,4.30758726736026,0,1.28672755944697
30,8,0,4.30758726736027,0,1.28672755944697
35,8,0,4.30758726736026,0,1.28672755944697
40,8,0,4.30758726736026,0,1.28672755944697
45,8,0,4.30758726736026,0,1.28672755944697
50,8,0,4.30758726736026,0,1.28672755944697
55,8,0,4.30758726736026,0,1.28672755944697
60,8,0,4.30758726736026,0,1.28672755944697
65,8,0,4.30758726736026,0,1.28672755944697
70,8,0,4.30758726736026,0,1.28672755944697
75,8,0,4.30758726736026,0,1.28672755944697
80,8,0,4.30758726736026,0,1.28672755944697
85,8,0,4.30758726736026,0,1.28672755944697
90,8,0,4.30758726736026,0,1.28672755944697
0,8,5,4.57340920074501,5,1.55254949283172
5,8,5,4.57299043691561,5,1.55213072900232
10,8,5,4.57054707381445,5,1.54968736590116
15,8,5,4.56604031571943,5,1.54518060780614
20,8,5,4.55942803460508,5,1.53856832669179
25,8,5,4.55066737140204,5,1.52980766348875
30,8,5,4.53971798746745,5,1.51885827955415
35,8,5,4.52654590577313,5,1.50568619785984
40,8,5,4.51112785433893,5,1.49026814642564
45,8,5,4.4934559902793,5,1.47259628236601
50,8,5,4.4735428432528,5,1.45268313533951
55,8,5,4.45142627515699,5,1.4305665672437
60,8,5,4.42717421271016,5,1.40631450479687
65,8,5,4.40088887596434,5,1.38002916805105
70,8,5,4.37271020404328,5,1.35185049612998
75,8,5,4.3428181747145,5,1.32195846680121
80,8,5,4.31143373152234,5,1.29057402360905
85,8,5,4.27881807483727,5,1.25795836692398
90,8,5,4.24527014335828,5,1.22441043544499
0,8,10,4.65817352863789,10,1.6373138207246
5,8,10,4.66086725592812,10,1.64000754801482
10,8,10,4.6615024542279,10,1.64064274631461
15,8,10,4.65986943493054,10,1.63900972701725
20,8,10,4.65569271452797,10,1.63483300661468
25,8,10,4.64863573656878,10,1.62777602865549
30,8,10,4.63830773745638,10,1.61744802954309
35,8,10,4.62427366875925,10,1.60341396084596
40,8,10,4.60606799557102,10,1.58520828765773
45,8,10,4.58321293404456,10,1.56235322613127
50,8,10,4.55524131176917,10,1.53438160385588
55,8,10,4.52172378267425,10,1.50086407476096
60,8,10,4.48229965122415,10,1.46143994331086
65,8,10,4.43671009351402,10,1.41585038560073
70,8,10,4.38483212367951,10,1.36397241576622
75,8,10,4.32671124859617,10,1.30585154068288
80,8,10,4.26259038656494,10,1.24173067865164
85,8,10,4.19293231462073,10,1.17207260670744
90,8,10,4.11843270091196,10,1.09757299299867
0,8,15,4.56963236009864,15,1.54877265218535
5,8,15,4.57782955265132,15,1.55696984473803
10,8,15,4.58644108955953,15,1.56558138164624
15,8,15,4.59506033343783,15,1.57420062552454
20,8,15,4.60312384645687,15,1.58226413854358
25,8,15,4.60989614212755,15,1.58903643421426
30,8,15,4.61445646005974,15,1.59359675214645
35,8,15,4.61569402134621,15,1.59483431343292
40,8,15,4.61231716761561,15,1.59145745970232
45,8,15,4.60287982194893,15,1.58202011403564
50,8,15,4.58582638886917,15,1.56496668095588
55,8,15,4.55955410830957,15,1.53869440039628
60,8,15,4.52249041116557,15,1.50163070325228
65,8,15,4.47318212961676,15,1.45232242170347
70,8,15,4.41039333241724,15,1.38953362450395
75,8,15,4.33320869607512,15,1.31234898816183
80,8,15,4.24113919923533,15,1.22027949132204
85,8,15,4.13422608243236,15,1.11336637451907
90,8,15,4.01313713342728,15,0.992277425513991
0,8,20,4.32278952666265,20,1.30192981874936
5,8,20,4.33694489280807,20,1.31608518489478
10,8,20,4.35644837704381,20,1.33558866913052
15,8,20,4.38083396981804,20,1.35997426190475
20,8,20,4.40940591817717,20,1.38854621026388
25,8,20,4.4411426425429,20,1.42028293462961
30,8,20,4.47460577055637,20,1.45374606264308
35,8,20,4.50787971926169,20,1.4870200113484
40,8,20,4.5385594002709,20,1.5176996923576
45,8,20,4.56379212667709,20,1.5429324187638
50,8,20,4.58036842165312,20,1.55950871373983
55,8,20,4.58484867825559,20,1.56398897034229
60,8,20,4.57371041009998,20,1.55285070218669
65,8,20,4.54350390306642,20,1.52264419515313
70,8,20,4.49101043919765,20,1.47015073128436
75,8,20,4.413404261771,20,1.39254455385771
80,8,20,4.30842478470504,20,1.28756507679175
85,8,20,4.17456775832264,20,1.15370805040935
90,8,20,4.01130243822554,20,0.990442730312249
0,8,25,3.94115673185661,25,0.92029702394332
5,8,25,3.95956124731415,25,0.938701539400857
10,8,25,3.99010783250133,25,0.969248124588042
15,8,25,4.03264342160488,25,1.01178371369159
20,8,25,4.08675577141599,25,1.0658960635027
25,8,25,4.15146210066153,25,1.13060239274824
30,8,25,4.22493151789857,25,1.20407180998528
35,8,25,4.30431998475454,25,1.28346027684125
40,8,25,4.38576003409502,25,1.36490032618173
45,8,25,4.46449968552662,25,1.44363997761333
50,8,25,4.53514442261636,25,1.51428471470307
55,8,25,4.59193746467369,25,1.5710777567604
60,8,25,4.62902064291395,25,1.60816093500066
65,8,25,4.64064341901326,25,1.61978371109997
70,8,25,4.62131805012022,25,1.60045834220693
75,8,25,4.5659435527679,25,1.54508384485461
80,8,25,4.46993474758679,25,1.4490750396735
85,8,25,4.32939578632927,25,1.30853607841598
90,8,25,4.1413738386905,25,1.12051413077721
0,8,30,3.45653589482021,30,0.435676186906924
5,8,30,3.47564574105214,30,0.454786033138852
10,8,30,3.51439131710157,30,0.493531609188282
15,8,30,3.57364244892212,30,0.552782741008831
20,8,30,3.65403258228505,30,0.633172874371756
25,8,30,3.75516938026018,30,0.734309672346886
30,8,30,3.87498325901992,30,0.854123551106626
35,8,30,4.00942143167011,30,0.988561723756815
40,8,30,4.1525661628694,30,1.13170645495611
45,8,30,4.29710034345792,30,1.27624063554463
50,8,30,4.4349341007182,30,1.41407439280491
55,8,30,4.55778813000237,30,1.53692842208908
60,8,30,4.65759411145794,30,1.63673440354465
65,8,30,4.72667285364952,30,1.70581314573623
70,8,30,4.7577374322919,30,1.73687772437861
75,8,30,4.74381538532257,30,1.72295567740928
80,8,30,4.67819037962666,30,1.65733067171337
85,8,30,4.55444382347648,30,1.53358411556319
90,8,30,4.36664842659977,30,1.34578871868648
0,8,35,2.90586037426772,35,-0.114999333645574
5,8,35,2.92113166566686,35,-0.0997280422464311
10,8,35,2.96263049512216,35,-0.0582292127911345
15,8,35,3.03335944838734,35,0.0124997404740536
20,8,35,3.13618325054872,35,0.115323542635434
25,8,35,3.27211555810283,35,0.251255850189536
30,8,35,3.43900259607318,35,0.41814288815989
35,8,35,3.63108455869777,35,0.610224850784484
40,8,35,3.83954329214131,35,0.818683584228018
45,8,35,4.05372637799979,35,1.0328666700865
50,8,35,4.26250972837564,35,1.24165002046235
55,8,35,4.45531927031559,35,1.4344595624023
60,8,35,4.62258176795726,35,1.60172206004397
65,8,35,4.75564306362651,35,1.73478335571322
70,8,35,4.84636120372664,35,1.82550149581334
75,8,35,4.88662741958534,35,1.86576771167205
80,8,35,4.86802317129028,35,1.84716346337699
