"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,2.50819113479595,0,1.05038104355696
5,8,0,2.50819113479595,0,1.05038104355696
10,8,0,2.50819113479595,0,1.05038104355696
15,8,0,2.50819113479595,0,1.05038104355696
20,8,0,2.50819113479595,0,1.05038104355696
25,8,0,2.50819113479595,0,1.05038104355696
30,8,0,2.50819113479595,0,1.05038104355696
35,8,0,2.50819113479595,0,1.05038104355696
40,8,0,2.50819113479595,0,1.05038104355696
45,8,0,2.50819113479595,0,1.05038104355696
50,8,0,2.50819113479595,0,1.05038104355696
55,8,0,2.50819113479595,0,1.05038104355696
60,8,0,2.50819113479594,0,1.05038104355695
65,8,0,2.50819113479595,0,1.05038104355695
70,8,0,2.50819113479595,0,1.05038104355695
75,8,0,2.50819113479595,0,1.05038104355695
80,8,0,2.50819113479595,0,1.05038104355695
85,8,0,2.50819113479595,0,1.05038104355695
90,8,0,2.50819113479595,0,1.05038104355695
0,8,5,3.98482510535802,5,2.52701501411903
5,8,5,3.97883256382403,5,2.52102247258504
10,8,5,3.96393038365193,5,2.50612029241293
15,8,5,3.94015798048139,5,2.48234788924239
20,8,5,3.90757188311303,5,2.44976179187404
25,8,5,3.86624702937075,5,2.40843693813176
30,8,5,3.81627864308511,5,2.35846855184612
35,8,5,3.75778466843198,5,2.29997457719299
40,8,5,3.69090873734184,5,2.23309864610285
45,8,5,3.61582364890711,5,2.15801355766811
50,8,5,3.53273534589026,5,2.07492525465127
55,8,5,3.44188738115978,5,1.98407728992079
60,8,5,3.34356587411705,5,1.88575578287806
65,8,5,3.23810496133177,5,1.78029487009278
70,8,5,3.12589274358687,5,1.66808265234788
75,8,5,3.00737771986426,5,1.54956762862527
80,8,5,2.88307567371965,5,1.42526558248066
85,8,5,2.75357693515016,5,1.29576684391117
90,8,5,2.61955387781131,5,1.16174378657232
0,8,10,5.14725997833231,10,3.68944988709332
5,8,10,5.13795339060419,10,3.6801432993652
10,8,10,5.11548086768612,10,3.65767077644712
15,8,10,5.0798335809658,10,3.62202348972681
20,8,10,5.03097720180161,10,3.57316711056262
