"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,4.21702531199735,0,-0.270164569340146
5,8,0,4.21702531199736,0,-0.270164569340144
10,8,0,4.21702531199736,0,-0.270164569340144
15,8,0,4.21702531199736,0,-0.270164569340143
20,8,0,4.21702531199736,0,-0.270164569340144
25,8,0,4.21702531199735,0,-0.270164569340146
30,8,0,4.21702531199736,0,-0.270164569340144
35,8,0,4.21702531199736,0,-0.270164569340143
40,8,0,4.21702531199736,0,-0.270164569340144
45,8,0,4.21702531199736,0,-0.270164569340144
50,8,0,4.21702531199735,0,-0.270164569340146
55,8,0,4.21702531199735,0,-0.270164569340146
60,8,0,4.21702531199735,0,-0.270164569340146
65,8,0,4.21702531199736,0,-0.270164569340145
70,8,0,4.21702531199736,0,-0.270164569340145
75,8,0,4.21702531199736,0,-0.270164569340144
80,8,0,4.21702531199736,0,-0.270164569340144
85,8,0,4.21702531199735,0,-0.270164569340146
90,8,0,4.21702531199735,0,-0.270164569340146
0,8,5,3.58205001815481,5,-0.905139863182691
5,8,5,3.58594331829344,5,-0.901246563044064
10,8,5,3.59590275883614,5,-0.891287122501364
15,8,5,3.61176978746159,5,-0.875420093875909
20,8,5,3.63328029730731,5,-0.853909584030187
25,8,5,3.66007251192307,5,-0.827117369414427
30,8,5,3.69169776686748,5,-0.795492114470025
35,8,5,3.72763369958806,5,-0.759556181749445
40,8,5,3.76729926978326,5,-0.719890611554236
45,8,5,3.81007097903406,5,-0.677118902303443
50,8,5,3.85529964095312,5,-0.631890240384381
55,8,5,3.90232706841521,5,-0.584862812922294
60,8,5,3.95050208755881,5,-0.536687793778693
65,8,5,3.9991953530671,5,-0.487994528270396
70,8,5,4.04781251946413,5,-0.439377361873373
75,8,5,4.09580541309621,5,-0.391384468241292
80,8,5,4.14268094446099,5,-0.344508936876513
85,8,5,4.18800759718278,5,-0.299182284154723
90,8,5,4.231419425928,5,-0.255770455409499
0,8,10,2.65439474543773,10,-1.83279513589977
5,8,10,2.66281489404364,10,-1.82437498729386
10,8,10,2.68952617633876,10,-1.79766370499874
15,8,10,2.7338781600161,10,-1.7533117213214
20,8,10,2.79475913154864,10,-1.69243074978886
25,8,10,2.87064739067648,10,-1.61654249066102
30,8,10,2.95967914213539,10,-1.52751073920211
35,8,10,3.05972778893965,10,-1.42746209239785
40,8,10,3.16848917242702,10,-1.31870070891048
45,8,10,3.28356764067996,10,-1.20362224065754
50,8,10,3.40255859669606,10,-1.08463128464144
55,8,10,3.52312418368667,10,-0.964065697650835
60,8,10,3.64305982039637,10,-0.844130060941133
65,8,10,3.76035025774659,10,-0.726839623590906
