"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,4.02493502103849,0,1.14357751441686
5,8,0,4.02493502103849,0,1.14357751441686
10,8,0,4.02493502103849,0,1.14357751441687
15,8,0,4.02493502103849,0,1.14357751441686
20,8,0,4.02493502103849,0,1.14357751441687
25,8,0,4.02493502103849,0,1.14357751441687
30,8,0,4.02493502103849,0,1.14357751441686
35,8,0,4.02493502103849,0,1.14357751441686
40,8,0,4.02493502103849,0,1.14357751441686
45,8,0,4.02493502103849,0,1.14357751441686
50,8,0,4.02493502103849,0,1.14357751441686
55,8,0,4.02493502103849,0,1.14357751441686
60,8,0,4.02493502103849,0,1.14357751441686
65,8,0,4.02493502103849,0,1.14357751441686
70,8,0,4.02493502103849,0,1.14357751441686
75,8,0,4.02493502103849,0,1.14357751441686
80,8,0,4.02493502103849,0,1.14357751441686
85,8,0,4.02493502103849,0,1.14357751441686
90,8,0,4.02493502103849,0,1.14357751441686
0,8,5,4.3496550486894,5,1.46829754206778
5,8,5,4.34013547076518,5,1.45877796414356
10,8,5,4.32835065368852,5,1.44699314706689
15,8,5,4.31434531850827,5,1.43298781188664
20,8,5,4.29815999910931,5,1.41680249248768
25,8,5,4.27983280467784,5,1.39847529805621
30,8,5,4.25940190944195,5,1.37804440282033
35,8,5,4.23690869258276,5,1.35555118596113
40,8,5,4.21240142744792,5,1.3310439208263
45,8,5,4.18593939265289,5,1.30458188603127
50,8,5,4.15759724842904,5,1.27623974180742
55,8,5,4.12746949068106,5,1.24611198405944
60,8,5,4.09567476464657,5,1.21431725802494
65,8,5,4.06235979279281,5,1.18100228617118
70,8,5,4.02770265146921,5,1.14634514484758
75,8,5,3.99191512227886,5,1.11055761565723
80,8,5,3.95524385174455,5,1.07388634512292
85,8,5,3.91797008088241,5,1.03661257426079
90,8,5,3.88040775799123,5,0.999050251369607
0,8,10,4.50961252066687,10,1.62825501404524
5,8,10,4.49320929953435,10,1.61185179291272
10,8,10,4.47434370771735,10,1.59298620109573
15,8,10,4.45298698545337,10,1.57162947883174
20,8,10,4.42903702858932,10,1.54767952196769
25,8,10,4.40232522590977,10,1.52096771928815
30,8,10,4.37262548824829,10,1.49126798162666
35,8,10,4.33966559289414,10,1.45830808627252
40,8,10,4.30314107269042,10,1.42178356606879
45,8,10,4.26273191215389,10,1.38137440553226
50,8,10,4.21812225186353,10,1.33676474524191
55,8,10,4.16902313939765,10,1.28766563277602
60,8,10,4.11519810479445,10,1.23384059817282
65,8,10,4.05649099486577,10,1.17513348824415
70,8,10,3.99285509373694,10,1.11149758711531
75,8,10,3.92438211075053,10,1.0430246041289
80,8,10,3.85132916018529,10,0.969971653563665
