"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,2.99368585481216,0,-0.670827188823718
5,8,0,2.99368585481217,0,-0.670827188823714
10,8,0,2.99368585481217,0,-0.670827188823712
15,8,0,2.99368585481217,0,-0.670827188823712
20,8,0,2.99368585481217,0,-0.670827188823712
25,8,0,2.99368585481217,0,-0.670827188823712
30,8,0,2.99368585481217,0,-0.670827188823714
35,8,0,2.99368585481217,0,-0.670827188823714
40,8,0,2.99368585481217,0,-0.670827188823712
45,8,0,2.99368585481217,0,-0.670827188823711
50,8,0,2.99368585481217,0,-0.670827188823714
55,8,0,2.99368585481217,0,-0.670827188823714
60,8,0,2.99368585481217,0,-0.670827188823714
65,8,0,2.99368585481217,0,-0.670827188823713
70,8,0,2.99368585481217,0,-0.670827188823712
75,8,0,2.99368585481217,0,-0.670827188823712
80,8,0,2.99368585481217,0,-0.670827188823714
85,8,0,2.99368585481217,0,-0.670827188823715
90,8,0,2.99368585481217,0,-0.670827188823713
0,8,5,4.03379667367579,5,0.369283630039909
5,8,5,4.03270121379391,5,0.368188170158032
10,8,5,4.02549553924881,5,0.360982495612927
15,8,5,4.01215754875905,5,0.347644505123166
20,8,5,3.99266362898832,5,0.328150585352441
25,8,5,3.96699095607791,5,0.302477912442033
30,8,5,3.93512060014673,5,0.270607556510845
35,8,5,3.89704137918383,5,0.232528335547946
40,8,5,3.85275440051474,5,0.188241356878855
45,8,5,3.80227822322784,5,0.137765179591962
50,8,5,3.74565457303384,5,0.0811415293979554
55,8,5,3.68295454092236,5,0.018441497286481
60,8,5,3.61428519712139,5,-0.0502278465144941
65,8,5,3.5397965502844,5,-0.124716493351485
70,8,5,3.45968877622261,5,-0.204824267413268
75,8,5,3.37421962833604,5,-0.290293415299842
80,8,5,3.28371192057257,5,-0.380801123063317
85,8,5,3.18856094077344,5,-0.475952102862438
90,8,5,3.08924160555336,5,-0.575271438082522
0,8,10,4.77466778403197,10,1.11015474039609
5,8,10,4.77450116554786,10,1.10998812191198
10,8,10,4.76639339066854,10,1.10188034703266
15,8,10,4.75019512900815,10,1.08568208537227
20,8,10,4.72568390098337,10,1.06117085734749
25,8,10,4.69257184034009,10,1.02805879670421
30,8,10,4.65051581078713,10,0.986002767151243
35,8,10,4.59912938111486,10,0.934616337478975
40,8,10,4.53799614194657,10,0.873483098310689
45,8,10,4.46668387867036,10,0.802170835034476
50,8,10,4.38475919585031,10,0.720246152214426
55,8,10,4.29180231236384,10,0.627289268727961
60,8,10,4.1874219051913,10,0.522908861555413
65,8,10,4.0712700628485,10,0.40675701921262
70,8,10,3.9430576051737,10,0.278544561537821
75,8,10,3.80257022211514,10,0.138057178479259
80,8,10,3.64968606789006,10,-0.0148269757458223
85,8,10,3.48439560636572,10,-0.180117437270165
90,8,10,3.30682462649292,10,-0.357688417142957
0,8,15,5.24322067316602,15,1.57870762953014
5,8,15,5.24458368612177,15,1.58007064248589
10,8,15,5.23890196618216,15,1.57438892254628
15,8,15,5.2258399447667,15,1.56132690113082
20,8,15,5.20487625368773,15,1.54036321005185
25,8,15,5.17532578845823,15,1.51081274482234
30,8,15,5.13636735282463,15,1.47185430918875
35,8,15,5.08707474449674,15,1.42256170086086
40,8,15,5.02644907128236,15,1.36193602764648
45,8,15,4.9534501900062,15,1.28893714637032
50,8,15,4.86702542247401,15,1.20251237883813
55,8,15,4.76613411418291,15,1.10162107054703
60,8,15,4.64976715080226,15,0.985254107166382
65,8,15,4.51696120873527,15,0.852448165099387
70,8,15,4.36680824276675,15,0.702295199130867
75,8,15,4.19846144292707,15,0.533948399291192
80,8,15,4.01113955965697,15,0.346626516021087
85,8,15,3.80413205599155,15,0.139619012355666
90,8,15,3.57680799325805,15,-0.0877050503778357
0,8,20,5.46890964848921,20,1.80439660485333
5,8,20,5.47147350733795,20,1.80696046370206
10,8,20,5.4697831220824,20,1.80527007844652
15,8,20,5.46324719845806,20,1.79873415482218
20,8,20,5.45092432638735,20,1.78641128275147
25,8,20,5.43157478006035,20,1.76706173642447
30,8,20,5.40372467562749,20,1.73921163199161
35,8,20,5.36573714584367,20,1.70122410220779
40,8,20,5.31588500242977,20,1.65137195879389
45,8,20,5.25241935498873,20,1.58790631135285
50,8,20,5.17362889409528,20,1.5091158504594
55,8,20,5.0778852015438,20,1.41337215790792
60,8,20,4.96367068768214,20,1.29915764404626
65,8,20,4.82958759109186,20,1.16507454745598
70,8,20,4.67434871715009,20,1.0098356735142
75,8,20,4.49675287790291,20,0.832239834267024
80,8,20,4.29564990600571,20,0.631136862369832
85,8,20,4.06990129801583,20,0.405388254379947
90,8,20,3.81834281849528,20,0.153829774859397
0,8,25,5.48699306066006,25,1.82248001702418
5,8,25,5.4898577291558,25,1.82534468551992
10,8,25,5.49253459345913,25,1.82802154982325
15,8,25,5.49411929296365,25,1.82960624932777
20,8,25,5.49313069780848,25,1.8286176541726
25,8,25,5.48760504559398,25,1.8230920019581
30,8,25,5.47521465106902,25,1.81070160743314
35,8,25,5.45340309523451,25,1.78889005159863
40,8,25,5.41952764386415,25,1.75501460022827
45,8,25,5.37099771686254,25,1.70648467322666
50,8,25,5.30539637989564,25,1.64088333625976
55,8,25,5.22057147948513,25,1.55605843584925
60,8,25,5.11468532344527,25,1.45017227980939
65,8,25,4.98621686481497,25,1.32170382117909
70,8,25,4.83391722799248,25,1.1694041843566
75,8,25,4.65672650360774,25,0.99221345997186
80,8,25,4.4536653587353,25,0.78915231509942
85,8,25,4.22371789665096,25,0.559204853015081
90,8,25,3.96572174662613,25,0.301208702990248
0,8,30,5.34087946449172,30,1.67636642085583
5,8,30,5.3428915828619,30,1.67837853922601
10,8,30,5.34928582876108,30,1.6847727851252
15,8,30,5.35887695419474,30,1.69436391055886
20,8,30,5.36963585043753,30,1.70512280680164
25,8,30,5.37880977894503,30,1.71429673530915
30,8,30,5.3830879532852,30,1.71857490964932
35,8,30,5.37881074236322,30,1.71429769872734
40,8,30,5.36221363947512,30,1.69770059583924
45,8,30,5.32968540677046,30,1.66517236313458
50,8,30,5.27800832588239,30,1.6134952822465
55,8,30,5.20454340079397,30,1.54003035715809
60,8,30,5.10732845872163,30,1.44281541508575
65,8,30,4.98507171369439,30,1.3205586700585
70,8,30,4.8370431034645,30,1.17253005982862
75,8,30,4.66288487886128,30,0.998371835225393
80,8,30,4.46237663149865,30,0.797863587862763
85,8,30,4.23519515087829,30,0.570682107242405
90,8,30,3.98070534722001,30,0.316192303584128
0,8,35,5.08154842360837,35,1.41703537997249
5,8,35,5.08161413682647,35,1.41710109319059
10,8,35,5.0899710053465,35,1.42545796171061
15,8,35,5.10538374286593,35,1.44087069923004
20,8,35,5.12555006072732,35,1.46103701709144
25,8,35,5.1471562398246,35,1.48264319618872
30,8,35,5.16601488617532,35,1.50150184253943
35,8,35,5.17731958902926,35,1.51280654539338
40,8,35,5.17602055545809,35,1.51150751182221
45,8,35,5.15728071282792,35,1.49276766919204
50,8,35,5.11693213235959,35,1.45241908872371
55,8,35,5.05183700986851,35,1.38732396623262
60,8,35,4.96007367430126,35,1.29556063066538
65,8,35,4.84090928424818,35,1.1763962406123
70,8,35,4.69457160928526,35,1.03005856564938
75,8,35,4.52187708772703,35,0.857364044091146
80,8,35,4.3237997381755,35,0.659286694539615
85,8,35,4.10106877379602,35,0.436555730160142
90,8,35,3.85386147065364,35,0.189348427017753
0,8,40,4.76249044949274,40,1.09797740585685
5,8,40,4.75987220752334,40,1.09535916388745
10,8,40,4.76730249793338,40,1.1027894542975
15,8,40,4.78399859303243,40,1.11948554939655
20,8,40,4.80807982144332,40,1.14356677780743
25,8,40,4.83635052050776,40,1.17183747687188
30,8,40,4.86422988189776,40,1.19971683826187
35,8,40,4.88596487902491,40,1.22145183538903
40,8,40,4.89516765917615,40,1.23065461554027
45,8,40,4.88559091786787,40,1.22107787423199
50,8,40,4.85195145278277,40,1.18743840914689
55,8,40,4.79058173516321,40,1.12606869152733
60,8,40,4.69974055075644,40,1.03522750712056
65,8,40,4.57951698805166,40,0.91500394441578
70,8,40,4.43137648462366,40,0.766863440987783
75,8,40,4.25749103606617,40,0.592977992430288
80,8,40,4.0600440254143,40,0.395530981778422
85,8,40,3.84068515484829,40,0.176172111212407
90,8,40,3.60023197222378,40,-0.0642810714121027
0,8,45,4.43045483394173,45,0.765941790305853
5,8,45,4.42498090612757,45,0.760467862491686
10,8,45,4.42785328647532,45,0.763340242839437
15,8,45,4.43945103606541,45,0.774937992429531
20,8,45,4.45936795723039,45,0.794854913594503
25,8,45,4.48561442700679,45,0.821101383370909
30,8,45,4.51406250261136,45,0.849549458975474
35,8,45,4.5384747291123,45,0.873961685476414
40,8,45,4.55123603872373,45,0.88672299508785
45,8,45,4.54461181225245,45,0.880098768616567
50,8,45,4.5121311394641,45,0.847618095828213
55,8,45,4.44965151017708,45,0.785138466541195
60,8,45,4.35579417745957,45,0.691281133823691
65,8,45,4.23166128709323,45,0.567148243457344
70,8,45,4.07997250736048,45,0.415459463724596
75,8,45,3.9039380297833,45,0.239424986147423
80,8,45,3.70626509356554,45,0.0417520499296595
85,8,45,3.48862158220244,45,-0.175891461433443
90,8,45,3.25165278388922,45,-0.412860259746664
0,8,50,4.11574242235557,50,0.45122937871969
5,8,50,4.10782273703786,50,0.443309693401979
10,8,50,4.1026984727783,50,0.43818542914242
15,8,50,4.10259083411534,50,0.438077790479456
20,8,50,4.10963449233441,50,0.445121448698531
25,8,50,4.12420245342132,50,0.459689409785441
30,8,50,4.14358343328465,50,0.479070389648768
35,8,50,4.1616722233663,50,0.497159179730418
40,8,50,4.16992862118558,50,0.505415577549698
45,8,50,4.15928657376636,50,0.494773530130476
50,8,50,4.12227528420576,50,0.457762240569878
55,8,50,4.05457037745382,50,0.390057333817937
60,8,50,3.95547444089917,50,0.290961397263292
65,8,50,3.82723543857388,50,0.162722394938001
70,8,50,3.67351209035852,50,0.00899904672264134
75,8,50,3.49761565431616,50,-0.166897389319718
80,8,50,3.30127537309831,50,-0.363237670537575
85,8,50,3.08445050960372,50,-0.580062534032165
90,8,50,2.84618426693441,50,-0.818328776701469
0,8,55,3.82781590431067,55,0.163302860674787
5,8,55,3.81822620683395,55,0.153713163198073
10,8,55,3.80292874116178,55,0.138415697525894
15,8,55,3.78636457200395,55,0.121851528368062
20,8,55,3.77382934838246,55,0.109316304746579
25,8,55,3.76878590155378,55,0.1042728579179
30,8,55,3.77062670012311,55,0.106113656487233
35,8,55,3.77394358654194,55,0.109430542906061
40,8,55,3.76974955155179,55,0.105236507915902
45,8,55,3.74814873389844,55,0.0836356902625616
50,8,55,3.70126818727165,55,0.0367551436357652
55,8,55,3.62524459304287,55,-0.039268450593011
60,8,55,3.52055500008947,55,-0.143958043546415
65,8,55,3.39063852392268,55,-0.273874519713204
70,8,55,3.23940445082884,55,-0.425108592807047
75,8,55,3.06875198781514,55,-0.595761055820745
80,8,55,2.87733693817852,55,-0.787176105457363
85,8,55,2.6612524923867,55,-1.00326055124919
90,8,55,2.41629437822061,55,-1.24821866541527
0,8,60,3.55904507236164,60,-0.105467971274238
5,8,60,3.54858481756245,60,-0.115928226073434
10,8,60,3.52275344461565,60,-0.141759599020228
