freq_ghz,baseline,phi_deg,linear_pol_deg,theta_deg,measured_pdoa_deg,nominal_pdoa_deg,raw_residual_wrapped_deg,raw_residual_unwrapped_deg,raw_residual_centered_deg,phase_center_delta_x_mm,phase_center_delta_y_mm,phase_center_delta_mag_mm,calibrated_residual_deg,left_mag,right_mag,ux,uy,group
7.738000,E1-E3,45.000000,0.000000,235.000000,-35.602969,-129.396927,93.793958,-266.206042,75.529141,-9.098948,5.577292,10.672255,56.574875,3443.120066,1403.592067,-0.579228,-0.579228,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,240.000000,-69.243651,-136.801253,67.557603,-292.442397,49.292786,-9.098948,5.577292,10.672255,29.253922,3318.349347,1515.830226,-0.612372,-0.612372,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,245.000000,-84.309709,-143.164439,58.854731,-301.145269,40.589914,-9.098948,5.577292,10.672255,19.618960,3210.785891,1702.338618,-0.640856,-0.640856,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,250.000000,-90.757860,-148.438057,57.680197,-302.319803,39.415381,-9.098948,5.577292,10.672255,17.671939,3161.730584,1934.805163,-0.664463,-0.664463,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,255.000000,-94.438704,-152.581972,58.143268,-301.856732,39.878451,-9.098948,5.577292,10.672255,17.528002,3206.254614,2207.603954,-0.683013,-0.683013,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,260.000000,-97.755333,-155.564645,57.809313,-302.190687,39.544496,-9.098948,5.577292,10.672255,16.757140,3367.362142,2526.588409,-0.696364,-0.696364,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,265.000000,-102.149402,-157.363378,55.213976,-304.786024,36.949160,-9.098948,5.577292,10.672255,13.898323,3654.005082,2900.702487,-0.704416,-0.704416,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,270.000000,-109.151349,-157.964481,48.813131,-311.186869,30.548315,-9.098948,5.577292,10.672255,7.409427,4064.518106,3337.878980,-0.707107,-0.707107,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,275.000000,-121.046435,-157.363378,36.316943,-323.683057,18.052127,-9.098948,5.577292,10.672255,-4.998710,4592.176909,3843.702259,-0.704416,-0.704416,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,280.000000,-140.497144,-155.564645,15.067501,-344.932499,-3.197315,-9.098948,5.577292,10.672255,-25.984671,5228.702770,4421.161791,-0.696364,-0.696364,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,285.000000,-165.543061,-152.581972,-12.961090,-372.961090,-31.225906,-9.098948,5.577292,10.672255,-53.576355,5964.538906,5070.362528,-0.683013,-0.683013,phi45.0_pol0.0
7.738000,E1-E3,45.000000,0.000000,290.000000,173.204878,-148.438057,-38.357065,-398.357065,-56.621882,-9.098948,5.577292,10.672255,-78.365323,6787.012066,5787.762757,-0.664463,-0.664463,phi45.0_pol0.0
