freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-44.787979,315.212021,80.555556,-3.332020,61.498625,36.376842,173.855607,73,73,
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,311.360777,-31.692776,-31.692776,62.500000,-3.134415,41.634285,26.536572,163.451839,73,73,
7.738000,60.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,106.524576,-253.475424,75.000000,-3.190664,0.000000,0.000000,0.000000,73,73,
7.738000,60.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,321.846127,113.027047,113.027047,63.888889,-3.075173,41.881613,27.989287,140.601226,73,73,
7.738000,60.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,86.561005,-273.438995,77.777778,-3.254966,38.047140,27.449834,107.980720,73,73,
7.738000,60.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,349.544743,83.449692,83.449692,59.722222,-3.235035,42.852517,26.237307,166.739022,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,327.828726,-51.311315,-51.311315,86.111111,-2.922633,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,786.312800,-46.984424,-766.984424,68.055556,-3.746398,52.937884,35.482961,160.260666,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,228.808461,-49.290119,-49.290119,51.388889,-3.130394,81.238757,58.091327,178.310552,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E3,100.000000,364.357325,-53.558878,306.441122,94.444444,-2.815125,43.591546,27.569406,165.706126,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,360.000000,-141.082252,218.917748,73.611111,-2.631886,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,519.211018,-144.758554,-144.758554,73.611111,-2.784158,43.657554,24.598346,174.455442,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,478.125309,-140.729092,-140.729092,61.111111,-2.687918,74.123895,48.449570,178.718883,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E4,100.000000,720.000000,-137.320550,582.679450,77.777778,-2.558337,31.037761,20.028227,160.033967,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,300.347667,26.235861,26.235861,79.166667,-2.073560,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,36.925271,-323.074729,88.888889,-2.857483,45.103832,24.072542,170.980065,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,57.090444,-302.909556,83.333333,-2.887941,65.720190,42.977497,172.517879,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E1-E2,100.000000,360.000000,46.159042,-313.840958,80.555556,-2.332602,40.891501,24.488332,172.271549,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,720.000000,-77.068413,642.931587,94.444444,-2.486806,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,323.921408,-80.602703,-80.602703,66.666667,-3.027106,51.839764,30.157951,177.673825,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,360.000000,-103.893532,256.106468,70.833333,-2.833590,45.794606,29.867703,171.133714,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E2-E3,100.000000,720.000000,-99.636611,620.363389,87.500000,-2.815125,35.146083,21.485517,118.065803,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,368.035540,-63.443837,296.556163,77.777778,-2.767389,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-63.516002,296.483998,94.444444,-2.725786,50.977587,26.649846,176.123622,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-35.925107,324.074893,83.333333,-2.997077,59.334266,33.821702,178.099210,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E3-E4,100.000000,360.000000,-36.952273,323.047727,68.055556,-3.211059,30.804413,19.213377,178.535193,73,73,
7.738000,75.000000,0.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,113.513807,-246.486193,77.777778,-3.203216,0.000000,0.000000,0.000000,73,73,
7.738000,75.000000,45.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,314.885174,104.998439,104.998439,73.611111,-3.503449,34.045874,22.236863,164.424861,73,73,
7.738000,75.000000,90.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,360.000000,81.790973,-278.209027,80.555556,-3.293881,36.805427,27.228491,115.375110,73,73,
7.738000,75.000000,135.000000,calibrated_2x2_vector_correlation,E4-E1,100.000000,346.210775,89.260061,89.260061,65.277778,-3.082250,57.550406,33.266495,172.533805,73,73,
