freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,175.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-26.495092,-26.495092,-0.228638,-0.762148,True,0.983252,0.924676
7.738000,45.000000,180.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-41.944897,-41.944897,-0.352252,-1.169234,True,0.969358,0.882338
7.738000,45.000000,185.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-48.135278,-48.135278,-0.795357,-1.651931,True,0.921147,0.834642
7.738000,45.000000,190.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-54.733086,-54.733086,-1.072668,-1.971515,True,0.892202,0.804491
7.738000,45.000000,195.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,127.687817,-232.312183,-0.442803,-2.110996,True,0.959305,0.791675
7.738000,45.000000,200.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,124.802468,-235.197532,-0.102341,-2.110681,True,0.997654,0.791704
7.738000,45.000000,205.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,122.794564,-237.205436,0.000000,-2.012428,True,1.009478,0.800710
7.738000,45.000000,210.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,121.126034,-238.873966,-0.004117,-1.846315,True,1.009000,0.816171
7.738000,45.000000,215.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,119.576118,-240.423882,-0.073099,-1.632256,True,1.001018,0.836535
7.738000,45.000000,220.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,117.805244,-242.194756,-0.196255,-1.392623,True,0.986925,0.859935
7.738000,45.000000,225.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,115.023489,-244.976511,-0.375207,-1.179904,True,0.966800,0.881255
7.738000,45.000000,230.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,108.757931,-251.242069,-0.618419,-1.105169,True,0.940104,0.888870
7.738000,45.000000,235.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,86.917531,-273.082469,-0.936539,-1.286467,True,0.906296,0.870509
7.738000,45.000000,240.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,25.115739,-334.884261,-1.330897,-1.683058,True,0.866068,0.831656
7.738000,45.000000,245.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,91.803264,-268.196736,-1.767827,-2.083623,True,0.823579,0.794174
7.738000,45.000000,250.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,127.411462,-232.588538,-2.146243,-2.323127,True,0.788469,0.772575
7.738000,45.000000,255.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,130.464862,-229.535138,-2.316304,-2.377992,True,0.773182,0.767710
7.738000,45.000000,260.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,131.457553,-228.542447,-2.203275,-2.301786,True,0.783309,0.774475
7.738000,45.000000,265.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,132.377399,-227.622601,-1.892384,-2.158620,True,0.811853,0.787346
7.738000,45.000000,270.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,133.613771,-226.386229,-1.529934,-1.996900,True,0.846448,0.802143
7.738000,45.000000,275.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,135.320943,-224.679057,-1.209029,-1.846073,True,0.878305,0.816194
7.738000,45.000000,280.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,137.595043,-222.404957,-0.959192,-1.720991,True,0.903935,0.828032
7.738000,45.000000,285.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.505354,-219.494646,-0.777673,-1.627234,True,0.923024,0.837019
7.738000,45.000000,290.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,144.100872,-215.899128,-0.652070,-1.565294,True,0.936469,0.843009
7.738000,45.000000,295.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,148.414711,-211.585289,-0.569681,-1.533309,True,0.945394,0.846119
7.738000,45.000000,300.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,153.471613,-206.528387,-0.520013,-1.528629,True,0.950815,0.846575
7.738000,45.000000,305.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,159.299365,-200.700635,-0.494777,-1.548564,True,0.953582,0.844634
7.738000,45.000000,310.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,165.943246,-194.056754,-0.487220,-1.590558,True,0.954412,0.840560
7.738000,45.000000,315.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,173.481565,-186.518435,-0.491433,-1.651966,True,0.953949,0.834639
7.738000,45.000000,320.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-177.960947,-177.960947,-0.501833,-1.729539,True,0.952807,0.827218
7.738000,45.000000,325.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-168.207062,-168.207062,-0.512854,-1.818742,True,0.951599,0.818766
7.738000,45.000000,330.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-157.036390,-157.036390,-0.518883,-1.913078,True,0.950939,0.809921
7.738000,45.000000,335.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-144.221738,-144.221738,-0.514570,-2.003646,True,0.951411,0.801520
7.738000,45.000000,340.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-129.603378,-129.603378,-0.495799,-2.079381,True,0.953470,0.794562
7.738000,45.000000,345.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-113.194806,-113.194806,-0.461647,-2.128724,True,0.957226,0.790061
7.738000,45.000000,350.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-95.273649,-95.273649,-0.416957,-2.143403,True,0.962164,0.788727
7.738000,45.000000,355.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-76.387781,-76.387781,-0.373441,-2.123484,True,0.966996,0.790538
7.738000,45.000000,360.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-57.260715,-57.260715,-0.346594,-2.079928,True,0.969990,0.794512
7.738000,45.000000,0.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-47.859806,-47.859806,-1.429252,-1.262082,True,0.873278,0.890248
7.738000,45.000000,5.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-31.516985,-31.516985,-1.391352,-1.249223,True,0.877097,0.891567
7.738000,45.000000,10.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-15.773450,-15.773450,-1.380051,-1.255506,True,0.878239,0.890922
7.738000,45.000000,15.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-1.013733,-1.013733,-1.404775,-1.282623,True,0.875742,0.888145
7.738000,45.000000,20.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,12.478173,12.478173,-1.464971,-1.329463,True,0.869694,0.883368
7.738000,45.000000,25.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,24.575843,24.575843,-1.551079,-1.394135,True,0.861115,0.876816
7.738000,45.000000,30.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,35.299097,35.299097,-1.649194,-1.474969,True,0.851442,0.868694
7.738000,45.000000,35.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,44.756847,44.756847,-1.745733,-1.570532,True,0.842032,0.859188
7.738000,45.000000,40.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,53.083492,53.083492,-1.830035,-1.679116,True,0.833899,0.848514
7.738000,45.000000,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,60.388429,60.388429,-1.895074,-1.798126,True,0.827678,0.836968
7.738000,45.000000,50.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,66.720704,66.720704,-1.937143,-1.923678,True,0.823679,0.824957
7.738000,45.000000,55.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,72.046580,72.046580,-1.955112,-2.050561,True,0.821977,0.812993
7.738000,45.000000,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,76.240515,76.240515,-1.949536,-2.172576,True,0.822504,0.801653
7.738000,45.000000,65.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,79.091868,79.091868,-1.921813,-2.283090,True,0.825134,0.791518
7.738000,45.000000,70.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,80.326956,80.326956,-1.873564,-2.375532,True,0.829730,0.783138
7.738000,45.000000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,79.640565,79.640565,-1.806394,-2.443553,True,0.836171,0.777029
7.738000,45.000000,80.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,76.728033,76.728033,-1.722099,-2.480916,True,0.844326,0.773694
7.738000,45.000000,85.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,71.311925,71.311925,-1.623315,-2.481830,True,0.853983,0.773613
7.738000,45.000000,90.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,63.166528,63.166528,-1.514483,-2.443541,True,0.864751,0.777030
7.738000,45.000000,95.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,52.159649,52.159649,-1.402716,-2.374005,True,0.875950,0.783276
7.738000,45.000000,100.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,38.345662,38.345662,-1.297919,-2.304289,True,0.886582,0.789588
7.738000,45.000000,105.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,22.103199,22.103199,-1.211561,-2.289863,True,0.895441,0.790901
7.738000,45.000000,110.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,4.158820,4.158820,-1.154158,-2.374551,True,0.901378,0.783227
7.738000,45.000000,115.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-14.731395,-14.731395,-1.132238,-2.544052,True,0.903656,0.768091
7.738000,45.000000,120.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-34.314482,-34.314482,-1.145166,-2.739691,True,0.902312,0.750984
7.738000,45.000000,125.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-55.076392,-55.076392,-1.180704,-2.909155,True,0.898628,0.736474
7.738000,45.000000,130.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-77.791711,-77.791711,-1.209284,-3.027320,True,0.895676,0.726522
7.738000,45.000000,135.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-102.242169,-102.242169,-1.187731,-3.088004,True,0.897901,0.721464
7.738000,45.000000,140.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-126.126205,-126.126205,-1.089858,-3.090665,True,0.908076,0.721243
7.738000,45.000000,145.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-146.540968,-146.540968,-0.937421,-3.029196,True,0.924153,0.726366
7.738000,45.000000,150.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-162.246158,-162.246158,-0.777391,-2.879521,True,0.941338,0.738991
7.738000,45.000000,155.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-173.235539,-173.235539,-0.640693,-2.579680,True,0.956270,0.764946
7.738000,45.000000,160.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-178.913734,-178.913734,-0.535903,-2.005161,True,0.967876,0.817254
7.738000,45.000000,165.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-174.442058,-174.442058,-0.462464,-1.057863,True,0.976094,0.911427
7.738000,45.000000,170.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-133.634346,-133.634346,-0.421598,-0.301284,True,0.980698,0.994376
7.738000,45.000000,175.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-80.360573,-80.360573,-0.424834,-0.699058,True,0.980332,0.949866
7.738000,45.000000,180.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-68.971143,-68.971143,-0.513895,-1.499292,True,0.970332,0.866264
7.738000,45.000000,185.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-67.617368,-67.617368,-0.851174,-2.047854,True,0.933375,0.813247
7.738000,45.000000,190.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-65.470525,-65.470525,-2.093309,-2.348275,True,0.809002,0.785600
7.738000,45.000000,195.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,1.828940,1.828940,-1.611408,-2.491480,True,0.855155,0.772754
7.738000,45.000000,200.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,69.687577,69.687577,-0.353682,-2.532792,True,0.988396,0.769087
7.738000,45.000000,205.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,65.632856,65.632856,-0.086997,-2.497093,True,1.019214,0.772254
7.738000,45.000000,210.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,54.666309,54.666309,-0.015770,-2.393414,True,1.027606,0.781528
7.738000,45.000000,215.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,40.230199,40.230199,0.000000,-2.231291,True,1.029473,0.796252
7.738000,45.000000,220.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,23.302664,23.302664,-0.010697,-2.038483,True,1.028206,0.814125
7.738000,45.000000,225.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,4.771352,4.771352,-0.042667,-1.864178,True,1.024429,0.830627
