freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,60.000000,90.000000,x_only_a_port,E1-E3,100.000000,206.629227,173.452819,173.452819,59.722222,-24.601770,83.967953,70.702405,169.126647,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E1-E3,97.260274,265.747620,-170.936410,-170.936410,75.714286,-36.923056,45.685369,37.631206,175.516300,71,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E2-E4,100.000000,785.825204,28.858264,-331.141736,55.555556,-26.106192,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E2-E4,100.000000,360.000000,-68.574694,291.425306,65.277778,-27.821575,104.654526,90.760818,178.611185,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E2-E4,98.630137,720.000000,-14.846221,705.153779,85.915493,-38.910587,72.864460,59.890520,177.018937,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E2-E4,98.630137,394.151079,1.306913,1.306913,50.704225,-35.486678,52.896709,41.385475,179.369452,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E1-E2,100.000000,410.316604,17.924904,17.924904,58.333333,-27.634177,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E1-E2,100.000000,347.004484,9.478636,9.478636,81.944444,-27.821575,57.499366,41.804733,168.337153,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E1-E2,98.630137,360.000000,20.590800,-339.409200,83.098592,-38.910587,55.089884,36.437832,173.955948,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E1-E2,100.000000,264.694663,20.897097,20.897097,65.277778,-28.194281,38.283397,24.685135,134.313076,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E2-E3,100.000000,518.758250,-162.479021,197.520979,61.111111,-25.815208,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E2-E3,100.000000,720.000000,110.401616,830.401616,69.444444,-29.451904,100.065524,91.987258,178.535202,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E2-E3,98.630137,360.000000,152.862020,512.862020,69.014085,-38.910587,65.753521,58.487661,160.853012,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E2-E3,97.260274,371.335944,168.166493,168.166493,67.142857,-36.728823,41.831166,35.914950,144.373795,71,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E3-E4,100.000000,850.188396,-168.662715,-888.662715,58.333333,-22.349204,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
