freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,175.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-20.123653,-20.123653,-0.232005,-1.035967,True,1.000936,0.912448
7.738000,45.000000,180.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-38.853745,-38.853745,-0.420019,-1.343335,True,0.979502,0.880724
7.738000,45.000000,185.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-48.440470,-48.440470,-0.923597,-1.811284,True,0.924329,0.834530
7.738000,45.000000,190.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-60.760007,-60.760007,-1.355599,-2.215391,True,0.879481,0.796594
7.738000,45.000000,195.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,153.801364,-206.198636,-0.843379,-2.461958,True,0.932905,0.774299
7.738000,45.000000,200.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,133.221960,-226.778040,-0.280101,-2.535296,True,0.995409,0.767789
7.738000,45.000000,205.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,128.693857,-231.306143,-0.041668,-2.451124,True,1.023112,0.775265
7.738000,45.000000,210.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,126.449061,-233.550939,0.000000,-2.227445,True,1.028032,0.795489
7.738000,45.000000,215.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,125.303013,-234.696987,-0.070865,-1.875593,True,1.019678,0.828375
7.738000,45.000000,220.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,124.966421,-235.033579,-0.220617,-1.423959,True,1.002249,0.872586
7.738000,45.000000,225.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,125.551470,-234.448530,-0.440238,-0.995566,True,0.977225,0.916702
7.738000,45.000000,230.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,132.776764,-227.223236,-0.733198,-0.865857,True,0.944814,0.930494
7.738000,45.000000,235.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-60.226694,-60.226694,-1.106540,-1.215687,True,0.905064,0.893762
7.738000,45.000000,240.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-60.353175,-60.353175,-1.555687,-1.819474,True,0.859453,0.833744
7.738000,45.000000,245.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-69.358654,-69.358654,-2.035561,-2.333264,True,0.813258,0.785856
7.738000,45.000000,250.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,175.295005,-184.704995,-2.429634,-2.601612,True,0.777186,0.761949
7.738000,45.000000,255.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,143.321919,-216.678081,-2.581044,-2.629838,True,0.763755,0.759477
7.738000,45.000000,260.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.545016,-220.454984,-2.428041,-2.494076,True,0.777328,0.771441
7.738000,45.000000,265.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,138.921293,-221.078707,-2.075942,-2.281415,True,0.809486,0.790562
7.738000,45.000000,270.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,139.445944,-220.554056,-1.681118,-2.057619,True,0.847131,0.811195
7.738000,45.000000,275.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,140.716388,-219.283612,-1.337899,-1.859592,True,0.881275,0.829902
7.738000,45.000000,280.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,142.656693,-217.343307,-1.074010,-1.702219,True,0.908460,0.845075
7.738000,45.000000,285.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,145.282858,-214.717142,-0.884401,-1.588013,True,0.928510,0.856260
7.738000,45.000000,290.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,148.634727,-211.365273,-0.754592,-1.514154,True,0.942490,0.863572
7.738000,45.000000,295.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,152.753235,-207.246765,-0.670198,-1.476318,True,0.951692,0.867342
7.738000,45.000000,300.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,157.676116,-202.323884,-0.619409,-1.470312,True,0.957273,0.867942
7.738000,45.000000,305.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,163.443054,-196.556946,-0.592899,-1.492515,True,0.960199,0.865726
7.738000,45.000000,310.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,170.105308,-189.894692,-0.583108,-1.539720,True,0.961283,0.861034
7.738000,45.000000,315.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,177.736472,-182.263528,-0.583596,-1.608681,True,0.961228,0.854225
7.738000,45.000000,320.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-173.558190,-173.558190,-0.588667,-1.695536,True,0.960667,0.845726
7.738000,45.000000,325.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-163.637106,-163.637106,-0.593236,-1.795232,True,0.960162,0.836074
7.738000,45.000000,330.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-152.328945,-152.328945,-0.592904,-1.901072,True,0.960199,0.825948
7.738000,45.000000,335.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-139.460707,-139.460707,-0.584253,-2.004455,True,0.961156,0.816176
7.738000,45.000000,340.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-124.916012,-124.916012,-0.565506,-2.095013,True,0.963232,0.807711
7.738000,45.000000,345.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-108.716792,-108.716792,-0.537636,-2.161781,True,0.966328,0.801526
7.738000,45.000000,350.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-91.094822,-91.094822,-0.505557,-2.196362,True,0.969904,0.798341
7.738000,45.000000,355.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-72.509236,-72.509236,-0.478383,-2.197866,True,0.972943,0.798203
7.738000,45.000000,360.000000,0.000000,calibrated_2x2_vector_correlation,E1-E3,-53.597729,-53.597729,-0.467644,-2.176100,True,0.974146,0.800205
7.738000,45.000000,0.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-49.556937,-49.556937,-1.369871,-0.911006,True,0.865679,0.912641
7.738000,45.000000,5.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-31.907939,-31.907939,-1.352269,-0.918888,True,0.867435,0.911814
7.738000,45.000000,10.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-14.903542,-14.903542,-1.356615,-0.945757,True,0.867001,0.908997
7.738000,45.000000,15.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,0.986589,0.986589,-1.390860,-0.992473,True,0.863590,0.904122
7.738000,45.000000,20.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,15.441881,15.441881,-1.454615,-1.057388,True,0.857274,0.897390
7.738000,45.000000,25.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,28.325541,28.325541,-1.539014,-1.138567,True,0.848985,0.889042
7.738000,45.000000,30.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,39.658790,39.658790,-1.630575,-1.234746,True,0.840082,0.879252
7.738000,45.000000,35.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,49.558801,49.558801,-1.716061,-1.345214,True,0.831855,0.868140
7.738000,45.000000,40.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,58.173083,58.173083,-1.785618,-1.469164,True,0.825220,0.855839
7.738000,45.000000,45.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,65.626475,65.626475,-1.833579,-1.604978,True,0.820676,0.842561
7.738000,45.000000,50.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,71.983526,71.983526,-1.857748,-1.749748,True,0.818395,0.828635
7.738000,45.000000,55.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,77.225357,77.225357,-1.858143,-1.899121,True,0.818358,0.814506
7.738000,45.000000,60.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,81.240269,81.240269,-1.835821,-2.047448,True,0.820464,0.800715
7.738000,45.000000,65.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,83.827398,83.827398,-1.792041,-2.188100,True,0.824610,0.787854
7.738000,45.000000,70.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,84.712113,84.712113,-1.727861,-2.313749,True,0.830725,0.776539
7.738000,45.000000,75.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,83.571882,83.571882,-1.644160,-2.416389,True,0.838769,0.767416
7.738000,45.000000,80.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,80.072263,80.072263,-1.542120,-2.487083,True,0.848681,0.761196
7.738000,45.000000,85.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,73.913572,73.913572,-1.424113,-2.515944,True,0.860290,0.758671
