freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,60.000000,90.000000,x_only_a_port,E1-E3,100.000000,210.806601,171.582104,171.582104,54.166667,-24.370543,84.522119,71.779239,175.183967,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E1-E3,98.630137,251.330912,-171.828070,-171.828070,77.464789,-45.716217,46.868740,39.642937,139.701653,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E2-E4,100.000000,787.896420,32.702436,-327.297564,54.166667,-23.294628,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E2-E4,100.000000,360.000000,-65.897139,294.102861,76.388889,-22.556642,99.785028,85.031622,175.903123,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E2-E4,100.000000,720.000000,-13.070058,706.929942,93.055556,-31.608961,70.527948,57.636604,178.841544,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E2-E4,100.000000,400.040562,3.608103,3.608103,55.555556,-31.136533,48.285941,36.987630,168.525149,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E1-E2,100.000000,412.707184,16.509328,16.509328,58.333333,-24.285471,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E1-E2,100.000000,370.656748,11.122491,-348.877509,84.722222,-30.342832,57.920794,41.110851,171.731499,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E1-E2,100.000000,360.000000,21.472517,-338.527483,93.055556,-31.608961,55.181393,35.926199,178.197116,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E1-E2,100.000000,266.392850,21.027810,21.027810,66.666667,-26.361811,39.931479,24.874847,141.779964,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E2-E3,100.000000,518.924206,-160.358989,199.641011,62.500000,-26.887434,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E2-E3,98.630137,720.000000,103.866621,823.866621,74.647887,-36.548761,104.076894,96.385824,175.807568,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E2-E3,100.000000,360.000000,150.109587,510.109587,77.777778,-31.608961,69.621784,61.895192,168.447946,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E2-E3,98.630137,365.300141,167.144120,167.144120,67.605634,-46.244586,44.499844,38.437132,164.288596,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E3-E4,100.000000,854.154142,-166.938575,-886.938575,59.722222,-27.340814,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E3-E4,98.630137,360.591205,-169.763760,-169.763760,50.704225,-36.458182,81.698984,60.249542,177.219981,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E3-E4,100.000000,360.000000,-163.179645,196.820355,91.666667,-27.799985,61.778964,40.620585,178.596048,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E3-E4,98.630137,318.630069,-163.536018,-163.536018,59.154930,-45.827902,39.460032,23.600048,155.896280,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,0.000000,x_only_a_port,E4-E1,100.000000,745.389968,-49.211764,310.788236,51.388889,-24.053445,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,45.000000,x_only_a_port,E4-E1,100.000000,337.346112,54.774648,54.774648,51.388889,-30.252253,95.130607,86.881921,179.885426,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,90.000000,x_only_a_port,E4-E1,100.000000,360.000000,-8.402459,-368.402459,76.388889,-27.799985,58.096612,51.305190,156.398727,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,60.000000,135.000000,x_only_a_port,E4-E1,100.000000,328.622871,-24.635912,-24.635912,54.166667,-30.719850,39.487967,32.306201,145.118453,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E1-E3,100.000000,273.014098,-110.795849,-110.795849,65.277778,-23.254727,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E1-E3,100.000000,197.689419,149.379466,149.379466,50.000000,-29.567880,108.717947,102.499374,171.436916,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E1-E3,100.000000,140.669374,177.649989,177.649989,52.777778,-25.167219,112.891838,105.643102,178.923268,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E1-E3,100.000000,259.131558,-165.783119,-165.783119,55.555556,-31.033973,78.485007,68.854097,177.220843,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E2-E4,98.630137,468.186197,68.072753,68.072753,52.112676,-35.383039,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E2-E4,100.000000,473.628671,-34.540081,-34.540081,61.111111,-22.353488,96.729241,88.291738,176.958128,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E2-E4,100.000000,474.945854,-7.028450,-7.028450,63.888889,-29.089172,88.004920,78.367217,176.288787,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E2-E4,98.630137,391.311270,9.802742,369.802742,60.563380,-39.274375,78.416985,67.939172,170.325847,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E1-E2,98.630137,385.103381,6.707515,-353.292485,70.422535,-35.953162,0.000000,0.000000,0.000000,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E1-E2,100.000000,397.833205,19.366637,-340.633363,79.166667,-30.929079,47.875419,32.495129,175.994547,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E1-E2,100.000000,287.757911,21.514274,21.514274,72.222222,-25.392908,64.983454,42.421729,179.203947,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E1-E2,100.000000,284.760264,20.433314,20.433314,63.888889,-26.706106,65.460468,39.468839,173.683467,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E2-E3,100.000000,508.703079,-117.503364,242.496636,62.500000,-34.376994,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E2-E3,100.000000,360.000000,130.012829,490.012829,73.611111,-29.648512,110.255769,102.310774,176.221226,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E2-E3,100.000000,337.002387,156.135715,156.135715,68.055556,-26.599025,98.961240,90.504307,177.240335,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E2-E3,100.000000,370.125974,173.783567,173.783567,59.722222,-31.575928,79.140772,71.730202,177.906675,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E3-E4,100.000000,890.215741,-174.423883,-894.423883,61.111111,-23.475692,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,45.000000,x_only_a_port,E3-E4,100.000000,572.939201,-164.552910,-524.552910,54.166667,-28.463246,73.082367,48.731348,178.050087,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,90.000000,x_only_a_port,E3-E4,100.000000,303.493593,-163.164165,-163.164165,70.833333,-28.545053,79.323890,54.425791,179.585668,73,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,135.000000,x_only_a_port,E3-E4,98.630137,385.055834,-163.980825,196.019175,67.605634,-39.274375,65.425018,42.497798,163.980801,72,73,仅使用 A 口，全局 X 极化通道。
7.738000,75.000000,0.000000,x_only_a_port,E4-E1,100.000000,971.452390,-74.780268,645.219732,61.111111,-24.045815,0.000000,0.000000,0.000000,73,73,仅使用 A 口，全局 X 极化通道。
