"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-3.49127822671963,0,-5.92353796990694
5,8,0,-3.49127822671962,0,-5.92353796990693
10,8,0,-3.49127822671961,0,-5.92353796990692
15,8,0,-3.49127822671961,0,-5.92353796990692
20,8,0,-3.49127822671961,0,-5.92353796990693
25,8,0,-3.49127822671961,0,-5.92353796990692
30,8,0,-3.49127822671961,0,-5.92353796990692
35,8,0,-3.49127822671961,0,-5.92353796990692
40,8,0,-3.49127822671961,0,-5.92353796990692
45,8,0,-3.49127822671961,0,-5.92353796990692
50,8,0,-3.49127822671961,0,-5.92353796990693
55,8,0,-3.49127822671961,0,-5.92353796990692
60,8,0,-3.49127822671961,0,-5.92353796990692
65,8,0,-3.49127822671961,0,-5.92353796990693
70,8,0,-3.49127822671961,0,-5.92353796990692
75,8,0,-3.49127822671961,0,-5.92353796990692
80,8,0,-3.49127822671961,0,-5.92353796990693
85,8,0,-3.49127822671961,0,-5.92353796990692
90,8,0,-3.49127822671961,0,-5.92353796990692
0,8,5,-1.03333368871315,5,-3.46559343190046
5,8,5,-1.03680017152791,5,-3.46905991471522
10,8,5,-1.04553357056487,5,-3.47779331375218
15,8,5,-1.05985566076553,5,-3.49211540395285
20,8,5,-1.08024091851207,5,-3.51250066169939
25,8,5,-1.10730259933403,5,-3.53956234252135
30,8,5,-1.14177529039673,5,-3.57403503358404
35,8,5,-1.184494958011,5,-3.61675470119831
40,8,5,-1.23637754428371,5,-3.66863728747102
45,8,5,-1.2983970873199,5,-3.73065683050721
50,8,5,-1.37156416250361,5,-3.80382390569092
55,8,5,-1.45690519211082,5,-3.88916493529813
60,8,5,-1.55544287202975,5,-3.98770261521706
65,8,5,-1.66817763899275,5,-4.10043738218007
70,8,5,-1.79606976314657,5,-4.22832950633388
75,8,5,-1.9400213031124,5,-4.37228104629971
80,8,5,-2.10085679821613,5,-4.53311654140345
85,8,5,-2.27930118107061,5,-4.71156092425793
90,8,5,-2.4759529531918,5,-4.90821269637911
0,8,10,0.762031626185382,10,-1.67022811700193
5,8,10,0.766862314878509,10,-1.6653974283088
10,8,10,0.774380461989726,10,-1.65787928119759
15,8,10,0.783537466525611,10,-1.6487222766617
20,8,10,0.792787830212522,10,-1.63947191297479
25,8,10,0.800168950549768,10,-1.63209079263755
30,8,10,0.803395184942489,10,-1.62886455824482
35,8,10,0.799955848194501,10,-1.63230389499281
40,8,10,0.787207710008542,10,-1.64505203317877
45,8,10,0.762454631618496,10,-1.66980511156882
50,8,10,0.723009596583335,10,-1.70925014660398
55,8,10,0.666236972226121,10,-1.76602277096119
60,8,10,0.589574976131043,10,-1.84268476705627
65,8,10,0.49053981080779,10,-1.94171993237952
70,8,10,0.366713736513826,10,-2.06554600667349
75,8,10,0.215719558327841,10,-2.21654018485947
80,8,10,0.0351837441476706,10,-2.39707599903964
85,8,10,-0.177310188610268,10,-2.60956993179758
90,8,10,-0.424277144714709,10,-2.85653688790202
0,8,15,2.08978301909289,15,-0.342476724094419
5,8,15,2.10298376168958,15,-0.32927598149773
10,8,15,2.12841775556627,15,-0.30384198762104
15,8,15,2.16411615076837,15,-0.268143592418948
20,8,15,2.20716912712852,15,-0.22509061605879
25,8,15,2.25394549790958,15,-0.178314245277733
30,8,15,2.300343003859,15,-0.131916739328313
35,8,15,2.34203492371524,15,-0.0902248194720748
40,8,15,2.37468511824668,15,-0.0575746249406359
45,8,15,2.3941137050559,15,-0.0381460381314108
50,8,15,2.39640604494077,15,-0.0358536982465482
55,8,15,2.37796635121436,15,-0.0542933919729492
60,8,15,2.33552299053667,15,-0.0967367526506483
65,8,15,2.26609540108954,15,-0.166164342097774
70,8,15,2.16693303432626,15,-0.265326708861056
75,8,15,2.03543551455895,15,-0.396824228628364
80,8,15,1.86906092070013,15,-0.563198822487186
85,8,15,1.6652261789201,15,-0.767033564267216
90,8,15,1.42120029168882,15,-1.01105945149849
