"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-8212.32916334087,0,3662.97604050683,0,-60.093517179681,0,-138.683693192323
0,8,5,-8186.31626662851,5,3636.95023050284,5,655.886804715145,5,-457.405357347223
0,8,10,-8098.0005600942,10,3583.24503319412,10,1366.87543199081,10,-772.645890543806
0,8,15,-7948.05417959114,15,3502.2691775603,15,2067.46131188707,15,-1082.00612197701
0,8,20,-7737.61830761507,20,3394.63893875728,20,2752.3125628326,20,-1383.1316334888
0,8,25,-7468.29448821637,25,3261.1734478913,25,3416.21705328321,25,-1673.73067811203
0,8,30,-7142.13243828284,30,3102.88845793649,30,4054.12206919008,30,-1951.59162164862
0,8,35,-6761.6144479565,35,2920.98861324151,35,4661.17276820458,35,-2214.59977454121
0,8,40,-6329.63648890679,40,2716.85828145862,40,5232.74912795997,40,-2460.75348593765
0,8,45,-5849.48617423748,45,2492.05101766995,45,5764.50110723128,45,-2688.17937746252
0,8,50,-5324.81773776591,50,2248.27774089526,50,6252.38175237562,50,-2895.14660075781
0,8,55,-4759.62422309708,55,1987.39371296514,55,6692.67799709306,55,-3080.08001028402
0,8,60,-4158.2070941508,60,1711.38441885822,60,7082.03892110316,60,-3241.57215112882
0,8,65,-3525.14349842394,65,1422.35045596162,65,7417.50125267165,65,-3378.39397058874
0,8,70,-2865.25143213423,70,1122.49154725648,70,7696.5119208976,70,-3489.50417200243
0,8,75,-2183.55307235987,75,814.089800097778,75,7916.94748612455,75,-3574.05713964695
0,8,80,-1485.23655523945,80,499.492337999474,80,8077.1303005985,80,-3631.40937438406
0,8,85,-775.61649112331,85,181.093437607274,85,8175.84127638029,85,-3661.12439107717
0,8,90,-60.0935171796804,90,-138.683693192322,90,8212.32916334087,90,-3662.97604050683
5,8,0,-7273.81070618383,0,5288.40705753765,0,-54.6341822882414,0,-86.8057053303876
5,8,5,-7248.69113800685,5,5250.26554219511,5,660.716699109317,5,-604.426835137973
5,8,10,-7162.85040771966,10,5149.43513683993,10,1371.5205916503,10,-1113.05223003982
5,8,15,-7016.71131423457,15,4987.90659754315,15,2072.7636781266,15,-1604.01537790633
5,8,20,-6811.0228295193,20,4768.98628946781,20,2759.40749233511,20,-2069.09733569532
