"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
15,8,70,-136.823826105695,70,37.4464810758243,70,-13.2382948857321,70,-10.3735422879871
15,8,75,-137.904084874747,75,41.5694546659481,75,-6.91313422579377,75,-15.0608333460378
15,8,80,-138.421627174583,80,45.240354324743,80,-0.650868174299667,80,-20.1571231492172
15,8,85,-138.367511401406,85,48.4262284114066,85,5.48185526443728,85,-25.6166422023342
15,8,90,-137.741106858043,90,51.098403663119,90,11.4205006848432,90,-31.3912007216623
20,8,0,-87.4898351202026,0,-33.2983440247828,0,-84.7926221415071,0,-23.6574633126157
20,8,5,-92.2928888856143,5,-28.9354702646273,5,-81.806054120833,5,-21.2873105093077
20,8,10,-97.1779430740007,10,-24.3473941081408,10,-78.5440721673814,10,-19.206994911095
20,8,15,-102.138383634104,15,-19.5419558242957,15,-75.0060852821597,15,-17.478850939347
20,8,20,-107.158534539704,20,-14.5424856554011,20,-71.1836440664824,20,-16.1683047062404
20,8,25,-112.211579024194,25,-9.38801483027366,25,-67.0631537841565,25,-15.3380417252045
20,8,30,-117.258448419913,30,-4.13166852661343,30,-62.6295975950049,30,-15.0422683081689
20,8,35,-122.247950318979,35,1.16254026785619,35,-57.8709284228643,35,-15.3218596530703
20,8,40,-127.118283987496,40,6.42403113027916,40,-52.7826243096286,40,-16.2010872027191
20,8,45,-131.799902672118,45,11.5804129858797,45,-47.3717881506118,45,-17.6863706934417
20,8,50,-136.219456356003,50,16.5619304047946,50,-41.660156658354,50,-19.7671448101132
20,8,55,-140.304334003358,55,21.3049337774786,55,-35.6854976325376,55,-22.4185397225714
20,8,60,-143.987180934791,60,25.7539296815334,60,-29.5011173427098,60,-25.605240437472
20,8,65,-147.209744348351,65,29.862082935495,65,-23.1735274152821,65,-29.2856958130765
20,8,70,-149.925517767856,70,33.5903755579811,70,-16.7786562169532,70,-33.4158441381647
20,8,75,-152.100891994314,75,36.9058987869389,75,-10.3972469171098,75,-37.9517069938457
20,8,80,-153.714817779634,80,39.7798983061038,80,-4.11019674060167,80,-42.8505236435368
20,8,85,-154.757267558734,85,42.1861812532228,85,2.00546416879571,85,-48.0704667306246
20,8,90,-155.226981085513,90,44.1003398154559,90,7.87945462825253,90,-53.5693021157836
25,8,0,-85.2425430379351,0,-25.106281657136,0,-87.9446014803354,0,-42.92453277658
25,8,5,-89.9436500861862,5,-21.5090731904679,5,-84.7733296815323,5,-41.0446209931669
25,8,10,-94.8792319789611,10,-17.7017463892829,10,-81.3877974060834,10,-39.3170552799486
25,8,15,-100.048054579677,15,-13.6747398017717,15,-77.7825149905331,15,-37.8256674041287
25,8,20,-105.435654264396,20,-9.4420845016617,20,-73.9394225108471,20,-36.6635387002891
25,8,25,-111.011539624995,25,-5.04186298077458,25,-69.831140614395,25,-35.9231444345651
25,8,30,-116.727567742833,30,-0.533488813765488,30,-65.4259330776547,30,-35.6861014610754
25,8,35,-122.518024954699,35,4.00784651434547,35,-60.6941320711002,35,-36.0141313642758
25,8,40,-128.301822192801,40,8.49867353406052,40,-55.6153784884749,40,-36.9427971887487
25,8,45,-133.986907509623,45,12.8553930623607,45,-50.1856251064591,45,-38.4791475910423
