"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-4.58372816188432,0,-34.4913102209714
5,8,0,-4.58372816188431,0,-34.4913102209714
10,8,0,-4.58372816188431,0,-34.4913102209714
15,8,0,-4.58372816188431,0,-34.4913102209714
20,8,0,-4.58372816188431,0,-34.4913102209714
25,8,0,-4.58372816188431,0,-34.4913102209714
30,8,0,-4.58372816188431,0,-34.4913102209714
35,8,0,-4.58372816188431,0,-34.4913102209714
40,8,0,-4.58372816188431,0,-34.4913102209714
45,8,0,-4.58372816188431,0,-34.4913102209714
50,8,0,-4.58372816188431,0,-34.4913102209714
55,8,0,-4.58372816188431,0,-34.4913102209714
60,8,0,-4.58372816188431,0,-34.4913102209714
65,8,0,-4.58372816188431,0,-34.4913102209714
70,8,0,-4.58372816188431,0,-34.4913102209714
75,8,0,-4.58372816188431,0,-34.4913102209714
80,8,0,-4.58372816188431,0,-34.4913102209714
85,8,0,-4.58372816188431,0,-34.4913102209714
90,8,0,-4.58372816188431,0,-34.4913102209714
0,8,5,-3.30690374531787,5,-33.2144858044049
5,8,5,-3.31277744423884,5,-33.2203595033259
10,8,5,-3.32562947260891,5,-33.233211531696
15,8,5,-3.34535669191272,5,-33.2529387509998
20,8,5,-3.37182086874095,5,-33.279402927828
25,8,5,-3.40485015818975,5,-33.3124322172768
30,8,5,-3.44424054071691,5,-33.351822599804
35,8,5,-3.48975717272393,5,-33.397339231811
40,8,5,-3.54113561096976,5,-33.4487176700568
45,8,5,-3.59808287056949,5,-33.5056649296565
50,8,5,-3.66027827657978,5,-33.5678603356668
55,8,5,-3.72737407105291,5,-33.6349561301399
60,8,5,-3.7989957421334,5,-33.7065778012204
65,8,5,-3.87474205050148,5,-33.7823241095885
70,8,5,-3.95418474238725,5,-33.8617668014743
75,8,5,-4.03686795842843,5,-33.9444500175155
80,8,5,-4.12230737440148,5,-34.0298894334885
85,8,5,-4.2099891433779,5,-34.1175712024649
90,8,5,-4.29936874851012,5,-34.2069508075972
0,8,10,-1.97771768566693,10,-31.885299744754
5,8,10,-1.99717183213747,10,-31.9047538912245
10,8,10,-2.02765244373857,10,-31.9352345028256
15,8,10,-2.0688989696727,10,-31.9764810287597
20,8,10,-2.12060123975877,10,-32.0281832988458
25,8,10,-2.18240358352776,10,-32.0899856426148
30,8,10,-2.25390892599236,10,-32.1614909850794
35,8,10,-2.33468294530256,10,-32.2422650043896
40,8,10,-2.42425833092482,10,-32.3318403900119
45,8,10,-2.52213910836971,10,-32.4297211674568
50,8,10,-2.62780490718657,10,-32.5353869662736
55,8,10,-2.7407149525857,10,-32.6482970116727
60,8,10,-2.86031146706982,10,-32.7678935261569
65,8,10,-2.98602208630169,10,-32.8936041453887
70,8,10,-3.11726083321304,10,-33.0248428923001
75,8,10,-3.25342716738122,10,-33.1610092264683
80,8,10,-3.39390264540748,10,-33.3014847044945
85,8,10,-3.53804480501599,10,-33.445626864103
90,8,10,-3.68517803174394,10,-33.592760090831
0,8,15,-0.822974889098334,15,-30.7305569481854
5,8,15,-0.862506363342209,15,-30.7700884224293
10,8,15,-0.915175951694021,15,-30.8227580107811
15,8,15,-0.980544794606315,15,-30.8881268536934
20,8,15,-1.05811222297182,15,-30.9656942820589
25,8,15,-1.14731821835134,15,-31.0549002774384
30,8,15,-1.24754638729378,15,-31.1551284463808
35,8,15,-1.35812840865855,15,-31.2657104677456
40,8,15,-1.47835060499552,15,-31.3859326640826
45,8,15,-1.60746291177355,15,-31.5150449708606
50,8,15,-1.74469013010685,15,-31.6522721891939
55,8,15,-1.88924498281471,15,-31.7968270419017
60,8,15,-2.04034215690283,15,-31.9479242159899
65,8,15,-2.19721219886799,15,-32.104794257955
70,8,15,-2.35911382607034,15,-32.2666958851574
75,8,15,-2.52534294202223,15,-32.4329250011093
80,8,15,-2.69523644135586,15,-32.6028185004429
85,8,15,-2.86816883568933,15,-32.7757508947764
90,8,15,-3.04353991083179,15,-32.9511219699188
0,8,20,0.0739297760261965,20,-29.8336522830608
5,8,20,0.0107067881336614,20,-29.8968752709534
10,8,20,-0.0666532111200646,20,-29.9742352702071
15,8,20,-0.157566955052979,20,-30.06514901414
20,8,20,-0.261381720542855,20,-30.1689637796299
25,8,20,-0.37736455225554,20,-30.2849466113426
30,8,20,-0.50469447972977,20,-30.4122765388168
35,8,20,-0.642460825719643,20,-30.5500428848067
40,8,20,-0.789669365775697,20,-30.6972514248627
45,8,20,-0.945256770148617,20,-30.8528388292357
50,8,20,-1.10811270045953,20,-31.0156947595466
55,8,20,-1.27710823587089,20,-31.1846902949579
60,8,20,-1.45112887947982,20,-31.3587109385669
65,8,20,-1.62911004176548,20,-31.5366921008525
70,8,20,-1.81007240307289,20,-31.7176544621599
75,8,20,-1.99315381716108,20,-31.9007358762481
80,8,20,-2.17763351218646,20,-32.0852155712735
85,8,20,-2.36294354738367,20,-32.2705256064707
90,8,20,-2.54866219712439,20,-32.4562442562114
0,8,25,0.702234824497363,25,-29.2053472345897
5,8,25,0.614035573678617,25,-29.2935464854084
10,8,25,0.511350731333719,25,-29.3962313277533
15,8,25,0.394815876804064,25,-29.512766182283
20,8,25,0.265140057043588,25,-29.6424420020435
25,8,25,0.123148645555155,25,-29.7844334135319
30,8,25,-0.0301842018108493,25,-29.9377662608979
35,8,25,-0.193720441089467,25,-30.1013025001765
40,8,25,-0.366163257204439,25,-30.2737453162915
45,8,25,-0.546081601922446,25,-30.4536636610095
50,8,25,-0.731950905891399,25,-30.6395329649784
55,8,25,-0.92220578552281,25,-30.8297878446099
60,8,25,-1.1153008106619,25,-31.0228828697489
65,8,25,-1.30977604418299,25,-31.21735810327
70,8,25,-1.5043242416228,25,-31.4119063007098
75,8,25,-1.6978557120102,25,-31.6054377710972
80,8,25,-1.8895548027911,25,-31.7971368618781
85,8,25,-2.0789192780323,25,-31.9865013371193
90,8,25,-2.26577153332489,25,-32.1733535924119
0,8,30,1.08057795789362,30,-28.8270041011934
5,8,30,0.967681640700767,30,-28.9399004183863
10,8,30,0.840330090319764,30,-29.0672519687673
15,8,30,0.699076712879845,30,-29.2085053462072
20,8,30,0.544556183913298,30,-29.3630258751737
25,8,30,0.377582460165771,30,-29.5299995989213
30,8,30,0.199221715818274,30,-29.7083603432688
35,8,30,0.0108271340603112,30,-29.8967549250267
40,8,30,-0.185968663348665,30,-30.0935507224357
45,8,30,-0.389299611962878,30,-30.2968816710499
50,8,30,-0.597141191085764,30,-30.5047232501728
55,8,30,-0.807403113361203,30,-30.7149851724482
60,8,30,-1.01802983479638,30,-30.9256118938834
65,8,30,-1.2271021778146,30,-31.1346842369016
70,8,30,-1.43293647710542,30,-31.3405185361925
75,8,30,-1.63417916256815,30,-31.5417612216552
80,8,30,-1.8298934876121,30,-31.7374755466991
85,8,30,-2.01963068379035,30,-31.9272127428774
90,8,30,-2.20347084307862,30,-32.1110529021657
0,8,35,1.2377637347945,35,-28.6698183242925
