"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-2972.13430886239,0,-813.383316501754,0,5918.3529952552,0,1785.80175022527
0,8,5,-2445.005989361,5,-654.645269474376,5,6154.87044854333,5,1849.89726250564
0,8,10,-1899.26969794558,10,-490.924976660677,10,6344.54562130566,10,1899.91393961983
0,8,15,-1339.0788173184,15,-323.468448345985,15,6485.93497094846,15,1935.47112445412
0,8,20,-768.696738333532,20,-153.550129823791,20,6577.96243914774,20,1956.29820536189
0,8,25,-192.464413018163,25,17.5367979024666,25,6619.92764130278,25,1962.2366756817
0,8,30,385.23268269346,30,188.490260007678,30,6611.51119688592,30,1953.24134006868
0,8,35,959.997925079936,35,358.009197420701,35,6552.77716012114,35,1929.38065845837
0,8,40,1527.45700359396,40,524.803468669488,40,6444.17253249281,40,1890.83622504529
0,8,45,2083.29121200687,45,687.603668636703,45,6286.52386079445,45,1837.90138624149
0,8,50,2623.27031637079,50,845.170789499142,50,6081.03094660856,50,1770.9790081332
0,8,55,3143.2847496532,55,996.30565032542,55,5829.25771509209,55,1690.57841042665
0,8,60,3639.37688802353,60,1139.85802356692,60,5533.12031256174,60,1597.3114902176
0,8,65,4107.77117076014,65,1274.73538898399,65,5194.87252346339,65,1491.88806508494
0,8,70,4544.90283454723,70,1399.91124838461,70,4817.0886177117,70,1375.11047095035
0,8,75,4947.44504347605,75,1514.43293789551,75,4402.64375894159,75,1247.86745581742
0,8,80,5312.33420827502,80,1617.42887830941,80,3954.69212277695,80,1111.12741586275
0,8,85,5636.79330207392,85,1708.11520832911,85,3476.64289164958,85,965.931025356282
0,8,90,5918.35299525519,90,1785.80175022527,90,2972.13430886239,90,813.383316501756
5,8,0,-3567.95132249166,0,380.989696631874,0,6093.80477190319,0,1198.35344204192
5,8,5,-3028.85082182717,5,479.688729007018,5,6387.7921460197,5,1310.95671141291
5,8,10,-2461.93402677077,10,592.897487674194,10,6631.51222113109,10,1419.29683866571
5,8,15,-1872.10732011689,15,720.89592087859,15,6821.64853464043,15,1521.03539637419
5,8,20,-1264.7194628354,20,863.558663773691,20,6955.41571209485,20,1613.71185748374
5,8,25,-645.494896906401,25,1020.33194057099,25,7030.63198474316,25,1694.81863704536
5,8,30,-20.4540123702857,30,1190.22453688098,30,7045.78134652249,30,1761.87935077252
5,8,35,604.177655227389,35,1371.81307626845,35,7000.06276532001,35,1812.52763309
5,8,40,1222.06879757942,40,1563.2613424006,40,6893.42431230875,40,1844.58390335
5,8,45,1826.88735854587,45,1762.35292750494,45,6726.58063424621,45,1856.12760373808
5,8,50,2412.40801216112,50,1966.53607329728,50,6501.0128347789,50,1845.56264457786
5,8,55,2972.61876471488,55,2172.97921254967,55,6218.95051586381,55,1811.67406906497
5,8,60,3501.82337733924,60,2378.63542502528,60,5883.33642181436,60,1753.67427607917
5,8,65,3994.73648105335,65,2580.3137945989,65,5497.77478976114,65,1671.23750300119
5,8,70,4446.56856806251,70,2774.7554966355,70,5066.46510851172,70,1564.52165749926
5,8,75,4853.09847043055,75,2958.71235603141,75,4594.12349529992,75,1434.17698610312
5,8,80,5210.73145392194,80,3129.02559544765,80,4085.89429588953,80,1281.34146702585
5,8,85,5516.54163150585,85,3282.7025379912,85,3547.25478463333,85,1107.62320482186
5,8,90,5768.29800728838,90,3416.98913588824,90,2983.91598175525,90,915.07047528304
10,8,0,-3751.17515324287,0,1684.81836151717,0,6127.65536398462,0,608.051523778616
10,8,5,-3216.51014846758,5,1725.77619648723,5,6476.52584995562,5,762.207318413772
10,8,10,-2646.24278714578,10,1790.00101960356,10,6773.69455818893,10,921.870095515515
10,8,15,-2045.71668592622,15,1879.20502555134,15,7013.49767921792,15,1082.61274841077
10,8,20,-1421.17661556698,20,1994.27110623582,20,7190.93648967342,20,1239.67931224695
10,8,25,-779.666734323705,25,2135.20942212435,25,7301.85827959325,25,1388.14737589619
10,8,30,-128.891755793281,30,2301.14525494931,30,7343.11581797373,30,1523.09411199801
10,8,35,522.953636814662,35,2490.33714321761,35,7312.69708373847,35,1639.7598418803
10,8,40,1167.38002800472,40,2700.22324061204,40,7209.81860856512,40,1733.70360278448
10,8,45,1795.81473018938,45,2927.49303666246,45,7034.97777254787,45,1800.94591732209
10,8,50,2399.82023804396,50,3168.18104011068,50,6789.96161338675,50,1838.09478786369
10,8,55,2971.31020309641,55,3417.77871177741,55,6477.81199978786,55,1842.451771706
10,8,60,3502.75375784974,60,3671.36078484572,60,6102.74922972699,60,1812.09578129208
10,8,65,3987.35983095466,65,3923.72205912749,65,5670.05810703926,65,1745.94297283064
