"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-0.447018177189638,0,-0.995312306781908
5,8,0,-0.447018177189639,0,-0.995312306781908
10,8,0,-0.44701817718964,0,-0.995312306781909
15,8,0,-0.44701817718964,0,-0.995312306781909
20,8,0,-0.447018177189638,0,-0.995312306781908
25,8,0,-0.447018177189637,0,-0.995312306781907
30,8,0,-0.44701817718964,0,-0.995312306781909
35,8,0,-0.44701817718964,0,-0.995312306781909
40,8,0,-0.447018177189638,0,-0.995312306781908
45,8,0,-0.447018177189639,0,-0.995312306781908
50,8,0,-0.447018177189639,0,-0.995312306781908
55,8,0,-0.447018177189639,0,-0.995312306781908
60,8,0,-0.447018177189637,0,-0.995312306781907
65,8,0,-0.447018177189639,0,-0.995312306781908
70,8,0,-0.447018177189637,0,-0.995312306781906
75,8,0,-0.447018177189639,0,-0.995312306781908
80,8,0,-0.44701817718964,0,-0.995312306781909
85,8,0,-0.447018177189642,0,-0.995312306781911
90,8,0,-0.447018177189642,0,-0.995312306781911
0,8,5,-0.119707528322446,5,-0.668001657914715
5,8,5,-0.0793249738391805,5,-0.62761910343145
10,8,5,-0.0395736267319054,5,-0.587867756324174
15,8,5,-0.000885896993515647,5,-0.549180026585785
20,8,5,0.0362631320760264,5,-0.512030997516242
25,8,5,0.0713691568768264,5,-0.476924972715442
30,8,5,0.10391349100727,5,-0.444380638584999
35,8,5,0.133378463942358,5,-0.414915665649912
40,8,5,0.159262607036073,5,-0.389031522556197
45,8,5,0.181094954679039,5,-0.367199174913231
50,8,5,0.198447924133943,5,-0.349846205458326
55,8,5,0.210948388587724,5,-0.337345741004545
60,8,5,0.218286707841791,5,-0.330007421750478
65,8,5,0.2202236172503,5,-0.328070512341969
70,8,5,0.216594989992437,5,-0.331699139599832
75,8,5,0.207314576814918,5,-0.340979552777352
80,8,5,0.192374890784883,5,-0.355919238807386
85,8,5,0.171846444543483,5,-0.376447685048786
90,8,5,0.145875567565858,5,-0.402418562026411
0,8,10,0.15679100151951,10,-0.391503128072759
5,8,10,0.23705913096375,10,-0.311234998628519
10,8,10,0.320917124423256,10,-0.227377005169013
15,8,10,0.406865871446438,10,-0.141428258145831
20,8,10,0.493169103976759,10,-0.0551250256155093
25,8,10,0.577948125548985,10,0.0296539959567159
30,8,10,0.659277270073525,10,0.110983140481255
35,8,10,0.735272116331557,10,0.186977986739289
40,8,10,0.804164831805312,10,0.255870702213043
45,8,10,0.864363581737141,10,0.316069452144873
50,8,10,0.914495228056224,10,0.366201098463955
55,8,10,0.953432270925396,10,0.405138141333127
60,8,10,0.980306065199909,10,0.43201193560764
65,8,10,0.994508834521383,10,0.446214704929114
70,8,10,0.995687047349773,10,0.447392917757503
75,8,10,0.983728475455583,10,0.435434345863314
80,8,10,0.958744874526729,10,0.41045074493446
85,8,10,0.92105182215474,10,0.372757692562471
90,8,10,0.871146893986971,10,0.322852764394701
0,8,15,0.365105113674502,15,-0.183189015917767
5,8,15,0.483588552348731,15,-0.0647055772435382
10,8,15,0.614510577871681,15,0.0662164482794114
15,8,15,0.754203930792186,15,0.205909801199917
20,8,15,0.898413896290279,15,0.350119766698009
25,8,15,1.04264598881934,15,0.49435185922707
30,8,15,1.18248035687721,15,0.634186227284939
35,8,15,1.31382185810706,15,0.76552772851479
40,8,15,1.43307364273807,15,0.884779513145799
45,8,15,1.53723730658993,15,0.988943176997656
50,8,15,1.62395198577253,15,1.07565785618026
55,8,15,1.69148842155254,15,1.14319429196027
60,8,15,1.73871357598077,15,1.1904194463885
