"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,3.56502214049763,0,3.05336307761107
5,8,0,3.56502214049763,0,3.05336307761107
10,8,0,3.56502214049763,0,3.05336307761107
15,8,0,3.56502214049763,0,3.05336307761107
20,8,0,3.56502214049763,0,3.05336307761107
25,8,0,3.56502214049763,0,3.05336307761107
30,8,0,3.56502214049763,0,3.05336307761106
35,8,0,3.56502214049763,0,3.05336307761107
40,8,0,3.56502214049763,0,3.05336307761107
45,8,0,3.56502214049763,0,3.05336307761107
50,8,0,3.56502214049763,0,3.05336307761107
55,8,0,3.56502214049763,0,3.05336307761107
60,8,0,3.56502214049763,0,3.05336307761107
65,8,0,3.56502214049763,0,3.05336307761107
70,8,0,3.56502214049763,0,3.05336307761107
75,8,0,3.56502214049763,0,3.05336307761107
80,8,0,3.56502214049763,0,3.05336307761107
85,8,0,3.56502214049763,0,3.05336307761107
90,8,0,3.56502214049763,0,3.05336307761107
0,8,5,4.15257856319863,5,3.64091950031207
5,8,5,4.16888603700612,5,3.65722697411956
10,8,5,4.18139996993728,5,3.66974090705071
15,8,5,4.19007450025876,5,3.6784154373722
20,8,5,4.1948592575147,5,3.68320019462814
25,8,5,4.19569962405624,5,3.68404056116968
30,8,5,4.19253783182397,5,3.68087876893741
35,8,5,4.18531486664344,5,3.67365580375688
40,8,5,4.1739731321291,5,3.66231406924254
45,8,5,4.158459805433,5,3.64680074254644
50,8,5,4.13873079797642,5,3.62707173508985
55,8,5,4.11475521648271,5,3.60309615359615
60,8,5,4.08652020362375,5,3.57486114073719
65,8,5,4.05403602389606,5,3.5423769610095
70,8,5,4.01734124937553,5,3.50568218648897
75,8,5,3.97650789205931,5,3.46484882917274
80,8,5,3.93164632476004,5,3.41998726187348
85,8,5,3.88290983101224,5,3.37125076812568
90,8,5,3.83049862611895,5,3.31883956323239
0,8,10,4.50647172864275,10,3.99481266575619
5,8,10,4.53207644886377,10,4.0204173859772
10,8,10,4.55295933023652,10,4.04130026734996
15,8,10,4.56910279099206,10,4.05744372810549
20,8,10,4.58041775931808,10,4.06875869643152
25,8,10,4.58674427383278,10,4.07508521094622
30,8,10,4.58785484672977,10,4.0761957838432
35,8,10,4.58346060833429,10,4.07180154544773
40,8,10,4.57322018769348,10,4.06156112480691
45,8,10,4.55675120381258,10,4.04509214092602
50,8,10,4.53364415242278,10,4.02198508953622
55,8,10,4.50347838158932,10,3.99181931870276
60,8,10,4.46583976416111,10,3.95418070127454
65,8,10,4.42033960318017,10,3.90868054029361
70,8,10,4.36663425323485,10,3.85497519034829
75,8,10,4.3044449093035,10,3.79278584641694
80,8,10,4.23357700523211,10,3.72191794234554
85,8,10,4.15393867440878,10,3.64227961152222
90,8,10,4.06555775112968,10,3.55389868824312
0,8,15,4.638184154707,15,4.12652509182044
5,8,15,4.66852804706462,15,4.15686898417806
10,8,15,4.69512078383718,15,4.18346172095062
15,8,15,4.71801286567269,15,4.20635380278612
20,8,15,4.73709079980113,15,4.22543173691457
25,8,15,4.75207514287614,15,4.24041607998957
30,8,15,4.76252344165701,15,4.25086437877045
35,8,15,4.76783877562236,15,4.2561797127358
40,8,15,4.76728439933926,15,4.2556253364527
45,8,15,4.76000465975352,15,4.24834559686696
50,8,15,4.74505198809368,15,4.23339292520712
55,8,15,4.72141939468094,15,4.20976033179438
60,8,15,4.68807756651344,15,4.17641850362687
65,8,15,4.64401540293918,15,4.13235634005261
70,8,15,4.58828263360816,15,4.0766235707216
75,8,15,4.520033050153,15,4.00837398726643
80,8,15,4.43856685112132,15,3.92690778823476
85,8,15,4.34337064530839,15,3.83171158242182
