"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-6.69536363360374,0,-37.1243371406783
5,8,0,-6.69536363360374,0,-37.1243371406783
10,8,0,-6.69536363360374,0,-37.1243371406783
15,8,0,-6.69536363360374,0,-37.1243371406783
20,8,0,-6.69536363360374,0,-37.1243371406783
25,8,0,-6.69536363360374,0,-37.1243371406783
30,8,0,-6.69536363360374,0,-37.1243371406783
35,8,0,-6.69536363360374,0,-37.1243371406783
40,8,0,-6.69536363360374,0,-37.1243371406783
45,8,0,-6.69536363360374,0,-37.1243371406783
50,8,0,-6.69536363360374,0,-37.1243371406783
55,8,0,-6.69536363360374,0,-37.1243371406783
60,8,0,-6.69536363360374,0,-37.1243371406783
65,8,0,-6.69536363360374,0,-37.1243371406783
70,8,0,-6.69536363360374,0,-37.1243371406783
75,8,0,-6.69536363360374,0,-37.1243371406783
80,8,0,-6.69536363360374,0,-37.1243371406783
85,8,0,-6.69536363360374,0,-37.1243371406783
90,8,0,-6.69536363360374,0,-37.1243371406783
0,8,5,-6.55858259914966,5,-36.9875561062242
5,8,5,-6.54741285868119,5,-36.9763863657557
10,8,5,-6.53348395486359,5,-36.9624574619381
15,8,5,-6.51676866905836,5,-36.9457421761329
20,8,5,-6.49731147027326,5,-36.9262849773478
25,8,5,-6.47523147063099,5,-36.9042049777055
30,8,5,-6.45072239701367,5,-36.8796959040882
35,8,5,-6.42404953564962,5,-36.8530230427242
40,8,5,-6.3955438046501,5,-36.8245173117246
45,8,5,-6.3655932910396,5,-36.7945667981141
50,8,5,-6.33463273429166,5,-36.7636062413662
55,8,5,-6.30313153418272,5,-36.7321050412573
60,8,5,-6.27158090086726,5,-36.7005544079418
65,8,5,-6.24048075126261,5,-36.6694542583371
70,8,5,-6.21032689660922,5,-36.6393004036838
75,8,5,-6.18159897448744,5,-36.610572481562
80,8,5,-6.15474946963099,5,-36.5837229767055
85,8,5,-6.13019405609471,5,-36.5591675631693
90,8,5,-6.10830339082546,5,-36.5372768979
0,8,10,-6.09152111331955,10,-36.5204946203941
5,8,10,-6.08042067031575,10,-36.5093941773903
10,8,10,-6.06066500569976,10,-36.4896385127743
15,8,10,-6.03181606700665,10,-36.4607895740812
20,8,10,-5.99372987842775,10,-36.4227033855023
25,8,10,-5.94658149657129,10,-36.3755550036458
30,8,10,-5.89086913780179,10,-36.3198426448763
35,8,10,-5.82739680314024,10,-36.2563703102148
40,8,10,-5.75723740322418,10,-36.1862109102987
45,8,10,-5.68168067040257,10,-36.1106541774771
50,8,10,-5.6021716131029,10,-36.0311451201774
55,8,10,-5.52024571656001,10,-35.9492192236346
60,8,10,-5.43746657289836,10,-35.8664400799729
65,8,10,-5.35537038081363,10,-35.7843438878882
70,8,10,-5.27542013769152,10,-35.7043936447661
75,8,10,-5.19897069634674,10,-35.6279442034213
80,8,10,-5.12724443689402,10,-35.5562179439686
85,8,10,-5.06131626388329,10,-35.4902897709578
90,8,10,-5.00210602766915,10,-35.4310795347437
0,8,15,-5.57790590777856,15,-36.0068794148531
5,8,15,-5.57267430669083,15,-36.0016478137654
10,8,15,-5.55165028187722,15,-35.9806237889518
15,8,15,-5.51353036512081,15,-35.9425038721953
20,8,15,-5.45768293766213,15,-35.8866564447367
25,8,15,-5.38424264014889,15,-35.8132161472234
30,8,15,-5.2941318816737,15,-35.7231053887482
35,8,15,-5.18900481084287,15,-35.6179783179174
40,8,15,-5.07112335319895,15,-35.5000968602735
45,8,15,-4.94318652755186,15,-35.3721600346264
50,8,15,-4.80814014349165,15,-35.2371136505662
55,8,15,-4.66899330180089,15,-35.0979668088754
60,8,15,-4.52866222708652,15,-34.9576357341611
65,8,15,-4.38985344104244,15,-34.818826948117
70,8,15,-4.25498972125017,15,-34.6839632283247
75,8,15,-4.12617545209303,15,-34.5551489591676
80,8,15,-4.00519359919691,15,-34.4341671062714
85,8,15,-3.89352456307348,15,-34.322498070148
90,8,15,-3.79237710061634,15,-34.2213506076909
0,8,20,-5.17435406385643,20,-35.603327570931
5,8,20,-5.17753666886552,20,-35.6065101759401
10,8,20,-5.15815346447182,20,-35.5871269715463
15,8,20,-5.11354210827751,20,-35.542515615352
20,8,20,-5.04218803839763,20,-35.4711615454722
25,8,20,-4.9439787308783,20,-35.3729522379528
30,8,20,-4.82028584602194,20,-35.2492593530965
35,8,20,-4.67385122633553,20,-35.1028247334101
40,8,20,-4.50850082648367,20,-34.9374743335582
45,8,20,-4.32875033887519,20,-34.7577238459497
50,8,20,-4.13938329150303,20,-34.5683567985776
55,8,20,-3.9450743061647,20,-34.3740478132392
60,8,20,-3.75010534651943,20,-34.179078853594
65,8,20,-3.55819342550576,20,-33.9871669325803
70,8,20,-3.37242392006016,20,-33.8013974271347
75,8,20,-3.19526844640724,20,-33.6242419534818
80,8,20,-3.02865981081768,20,-33.4576333178922
