"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-5742.57845160365,0,-6571.66541852401,0,143.515582443419,0,30.3805083181639
0,8,5,-5708.21799967975,5,-6544.01041179897,5,643.468152559896,5,603.023281952447
0,8,10,-5630.41456206201,10,-6466.55153445862,10,1138.5235414987,10,1171.07668429566
0,8,15,-5509.76026988972,15,-6339.87829533047,15,1624.91407882739,15,1730.21748595595
0,8,20,-5347.17337517935,20,-6164.95475425167,20,2098.93803886625,20,2276.19028781423
0,8,25,-5143.89126237231,25,-5943.11218499155,25,2556.9878130559,25,2804.83990718097
0,8,30,-4901.46103109216,30,-5676.03894345441,30,2995.57736603675,30,3312.14300124542
0,8,35,-4621.7277217823,35,-5365.76761827155,35,3411.36876648298,35,3794.23868714377
0,8,40,-4306.82027383418,40,-5014.65956157458,40,3801.1975907755,40,4247.457925609
0,8,45,-3959.13532307301,45,-4625.38691767979,45,4162.09700617637,45,4668.35144457513
0,8,50,-3581.31896191197,50,-4200.91228645648,50,4491.32035021734,50,5053.71599022037
0,8,55,-3176.24660099128,55,-3744.46617615304,55,4786.36203445979,55,5400.61870566288
0,8,60,-2747.00108556691,60,-3259.52241727859,60,5044.97661353558,60,5706.41945177257
0,8,65,-2296.84923319676,65,-2749.7717246552,65,5265.1958743422,65,5968.790900224
0,8,70,-1829.21697128651,70,-2219.09360884962,70,5445.34381533289,70,6185.73624587024
0,8,75,-1347.66326371335,75,-1671.52685075534,75,5584.04940190039,75,6355.60440363574
0,8,80,-855.853024962015,80,-1111.2387640313,80,5680.25700077823,80,6477.10257427071
0,8,85,-357.52922791253,85,-542.493479328671,85,5733.23441404718,85,6549.30608333402
0,8,90,143.515582443419,90,30.3805083181641,90,5742.57845160365,90,6571.66541852401
5,8,0,-7102.97923724037,0,-4492.6292082048,0,151.240174330087,0,14.6296406621345
5,8,5,-7055.77953696517,5,-4472.0371393523,5,775.534260083647,5,531.392690247604
5,8,10,-6944.52528260924,10,-4411.71178160526,10,1390.62032253305,10,1045.70475074009
5,8,15,-6770.85927458175,15,-4311.64794693107,15,1989.01502424259,15,1555.00371682377
5,8,20,-6537.36239470903,20,-4171.87689601221,20,2563.53427513513,20,2056.63823777256
5,8,25,-6247.49991441846,25,-3992.50046438709,25,3107.42349287335,25,2547.83379146466
5,8,30,-5905.54911895265,30,-3773.73583871265,30,3614.47847846279,30,3025.6690916121
5,8,35,-5516.50973299914,35,-3515.9680544849,35,4079.15413549582,35,3487.06537249392
5,8,40,-5085.99904187615,40,-3219.80672861687,40,4496.65844613789,40,3928.7902718238
5,8,45,-4620.13400776147,45,-2886.14321371356,45,4863.02936430175,45,4347.47709052821
5,8,50,-4125.40307162211,50,-2516.20428972938,50,5175.19260539468,50,4739.65921418251
5,8,55,-3608.53069311801,55,-2111.59869798881,55,5430.99870904311,55,5101.81850536278
5,8,60,-3076.3379935765,60,-1674.35325746027,60,5629.23822862441,60,5430.44558898062
5,8,65,-2535.60310938563,65,-1206.93594983568,65,5769.63445597738,65,5722.10921677518
5,8,70,-1992.92501232516,70,-712.264168101884,70,5852.81371140276,70,5973.53136339282
5,8,75,-1454.59458834011,75,-193.697230393402,75,5880.2539010332,75,6181.66440918886
5,8,80,-926.476669639858,80,344.986802308082,80,5854.21274208888,80,6343.76671887088
5,8,85,-413.906475224423,85,899.629069607516,85,5777.63775187448,85,6457.4731246517
5,8,90,78.3964718051249,90,1465.74088963847,90,5654.06075491093,90,6520.85724230595
10,8,0,-7920.08413719458,0,-2180.34090574296,0,144.763824156846,0,2.38227754301862
