"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-1683.03411088692,0,4031.18580722946,0,2767.38131533101,0,-6141.93614582438
0,8,5,-1435.43648396944,5,3480.54092148667,5,2903.53668193491,5,-6469.9052176712
0,8,10,-1176.91431866871,10,2903.40701772329,10,3017.5943811859,10,-6748.63440417596
0,8,15,-909.435124762606,15,2304.17643342996,15,3108.68636512276,15,-6976.00240792807
0,8,20,-635.034580425121,20,1687.40967517845,20,3176.11936874489,20,-7150.27882113044
0,8,25,-355.801039486239,25,1057.80071041301,25,3219.38018617756,25,-7270.1372950476
0,8,30,-73.8596377983247,30,420.141243523799,30,3238.13957647851,30,-7334.66563432053
0,8,35,208.643880330904,35,-220.715751916849,35,3232.25476936033,35,-7343.37273932408
0,8,40,489.559492548196,40,-859.892967213593,40,3201.77055175853,40,-7296.19234373169
0,8,45,766.749261423092,45,-1492.52587781227,45,3146.91892697592,45,-7193.48351884211
0,8,50,1038.1036054427,50,-2113.79976526904,50,3068.11734899743,50,-7036.02794083003
0,8,55,1301.55735420078,55,-2718.98636016491,55,2965.96554541316,55,-6825.02394171841
0,8,60,1555.10546559159,60,-3303.47982709107,60,2841.24095312934,60,-6562.07738934818
0,8,65,1796.81828539089,65,-3862.83181783742,65,2694.89280160401,65,-6249.18946575435
0,8,70,2024.85623308982,70,-4392.78532600839,70,2528.0348886377,70,-5888.74143696237
0,8,75,2237.48380221331,75,-4889.30708541215,75,2341.93710369967,75,-5483.4765301158
0,8,80,2433.08276857231,80,-5348.61826565158,80,2138.01576330219,80,-5036.4790558614
0,8,85,2610.16450592692,85,-5767.2232313054,85,1917.82283197677,85,-4551.15093488269
0,8,90,2767.38131533101,90,-6141.93614582438,90,1683.03411088692,90,-4031.18580722946
5,8,0,-710.463757536816,0,3682.88874637737,0,1348.48410161604,0,-7256.75809446893
5,8,5,-576.202979575091,5,3049.55470784315,5,1516.80889538523,5,-7570.62145730952
5,8,10,-423.182724693263,10,2393.57521068468,10,1682.35040731182,10,-7819.50848652579
5,8,15,-250.129089365617,15,1722.03392330427,15,1842.46952825174,15,-8002.10454098447
5,8,20,-56.2198396276684,20,1042.00314571018,20,1994.1659391598,20,-8117.95399149081
5,8,25,158.845170195243,25,360.431511692133,25,2134.16464576195,25,-8167.43702741086
5,8,30,394.790872570043,30,-315.962346925438,30,2259.01425958263,30,-8151.73039255754
5,8,35,650.732831167939,35,-980.787777467745,35,2365.19353187061,35,-8072.75319192166
5,8,40,925.163038769337,40,-1628.06950068678,40,2449.22246788902,40,-7933.09930138206
5,8,45,1215.95596128393,45,-2252.32244118893,45,2507.77430259259,45,-7735.95828797011
