"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-1206.54879589909,0,237.64335444586,0,4849.78203771836,0,2994.83483254399
0,8,5,-779.271157802056,5,497.756103972632,5,4936.4848093435,5,2962.72659877503
0,8,10,-346.062795657361,10,754.080628994822,10,4985.6179508385,10,2908.07022664616
0,8,15,89.7793133207176,15,1004.66614510403,15,4996.8075293292,15,2831.2816841517
0,8,20,524.938147514193,20,1247.60554521498,20,4969.96838536682,20,2732.94537846622
0,8,25,956.101885438767,25,1481.04991380203,25,4905.30478104284,25,2613.80970825308
0,8,30,1379.98911070505,30,1703.22259826266,30,4803.30884543111,30,2474.78136789868
0,8,35,1793.37378557866,35,1912.43273031658,35,4664.75682918848,35,2316.91844702072
0,8,40,2193.10980307531,40,2107.08809453434,40,4490.70319681854,40,2141.42237776734
0,8,45,2576.15493073466,45,2285.70724605812,45,4282.47260156008,45,1949.62879119295
0,8,50,2939.59396384624,50,2446.93078529162,50,4041.6498039761,50,1742.99735229953
0,8,55,3280.66091191759,55,2589.53170375185,55,3770.06761096898,55,1523.10065110455
0,8,60,3596.76004953202,60,2712.42472234454,60,3469.79292701332,60,1291.61223428133
0,8,65,3885.48567138642,65,2814.67455099336,65,3143.11102376484,65,1050.29386845845
0,8,70,4144.64040116118,70,2895.50300676215,70,2792.50814776319,70,800.982132111816
0,8,75,4372.2519148808,75,2954.29493629697,75,2420.65259859453,75,545.574438093581
0,8,80,4566.58795149029,80,2990.60289751452,80,2030.37442152057,80,286.0145931746
0,8,85,4726.16949640775,85,3004.15056490658,85,1624.64386912525,85,24.2780045012288
0,8,90,4849.78203771837,90,2994.83483254399,90,1206.54879589909,90,-237.64335444586
5,8,0,-1028.01469171622,0,1658.13492656006,0,5171.36175242953,0,2519.97970069405
5,8,5,-572.781492745146,5,1861.8561283398,5,5289.09006402233,5,2494.53803146813
5,8,10,-106.765429434774,10,2064.25701856377,10,5363.30435573118,10,2456.15096927692
5,8,15,365.590884866018,15,2264.99365871704,15,5392.60046802933,15,2404.66949739659
5,8,20,839.638437191641,20,2463.63075825835,20,5376.09102993817,20,2339.84466185164
5,8,25,1310.59255250725,25,2659.61302670263,25,5313.44402831541,25,2261.35279344187
5,8,30,1773.61130783213,30,2852.24251607606,30,5204.90948682725,30,2168.82616368228
5,8,35,2223.87924954309,35,3040.66275993258,35,5051.33259864748,35,2061.88775587782
5,8,40,2656.69368544589,40,3223.85023840482,40,4854.15220916486,40,1940.18874815393
5,8,45,3067.55060891704,45,3400.6134272988,45,4615.38417245267,45,1803.44727712582
5,8,50,3452.22725271091,50,3569.59943329421,50,4337.58976915733,50,1651.48707223201
5,8,55,3806.85836775809,55,3729.30798387428,55,4023.83003326177,55,1484.27461322493
5,8,60,4128.00356965527,60,3878.11233343486,60,3677.6074518385,60,1301.95355819164
5,8,65,4412.70347534717,65,4014.28646712472,65,3302.7970407194,65,1104.87530879032
5,8,70,4658.52284001674,70,4136.03783045555,70,2903.56923179892,70,893.624716635263
5,8,75,4863.57946954484,75,4241.54468380715,75,2484.30731421311,75,669.040085294798
5,8,80,5026.55829443911,80,4328.99707494107,80,2049.52234020618,80,432.226783277132
5,8,85,5146.71061374625,85,4396.64033866721,85,1603.76843383735,85,184.563953040964
5,8,90,5223.8391204976,90,4442.81997126519,90,1151.56133127856,90,-72.2960215941349
10,8,0,-588.914740646884,0,2907.47297297448,0,5363.80557330008,0,2017.86884375025
10,8,5,-120.983834032145,5,3054.62908476606,5,5513.37307269297,5,2000.99279589038
10,8,10,362.64856567768,10,3204.26128634961,10,5614.88552841119,10,1980.74164610263
10,8,15,856.55149339666,15,3357.52821888105,15,5665.29352243549,15,1956.20302268488
10,8,20,1354.74544341787,20,3515.30120665122,20,5662.30994880277,20,1926.11895470148
10,8,25,1850.8328295821,25,3678.10335850678,25,5604.53480233819,25,1888.95581139732
10,8,30,2338.1556569662,30,3846.06518410776,30,5491.55120386471,30,1842.98326793758
10,8,35,2809.97307026744,35,4018.8970015387,35,5323.98614989381,35,1786.3585255188
10,8,40,3259.65005938856,40,4195.87758611143,40,5103.5316438407,40,1717.21228325912
10,8,45,3680.84789127797,45,4375.85791310559,45,4832.92433245715,45,1633.73341363723
10,8,50,4067.70682522803,50,4557.27850701863,50,4515.88430777284,50,1534.24984787558
10,8,55,4415.0123083111,55,4738.19881130223,55,4157.01612309529,55,1417.30374337815
10,8,60,4718.33703028781,60,4916.33708163666,60,3761.67712909074,60,1281.71950278853
10,8,65,4974.15279711818,65,5089.11950098288,65,3335.81983415813,65,1126.66358695204
10,8,70,5179.90799950317,70,5253.73742291888,70,2885.81606525243,70,951.695287908099
10,8,75,5334.06835631842,75,5407.21178524107,75,2418.27124273193,75,756.80771492869
10,8,80,5436.12047531762,80,5546.4637373561,80,1939.8371248229,80,542.458241120593
10,8,85,5486.53950070941,85,5668.39036892839,85,1457.03099409443,85,309.587626893881
10,8,90,5486.72364812649,90,5769.94413222287,90,976.068533596263,90,59.6270526021423
15,8,0,78.8439816574271,0,3899.94465343255,0,5420.75827114836,0,1511.67956343796
15,8,5,544.942004203953,5,3994.34062042677,5,5601.7853047869,5,1504.37721016503
15,8,10,1031.37110826643,10,4096.34834539028,10,5731.74856436114,10,1502.80392777538
15,8,15,1531.87710602936,15,4208.39367908742,15,5805.37166817365,15,1505.11680127146
15,8,20,2039.17262751618,20,4332.34523728195,20,5818.40610331464,20,1508.91895131081
15,8,25,2545.14859025292,25,4469.44514326374,25,5767.89749094306,25,1511.39191624069
15,8,30,3041.14530538885,30,4620.27386465408,30,5652.39514348038,30,1509.43559369248
15,8,35,3518.26553430403,35,4784.74489862914,35,5472.08895572948,35,1499.80770130039
15,8,40,3967.70878153963,40,4962.12306866142,40,5228.86377334077,40,1479.25622509333
15,8,45,4381.10533626523,45,5151.05941004962,45,4926.26821114489,45,1444.64031119729
15,8,50,4750.82990830176,50,5349.63609022464,50,4569.40158471109,50,1393.03722118289
15,8,55,5070.27769659498,55,5555.4163648733,55,4164.7284074489,55,1321.83498779502
15,8,60,5334.08975869149,60,5765.49684950588,60,3719.83424834559,60,1228.81196210945
15,8,65,5538.31897517783,65,5976.56188906837,65,3243.13937755475,65,1112.20528377435
15,8,70,5680.5321748279,70,6184.94198926057,70,2743.58756526485,70,970.770301938195
15,8,75,5759.84772556662,75,6386.6796469683,75,2230.32689287259,75,803.832165463707
15,8,80,5776.91091747539,80,6577.60616532014,80,1712.39788323453,80,611.329415428168
15,8,85,5733.81175553841,85,6753.43208766939,85,1198.44210795596,85,393.847834659287
15,8,90,5633.95145814348,90,6909.85192991389,90,696.44208864692,90,152.641492038574
20,8,0,915.33264127528,0,4576.41126013974,0,5344.204841444,0,1022.34019432583
20,8,5,1366.98321066826,5,4624.52994698728,5,5555.05011478851,5,1024.8822616829
20,8,10,1843.10334002712,10,4686.96257468545,10,5713.55307212027,10,1041.44725259785
20,8,15,2336.76348853471,15,4767.04409278307,15,5811.66761177117,15,1069.12133413997
20,8,20,2839.37574781401,20,4867.16555597515,20,5842.64941151365,20,1104.28059880248
20,8,25,3341.02352593291,25,4988.74180703207,25,5801.53321925206,25,1142.80449674083
20,8,30,3830.89887034631,30,5132.24453413914,30,5685.50989978462,30,1180.288390418
20,8,35,4297.8077535213,35,5297.28306493813,35,5494.17007976958,35,1212.24130942672
20,8,40,4730.6990906055,40,5482.71072490293,40,5229.5957762798,40,1234.25859173254
20,8,45,5119.17527440607,45,5686.73407859859,45,4896.29743760187,45,1242.16347105844
20,8,50,5453.94925367429,50,5907.00600243012,50,4501.0088197762,50,1232.11643924473
20,8,55,5727.223391609,55,6140.69064953929,55,4052.36399525954,55,1200.69591441593
20,8,60,5932.9761102918,60,6384.49759687464,60,3560.48826967798,60,1144.95770935762
