"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,5502.05128071536,0,-9046.988350573,0,-943.118886776698,0,-213.203348750953
0,8,5,5398.91608740117,5,-9031.14372475529,5,-1419.06540068359,5,576.104943682496
0,8,10,5254.6918827072,10,-8946.56664203851,10,-1884.21197003616,10,1361.02872963285
0,8,15,5070.47629991611,15,-8793.90078509118,15,-2335.01854857846,15,2135.59426513907
0,8,20,4847.67133084537,20,-8574.30803326684,20,-2768.05422604333,20,2893.90663878052
0,8,25,4587.97265584291,25,-8289.45962000059,25,-3180.02333945118,25,3630.19463551224
0,8,30,4293.35673863586,30,-7941.52341371357,30,-3567.7905550952,30,4338.85465909626
0,8,35,3966.06578424811,35,-7533.14741902525,35,-3928.40473032412,35,5014.49337885249
0,8,40,3608.59067446623,40,-7067.43962383937,40,-4259.12137351964,40,5651.96877616176
0,8,45,3223.65201072504,45,-6547.94434567935,45,-4557.42353133487,45,6246.42927833239
0,8,50,2814.17940868794,50,-5978.61525729181,50,-4821.04094422908,50,6793.35068199779
0,8,55,2383.28920210273,55,-5363.78529680969,55,-5047.9673245136,55,7288.57058503589
0,8,60,1934.26072562016,60,-4708.13369147674,60,-5236.47562541256,60,7728.32006496262
0,8,65,1470.51135707705,65,-4016.6503459028,65,-5385.1311849317,65,8109.25236270774
0,8,70,995.57050918756,70,-3294.59786587675,70,-5492.80264450239,70,8428.46835347221
0,8,75,513.052768581239,75,-2547.47150675879,75,-5558.67055930351,75,8683.53861081842
0,8,80,26.6303866162851,80,-1780.95735126905,80,-5582.23363473127,80,8872.52189607233
0,8,85,-459.994668670688,85,-1000.8890349647,85,-5563.31254155391,85,8993.97993232193
0,8,90,-943.1188867767,90,-213.203348750953,90,-5502.05128071536,90,9046.988350573
5,8,0,6299.98698136783,0,-7597.26040176517,0,-1099.19539609875,0,-98.6992924683912
5,8,5,6193.23518786723,5,-7583.58187877412,5,-1551.69049311331,5,540.524906863476
5,8,10,6050.29492376827,10,-7527.10989235339,10,-1992.84407281837,10,1177.79554984148
5,8,15,5872.26191586711,15,-7427.73564983076,15,-2419.93961870455,15,1811.36975552026
5,8,20,5660.36661303737,20,-7285.1560847024,20,-2830.35139479039,20,2439.4005983884
5,8,25,5415.97153968649,25,-7098.90416462917,25,-3221.5364812734,25,3059.86433636949
5,8,30,5140.57366788625,30,-6868.39476163464,30,-3591.02825157101,30,3670.49458016195
5,8,35,4835.81125992193,35,-6592.98469184449,35,-3936.4326875428,35,4268.72627397967
5,8,40,4503.47427949265,40,-6272.04503045406,40,-4255.42878533254,40,4851.65208275917
5,8,45,4145.51714678494,45,-5905.04336167768,45,-4545.77406847506,45,5415.99342056665
5,8,50,3764.07234591844,50,-5491.63324679701,50,-4805.31590311783,50,5958.08792285569
5,8,55,3361.4632079882,55,-5031.74789579406,55,-5032.00891566854,55,6473.89467636637
5,8,60,2940.21411107097,60,-4525.69481559587,60,-5223.93836699484,60,6959.01798996372
5,8,65,2503.05637631587,65,-3974.24808396211,65,-5379.34886755464,65,7408.74993204154
5,8,70,2052.92830468273,70,-3378.73486374284,70,-5496.67735790008,70,7818.13128859583
5,8,75,1592.96809022119,75,-2741.11282755315,75,-5574.58886506255,75,8182.03002286234
5,8,80,1126.49875033322,80,-2064.0353071155,80,-5612.01321333629,80,8495.23575377588
