"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,1.77835451236576,0,1.21137242264999
5,8,0,1.77835451236576,0,1.21137242264999
10,8,0,1.77835451236576,0,1.21137242264998
15,8,0,1.77835451236576,0,1.21137242264999
20,8,0,1.77835451236576,0,1.21137242264998
25,8,0,1.77835451236576,0,1.21137242264999
30,8,0,1.77835451236576,0,1.21137242264998
35,8,0,1.77835451236576,0,1.21137242264998
40,8,0,1.77835451236576,0,1.21137242264999
45,8,0,1.77835451236577,0,1.21137242264999
50,8,0,1.77835451236576,0,1.21137242264999
55,8,0,1.77835451236577,0,1.21137242264999
60,8,0,1.77835451236576,0,1.21137242264999
65,8,0,1.77835451236576,0,1.21137242264998
70,8,0,1.77835451236576,0,1.21137242264999
75,8,0,1.77835451236577,0,1.21137242264999
80,8,0,1.77835451236577,0,1.21137242264999
85,8,0,1.77835451236576,0,1.21137242264999
90,8,0,1.77835451236576,0,1.21137242264998
0,8,5,1.30797529238877,5,0.740993202672988
5,8,5,1.3079862199187,5,0.741004130202926
10,8,5,1.31160575667836,5,0.744623666962581
15,8,5,1.31882606523689,5,0.751843975521113
20,8,5,1.32963043518697,5,0.762648345471194
25,8,5,1.34399098021155,5,0.777008890495769
30,8,5,1.36186561585626,5,0.794883526140487
35,8,5,1.3831946003349,5,0.816212510619121
40,8,5,1.40789695241032,5,0.840914862694543
45,8,5,1.43586706183428,5,0.868884972118502
50,8,5,1.4669717804224,5,0.899989690706624
55,8,5,1.50104823009676,5,0.934066140380984
60,8,5,1.53790249510691,5,0.970920405391137
65,8,5,1.57730928762168,5,1.0103271979059
70,8,5,1.61901259784712,5,1.05203050813134
75,8,5,1.66272726990828,5,1.09574518019251
80,8,5,1.70814138933439,5,1.14115929961861
85,8,5,1.75491933108795,5,1.18793724137217
90,8,5,1.80270529994548,5,1.2357232102297
0,8,10,1.05217431873757,10,0.485192229021789
