"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-2267.3449552867,0,2580.08417274294,0,4179.56971877454,0,1878.78430582914
0,8,5,-1894.44351999627,5,2734.01301515413,5,4361.27732779117,5,1646.76581189809
0,8,10,-1507.12422562239,10,2867.1343676778,10,4509.79298293207,10,1402.2144357941
0,8,15,-1108.33480586503,15,2978.43509644037,15,4623.98639038539,15,1146.9913611535
0,8,20,-701.110289004182,20,3067.06813569076,20,4702.98846936856,20,883.038989682193
0,8,25,-288.549899502049,25,3132.35893448216,25,4746.19796635776,25,612.366158305888
0,8,30,126.206528966488,30,3173.81059041212,30,4753.28603099029,30,337.032850708081
0,8,35,540.002449544005,35,3191.10763134981,35,4724.1987188144,35,59.134519610387
0,8,40,949.688625418097,40,3184.11841636946,40,4659.15740183916,40,-219.213860887943
0,8,45,1352.14709741509,45,3152.89613761727,45,4558.65708375977,45,-495.893891539968
0,8,50,1744.31491355201,50,3097.67841548707,50,4423.46263268056,50,-768.799870248455
0,8,55,2123.20743995066,55,3018.88549018565,55,4254.60296000689,55,-1035.8548177303
0,8,60,2485.94107570358,60,2917.11702345102,60,4053.36318980805,60,-1295.02628458297
0,8,65,2829.75519881813,65,2793.14753476451,65,3821.27487824717,65,-1544.34181945172
0,8,70,3152.03317621678,70,2647.92050678986,70,3560.10435751397,70,-1781.90398057536
0,8,75,3450.32227789474,75,2482.54120490041,75,3271.8392929703,75,-2005.90477646377
0,8,80,3722.35234367638,80,2298.2682654423,80,2958.67355581655,80,-2214.63942580488
0,8,85,3966.05306050484,85,2096.50411675186,85,2622.9905264071,85,-2406.51933187976
0,8,90,4179.56971877454,90,1878.78430582915,90,2267.34495528671,90,-2580.08417274294
5,8,0,-2136.93846409213,0,3895.85840196683,0,4362.94991591464,0,1499.93672111554
5,8,5,-1747.98318576435,5,4007.91927700805,5,4577.63055015642,5,1274.27996594344
5,8,10,-1339.49603786746,10,4101.34148105903,10,4755.33278973681,10,1043.20331246293
5,8,15,-915.210410667103,15,4176.28095459417,15,4893.83578494223,15,808.065784298687
5,8,20,-479.135526067241,20,4232.94122437757,20,4991.34580797369,20,570.119917391883
5,8,25,-35.4988533722399,25,4271.55186455598,25,5046.53874538654,25,330.523125066424
5,8,30,411.3186092901,30,4292.35127486803,30,5058.59303987726,30,90.3521764038981
5,8,35,856.852312694164,35,4295.57400377971,35,5027.21175994134,35,-149.380275923086
5,8,40,1296.62727043958,40,4281.44262162798,40,4952.63290094459,40,-387.70812219649
5,8,45,1726.23204283568,45,4250.16396739164,45,4835.62749155595,45,-623.694079446941
5,8,50,2141.39129255342,50,4201.92945721486,50,4677.48556764671,50,-856.412609839272
5,8,55,2538.03469267335,55,4136.91905234622,55,4479.99055375373,55,-1084.93411656581
5,8,60,2912.36014985979,60,4055.30843316667,60,4245.38303386371,60,-1308.3109299907
5,8,65,3260.88957726616,65,3957.27890580728,65,3976.31527589414,65,-1525.56548032719
5,8,70,3580.51579522245,70,3843.02956847812,70,3675.79817985116,70,-1735.68095565156
5,8,75,3868.53953137433,75,3712.79127628835,75,3347.14253581551,75,-1937.59466683538
5,8,80,4122.69591268661,80,3566.84195784291,80,2993.89659812575,80,-2130.19428201999
5,8,85,4341.17026638954,85,3405.52284841759,85,2619.78200574234,85,-2312.31704838095
5,8,90,4522.60345354503,90,3229.2552098184,90,2228.63001063037,90,-2482.75208291901
10,8,0,-1669.86336282451,0,5063.15415729612,0,4460.30780801682,0,1117.99232862542
10,8,5,-1273.68769851961,5,5135.46824588027,5,4703.20921846053,5,902.627951020694
10,8,10,-854.292206218477,10,5192.82941279052,10,4905.94348520387,10,688.45307005073
10,8,15,-416.169016487315,15,5236.36273840356,15,5064.89768619817,15,476.023958412643
10,8,20,35.6486137576056,20,5267.04337925797,20,5177.0841282038,20,265.660822319647
10,8,25,495.692356053303,25,5285.66805910161,25,5240.24557077531,25,57.5055856396598
10,8,30,958.185108341746,30,5292.84124638407,30,5252.93737768476,30,-148.42049636063
10,8,35,1417.18191515961,35,5288.9739070449,35,5214.58231313587,35,-352.162757907706
10,8,40,1866.71908173487,40,5274.29213759422,40,5125.49531646204,40,-553.784920407124
10,8,45,2300.96470509347,45,5248.85283239649,45,4986.87733327746,45,-753.328026734553
10,8,50,2714.36395013788,50,5212.5637778623,50,4800.77900235987,50,-950.776784039119
10,8,55,3101.77290873445,55,5165.20609549418,55,4570.03656477111,55,-1146.03281658668
10,8,60,3458.57571800263,60,5106.45764100715,60,4298.18367726998,60,-1338.89385081831
10,8,65,3780.78069018309,65,5035.91666549923,65,3989.34381703285,65,-1529.03768250863
10,8,70,4065.09243162723,70,4953.1256328191,70,3648.10863579713,70,-1716.00987258004
10,8,75,4308.95822333868,75,4857.59548030375,75,3279.4079623768,75,-1899.21440495676
10,8,80,4510.58823326103,80,4748.83077417331,80,2888.3771828793,80,-2077.90691760258
10,8,85,4668.95037430267,85,4626.35616284492,85,2480.22747509269,85,-2251.190489402
10,8,90,4783.74176035364,90,4489.74432756846,90,2060.12386750315,90,-2418.01425529561
15,8,0,-899.570992641048,0,5996.43997966911,0,4466.83465867085,0,747.01822004934
15,8,5,-505.072549472099,5,6033.46707230576,5,4732.74690558944,5,546.09434051779
15,8,10,-85.187113297944,10,6060.82462210928,10,4956.03221422641,10,352.151498200212
15,8,15,354.8932514387,15,6080.29086078095,15,5131.38368580388,15,164.631325679525
15,8,20,809.097615900047,20,6093.20681448941,20,5254.35223502007,20,-17.3060289578706
15,8,25,1270.64716850256,25,6100.47907190316,25,5321.54722331432,25,-194.652423243739
15,8,30,1732.26642493979,30,6102.61353996695,30,5330.79081031709,30,-368.438226489367
15,8,35,2186.42181572017,35,6099.76959854311,35,5281.21656100336,35,-539.641914287253
15,8,40,2625.57331980269,40,6091.82326002846,40,5173.30753147518,40,-709.125783363577
15,8,45,3042.42479231457,45,6078.42898184461,45,5008.87382873016,45,-877.596827649533
15,8,50,3430.15985925832,50,6059.07235847277,50,4790.97387509041,50,-1045.58852884919
15,8,55,3782.65232958941,55,6033.1094580701,55,4523.7868653537,55,-1213.45720347908
15,8,60,4094.64255669964,60,5999.79233794399,60,4212.44600120091,60,-1381.38585264078
15,8,65,4361.87368783646,65,5958.28354317022,65,3862.84309473942,65,-1549.38914633752
15,8,70,4581.1840460107,70,5907.66458311736,70,3481.41530315133,70,-1717.31494664204
15,8,75,4750.55394413109,75,5846.94417831253,75,3074.92440474196,75,-1884.84014756439
15,8,80,4869.10711658343,80,5775.07148335197,80,2650.23841644923,80,-2051.4610177957
15,8,85,4937.06879666901,85,5690.95782879505,85,2214.12461852823,85,-2216.48015880646
15,8,90,4955.68435139708,90,5593.50830219204,90,1773.06218410101,90,-2378.9932843577
20,8,0,106.277549829117,0,6628.59734880363,0,4380.51564762194,0,398.97395369152
20,8,5,490.432777942222,5,6636.48001242662,5,4664.29389513178,5,216.396465275051
20,8,10,900.67142891734,10,6641.71719808756,10,4903.95970622135,10,45.5380066239865
20,8,15,1331.19921467967,15,6646.29865971948,15,5092.18897739656,15,-115.563628920407
20,8,20,1774.93647122115,20,6651.38398869066,20,5222.78373304616,20,-269.089488410178
20,8,25,2223.77631868597,25,6657.39845259929,25,5291.01374050965,25,-417.21102442827
20,8,30,2668.91100342278,30,6664.18365219176,30,5293.87120696785,30,-561.910966440779
20,8,35,3101.19916783462,35,6671.17286295769,35,5230.21999558321,35,-704.865933311282
20,8,40,3511.54505050792,40,6677.56017329467,40,5100.83330339636,40,-847.393195026905
20,8,45,3891.26319874103,45,6682.43710848744,45,4908.32589682338,45,-990.454280929936
20,8,50,4232.40798954639,50,6684.87945976896,50,4656.99650906358,50,-1134.70027754644
20,8,55,4528.05422979883,55,6683.97870998278,55,4352.6014067032,55,-1280.53894120848
20,8,60,4772.5214322604,60,6678.82435505399,60,4002.08118951771,60,-1428.20293462395
20,8,65,4961.53873187262,65,6668.45308886583,65,3613.26055291684,65,-1577.8016251868
20,8,70,5092.34948154016,70,6651.78629668062,70,3194.53673893158,70,-1729.34518918423
20,8,75,5163.75497477103,75,6627.57764591621,75,2754.56855393394,75,-1882.73777495123
20,8,80,5176.09669732143,80,6594.38806962013,80,2301.97542467982,80,-2037.7443168575
20,8,85,5131.17725385603,85,6550.59754439377,85,1845.05536457273,85,-2193.94145612239
20,8,90,5032.12240914575,90,6494.45394108166,90,1391.53137853783,90,-2350.66566713757
25,8,0,1254.14288669639,0,6921.30290834835,0,4203.56179105905,0,84.0281185695002
25,8,5,1619.98249710776,5,6906.94848213731,5,4500.5329624707,5,-77.1996779685131
25,8,10,2011.45732298128,10,6898.78960020559,10,4753.16058939114,10,-223.202670041856
25,8,15,2422.27875563702,15,6898.50576617601,15,4951.72608111424,15,-357.528699416448
25,8,20,2844.38248515588,20,6906.44154179908,20,5087.94539917449,20,-483.768330546114
25,8,25,3268.31156202701,25,6921.87099058384,25,5155.52059006213,25,-605.210944104611
25,8,30,3683.70813690108,30,6943.35094011956,30,5150.53442198431,30,-724.597989624212
25,8,35,4079.85705095898,35,6969.09978521388,35,5071.65180592265,35,-843.992156295915
25,8,40,4446.22321064218,40,6997.33640388912,40,4920.12200863249,40,-964.764212522096
25,8,45,4772.93561999914,45,7026.5235615588,45,4699.60525256679,45,-1087.68204287435
25,8,50,5051.189953479,50,7055.48102117836,50,4415.86878376872,50,-1213.07130774084
25,8,55,5273.5619772178,55,7083.36167539508,55,4076.4059544818,55,-1341.00684225305
25,8,60,5434.23933119049,60,7109.51326686957,60,3690.02666038525,60,-1471.49088597171
25,8,65,5529.18511928293,65,7133.27175590892,65,3266.45242227169,65,-1604.57991639543
25,8,70,5556.24338305979,70,7153.74442173132,70,2815.93124937173,70,-1740.43571724716
25,8,75,5515.18752326329,75,7169.63860928625,75,2348.87311723169,75,-1879.29545892398
25,8,80,5407.70363503676,80,7179.17677308492,80,1875.5009417288,80,-2021.37523192614
25,8,85,5237.29655228554,85,7180.11474365056,85,1405.51491042039,85,-2166.73636723338
25,8,90,5009.10965952816,90,7169.85462720058,90,947.776838833965,90,-2315.14999368861
30,8,0,2438.40704752531,0,6869.52256499696,0,3944.12592368028,0,-189.270921124733
30,8,5,2779.2384383299,5,6839.64925112329,5,4250.20253696375,5,-327.757784058745
30,8,10,3144.75704281187,10,6826.37734737995,10,4513.15975442637,10,-448.873759990484
30,8,15,3528.2581459542,15,6830.60599832715,15,4720.46411468558,15,-557.702396300458
30,8,20,3920.64293315038,20,6851.31227426831,20,4861.3611824602,20,-659.108421806952
30,8,25,4310.98638271199,25,6886.03702812769,25,4927.73518135215,25,-757.295095357696
30,8,30,4687.28035006285,30,6931.50898386356,30,4914.7042223494,30,-855.503573965908
30,8,35,5037.23755211535,35,6984.30374052491,35,4820.87705098265,35,-955.877368570491
30,8,40,5349.03954964395,40,7041.42243353709,40,4648.26184131044,40,-1059.49732066545
30,8,45,5611.9413405874,45,7100.68479686551,45,4401.8850310732,45,-1166.57156530056
30,8,50,5816.69644881275,50,7160.86656420569,50,4089.22779336812,50,-1276.74110123495
30,8,55,5955.8200040862,55,7221.56662956202,55,3719.60365072056,55,-1389.43892294757
30,8,60,6023.74314694571,60,7282.85198431265,60,3303.57928907395,60,-1504.22645661119
30,8,65,6016.91828210165,65,7344.78058092791,65,2852.49243025219,65,-1621.03291435584
30,8,70,5933.91255815071,70,7406.92827311395,70,2378.06613952573,70,-1740.2448667507
30,8,75,5775.48962569506,75,7468.03805077378,75,1892.0795620835,75,-1862.63133886952
30,8,80,5544.64561826256,80,7525.87098160058,80,1406.0439834456,80,-1989.13326133887
30,8,85,5246.54968795896,85,7577.28127282014,85,930.850369412711,85,-2120.58086340773
30,8,90,4888.34830028855,90,7618.48022004178,90,476.388483438974,90,-2257.41683604304
35,8,0,3557.17251896448,0,6499.36224943989,0,3617.09360711085,0,-414.44906855673
35,8,5,3868.10234804572,5,6459.75218825451,5,3928.46917306075,5,-530.893633773377
35,8,10,4203.08130399456,10,6447.92118439475,10,4199.43406574727,10,-629.251230040051
35,8,15,4555.04047275788,15,6463.75863878205,15,4414.28032289454,15,-715.751392595675
35,8,20,4913.70532315778,20,6504.65114217001,20,4559.41875888366,20,-796.114578164251
35,8,25,5266.41687282039,25,6566.16073862206,25,4624.66691587546,25,-875.086815069574
35,8,30,5599.25156831136,30,6642.91414786688,30,4604.1392208525,30,-956.12762290934
35,8,35,5898.22646719461,35,6729.57679195338,35,4496.58505218574,35,-1041.26702711437
35,8,40,6150.35783855398,40,6821.73968157637,40,4305.13970842256,40,-1131.15017990586
35,8,45,6344.40100287042,45,6916.53391836302,45,4036.59515432367,45,-1225.28068947965
35,8,50,6471.21757174263,50,7012.82796243147,50,3700.41046955936,50,-1322.44520544337
35,8,55,6523.84450218978,55,7110.95748001615,55,3307.72049121258,55,-1421.25424173903
35,8,60,6497.42296195912,60,7212.06145592425,60,2870.54911566057,60,-1520.68571739937
35,8,65,6389.15073448627,65,7317.20920598527,65,2401.31451667899,65,-1620.49480119926
35,8,70,6198.35370248046,70,7426.56006301405,70,1912.57980369745,70,-1721.37639469195
35,8,75,5926.66700696055,75,7538.77963317322,75,1416.91092857769,75,-1824.83481216969
35,8,80,5578.22532704572,80,7650.85126075331,80,926.687628036665,80,-1932.8054320714
35,8,85,5159.72396095799,85,7758.30085963105,85,453.769727449229,85,-2047.14904889575
35,8,90,4680.24012730659,90,7855.73955215257,90,9.01553657742437,90,-2169.17062864595
40,8,0,4526.05866797029,0,5860.50266283957,0,3243.09088182278,0,-588.082851020398
40,8,5,4804.25125023506,5,5815.62637210331,5,3555.61077167469,5,-685.234192577724
40,8,10,5106.82547960859,10,5809.16604987528,10,3831.73416033706,10,-765.019218119661
40,8,15,5426.45837010059,15,5840.17336318442,15,4052.47097292717,15,-834.067561389472
40,8,20,5751.55995353493,20,5904.7768186682,20,4201.18292052307,20,-898.233294511764
40,8,25,6067.37690670007,25,5996.88256543428,25,4265.41684191528,25,-962.261063172939
40,8,30,6357.63188858944,30,6109.18728219072,30,4238.22802227596,30,-1029.55340764825
40,8,35,6606.3388748795,35,6234.41861269698,35,4118.68231660614,35,-1102.01341672486
40,8,40,6799.35329798343,40,6366.5908067436,40,3911.41584040212,40,-1180.00155563528
40,8,45,6925.307574444,45,6501.9682353097,45,3625.4035733593,45,-1262.49412611875
40,8,50,6975.82291155662,50,6639.43930060342,50,3272.33130806959,50,-1347.51622564768
40,8,55,6945.16978945529,55,6780.1453342148,55,2865.06427294916,55,-1432.83151251694
