"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,11086.9630219171,0,8536.74280700257,0,-2465.24988205773,0,947.262155497733
0,8,5,10829.9130958437,5,8586.81726004796,5,-3422.16135896822,5,199.631377019763
0,8,10,10490.4409918307,10,8571.54084888236,10,-4353.02812157943,10,-549.518716778048
0,8,15,10071.1302975683,15,8491.0298362189,15,-5250.76571175518,15,-1294.48664133271
0,8,20,9575.17222062676,20,8345.89695947781,20,-6108.54180436546,20,-2029.60274091442
0,8,25,9006.34130143915,25,8137.24676748474,25,-6919.82820540612,25,-2749.27233813013
0,8,30,8368.96668677003,30,7866.66721418717,30,-7678.45053549713,30,-3448.01831279664
0,8,35,7667.89918229434,35,7536.2175733661,35,-8378.63522063782,35,-4120.52278613239
0,8,40,6908.47433503728,40,7148.41276631913,40,-9015.05343259118,40,-4761.667593026
0,8,45,6096.47182663972,45,6706.20422179083,45,-9582.86164448444,45,-5366.57323436317
0,8,50,5238.07148649111,50,6212.95741381789,50,-10077.7384929731,50,-5930.63601296132
0,8,55,4339.80625949625,55,5672.42624843953,55,-10495.9176664254,55,-6449.5630704849
0,8,60,3408.51248641997,60,5088.72449420593,60,-10834.2165688278,60,-6919.40505868944
0,8,65,2451.27787520591,65,4466.29447391556,65,-11090.0605412626,65,-7336.58619634634
0,8,70,1475.3875592395,70,3809.87325585637,70,-11261.5024566167,70,-7697.93148309718
0,8,75,488.268653083899,75,3124.45660185573,75,-11347.2375383949,75,-8000.69086312354
0,8,80,-502.566272346337,80,2415.2609465165,80,-11346.6132908566,80,-8242.5601547323
0,8,85,-1489.57636498621,85,1687.68369699984,85,-11259.6344649024,85,-8421.69858656966
0,8,90,-2465.24988205773,90,947.262155497734,90,-11086.9630219171,90,-8536.74280700257
5,8,0,10345.0790723472,0,10662.7077856238,0,-2386.06365638266,0,1173.003788834
5,8,5,10104.7599687867,5,10729.6491439227,5,-3284.99048741971,5,350.819315669665
5,8,10,9791.83343965522,10,10718.6402849094,10,-4161.60057126911,10,-474.763518340203
5,8,15,9408.07803749596,15,10629.6390995713,15,-5010.33658431256,15,-1295.70454252268
5,8,20,8955.62535463551,20,10463.4854722499,20,-5825.72308571991,20,-2103.99362433819
5,8,25,8436.97143961585,25,10221.8948078674,25,-6602.37781541227,25,-2891.75767237386
5,8,30,7854.99017325565,30,9907.43776422105,30,-7335.02804689769,30,-3651.36684220977
5,8,35,7212.94732835621,35,9523.5061431628,35,-8018.5325462377,35,-4375.53804893187
5,8,40,6514.51395170812,40,9074.2651720373,40,-8647.90941592766,40,-5057.43383220696
5,8,45,5763.77767329084,45,8564.59270468148,45,-9218.36982266815,45,-5690.75460760663
5,8,50,4965.25056527458,50,8000.00618094466,50,-9725.3573291833,50,-6269.82237481734
5,8,55,4123.87224163846,55,7386.57849684632,55,-10164.5922807265,55,-6789.65404157362
5,8,60,3245.00700580129,60,6730.84424630138,60,-10532.1204450682,60,-7246.02266295622
5,8,65,2334.43401509977,65,6039.69809188095,65,-10824.3648788544,65,-7635.50509021654
5,8,70,1398.32963209095,70,5320.28729768836,70,-11038.1798010705,70,-7955.5147724183
5,8,75,443.241366658218,75,4579.90070216958,75,-11170.9051028279,75,-8204.31875816925
5,8,80,-523.946928577214,80,3825.85661103546,80,-11220.420017232,80,-8381.038302333
5,8,85,-1496.05867342542,85,3065.39223755147,85,-11185.1944172307,85,-8485.63289021205
5,8,90,-2465.67677099512,90,2305.55739561142,90,-11064.3362045007,90,-8518.86794224844
10,8,0,9351.98288404856,0,12246.1110059401,0,-2270.38736124464,0,1356.1302804803
10,8,5,9133.19273244964,5,12327.3248206166,5,-3097.76195391845,5,485.816874765343
10,8,10,8853.78376239936,10,12323.6740875734,10,-3907.42877338402,10,-389.910964294141
10,8,15,8514.53602461804,15,12234.7692196971,15,-4695.45848490229,15,-1261.38196251141
10,8,20,8116.32006058766,20,12061.3393497842,20,-5457.79011995585,20,-2118.88925626534
10,8,25,7660.15299127061,25,11805.2452999584,25,-6190.20554793117,25,-2952.83702647838
10,8,30,7147.26131529368,30,11469.4721492564,30,-6888.3178172778,30,-3753.89116301805
10,8,35,6579.14771565914,35,11058.1002816461,35,-7547.57426843756,35,-4513.13051487669
10,8,40,5957.65908647045,40,10576.254521702,40,-8163.27491421671,40,-5222.19523491781
10,8,45,5285.05290800427,45,10030.0315661482,45,-8730.60616734242,45,-5873.42884297774
10,8,50,4564.05903513331,50,9426.40638135603,50,-9244.68954153459,50,-6460.01080367204
10,8,55,3797.93395465665,55,8773.11859873247,55,-9700.64444582141,55,-6976.0765588172
10,8,60,2990.5046560398,60,8078.54027534986,60,-10093.6636379244,60,-7416.82202323109
10,8,65,2146.19948914566,65,7351.5267770373,65,-10419.0993326497,65,-7778.58955221746
10,8,70,1270.06377590305,70,6601.25304686694,70,-10672.5574280579,70,-8058.93237125913
10,8,75,367.758495667218,75,5837.03816617878,75,-10849.9968779844,75,-8256.65450510685
10,8,80,-554.45896106219,80,5068.16187476443,80,-10947.830959346,80,-8371.82344276901
10,8,85,-1489.77224215372,85,4303.67752798576,85,-10963.0270883345,85,-8405.75319885933
10,8,90,-2430.8612395074,90,3552.22674233214,90,-10893.2019294001,90,-8360.95612031891
15,8,0,8170.40757953936,0,13226.8375578714,0,-2126.33671586609,0,1493.35755270348
15,8,5,7976.65518436296,5,13320.6359537285,5,-2873.16842002339,5,602.303809723822
15,8,10,7735.5889726719,10,13328.0960524489,10,-3607.4157925205,10,-296.470506243433
15,8,15,7446.91463799924,15,13248.2170231476,15,-4326.70640902997,15,-1192.2672588361
15,8,20,7110.1948572254,20,13081.2619171991,20,-5028.31437791117,20,-2074.2208994878
15,8,25,6724.94479261919,25,12828.8075976793,25,-5709.11134685121,25,-2931.4849122988
15,8,30,6290.73568614147,30,12493.7620674112,30,-6365.5369409378,30,-3753.42664583211
15,8,35,5807.30439003403,35,12080.3495294237,35,-6993.58885845228,35,-4529.82264529989
15,8,40,5274.6668048619,40,11594.0654720807,40,-7588.83319711943,40,-5251.04853792377
15,8,45,4693.23284715114,45,11041.6046420453,45,-8146.43597303974,45,-5908.25980648371
15,8,50,4063.91972489635,50,10430.7641364546,50,-8661.21693127744,50,-6493.56167380096
15,8,55,3388.25913545732,55,9770.32252037456,55,-9127.72635303411,55,-7000.16726298111
15,8,60,2668.49287426438,60,9069.89453029827,60,-9540.3444957396,60,-7422.54296504746
15,8,65,1907.65069608381,65,8339.76019825266,65,-9893.40163917994,65,-7756.53867793926
15,8,70,1109.60447356802,70,7590.66754484814,70,-10181.3147698665,70,-7999.49873369692
15,8,75,279.093898022761,75,6833.60943282513,75,-10398.7351888953,75,-8150.3475235897
15,8,80,-578.278990032324,80,6079.57749857214,80,-10540.7002473791,80,-8209.64265180547
15,8,85,-1456.08669419931,85,5339.29880907015,85,-10602.7823006159,85,-8179.58827798148
15,8,90,-2347.14252127734,90,4622.96348806096,90,-10581.2288431672,90,-8064.00223042922
20,8,0,6860.02642777206,0,13604.0856635186,0,-1961.03138161341,0,1586.17285521756
20,8,5,6693.1185954354,5,13710.0460823712,5,-2623.44541269882,5,700.453296901464
20,8,10,6492.69089107466,10,13732.8013371959,10,-3278.50214906373,10,-195.687592596676
20,8,15,6257.4386061718,15,13670.452507068,15,-3925.15267134193,15,-1090.94874870868
20,8,20,5985.73728129132,20,13522.4973152125,20,-4561.80041900777,20,-1973.68376643565
20,8,25,5675.75982400511,25,13289.9159099409,25,-5186.25167508963,25,-2832.15393523458
20,8,30,5325.59690639344,30,12975.1979267117,30,-5795.68374934286,30,-3654.78325651211
20,8,35,4933.38195666043,35,12582.3221234727,35,-6386.62763470333,35,-4430.39808147388
20,8,40,4497.42427939933,40,12116.7032018595,40,-6954.96466617158,40,-5148.44260891819
20,8,45,4016.35415793652,45,11585.1185407112,45,-7495.94046947376,45,-5799.17042063282
20,8,50,3489.28126965795,50,10995.621645346,50,-8004.20293020613,50,-6373.81910648838
20,8,55,2915.96254097657,55,10357.4413205109,55,-8473.87241467777,55,-6864.77799766106
20,8,60,2296.96914132135,60,9680.85853208006,60,-8898.6508239587,60,-7265.7573075994
20,8,65,1633.83698031816,65,8977.04899456564,65,-9271.97114483317,65,-7571.96118176404
20,8,70,929.183073531407,70,8257.88007206199,70,-9587.18218934531,70,-7780.25917446231
20,8,75,186.772665572891,75,7535.65550562426,75,-9837.75637831551,75,-7889.34311023076
20,8,80,-588.471400848645,80,6822.80924729998,80,-10017.504063011,80,-7899.85155350358
20,8,85,-1390.51686450523,85,6131.55791947987,85,-10120.7775503137,85,-7814.44352829723
20,8,90,-2212.31945563525,90,5473.52784810607,90,-10142.6518512028,90,-7637.8064902964
25,8,0,5474.08026688979,0,13433.175724054,0,-1779.48988425811,0,1639.04259565768
25,8,5,5334.12942071751,5,13551.5776372972,5,-2358.62916965217,5,781.587248390365
25,8,10,5174.24874774595,10,13593.2142589435,10,-2935.40613698493,10,-89.3188848750572
25,8,15,4992.28226755715,15,13555.1040212198,15,-3509.72554686223,15,-962.017925820383
25,8,20,4785.65035406876,20,13435.858608868,20,-4080.79907870461,20,-1824.32345883794
25,8,25,4551.47332208406,25,13235.764661761,25,-4647.12934486002,25,-2663.88107235692
25,8,30,4286.68024906203,30,12956.7662168977,30,-5206.50240175232,30,-3468.50452525349
25,8,35,3988.10770188315,35,12602.388551094,35,-5755.97496756647,35,-4226.45599066582
25,8,40,3652.60480321488,40,12177.6456341028,40,-6291.84938007999,40,-4926.65945469837
25,8,45,3277.16811661739,45,11688.9626806533,45,-6809.64161612712,45,-5558.85743333798
25,8,50,2859.12654535572,50,11144.1258641372,50,-7304.06143911294,50,-6113.73784838713
25,8,55,2396.38148308575,55,10552.2487391996,55,-7769.03281614924,55,-6583.06548189919
25,8,60,1887.68521963475,60,9923.72609982725,60,-8197.78183364686,60,-6959.84798251562
25,8,65,1332.91975035786,65,9270.13704799316,65,-8583.00690167352,65,-7238.55054607916
25,8,70,733.327708977352,70,8604.06324299094,70,-8917.12562413304,70,-7415.35098790275
25,8,75,91.6522524776709,75,7938.80435638436,75,-9192.57173885892,75,-7488.40572750417
25,8,80,-587.83794102661,80,7287.994936412,80,-9402.10206289561,80,-7458.08483448833
25,8,85,-1299.43597098631,85,6665.14722417292,85,-9539.07258071883,85,-7327.13485678453
25,8,90,-2036.16986530861,90,6083.15618671359,90,-9597.65485650358,90,-7100.74043492234
30,8,0,4059.4804099018,0,12814.1896358133,0,-1584.88472743148,0,1657.26361148133
30,8,5,3945.25215691934,5,12944.8438772515,5,-2086.13275844297,5,846.657013959933
30,8,10,3823.99747206633,10,13006.9081100134,10,-2589.57788587032,10,19.5184431978757
30,8,15,3692.87645614136,15,12996.3899743083,15,-3095.62353488864,15,-812.281937990559
30,8,20,3548.59469828218,20,12911.1952970253,20,-3603.8850147819,20,-1636.20176540867
30,8,25,3387.54381158125,25,12751.1105965907,25,-4113.24837054125,25,-2439.52337033378
30,8,30,3205.88474790514,30,12517.6458568802,30,-4621.92676283731,30,-3209.78202008003
30,8,35,2999.5720681743,35,12213.8325783641,35,-5127.4777692102,35,-3935.07920746721
30,8,40,2764.3567190393,40,11844.0623498211,40,-5626.75504928174,40,-4604.26684468958
30,8,45,2495.83581912681,45,11414.0205923454,45,-6115.79581744454,45,-5207.02329898608
30,8,50,2189.62026410012,50,10930.7258814206,50,-6589.68261151608,50,-5733.8745158077
30,8,55,1841.65673665932,55,10402.6378383621,55,-7042.4468817984,55,-6176.23293569501
30,8,60,1448.68068419215,60,9839.75969460469,60,-7467.0863776429,60,-6526.52317788
30,8,65,1008.71662756044,65,9253.64858211151,65,-7855.74176400081,65,-6778.43307107678
30,8,70,521.509782563727,70,8657.26403180211,70,-8200.02890416082,70,-6927.27993052728
30,8,75,-11.2157515572317,75,8064.62795895011,75,-8491.47188077828,75,-6970.43348998663
30,8,80,-585.726497557303,80,7490.32109524461,80,-8721.94980337483,80,-6907.70874185849
30,8,85,-1196.46328394725,85,6948.88046947279,85,-8884.07049720693,85,-6741.64557367061
30,8,90,-1836.36838318822,90,6454.17489316465,90,-8971.41474219763,90,-6477.62432348457
35,8,0,2658.61201172607,0,11874.9650056814,0,-1379.78040442611,0,1645.31109985514
35,8,5,2567.96424070453,5,12016.1288869181,5,-1811.482986133,5,895.2847022943
35,8,10,2482.23287709389,10,12097.0571331871,10,-2249.39784580927,10,126.019454450444
35,8,15,2398.00191123426,15,12113.1750977027,15,-2693.96851917814,15,-650.563881001797
35,8,20,2311.42300335322,20,12062.2088363409,20,-3144.80030745718,20,-1421.79447648173
35,8,25,2218.4251185299,25,11943.9184273454,25,-3600.82490046996,25,-2174.86884374969
35,8,30,2114.79062019064,30,11759.6813861835,30,-4060.46109014682,30,-2897.35831692141
35,8,35,1996.06284269839,35,11512.0999594622,35,-4521.69997374187,35,-3577.55405228268
35,8,40,1857.34864976833,40,11204.7681697093,40,-4982.04780269956,40,-4204.62442265027
35,8,45,1693.16828872395,45,10842.2698019828,45,-5438.30802016365,45,-4768.59931821993
35,8,50,1497.52917112228,50,10430.3971018456,50,-5886.26182105362,50,-5260.24917379664
35,8,55,1264.3334350766,55,9976.49738293497,55,-6320.37616147457,55,-5670.97494205771
35,8,60,988.093000926482,60,9489.79549400637,60,-6733.68854549003,60,-5992.83861387284
35,8,65,664.783433181987,65,8981.53017509215,65,-7117.9700733052,65,-6218.822226454
35,8,70,292.59064011733,70,8464.79346202371,70,-7464.16914057235,70,-6343.31533409458
35,8,75,-127.668196229211,75,7954.05903320819,75,-7763.03329385681,75,-6362.73433183035
35,8,80,-592.550180305311,80,7464.48723037137,80,-8005.74480510075,80,-6276.11811956934
35,8,85,-1096.36894122016,85,7011.15503844825,85,-8184.41205762075,85,-6085.55112709649
35,8,90,-1631.78855197836,90,6608.35153485846,90,-8292.32507865315,90,-5796.33043672367
40,8,0,1310.94599928844,0,10751.9550210281,0,-1167.526105596,0,1606.27407869283
40,8,5,1241.15949907831,5,10899.97257997,5,-1539.53088980485,5,925.837392787669
40,8,10,1187.13427509311,10,10995.0584416813,10,-1921.11035120391,10,224.267697420071
40,8,15,1144.92682412396,15,11032.810064333,15,-2312.38891190394,15,-486.752220352275
40,8,20,1110.1953102234,20,11011.557747849,20,-2712.65652916384,20,-1194.77069700089
40,8,25,1078.56821575929,25,10931.671327226,25,-3120.6266169463,25,-1887.21954215928
40,8,30,1045.77096459571,30,10794.7705374783,30,-3534.71210164876,30,-2551.95569630381
40,8,35,1007.39503271963,35,10603.1066254019,35,-3953.21402295632,35,-3177.65607398245
40,8,40,958.393830279381,40,10359.298147781,40,-4374.2933198002,40,-3754.01182076493
40,8,45,892.588783598256,45,10066.4913335783,45,-4795.65782669482,45,-4271.68333310087
40,8,50,802.545867591082,50,9728.88333951104,50,-5214.02977007097,50,-4722.05334210023
40,8,55,680.068515725401,55,9352.41694337669,55,-5624.59631081774,55,-5096.92352380833
40,8,60,517.284298792512,60,8945.37152483002,60,-6020.70194071137,60,-5388.36861169904
40,8,65,308.013674495505,65,8518.58597298271,65,-6393.97024478657,65,-5588.92814239543
40,8,70,48.9552709959001,70,8085.1714132561,70,-6734.87071464319,70,-5692.1782385339
40,8,75,-259.712764738093,75,7659.76460956755,75,-7033.56171451307,75,-5693.55265661519
40,8,80,-614.470030691633,80,7257.54822945389,80,-7280.73803043995,80,-5591.16853061292
40,8,85,-1009.18992578513,85,6893.33271394028,85,-7468.23533268115,85,-5386.4168443433
40,8,90,-1436.13483328828,90,6580.91950181068,90,-7589.26825284535,90,-5084.18970827817
45,8,0,53.2627404152992,0,9572.64666402041,0,-953.008108439319,0,1542.38590908597
45,8,5,1.23851164964557,5,9722.51527427615,5,-1275.34362505358,5,936.427535112515
45,8,10,-25.368728196778,10,9825.02397010418,10,-1609.7809730621,10,308.550632155451
45,8,15,-30.9758783452373,15,9876.8391168308,15,-1955.96063234734,15,-330.260484337653
45,8,20,-20.4080762511193,20,9877.72404765022,20,-2312.78597425133,20,-968.25511116333
45,8,25,1.73197098564606,25,9829.2682985687,25,-2678.68146738276,25,-1593.44705968943
45,8,30,31.330128593868,30,9733.65003935724,30,-3051.92523483366,30,-2194.11356953148
45,8,35,64.4014738390115,35,9592.79352561944,35,-3430.94839620943,35,-2759.28305983284
45,8,40,96.189885678543,40,9408.1461115605,40,-3814.39819882358,40,-3279.10491239516
45,8,45,120.186480720822,45,9181.12956026148,45,-4200.80462250113,45,-3744.93148262286
45,8,50,127.700477390509,50,8914.11690885811,50,-4587.87783134418,50,-4149.03364148616
45,8,55,108.440598223035,55,8611.58666995616,55,-4971.69575240422,55,-4484.08251803746
45,8,60,52.0944779380089,60,8280.9954220169,60,-5346.16555654384,60,-4742.71749758642
45,8,65,-49.6228406117531,65,7932.9741399191,65,-5703.06142033609,65,-4917.53541877989
45,8,70,-201.244811403357,70,7580.70793173295,70,-6032.68440884579,70,-5001.64442347844
45,8,75,-402.806803484795,75,7238.70598199914,75,-6324.90421976772,75,-4989.64062173105
45,8,80,-650.272998438056,80,6921.43584167759,80,-6570.18935953044,80,-4878.66243773873
45,8,85,-936.820964063579,85,6642.33576156141,85,-6760.28448085068,85,-4669.16870220002
45,8,90,-1254.36477473693,90,6413.50017581241,90,-6888.39657493874,90,-4365.25440687443
50,8,0,-1081.66865476957,0,8442.55555415437,0,-742.412400525871,0,1456.10409453663
50,8,5,-1119.23900569115,5,8589.10002155442,5,-1024.31652892207,5,926.221436233922
50,8,10,-1123.02185888329,10,8692.03035442815,10,-1319.76789047031,10,374.784767111828
50,8,15,-1097.77218345039,15,8749.84381380571,15,-1627.99994589899,15,-188.499201135082
50,8,20,-1048.76048651431,20,8764.34935486101,20,-1947.76912994437,20,-753.129345536266
50,8,25,-980.796574236793,25,8738.75930951866,25,-2277.41955970104,25,-1308.0246239911
50,8,30,-897.726020536743,30,8675.98734945207,30,-2615.1118110632,30,-1841.88314980625
50,8,35,-802.876526363366,35,8577.5976242827,35,-2959.18404957835,35,-2343.82117682041
50,8,40,-700.40309897314,40,8443.68681982208,40,-3308.38563057318,40,-2804.1124183247
50,8,45,-596.86231700576,45,8273.75060368912,45,-3661.68188619521,45,-3214.63159371991
50,8,50,-502.026168993605,50,8068.26934365533,50,-4017.53806580152,50,-3568.68929569913
50,8,55,-428.194715831613,55,7830.43139287711,55,-4372.93180265181,55,-3860.30684565344
50,8,60,-388.011917243398,60,7567.2678624532,60,-4722.58175475287,60,-4083.370535448
50,8,65,-391.611905214475,65,7289.64528017164,65,-5058.83071053378,65,-4231.23180723783
50,8,70,-444.32049681086,70,7011.0384907347,70,-5372.29583227122,70,-4297.08080549158
50,8,75,-545.866321231044,75,6745.57491517841,75,-5653.00310768007,75,-4274.98369910383
50,8,80,-691.296169311015,80,6506.20031710628,80,-5891.50699341963,80,-4161.13690242915
50,8,85,-872.997000581273,85,6303.75824256062,85,-6079.57417251755,85,-3954.84977204877
50,8,90,-1082.82303086575,90,6147.31794653992,90,-6210.29726296937,90,-3658.99563409496
55,8,0,-2067.21074883242,0,7438.3871619855,0,-542.205602401261,0,1351.00366422939
55,8,5,-2093.60391888077,5,7577.4432341841,5,-791.561772936022,5,896.330368709986
55,8,10,-2079.21699210801,10,7675.14930152732,10,-1054.61758674711,10,421.379068669069
55,8,15,-2028.89964011471,15,7732.20814720971,15,-1330.48856556391,15,-65.9789507836428
55,8,20,-1948.25118765,20,7752.67336483843,20,-1618.31347491831,20,-556.975749988987
55,8,25,-1842.25725401719,25,7741.47950037486,25,-1916.84623079479,25,-1041.67123691476
55,8,30,-1714.47189069595,30,7702.31446995282,30,-2224.31596375879,30,-1509.07708725146
55,8,35,-1567.49623810682,35,7636.3499488891,35,-2538.72632172235,35,-1947.99728167371
55,8,40,-1404.7669758494,40,7542.23181949616,40,-2858.3371489729,40,-2348.33386686634
55,8,45,-1232.75484788273,45,7417.44267566481,45,-3181.84689451655,45,-2702.15167744545
55,8,50,-1062.17371508359,50,7260.64095076233,50,-3507.94721455389,50,-3003.82787782029
55,8,55,-907.141107766587,55,7074.06204454852,55,-3834.35985402438,55,-3249.15844819832
55,8,60,-782.311870085347,60,6864.87769351862,60,-4156.8727206772,60,-3433.97723675866
55,8,65,-699.185094945913,65,6644.77421668798,65,-4468.95653155098,65,-3553.16215890464
55,8,70,-663.302288034333,70,6427.8260552423,70,-4762.20863241363,70,-3600.63559094074
55,8,75,-673.584926532908,75,6227.59402154492,75,-5027.37976868248,75,-3570.33998096392
55,8,80,-723.927182826058,80,6054.7916533259,80,-5255.43834439188,80,-3457.64810772409
55,8,85,-806.068765986609,85,5916.60653688179,85,-5438.19705380095,85,-3260.56597048403
55,8,90,-912.306341894352,90,5817.97735112993,90,-5568.37365432265,90,-2980.37399395836
60,8,0,-2884.63693801124,0,6607.17415790713,0,-357.893547526792,0,1231.99099640173
60,8,5,-2902.79700207532,5,6736.2685257972,5,-581.011318693809,5,849.881278671371
60,8,10,-2874.60955933448,10,6825.31175033849,10,-816.647874282561,10,449.233795128824
60,8,15,-2804.71109271003,15,6877.08904700314,15,-1064.19716731976,15,35.7162379599131
60,8,20,-2698.83770798223,20,6897.63891698315,20,-1323.86976072534,20,-383.910469449623
60,8,25,-2562.07758758549,25,6893.43309242507,25,-1595.50143646381,25,-800.940755986966
