"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-3.31242822683738,0,-19.2405443800862,0,-539.14238366403,0,8103.07335862151
0,8,5,-50.2891783323664,5,687.062048809578,5,-536.802086980245,5,8073.91564204354
0,8,10,-96.8831974253505,10,1388.13568494839,10,-530.376402284579,10,7983.31055226606
0,8,15,-142.739876886253,15,2078.64477034551,15,-519.914232917498,15,7831.94764873112
0,8,20,-187.510219695357,20,2753.33411392027,20,-505.495202305116,20,7620.97889453006
0,8,25,-230.853496510813,25,3407.0689223795,25,-487.229047976846,25,7352.00988926875
0,8,30,-272.43983882467,30,4034.87387909496,30,-465.25478639653,30,7027.08764948516
0,8,35,-311.952749461399,35,4631.97100926705,35,-439.739654963214,35,6648.68502961746
0,8,40,-349.091511312505,40,5193.81604319805,40,-410.877839233564,40,6219.68190208859
0,8,45,-383.573475975306,45,5716.13300092844,45,-378.888995052525,45,5743.3432397382
0,8,50,-415.136214877939,50,6194.9467350263,50,-344.016576839707,50,5223.29426740795
0,8,55,-443.539516519249,55,6626.61318385949,55,-306.525984754249,55,4663.49287179141
0,8,60,-468.567214623366,60,7007.84710510508,60,-266.702544839362,60,4068.19947952655
0,8,65,-490.02883329558,65,7335.74707842704,65,-224.849337518847,65,3441.94463277649
0,8,70,-507.761036658915,70,7607.81758703698,70,-181.284890972073,70,2789.49450906801
0,8,75,-521.628871938779,75,7821.98801008371,75,-136.34075694219,75,2115.81464780268
0,8,80,-531.526796535064,80,7976.62838132821,80,-90.3589874271781,80,1426.03215950376
0,8,85,-537.379481265062,85,8070.56179417091,85,-43.6895314575964,85,725.39670540926
0,8,90,-539.142383664031,90,8103.07335862151,90,3.31242822683785,90,19.240544380087
5,8,0,-0.681747839301061,0,-29.5114526379432,0,-566.897549745344,0,8006.03600029298
5,8,5,-33.9855118009771,5,672.053554851541,5,-565.172636244018,5,7976.76273246576
5,8,10,-67.2817236967236,10,1368.3747418066,10,-561.937500973307,10,7886.39390186322
5,8,15,-100.663224142539,15,2054.13916099736,15,-557.12391801735,15,7735.61865889985
5,8,20,-134.197709451582,20,2724.11233981511,20,-550.615261936707,20,7525.5861147108
5,8,25,-167.916684912081,25,3373.17776124405,25,-542.253530620539,25,7257.89766832373
5,8,30,-201.806237718156,30,3996.37587817307,30,-531.848505988898,30,6934.59604217923
5,8,35,-235.800010038348,35,4588.94239789284,35,-519.188580258523,35,6558.15095420494
5,8,40,-269.774623160178,40,5146.34552738809,40,-504.052714344121,40,6131.44137508515
5,8,45,-303.547667041418,45,5664.32182729002,45,-486.22297208184,45,5657.73435733883
5,8,50,-336.878238314193,50,6138.91028883485,50,-465.497088408715,50,5140.66047683844
5,8,55,-369.469894868363,55,6566.48422883872,55,-441.700576233097,55,4584.18599410852
5,8,60,-400.975804749745,60,6943.78059614834,60,-414.697946932222,60,3992.5819172693
5,8,65,-431.005805489697,65,7267.92630110169,65,-384.402702711082,65,3370.39022499438
5,8,70,-459.135057099609,70,7536.46121710137,70,-350.785844713051,70,2722.38758017787
5,8,75,-484.913963880853,75,7747.35755838462,75,-313.882719494206,75,2053.54692737023
5,8,80,-507.879050107181,80,7899.03540669223,80,-273.798091754023,80,1368.99741467013
5,8,85,-527.564494304472,85,7990.37423676959,85,-230.7093801063,85,673.983110399772
5,8,90,-543.514048238273,90,8020.72037079023,90,-184.868025871812,90,-26.1790048714744
10,8,0,-0.25952011654885,0,-39.9948371627158,0,-602.743413765898,0,7770.15368222135
10,8,5,-22.185450087075,5,644.361468043253,5,-601.918065055885,5,7741.58155263602
10,8,10,-44.6163943294685,10,1323.68537097777,10,-602.185250649537,10,7653.57676757968
10,8,15,-68.1241168780048,15,1992.83329995496,15,-603.304679670448,15,7506.76802775929
10,8,20,-93.2035631179067,20,2646.71958095097,20,-604.892068583324,20,7302.21605639777
10,8,25,-120.242120570224,25,3280.35104189209,25,-606.441795920658,25,7041.41324230969
10,8,30,-149.49583753361,30,3888.86367168455,30,-607.356007603537,30,6726.28130923587
10,8,35,-181.074043288735,35,4467.56127492392,35,-606.977876642951,35,6359.16602687227
10,8,40,-214.932957592805,40,5011.95572040321,40,-604.626413034027,40,5942.82795307883
10,8,45,-250.877962845222,45,5517.80805142805,45,-599.630250339015,45,5480.42829796078
10,8,50,-288.573385534243,50,5981.16944731367,50,-591.358200052537,50,4975.50922109169
10,8,55,-327.55802603688,55,6398.4208315512,55,-579.24499600234,55,4431.96819070217
10,8,60,-367.264377136091,60,6766.30983682798,60,-562.811431832658,60,3854.02641357873
10,8,65,-407.039510810032,65,7081.98387186238,65,-541.67888312436,65,3246.19174392497
10,8,70,-446.165953928682,70,7343.01818749385,70,-515.578865039134,70,2613.21685290183
10,8,75,-483.881425518431,75,7547.43809351295,75,-484.358702640888,75,1960.05374542222
10,8,80,-519.396947032578,80,7693.73480523737,80,-447.984532587274,80,1291.80591321376
10,8,85,-551.913432449024,85,7780.87476320348,85,-406.542718868749,85,613.679492646902
10,8,90,-580.637307026677,90,7808.30262996352,90,-360.240411330267,90,-69.065252264762
15,8,0,-3.73909187869614,0,-50.8333047686553,0,-643.968536164229,0,7410.76256259932
15,8,5,-16.7214278554975,5,605.647801237263,5,-644.154896154202,5,7383.68946707608
15,8,10,-30.7692816096068,10,1257.55665730949,10,-648.034944422688,10,7300.08585509112
15,8,15,-47.0022984198958,15,1900.04170913944,15,-655.158441670952,15,7160.45716466675
15,8,20,-66.3909328461042,20,2528.2663603228,20,-664.799807010619,20,6965.68249748869
15,8,25,-89.6884665399001,25,3137.43518501326,25,-676.007426963531,25,6717.02960965649
15,8,30,-117.381171736983,30,3722.82741959077,30,-687.670239217893,30,6416.17121345613
15,8,35,-149.661982064917,35,4279.83792498079,35,-698.594364193916,35,6065.19952412981
15,8,40,-186.429725272722,40,4804.02484991857,40,-707.581032455243,40,5666.63578379889
15,8,45,-227.312197185822,45,5291.16232471043,45,-713.497061485332,45,5223.43169303508
15,8,50,-271.707888746454,50,5737.29577738598,50,-715.330730829638,50,4738.96027244321
15,8,55,-318.838751381643,55,6138.79697084998,55,-712.2287717606,55,4216.99460452295
15,8,60,-367.805495487911,60,6492.41566399655,60,-703.51370117597,60,3661.67406377687
15,8,65,-417.637689939936,65,6795.32492369587,65,-688.684119973968,65,3077.45888591508
15,8,70,-467.333103525014,70,7045.15754762006,70,-667.403153842046,70,2469.07509083023
15,8,75,-515.883736346824,75,7240.03175724719,75,-639.48146752226,75,1841.45269986696
15,8,80,-562.289129321136,80,7378.56521278331,80,-604.86109670443,80,1199.66074898479
15,8,85,-605.560161055357,85,7459.87738845881,85,-563.604910604106,85,548.84272383561
15,8,90,-644.718185727817,90,7483.58131336418,90,-515.894277835617,90,-105.844273244465
20,8,0,-11.537183414764,0,-61.7534667821054,0,-686.282485881175,0,6950.25048146203
20,8,5,-17.9090602538418,5,558.731088096334,5,-687.330965789949,5,6925.33691801175
20,8,10,-25.7739400574049,10,1175.36001469873,10,-694.603589938478,10,6847.87973150483
20,8,15,-36.9076679812015,15,1783.64782677017,15,-707.451022388576,15,6718.21204920957
20,8,20,-52.8592386568335,20,2379.05868148032,20,-724.763316646223,20,6536.9485027764
20,8,25,-74.8117338207366,25,2957.02442749504,25,-745.054487452554,25,6305.02296468507
20,8,30,-103.479739477494,30,3512.977760158,30,-766.588546828117,30,6023.73392108428
20,8,35,-139.059717303179,35,4042.40040543409,35,-787.530252202385,35,5694.79115323706
20,8,40,-181.240837833958,40,4540.88436377002,40,-806.098262924787,40,5320.35661810752
20,8,45,-229.272566578159,45,5004.20266099328,45,-820.697511593778,45,4903.07249222125
20,8,50,-282.074550446436,50,5428.3849584684,50,-830.01193468422,50,4446.07037057497
20,8,55,-338.366847949832,55,5809.79283455421,55,-833.047346261508,55,3952.95755428695
20,8,60,-396.796200352319,60,6145.18953179741,60,-829.124962233221,60,3427.77900837703
20,8,65,-456.037283177057,65,6431.79939088655,65,-817.83607377422,65,2874.95655817579
20,8,70,-514.855542059659,70,6667.35299023549,70,-798.975131450133,70,2299.20975162489
20,8,75,-572.128004059522,75,6850.11513365939,75,-772.470640099996,75,1705.46506723817
20,8,80,-626.827758204584,80,6978.89424214686,80,-738.330812287624,80,1098.76140875135
20,8,85,-677.984536267054,85,7053.0333407876,85,-696.615137177703,85,484.159892831982
20,8,90,-724.636956206992,90,7072.38455140555,90,-647.435764451115,90,-133.335170478964
25,8,0,-22.6558032179934,0,-72.0022477643025,0,-724.797468965279,0,6415.85557755871
25,8,5,-24.5477948877285,5,506.934553243544,5,-726.318514982268,5,6393.52786671097
25,8,10,-28.0100205944581,10,1082.98204594355,10,-736.348450255732,10,6323.50786747755
25,8,15,-35.5857799178295,15,1652.04568006243,15,-754.120250875352,15,6205.93794672583
25,8,20,-49.5422053112154,20,2209.89391104199,20,-778.167193225779,20,6041.11646119216
25,8,25,-71.6120412729734,25,2752.17276309131,25,-806.439555197169,25,5829.56045878076
25,8,30,-102.793353304529,30,3274.44648459249,30,-836.507137667014,30,5572.08682101068
25,8,35,-143.248469187854,35,3772.2624650993,35,-865.817506635828,35,5269.90218663893
25,8,40,-192.324838899947,40,4241.23493082312,40,-891.964082049188,40,4924.68937868042
25,8,45,-248.693962924519,45,4677.13960843656,45,-912.913240035316,45,4538.67681961397
25,8,50,-310.577378059248,50,5076.01096688574,50,-927.148235428931,50,4114.67825934839
25,8,55,-376.009191741419,55,5434.23457282713,55,-933.708232356874,55,3656.09335177176
25,8,60,-443.078929055296,60,5748.62878523466,60,-932.126965170518,60,3166.86488847466
25,8,65,-510.107935566179,65,6016.51163247534,65,-922.299314368651,65,2651.39492675261
25,8,70,-575.733473403192,70,6235.7497588574,70,-904.318242179865,70,2114.42835514089
25,8,75,-638.899643087207,75,6404.78684762226,75,-878.325782225802,75,1560.91732359828
25,8,80,-698.775609930899,80,6522.64942484996,80,-844.411552952027,80,995.882448126816
25,8,85,-754.634064262925,85,6588.92902653489,85,-802.575547845795,85,424.286348159343
25,8,90,-805.72510458195,90,6603.74168001207,90,-752.754754359534,90,-149.067929429109
30,8,0,-35.1165722263161,0,-80.5188765841122,0,-754.827659160855,0,5837.04310864203
30,8,5,-34.452959359027,5,453.429094621381,5,-756.314939289895,5,5817.42999238281
30,8,10,-34.9109558124006,10,985.665935806077,10,-768.070006538874,10,5755.5454292389
30,8,15,-39.8532086845078,15,1512.49333511951,15,-789.360265496711,15,5651.37319765324
30,8,20,-52.3934991155607,20,2029.96636393549,20,-818.490026731013,20,5504.90357449334
30,8,25,-74.9668107655837,25,2533.90899086296,25,-852.924123553943,25,5316.20991060481
30,8,30,-108.969410366429,30,3019.97391416156,30,-889.565457690563,30,5085.5609695896
30,8,35,-154.556798697939,35,3483.74093016239,35,-925.144567148319,35,4813.55939671306
30,8,40,-210.656978712824,40,3920.83936091958,40,-956.641982947547,40,4501.2887508592
30,8,45,-275.203542272952,45,4327.07588406326,45,-981.646960724873,45,4150.44525841559
30,8,50,-345.533551731456,50,4698.5510189374,50,-998.56888163762,50,3763.42873310122
30,8,55,-418.850096823709,55,5031.7543099897,55,-1006.65858934291,55,3343.37157485415
30,8,60,-492.635639693129,60,5323.63648223874,60,-1005.85235175266,60,2894.0949383868
30,8,65,-564.924536401101,65,5571.66265742708,65,-996.500569176318,65,2419.99455762287
30,8,70,-634.391633291813,70,5773.85179224948,70,-979.069070256282,70,1925.87178664355
30,8,75,-700.269110277958,75,5928.80416096649,75,-953.895855713098,75,1416.73491962531
30,8,80,-762.145975994934,80,6035.7135914589,80,-921.056546186865,80,897.599840132062
30,8,85,-819.722284436202,85,6094.35768889216,85,-880.352426264332,85,373.317185386482
30,8,90,-872.583506861166,90,6105.05979357101,90,-831.401499886003,90,-151.553574584158
35,8,0,-46.7154548061427,0,-86.2480474075666,0,-772.426325683613,0,5242.7063133075
35,8,5,-45.2404890647567,5,400.82085427631,5,-773.427077288434,5,5225.6298714022
35,8,10,-43.8369299447036,10,887.484153299258,10,-785.617645449993,10,5171.88628434327
35,8,15,-46.6187964826095,15,1370.47253987989,15,-808.498161645359,15,5081.405130697
35,8,20,-57.6093027803962,20,1846.13135054327,20,-840.37483083355,20,4953.97255223788
35,8,25,-80.0969110780352,25,2310.43110511281,25,-878.437121865346,25,4789.2860882723
35,8,30,-116.041950893623,30,2759.05756989074,30,-919.078005028072,30,4587.07205583894
35,8,35,-165.697795745495,35,3187.57014384095,35,-958.4160071767,35,4347.26607669991
35,8,40,-227.572742470818,40,3591.59465285601,40,-992.901777391072,40,4070.23616718038
35,8,45,-298.766761110492,45,3967.00612707906,45,-1019.84629402885,45,3757.00771382904
35,8,50,-375.600458512163,50,4310.06447066253,50,-1037.7194832007,50,3409.43973658718
35,8,55,-454.358344722265,55,4617.48790287333,55,-1046.13951020114,55,3030.30747918369
35,8,60,-531.936047383683,60,4886.47498538927,60,-1045.57765612575,60,2623.26653000988
35,8,65,-606.225492780865,65,5114.70343424477,65,-1036.89713886367,65,2192.70134060639
35,8,70,-676.172047670874,70,5300.33500866119,70,-1020.88725703809,70,1743.48665758577
35,8,75,-741.548196885915,75,5442.04148566954,75,-997.93297152014,75,1280.70652499272
35,8,80,-802.564580521089,80,5539.04567364994,80,-967.891455040177,80,809.379468465203
35,8,85,-859.45801156425,85,5591.15489826611,85,-930.167285433912,85,334.232025679067
35,8,90,-912.163774004305,90,5598.7604029087,90,-883.921418314301,90,-140.450361755976
40,8,0,-55.7323726126467,0,-88.4547771761785,0,-774.701211136726,0,4658.55664372894
40,8,5,-54.9994171602085,5,351.040884815331,5,-774.965963045223,5,4643.59409656823
40,8,10,-52.723040810499,10,791.434428596136,10,-786.278667635073,10,4597.29093858115
40,8,15,-53.5513009681471,15,1229.98210446587,15,-808.571662483484,15,4519.71215396944
40,8,20,-62.3785706074554,20,1663.38026917438,20,-840.453393233924,20,4410.66663569399
40,8,25,-83.4696094150003,25,2087.74394539319,25,-879.162381853748,25,4269.67058829054
40,8,30,-119.554490804344,30,2498.73061136909,30,-920.862901861089,30,4096.01329408835
40,8,35,-171.169067022439,35,2891.79454805167,35,-961.268682526229,35,3888.95631916483
40,8,40,-236.486744327261,40,3262.50279182664,40,-996.445417101899,40,3648.04839963907
40,8,45,-311.745828309749,45,3606.81627139553,45,-1023.54353647621,45,3373.48789196843
40,8,50,-392.167893585716,50,3921.25529171127,50,-1041.20977956939,50,3066.43587220054
40,8,55,-473.077350487433,55,4202.92118161995,55,-1049.53636570443,55,2729.18995355422
40,8,60,-550.860258558761,60,4449.40962623876,60,-1049.5857285775,60,2365.16920909639
40,8,65,-623.477783204495,65,4658.69395475697,65,-1042.69166619905,65,1978.71619343024
40,8,70,-690.436840126719,70,4829.05815717343,70,-1029.8064759138,70,1574.76950592482
40,8,75,-752.324769586029,75,4959.12175279408,75,-1011.11195514229,75,1158.48367436732
40,8,80,-810.144075461027,80,5047.94386916495,80,-985.977362913755,80,734.870851346063
40,8,85,-864.694231092364,85,5095.15071403021,85,-953.203902345787,85,308.520690312357
40,8,90,-916.161390089673,90,5101.01875852385,90,-911.409678029809,90,-116.567717944326
45,8,0,-61.3194026865998,0,-86.9232876544902,0,-759.963147944622,0,4105.12392450611
45,8,5,-62.6054015215109,5,305.436071638226,5,-759.523782014601,5,4091.73415655511
45,8,10,-60.2909019811681,10,699.842109567061,10,-768.885505744383,10,4051.58953757971
45,8,15,-59.2094680645126,15,1094.23548338846,15,-788.557151489747,15,3985.15405223352
45,8,20,-64.9867533322905,20,1485.78911907893,20,-817.751460047301,20,3892.60383545018
45,8,25,-82.9468234244655,25,1870.80296521507,25,-854.134661742956,25,3773.59581956925
45,8,30,-116.822045115376,30,2244.85024344134,30,-894.004737141896,30,3627.19374447869
45,8,35,-167.685255885692,35,2603.16563161729,35,-932.951506491363,35,3452.0440141802
45,8,40,-233.535495828117,40,2941.15415995165,40,-966.839500745367,40,3246.79711928397
45,8,45,-309.774527324077,45,3254.8366682021,45,-992.770056248993,45,3010.66479270683
45,8,50,-390.468218565663,50,3541.0718496498,50,-1009.63750136907,50,2743.9382592724
45,8,55,-469.953888214429,55,3797.49855861242,55,-1018.04447849992,55,2448.30131369077
45,8,60,-544.207401219268,60,4022.27254225233,60,-1019.62065078953,60,2126.84902120587
45,8,65,-611.504675763861,65,4213.76055115234,65,-1016.05180177672,65,1783.82841054124
45,8,70,-672.235529941428,70,4370.35737934713,70,-1008.23293119842,70,1424.20015627204
45,8,75,-728.079941326043,75,4490.51216757355,75,-995.862011184026,75,1053.14844534698
45,8,80,-780.964148748355,80,4572.93695507548,80,-977.55946164389,80,675.644116412207
45,8,85,-832.20160053988,85,4616.88359720791,85,-951.36605040755,85,296.123193869147
45,8,90,-882.042382440369,90,4622.35411876621,90,-915.353045564135,90,-81.6921177758913
50,8,0,-63.4985907658838,0,-81.9875054390902,0,-727.738904510583,0,3596.67960455613
50,8,5,-67.6546695616311,5,264.91215341263,5,-726.8963997808,5,3584.35820168672
50,8,10,-65.8780346967631,10,614.707474333759,10,-733.688778206995,10,3548.77654690662
50,8,15,-62.7701771900572,15,966.197634992693,15,-749.236887624244,15,3491.08927796703
50,8,20,-64.4780152265024,20,1317.19534861942,20,-773.577222853976,20,3412.24747625876
50,8,25,-77.4279210761509,25,1664.26942511485,25,-805.151612713304,25,3312.45298859579
50,8,30,-106.593029298744,30,2002.88249294139,30,-840.77150419741,30,3190.83687143419
50,8,35,-153.879770765456,35,2327.93708581536,35,-876.219842053113,35,3045.55366725187
50,8,40,-217.323029039168,40,2634.54579057708,40,-907.361939776619,40,2874.31782353545
50,8,45,-291.543068725104,45,2918.71719460399,45,-931.337995053729,45,2675.21732104872
50,8,50,-369.39525734475,50,3177.67626591603,50,-947.295857445143,50,2447.51463541924
50,8,55,-444.188705666143,55,3409.71223313913,55,-956.30003001126,55,2192.15251850813
50,8,60,-511.575595689968,60,3613.6781393255,60,-960.448674896481,60,1911.81698132366
50,8,65,-570.385921385614,65,3788.42674856072,65,-961.622390875656,65,1610.59516696904
50,8,70,-622.203752707313,70,3932.47225034186,70,-960.449504565181,70,1293.40143669223
50,8,75,-670.050614460164,75,4044.02433417524,75,-955.921338613285,75,965.373243825551
50,8,80,-716.856510872668,80,4121.34079248569,80,-945.737097547116,80,631.375535917925
50,8,85,-764.33851541244,85,4163.1978613698,85,-927.115864765914,85,295.664960509178
50,8,90,-812.575342747165,90,4169.25069059321,90,-897.658891731895,90,-38.2866047115409
55,8,0,-62.8881637230091,0,-74.4110043810392,0,-678.672166042952,0,3141.15923523077
55,8,5,-70.1802544244116,5,230.028815912014,5,-677.906968424708,5,3129.56803836166
55,8,10,-69.1144362903831,10,537.802456390252,10,-682.06278833905,10,3096.98620993405
55,8,15,-63.65793374849,15,848.683333246868,15,-692.767134623502,15,3045.50420672174
55,8,20,-60.24508341512,20,1161.27517937771,20,-710.946322440729,20,2977.22207676519
55,8,25,-66.4072613230756,25,1472.53613709981,25,-736.054888601303,25,2893.28709910065
55,8,30,-88.5675705930322,30,1777.85636156857,30,-765.752936556369,30,2793.22105764397
55,8,35,-129.757335788386,35,2071.75218092655,35,-796.337655151648,35,2674.86441033396
55,8,40,-188.268051605661,40,2348.93555541611,40,-823.886264272531,40,2535.01950226717
55,8,45,-258.001772647338,45,2605.30388707213,45,-845.640219104622,45,2370.56928037446
55,8,50,-330.54267557845,50,2838.40859358221,50,-860.935759273078,50,2179.6329752373
55,8,55,-398.111118892331,55,3047.21651464142,55,-871.158678104404,55,1962.31740481923
55,8,60,-456.094389153567,60,3231.34047350015,60,-878.709267613889,60,1720.83438811129
55,8,65,-504.079440427188,65,3390.17434246646,65,-885.503280466505,65,1459.05257334919
55,8,70,-545.104723690087,70,3522.37758832426,70,-891.770066802798,70,1181.76242646824
55,8,75,-583.714969976285,75,3625.92676746816,75,-895.708327233514,75,893.957688301786
55,8,80,-623.85339695174,80,3698.63823916798,80,-894.07532581719,80,600.309609565675
55,8,85,-667.480347694346,85,3738.84839716615,85,-883.324203135825,85,304.854698800714
55,8,90,-714.260155565352,90,3745.91414281984,90,-860.713258733509,90,10.8416571949479
60,8,0,-60.3506606608599,0,-65.1791810289689,0,-614.343811507865,0,2740.91647075057
60,8,5,-70.3571235619265,5,201.029808914229,5,-614.182544410216,5,2729.94181816358
60,8,10,-69.6721607156298,10,470.538797903144,10,-616.132386360522,10,2699.1439090382
60,8,15,-61.3196228750519,15,744.087812347653,15,-622.087655132745,15,2651.66956660976
60,8,20,-51.8047579954351,20,1021.16210700249,20,-633.749782080245,20,2591.00060836934
