"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,8827.81721679698,0,4303.86940019829,0,1853.65550318744,0,1455.88277312982
0,8,5,8955.78142927477,5,4414.38042220248,5,1077.20681799341,5,1075.23576537183
0,8,10,9015.5867374271,10,4491.29534371795,10,292.559938479194,10,686.405564194266
0,8,15,9006.77798674749,15,4534.02879574944,15,-494.313498819374,15,292.351402210163
0,8,20,8929.4222171475,20,4542.25555092384,20,-1277.42491191728,20,-103.92773047136
0,8,25,8784.10815274247,25,4515.91299866682,25,-2050.81435010524,25,-499.415910370717
0,8,30,8571.94172130555,30,4455.20162170712,30,-2808.59585277334,30,-891.103233636581
0,8,35,8294.53763748957,35,4360.58347028195,35,-3545.00224512529,35,-1276.00872323163
0,8,40,7954.00711387353,40,4232.77864565564,40,-4254.42902986096,40,-1651.20301596775
0,8,45,7552.94179336011,45,4072.75981971426,45,-4931.4770407849,45,-2013.83065672872
0,8,50,7094.39402520827,50,3881.74483234525,50,-5570.99353372121,50,-2361.13183020778
0,8,55,6581.85363481236,55,3661.18742294047,55,-6168.11140200805,55,-2690.46336476858
0,8,60,6019.22136402365,60,3412.76616656171,60,-6718.2862181181,60,-2999.3188485773
0,8,65,5410.77918414948,65,3138.37169897086,65,-7217.33081949615,65,-3285.34770491011
0,8,70,4761.15770756614,70,2840.0923277502,70,-7661.44717539434,70,-3546.37308146137
0,8,75,4075.3009459626,75,2520.19813902072,75,-8047.25529217948,75,-3780.4084175041
0,8,80,3358.42868342629,80,2181.12372071606,80,-8371.81893712554,80,-3985.67256281661
0,8,85,2615.99675073442,85,1825.44963389824,85,-8632.6679849176,85,-4160.60333331119
0,8,90,1853.65550318745,90,1455.88277312982,90,-8827.81721679698,90,-4303.86940019829
5,8,0,8573.67107852502,0,6177.48681558596,0,2016.40553376959,0,1331.56763557958
5,8,5,8721.14688535444,5,6270.167797673,5,1313.1167601163,5,912.053339520936
5,8,10,8813.20453323384,10,6323.01664422168,10,597.060908185008,10,487.9956143028
5,8,15,8848.3998696942,15,6336.11058739432,15,-127.797609476532,15,63.3224739697269
5,8,20,8825.45952043406,20,6309.9202712814,20,-857.269607575678,20,-358.112648242676
5,8,25,8743.32344817325,25,6245.2956989597,25,-1586.92632990188,25,-772.569658374887
5,8,30,8601.1943349818,30,6143.44907322929,30,-2312.09338643011,30,-1176.45898279447
5,8,35,8398.59198103985,35,6005.93443807222,35,-3027.85502190713,35,-1566.37713056466
5,8,40,8135.41058244414,40,5834.62394787306,40,-3729.06993672639,40,-1939.14047904731
5,8,45,7811.97649446545,45,5631.68055895443,45,-4410.39943909822,45,-2291.81697817416
5,8,50,7429.1039189835,50,5399.52696215229,50,-5066.34821322614,50,-2621.75530707349
5,8,55,6988.14588800467,55,5140.81066114012,55,-5691.31745889647,55,-2926.61085680773
5,8,60,6491.03795828093,60,4858.36524927877,60,-6279.66961444323,60,-3204.36777365032
5,8,65,5940.33218976267,65,4555.1681426677,65,-6825.80334106659,65,-3453.35619782249
5,8,70,5339.21925218197,70,4234.29527773481,70,-7324.23694724738,70,-3672.2637910325
5,8,75,4691.53688262781,75,3898.87356141666,75,-7769.69799308824,75,-3860.14067781716
5,8,80,4001.76338933896,80,3552.03214909878,80,-8157.21646007855,80,-4016.39704135841
5,8,85,3274.99544376811,85,3196.85389466467,85,-8482.21862327312,85,-4140.79281880551
5,8,90,2516.9099995075,90,2836.3285409981,90,-8740.6186368057,90,-4233.41923146031
10,8,0,7915.07173945088,0,7797.99108129579,0,2126.72088848222,0,1196.42573313413
10,8,5,8076.4195616471,5,7875.36137654441,5,1515.81173089597,5,757.069068771458
10,8,10,8198.9926975078,10,7910.43122470666,10,888.026705999865,10,316.109915937918
10,8,15,8280.41825887419,15,7903.65216470995,15,244.932086083141,15,-122.259178094334
10,8,20,8318.05317762211,20,7855.83558080439,20,-411.469241047819,20,-553.957269244548
10,8,25,8309.06959206543,25,7768.1450921313,25,-1078.64574025435,25,-975.034812538082
10,8,30,8250.56154053479,30,7642.09333865762,30,-1753.46303372114,30,-1381.69574989787
10,8,35,8139.6698102584,35,7479.54158819384,35,-2432.13188764583,35,-1770.32380112105
10,8,40,7973.72086425945,40,7282.69990675712,40,-3110.18220009402,40,-2137.51438252294
10,8,45,7750.37484673708,45,7054.1250898069,45,-3782.46605408491,45,-2480.11291027968
10,8,50,7467.77683204977,50,6796.71321128236,50,-4443.19189373352,50,-2795.25942235129
10,8,55,7124.70483301004,55,6513.68357077034,55,-5085.99063725791,55,-3080.43851884102
10,8,60,6720.70771611262,60,6208.55105027168,60,-5704.0131101596,60,-3333.53263962309
10,8,65,6256.22615863645,65,5885.08445095805,65,-6290.05664754083,65,-3552.87574900269
10,8,70,5732.69016592073,70,5547.24925916934,70,-6836.71717769964,70,-3737.30366815807
10,8,75,5152.58744941326,75,5199.13445309841,75,-7336.56166522732,75,-3886.19667789697
10,8,80,4519.49811582483,80,4844.8643431091,80,-7782.31455763657,80,-3999.50969393452
10,8,85,3838.09257738737,85,4488.49794990061,85,-8167.05092587214,85,-4077.78537155424
10,8,90,3114.09128872281,90,4133.91995260896,90,-8484.38837913634,90,-4122.14598565362
15,8,0,6918.12146460911,0,9093.93164009499,0,2178.23895243224,0,1056.48499357656
15,8,5,7086.10127880907,5,9158.43611185493,5,1672.03472766002,5,615.042718034934
15,8,10,7234.25798927315,10,9181.68107074186,10,1145.58204204874,10,174.338720904622
15,8,15,7359.49177624804,15,9164.27982140885,15,597.925537113715,15,-261.722770787304
15,8,20,7457.97815243688,20,9107.02923172901,20,28.7311913894968,20,-689.342020205199
15,8,25,7525.27671476549,25,9010.91866283209,25,-561.543787029907,25,-1104.80238350955
15,8,30,7556.4750054728,30,8877.15829008344,30,-1171.50249543297,30,-1504.45608885486
15,8,35,7546.36685133438,35,8707.22403804857,35,-1798.68880247321,35,-1884.72201955117
15,8,40,7489.66248306587,40,8502.91433409826,40,-2439.50483622913,40,-2242.09975935432
15,8,45,7381.22491432177,45,8266.41195735524,45,-3089.17332090149,45,-2573.20314435718
15,8,50,7216.3239609605,50,8000.34273067381,50,-3741.75124989608,50,-2874.81508792779
15,8,55,6990.89648402752,55,7707.82195866107,55,-4390.19899946727,55,-3143.96356938847
15,8,60,6701.79947554913,60,7392.47953688391,60,-5026.50582628106,60,-3378.01654475978
15,8,65,6347.04183059951,65,7058.45558384119,65,-5641.86918100779,65,-3574.79132402612
15,8,70,5925.98116518739,70,6710.36018357179,70,-6226.92187398277,70,-3732.67182841559
15,8,75,5439.4736964875,75,6353.19320674402,75,-6771.99822647712,75,-3850.72522373865
15,8,80,4889.96767286999,80,5992.223039107,80,-7267.42813321585,80,-3928.80783285447
15,8,85,4281.53375315239,85,5632.82627763774,85,-7703.84645085708,85,-3967.6490984328
15,8,90,3619.8288022926,90,5280.29398878627,90,-8072.50417528582,90,-3968.90190672833
20,8,0,5672.36201566281,0,10034.2344460762,0,2170.8158576713,0,916.77066882501
20,8,5,5839.64373534925,5,10087.4483914466,5,1774.19287648774,5,488.143824694537
20,8,10,6006.49488928924,10,10103.3239590652,10,1354.85972770175,10,62.0983901217294
20,8,15,6169.41955987864,15,10082.5357554787,15,909.473958324087,15,-358.100731412705
20,8,20,6323.81405096458,20,10025.6534955443,20,435.434952425598,20,-769.266363477033
20,8,25,6464.0503968832,25,9933.16276623492,25,-68.8796457360881,25,-1168.21919903055
20,8,30,6583.60509056769,30,9805.52818684774,30,-603.887718011704,30,-1551.72900719375
20,8,35,6675.24527738778,35,9643.29747910959,35,-1168.59964132748,35,-1916.47434062107
20,8,40,6731.27940601652,40,9447.23959647463,40,-1760.45624621729,40,-2259.0280584735
20,8,45,6743.87065325049,45,9218.50430775551,45,-2375.22713300608,45,-2575.87497192622
20,8,50,6705.40128758405,50,8958.78592681909,50,-3006.98629003655,50,-2863.46586902263
20,8,55,6608.86686586647,55,8670.47149353883,55,-3648.17592425951,55,-3118.30931854734
20,8,60,6448.27293566914,60,8356.75422932704,60,-4289.76110893916,60,-3337.09950334888
20,8,65,6219.00510706844,65,8021.6961861808,65,-4921.46919389276,65,-3516.87541116879
20,8,70,5918.14609660053,70,7670.22860155171,70,-5532.10083665732,70,-3655.2042360281
20,8,75,5544.71948230237,75,7308.08324702697,75,-6109.8953207987,75,-3750.37958653101
20,8,80,5099.84740466212,80,6941.6521111087,80,-6642.93179534598,80,-3801.62250796043
20,8,85,4586.81614617045,85,6577.77604654793,85,-7119.54930619754,85,-3809.26992615813
20,8,90,4011.04799863458,90,6223.46638195991,90,-7528.77030628508,90,-3774.93100375944
25,8,0,4279.44237897082,0,10626.6390862328,0,2110.1371927416,0,780.642075554067
25,8,5,4440.05702727546,5,10669.006014563,5,1820.8126582944,5,376.099427059797
25,8,10,4618.19568532581,10,10679.9153595034,10,1507.36191853333,10,-24.4461572107901
25,8,15,4810.41150837706,15,10660.134443661,15,1164.41161405348,15,-418.534329058327
25,8,20,5011.92263458679,20,10609.9601748748,20,787.333090839349,20,-803.739547067012
25,8,25,5216.58109047975,25,10529.2265778506,25,372.529472420416,25,-1177.55853397029
25,8,30,5416.89157189049,30,10417.3894620638,30,-82.2462006057756,30,-1537.31374819479
25,8,35,5604.12628391403,35,10273.6953239357,35,-577.568081121134,35,-1880.0811049958
25,8,40,5768.56908536741,40,10097.4269817953,40,-1112.05140849571,40,-2202.65105878436
25,8,45,5899.89881003794,45,9888.20172857443,45,-1682.14962385529,45,-2501.5311432629
25,8,50,5987.69336766115,50,9646.28456526186,50,-2282.07420404562,50,-2772.99480091312
25,8,55,6022.010263674,55,9372.87410087954,55,-2903.8597092778,55,-3013.17683132043
25,8,60,5993.98258172262,60,9070.32374472881,60,-3537.57412760453,60,-3218.21194850454
25,8,65,5896.36695765498,65,8742.27369847866,65,-4171.65307598444,65,-3384.41146931146
25,8,70,5723.99209124092,70,8393.6846311377,70,-4793.32193230989,70,-3508.47437832136
25,8,75,5474.0784485314,75,8030.77562148754,75,-5389.0664713346,75,-3587.73120845572
25,8,80,5146.42395711012,80,7660.87294343207,80,-5945.12015222602,80,-3620.41901926546
25,8,85,4743.46808406751,85,7292.17276151825,85,-6447.95066165821,85,-3605.97991872005
25,8,90,4270.25217130578,90,6933.41437700266,90,-6884.74247864433,90,-3545.36283414731
30,8,0,2842.0764238416,0,10909.9336140834,0,2006.08165387221,0,649.609492968095
30,8,5,2992.27434258837,5,10941.118341248,5,1815.60357790936,5,276.754929595327
30,8,10,3174.90461005365,10,10947.5785369853,10,1600.74580662668,10,-91.0862283801579
30,8,15,3387.10067763209,15,10930.3356573732,15,1354.63272900313,15,-452.293534289305
30,8,20,3624.66601568054,20,10889.5417446239,20,1070.94993964586,20,-805.203508229051
30,8,25,3881.79249725524,25,10824.4181238798,25,744.268452648668,25,-1147.96967142285
30,8,30,4150.82472738509,30,10733.3253592176,30,370.492393154237,30,-1478.4497414965
30,8,35,4422.18593717044,35,10613.9971487339,35,-52.6266767644581,35,-1794.12613941324
30,8,40,4684.55427100565,40,10463.9327744675,40,-525.00146348334,40,-2092.06813557658
30,8,45,4925.32519636016,45,10280.8981363401,45,-1043.84876573576,45,-2368.94161881386
30,8,50,5131.32839142901,50,10063.4517181063,50,-1603.53990316164,50,-2621.06554884676
30,8,55,5289.70383437493,55,9811.40328283466,55,-2195.70117453816,55,-2844.50612945811
30,8,60,5388.80159756081,60,9526.13404023069,60,-2809.54966182843,60,-3035.19596889
30,8,65,5418.96746203135,65,9210.74917766778,65,-3432.40089231328,65,-3189.07031707138
30,8,70,5373.11414805756,70,8870.07892065929,70,-4050.25718685038,70,-3302.22611528891
30,8,75,5247.04265511192,75,8510.57272082539,75,-4648.38874312036,75,-3371.12642572007
30,8,80,5039.54522611944,80,8140.13051232247,80,-5211.85265121703,80,-3392.88249514408
30,8,85,4752.3644286755,85,7767.88719817931,85,-5725.9450157755,85,-3365.63771691398
30,8,90,4390.08567788629,90,7403.92749640934,90,-6176.62682441705,90,-3289.04744823923
35,8,0,1454.57475519385,0,10942.6548425246,0,1870.3877548693,0,523.727819163879
35,8,5,1592.85181077974,5,10962.2790051802,5,1765.69390874456,5,186.955569359683
35,8,10,1774.32189364891,10,10963.6360305088,10,1637.59553360074,10,-144.186783578931
35,8,15,1997.26689974002,15,10948.2603713408,15,1478.3528135436,15,-468.883218445288
35,8,20,2258.93577485918,20,10916.4369879168,20,1280.35150284449,20,-786.132420391312
35,8,25,2554.83670616293,25,10866.9753833451,25,1036.45694565619,25,-1094.60130462532
35,8,30,2878.05442814402,30,10797.2003151282,30,740.657422538717,30,-1392.52808535236
35,8,35,3218.82908731345,35,10703.2495651924,35,388.881503086159,35,-1677.67724072243
35,8,40,3564.5885697715,40,10580.679002221,40,-20.197248629843,40,-1947.35125298923
35,8,45,3900.52270980937,45,10425.2698417533,45,-484.569352984346,45,-2198.45549864323
35,8,50,4210.64616589688,50,10233.8576503305,50,-998.66704044558,50,-2427.59631278597
35,8,55,4479.15669189283,55,10004.9923442475,55,-1553.57118406272,55,-2631.1779870587
35,8,60,4691.80605000157,60,9739.30113250311,60,-2137.59425064579,60,-2805.4639904879
35,8,65,4837.00067908544,65,9439.53682744079,65,-2737.08781685344,65,-2946.58872230256
35,8,70,4906.44585523693,70,9110.40321566545,70,-3337.27551345617,70,-3050.54685196249
35,8,75,4895.30656406652,75,8758.30669416368,75,-3922.93568136143,75,-3113.23362491936
35,8,80,4802.01591187878,80,8391.16207055603,80,-4478.84781800613,80,-3130.63771433179
35,8,85,4627.95079440333,85,8018.29142492503,85,-4990.03992698564,85,-3099.27501591924
35,8,90,4377.17842193271,90,7650.34295291098,90,-5441.97888130399,90,-3016.88786067403
40,8,0,195.736647120656,0,10791.2223367559,0,1714.41522120415,0,402.398716254199
40,8,5,322.198606123035,5,10799.5774237014,5,1679.80257932764,5,103.534327523117
40,8,10,498.006002722725,10,10794.9117645643,10,1623.9371595787,10,-189.480387810104
40,8,15,723.125778804104,15,10779.566158414,15,1538.87685959393,15,-476.56504358293
40,8,20,997.112840484201,20,10754.3219643918,20,1416.08801996262,20,-757.226566405108
40,8,25,1317.78336801375,25,10717.8727963411,25,1246.82740267493,25,-1030.42770269232
40,8,30,1679.85858056736,30,10666.6456439833,30,1023.06662311076,30,-1294.54034212267
40,8,35,2074.00132391506,35,10595.1703218461,35,738.750326694457,35,-1547.38633112569
40,8,40,2486.61201660263,40,10497.0043539429,40,391.053372333553,40,-1786.36666901252
40,8,45,2900.57291573737,45,10365.9992933217,45,-18.7180543488747,45,-2008.65303474619
40,8,50,3296.85912137504,50,10197.5461648579,50,-484.844309732747,50,-2211.37875687767
