"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
40,8,25,1499.27916379178,25,-3202.73110361873,25,-3235.59673379714,25,-5849.12875986289
40,8,30,1702.9683973142,30,-3359.75759901652,30,-2552.14663830657,30,-5484.04149137877
40,8,35,2009.53321503271,35,-3471.0744720531,35,-1879.50476315938,35,-5040.95765897356
40,8,40,2414.72083982565,40,-3525.31042635973,40,-1238.88566880125,40,-4530.73527879809
40,8,45,2913.37946811644,45,-3512.038221322,45,-650.825168457119,45,-3967.30251320472
40,8,50,3498.22540327184,50,-3422.25223937452,50,-135.292264797821,50,-3366.96740397813
40,8,55,4158.2744837747,55,-3249.1627062008,55,288.754608228053,55,-2748.10076208097
40,8,60,4877.69279352042,60,-2989.436694946,60,604.367302886106,60,-2131.04268021435
40,8,65,5635.67540275515,65,-2644.68337330742,65,797.911919861003,65,-1537.85117206386
40,8,70,6407.54868852184,70,-2222.71163730559,70,860.28968307725,70,-991.505942333264
40,8,75,7166.81246394592,75,-1738.03401706818,75,787.721733719509,75,-514.395553937713
40,8,80,7887.51581323129,80,-1211.27499882215,80,581.920101714628,80,-126.234278116682
40,8,85,8546.32232472048,85,-667.466275991515,85,249.690074900182,85,158.177008597245
40,8,90,9123.84263556466,90,-133.529900613008,90,-197.826578641969,90,330.82152620251
45,8,0,1939.31778718131,0,-2580.52840245665,0,-6178.86286818487,0,-5729.56929309977
45,8,5,1643.1233661723,5,-2697.75615655463,5,-5785.8643235619,5,-5758.49169285574
45,8,10,1446.27318212699,10,-2818.50596604582,10,-5279.58509145116,10,-5728.55406120838
45,8,15,1357.8625868883,15,-2940.09939852714,15,-4686.51656887337,15,-5627.20276195143
45,8,20,1380.37183572838,20,-3054.52477589084,20,-4034.04526884001,20,-5443.93059581437
45,8,25,1511.14908453845,25,-3149.92723759474,25,-3348.7398346329,25,-5173.11191069405
45,8,30,1744.59855133949,30,-3212.81256355521,30,-2655.36128301619,30,-4815.6257937611
45,8,35,2074.38477681087,35,-3230.08773886405,35,-1976.61405553762,35,-4378.87711560751
45,8,40,2494.80389537947,40,-3190.28444789225,40,-1333.44390320653,40,-3875.47445936336
45,8,45,3000.71248905174,45,-3083.87746542274,45,-745.523604515015,45,-3321.34893569233
45,8,50,3586.00920195587,50,-2903.18856467649,50,-231.529095977298,50,-2734.21579379118
45,8,55,4241.3582669609,55,-2642.59885210603,55,191.071857731444,55,-2132.92458007276
45,8,60,4952.25387163403,60,-2299.53588146362,60,506.762342280627,60,-1537.62132938413
45,8,65,5698.40843734404,65,-1876.13017328284,65,703.047718698791,65,-970.114578426308
45,8,70,6454.85639742018,70,-1380.90983838111,70,771.50582613004,70,-453.678997412452
45,8,75,7194.41367187649,75,-829.721058529266,75,708.483358853329,75,-11.7980508075316
45,8,80,7890.6099055101,80,-245.28992242234,80,515.27154525785,80,334.135529726386
45,8,85,8520.14857426567,85,344.684001483108,85,197.814832481834,85,567.646762085646
45,8,90,9064.31266350746,90,910.533902547593,90,-233.839017669735,90,679.758018764502
50,8,0,1708.35530536664,0,-2916.28539170765,0,-6224.75690651988,0,-4969.89895126139
50,8,5,1449.2972669171,5,-2927.43834805663,5,-5826.94890180441,5,-4994.11420200995
50,8,10,1291.45456013165,10,-2949.12575518579,10,-5315.14935968171,10,-4975.6028179159
50,8,15,1243.09346346307,15,-2980.0558113565,15,-4716.62909782553,15,-4896.24969304701
50,8,20,1305.55276501697,20,-3011.05112548291,20,-4059.31761039392,20,-4739.63026782334
50,8,25,1474.30346422992,25,-3027.35232755567,25,-3370.47191110327,25,-4495.29916151001
50,8,30,1741.1600965807,30,-3012.22039141852,30,-2675.81959041126,30,-4161.51961593851
50,8,35,2097.05299559205,35,-2950.38940409989,35,-1999.09635593199,35,-3745.59989476503
50,8,40,2534.25594877314,40,-2830.10216064528,40,-1361.86795007577,40,-3261.95958735814
50,8,45,3046.98455245518,45,-2643.33197920717,45,-783.511717325406,45,-2729.00645414539
50,8,50,3629.9650800728,50,-2384.85670804768,50,-281.235493378178,50,-2166.32852634561
50,8,55,4275.6096384229,55,-2051.44094738082,55,129.969613298537,55,-1593.33509231658
50,8,60,4971.22207086682,60,-1642.1438336874,60,437.506781009387,60,-1029.52872730436
50,8,65,5697.70442891879,65,-1159.90616897424,65,631.481951510841,65,-495.617887754305
50,8,70,6430.48878452918,70,-613.667900527494,70,705.071867123823,70,-14.2225032212953
50,8,75,7142.32510808132,75,-19.8554397627749,75,654.84364439791,75,390.822588659572
50,8,80,7806.74408048394,80,597.691896700117,80,480.953027239153,80,696.810227001289
50,8,85,8400.89360832966,85,1209.64495263436,85,187.235814534424,85,885.573190369692
50,8,90,8906.97952249362,90,1784.56324254748,90,-218.73174095501,90,946.888061526151
55,8,0,1410.00821068296,0,-3132.36647143107,0,-6158.35693988144,0,-4165.19841909439
55,8,5,1202.01284446748,5,-3051.61921195066,5,-5763.48989597797,5,-4190.45976585265
55,8,10,1091.62254433299,10,-2989.43696657322,10,-5257.77693283326,10,-4191.82811481542
55,8,15,1087.28338630447,15,-2946.1917443245,15,-4666.87211841136,15,-4145.98819418395
55,8,20,1191.01640461031,20,-2911.5386834828,20,-4016.94531739891,20,-4030.25949926803
55,8,25,1398.31013052488,25,-2867.29092046029,25,-3334.41076303682,25,-3828.28974443894
55,8,30,1699.6492788131,30,-2792.51640944937,30,-2645.62646053834,30,-3534.23017399758
55,8,35,2083.50179932235,35,-2668.81792865973,35,-1976.17946827752,35,-3153.94062837114
55,8,40,2539.53905628603,40,-2483.6800425491,40,-1349.70444717666,40,-2702.90288564708
55,8,45,3060.40116909154,45,-2230.87862073669,45,-786.561993943646,45,-2201.97251523365
55,8,50,3640.90455067108,50,-1908.62768355016,50,-302.908370282311,50,-1673.04393261951
55,8,55,4274.990317727,55,-1517.31571678347,55,89.4331395344956,55,-1136.5365441307
55,8,60,4952.07075382847,60,-1058.62909574231,60,382.278999759566,60,-611.410760416781
55,8,65,5654.83966572321,65,-536.714391251589,65,569.956657443268,65,-116.917735931963
55,8,70,6359.78797526106,70,39.3687721250222,70,648.296841199095,70,325.648353761815
55,8,75,7040.16241965314,75,653.445609367307,75,614.178014560306,75,692.826210819102
55,8,80,7669.89425418233,80,1281.67654767173,80,465.774837124983,80,961.155043427565
55,8,85,8226.79177329482,85,1894.2561035896,85,203.408632692263,85,1111.07225306986
55,8,90,8694.00945691147,90,2459.00981639364,90,-169.261910347526,90,1131.13926849151
60,8,0,1064.69077363963,0,-3249.31123504786,0,-6001.58094532748,0,-3344.59232204383
60,8,5,918.968583070768,5,-3095.86272135482,5,-5617.07614648671,5,-3372.75535845034
60,8,10,861.989055749897,10,-2967.82420126931,10,-5128.83743768161,10,-3396.83346838318
60,8,15,903.249299456786,15,-2867.86285446818,15,-4558.67302800561,15,-3390.0244674074
60,8,20,1047.24007535924,20,-2785.24848333624,20,-3928.61415486584,20,-3324.36928396355
60,8,25,1291.52288985016,25,-2698.7108337095,25,-3262.36532381233,25,-3177.32961983862
60,8,30,1626.82222748522,30,-2582.77326241634,30,-2586.14234728691,30,-2937.47938473461
60,8,35,2039.72335832514,35,-2415.08726909371,35,-1927.90951352091,35,-2607.20738019978
60,8,40,2516.87864185044,40,-2181.64707244775,40,-1314.84246436916,40,-2201.32151850154
60,8,45,3048.39268927021,45,-1877.90430432396,45,-769.906348178177,45,-1742.28259881594
60,8,50,3628.27794877986,50,-1506.13707669129,50,-309.126883629564,50,-1254.4292243728
60,8,55,4251.59371305342,55,-1071.44617205309,55,59.0708266180731,55,-759.917184222537
