"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,-10.6750240037503,0,38.9894203615534,0,-29.1461471376229,0,54.1716024958501
0,8,5,-13.1746564165511,5,43.5624200972074,5,-28.1048476024061,5,50.5673113025882
0,8,10,-15.5740217389463,10,47.8038835122109,10,-26.8496532067638,10,46.5781723369361
0,8,15,-17.8548593520562,15,51.6815305089134,15,-25.3901167379537,15,42.2345453551299
0,8,20,-19.999810704438,20,55.1658498522817,20,-23.7373461497973,20,37.569487981256
0,8,25,-21.9925514211437,25,58.2303237682249,25,-21.903920024439,25,32.6185041187685
0,8,30,-23.8179155420692,30,60.85162975986,30,-19.9037918417458,30,27.4192737443441
0,8,35,-25.4620109440673,35,63.0098181058032,35,-17.752183784898,35,22.0113661405135
0,8,40,-26.9123250684004,40,64.688463689594,40,-15.4654708903862,40,16.4359387495292
0,8,45,-28.1578201488559,45,65.8747910047446,45,-13.061056424093,45,10.7354239403718
0,8,50,-29.1890172158219,50,66.5597713840623,50,-10.55723943193,50,4.9532060728005
0,8,55,-29.9980682369648,55,66.7381917132592,55,-7.97307547305394,55,-0.866708683813399
0,8,60,-30.5788158454963,60,66.4086941058956,60,-5.3282315955544,60,-6.68002726401036
0,8,65,-30.9268402014497,65,65.57378623772,65,-2.64283665833837,65,-12.4425068032162
0,8,70,-31.0394926293327,70,64.2398222617408,70,0.062671861635907,70,-18.110291352659
0,8,75,-30.9159157761487,75,62.4169544492852,75,2.76770341090145,75,-23.6402456496151
0,8,80,-30.5570501363684,80,60.1190559250836,80,5.45167106602457,80,-28.9902834028074
0,8,85,-29.9656268941986,85,57.3636150844112,85,8.09414821252601,85,-34.1196875944914
0,8,90,-29.1461471376236,90,54.1716024958498,90,10.6750240037509,90,-38.9894203615524
5,8,0,620.585198333401,0,-888.222325296008,0,-15.5931677964734,0,62.6616084113728
5,8,5,621.083131235195,5,-881.96867189533,5,-14.9158064682894,5,58.5448262332044
5,8,10,621.517324795998,10,-876.166354145931,10,-14.610916360963,10,53.7206105592952
5,8,15,621.793500336731,15,-870.905624091514,15,-14.6477009437443,15,48.2503627922704
5,8,20,621.828108919607,20,-866.266517097282,20,-14.9739441481254,20,42.2086684896271
5,8,25,621.553000039619,25,-862.316952312884,25,-15.5190099676671,25,35.6812913587113
5,8,30,620.919223683558,30,-859.111248061405,30,-16.1978956247612,30,28.7629236533368
5,8,35,619.899716138846,35,-856.689058828541,35,-16.9160872745594,35,21.5547724676707
5,8,40,618.490696972912,40,-855.074730521829,40,-17.5749071057005,40,14.1620502648943
5,8,45,616.711697343704,45,-854.277066742514,45,-18.0770049671188,45,6.69142859427518
5,8,50,614.604239977073,50,-854.289498643431,50,-18.3316400776057,50,-0.751491492787804
5,8,55,612.229289518456,55,-855.090651647996,55,-18.2594199169266,55,-8.06463951094294
5,8,60,609.66367936748,60,-856.645301077149,60,-17.7962120197151,60,-15.1518098151377
5,8,65,606.995789494328,65,-858.905703440926,65,-16.8960152719448,65,-21.9248079513111
5,8,70,604.320793125136,70,-861.813279741819,70,-15.5326633833838,70,-28.3053412106745
5,8,75,601.735805293109,75,-865.300611794908,75,-13.7003260103615,75,-34.2265825745715
5,8,80,599.3352528321,80,-869.293693656111,80,-11.4128636551054,80,-39.6343394642744
5,8,85,597.206746141997,85,-873.714360032961,85,-8.70217270895841,85,-44.4877677139032
5,8,90,595.427673189565,90,-878.482794812651,90,-5.61572010189603,90,-48.7595875537286
10,8,0,1209.77640747559,0,-1758.6886968129,0,-0.0112836898109037,0,68.1817248797262
10,8,5,1213.94672533629,5,-1751.21556263651,5,0.702872375187763,5,63.3251993518753
10,8,10,1217.85409684296,10,-1744.38607279494,10,0.155354414356101,10,57.4669889710566
10,8,15,1221.19670868158,15,-1738.32903348178,15,-1.57627188174658,15,50.7216273502807
10,8,20,1223.70138020718,20,-1733.14939149094,20,-4.34002734340033,20,43.220072439498
10,8,25,1225.14326019346,25,-1728.92845247482,25,-7.91857082578501,25,35.1047675112996
10,8,30,1225.36255124831,30,-1725.7248952317,30,-12.0433377289981,30,26.5258016407866
10,8,35,1224.27663458859,35,-1723.57594760498,35,-16.4127151061754,35,17.6381191491124
10,8,40,1221.88636108683,40,-1722.49823195352,40,-20.7127718524653,40,8.59947279744155
10,8,45,1218.27582651544,45,-1722.48802229767,45,-24.6387782352901,45,-0.431337437975521
10,8,50,1213.6055959489,50,-1723.52092390008,50,-27.9156514798514,50,-9.29642625030869
10,8,55,1208.10000547036,55,-1725.55122928378,55,-30.3155691596939,55,-17.8413805834085
10,8,60,1202.02976609625,60,-1728.51137364623,60,-31.6712892293186,60,-25.918627828833
10,8,65,1195.69155088488,65,-1732.31197914396,65,-31.8841691605169,65,-33.3916059348047
10,8,70,1189.38650616593,70,-1736.84293761458,70,-30.9264311936955,70,-40.139507909383
