"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,6824.84764071109,0,7707.37297538357,0,534.032930774105,0,2104.97881905995
0,8,5,6845.42107169367,5,7861.50508673598,5,-62.8238910222161,5,1425.22692284016
0,8,10,6813.89671494241,10,7955.80639747176,10,-659.202585073757,10,734.628189162018
0,8,15,6730.51448984711,15,7989.55921767554,15,-1250.56434941548,15,38.4384913837221
0,8,20,6595.90898548831,20,7962.50666800505,20,-1832.40856394676,20,-658.043746523801
0,8,25,6411.10463103121,25,7874.85463469807,25,-2400.30704286786,25,-1349.5178741826
0,8,30,6177.50789920115,30,7727.2702026538,30,-2949.93773584771,30,-2030.7213559577
0,8,35,5896.89660217691,35,7520.87657851402,35,-3477.11762143666,35,-2696.46982203088
0,8,40,5571.40636136658,40,7257.24454238231,40,-3977.83454238545,40,-3341.69652458541
0,8,45,5203.51435403912,45,6938.380493239,45,-4448.27774058453,45,-3961.49089881632
0,8,50,4796.02046050955,50,6566.71117903346,50,-4884.86685923421,50,-4551.13593529363
0,8,55,4352.02595535916,55,6145.06522766686,55,-5284.27919152187,55,-5106.14407925234
0,8,60,3874.90990486338,60,5676.65161942587,60,-5643.47496842704,60,-5622.29138359385
0,8,65,3368.30345025701,65,5165.03526470509,65,-5959.72049319912,65,-6095.64965567385
0,8,70,2836.06217255696,70,4614.10987288635,70,-6230.60894644034,70,-6522.61635322029
0,8,75,2282.23674926259,75,4028.06831885922,75,-6454.0787034546,75,-6899.94200185528
0,8,80,1711.0421262541,80,3411.37073271143,80,-6628.42902445631,80,-7224.75492555726
0,8,85,1126.82543950934,85,2768.71055544573,85,-6752.33299822702,85,-7494.58310184946
0,8,90,534.032930774109,90,2104.97881905995,90,-6824.84764071109,90,-7707.37297538357
5,8,0,5717.03768132465,0,9573.15984287033,0,738.553357451048,0,2086.24637209579
5,8,5,5761.59009519578,5,9719.40654000559,5,224.175582497866,5,1377.98602313075
5,8,10,5768.6181419125,10,9801.39457298362,10,-295.167368719747,10,660.548254802387
5,8,15,5737.17525279153,15,9818.72029718385,15,-817.216560493421,15,-60.0643504560043
5,8,20,5666.31791269093,20,9771.52856063532,20,-1339.50542867049,20,-777.856781219637
5,8,25,5555.15170406591,25,9660.50992149962,25,-1859.32869603332,25,-1486.8885536836
5,8,30,5402.8855007885,30,9486.89550704022,30,-2373.72099615941,30,-2181.32125742994
5,8,35,5208.89182691204,35,9252.44897684356,35,-2879.44684914447,35,-2855.46710897683
5,8,40,4972.77108562236,40,8959.45482277588,40,-3373.00324908152,40,-3503.83871855069
5,8,45,4694.41712058081,45,8610.70207796505,45,-3850.6356778513,45,-4121.19998416989
5,8,50,4374.08141057329,50,8209.46244180024,50,-4308.36786139983,50,-4702.61767819215
5,8,55,4012.433133898,55,7759.46187627106,55,-4742.04504685347,55,-5243.51291395311
5,8,60,3610.61238454333,60,7264.84490054264,60,-5147.39002074891,60,-5739.71130948008
5,8,65,3170.27398699796,65,6730.13110370363,65,-5520.07053501458,65,-6187.49034031668
5,8,70,2693.61964290863,70,6160.16379586659,70,-5855.77628706838,70,-6583.62213245818
5,8,75,2183.41654459572,75,5560.05119888713,75,-6150.30314437344,75,-6925.40982263487
5,8,80,1643.00109200055,80,4935.10110336582,80,-6399.64194174404,80,-7210.71563123865
5,8,85,1076.26692621508,85,4290.75044482353,85,-6600.06893676349,85,-7437.97896569209
5,8,90,487.637112223623,90,3632.4917326902,90,-6748.23490228851,90,-7606.22319789762
10,8,0,4262.35761088444,0,10971.9539556564,0,926.164374598168,0,2021.25774799849
10,8,5,4331.82446807728,5,11107.8017007077,5,507.148294300945,5,1315.11098220844
10,8,10,4381.49428454924,10,11181.0881651378,10,77.5449325675739,10,601.301834073642
10,8,15,4409.1276130356,15,11191.5494220764,15,-362.867263196522,15,-114.415017541709
10,8,20,4412.05522075419,20,11139.320194797,20,-813.84498035044,20,-826.289443390438
10,8,25,4387.27561506868,25,11024.9433977858,25,-1274.57751420295,25,-1528.57611200908
10,8,30,4331.57258235568,30,10849.3920181664,30,-1743.60243374471,30,-2215.53911607341
10,8,35,4241.65004359874,35,10614.1016844288,35,-2218.74313569074,35,-2881.46588122649
10,8,40,4114.28083481166,40,10321.0106141943,40,-2697.07190521391,40,-3520.69492986327
10,8,45,3946.46510313617,45,9972.60202628494,45,-3174.90185959428,45,-4127.66112315582
10,8,50,3735.59293680984,50,9571.94278648933,50,-3647.81059431093,50,-4696.96043466772
10,8,55,3479.60476642623,55,9122.7112747094,55,-4110.69736359806,55,-5223.43422396059
10,8,60,3177.14219219516,60,8629.20740867344,60,-4557.87416711529,60,-5702.27058870986
10,8,65,2827.68143114293,65,8096.33853841585,65,-4983.18924012027,65,-6129.11796460234
10,8,70,2431.6417296021,70,7529.57651915427,70,-5380.17932013981,70,-6500.20402764972
10,8,75,1990.4619580258,75,6934.88353915155,75,-5742.24493462883,75,-6812.45142143572
10,8,80,1506.64019050472,80,6318.60698508516,80,-6062.84110516776,80,-7063.58109526748
10,8,85,983.733241373396,85,5687.34647253738,85,-6335.67455968205,85,-7252.19420406754
10,8,90,426.315654194979,90,5047.79884460976,90,-6554.89797822142,90,-7377.82457578514
15,8,0,2572.66986998189,0,11865.3590444411,0,1089.69434408178,0,1912.20139784649
15,8,5,2667.42519977238,5,11989.4335628433,5,771.604394394303,5,1234.73560366573
15,8,10,2761.45572168164,10,12057.8324924204,10,437.556324186447,10,551.22275719721
15,8,15,2851.27652601969,15,12070.3410894929,15,84.9608116028714,15,-133.57696652084
15,8,20,2932.59024568188,20,12026.8192168674,20,-288.0942560936,20,-814.923054184007
15,8,25,3000.41193424462,25,11927.2152950239,25,-682.68685521261,25,-1488.00922562352
15,8,30,3049.21877763482,30,11771.617866585,30,-1098.91994858383,30,-2147.87644861728
15,8,35,3073.12702153747,35,11560.3465950401,35,-1535.79964381535,35,-2789.33840496395
15,8,40,3066.09838088778,40,11294.0794452028,40,-1991.13823394326,40,-3406.93531114896
15,8,45,3022.17615922386,45,10974.0066749009,45,-2461.49103071232,45,-3994.93152123
15,8,50,2935.74734827524,50,10601.9962476659,50,-2942.13809624831,50,-4547.36903978118
15,8,55,2801.82168143006,55,10180.7506619083,55,-3427.12227254453,55,-5058.18311346175
15,8,60,2616.31305768442,60,9713.93311424583,60,-3909.35262643417,60,-5521.37825794205
15,8,65,2376.30426593171,65,9206.24202076791,65,-4380.777509022,65,-5931.2546972196
15,8,70,2080.27375266066,70,8663.41720081809,70,-4832.62450583412,70,-6282.66769870985
15,8,75,1728.26407296941,75,8092.16783237682,75,-5255.69682959845,75,-6571.29694891567
15,8,80,1321.97575873983,80,7500.02051302476,80,-5640.708656166,80,-6793.90072836489
15,8,85,864.777038722086,85,6895.09414010741,85,-5978.63689834444,85,-6948.53040091718
15,8,90,361.628018011884,90,6285.81571989243,90,-6261.06488931554,90,-7034.68425386708
20,8,0,767.218489445205,0,12268.8925521767,0,1222.572598195,0,1763.74030501148
20,8,5,885.627454038292,5,12381.3259860316,5,1003.63429621529,5,1135.48201438832
20,8,10,1021.88316263198,10,12448.6397035963,10,764.021966839575,10,503.172524044255
20,8,15,1171.49637113715,15,12470.6590044662,15,499.186123952292,15,-129.847529136241
20,8,20,1328.92494157201,20,12446.8853201322,20,205.384393716664,20,-760.368154186393
20,8,25,1487.67832604269,25,12376.4748907205,25,-120.152967335025,25,-1385.12084639234
20,8,30,1640.43386656074,30,12258.2839768857,30,-479.05512991827,30,-2000.55574287603
20,8,35,1779.18256323478,35,12090.9993181254,35,-871.63341943024,35,-2602.61315995087
20,8,40,1895.4260079488,40,11873.3607918159,40,-1296.69856894603,40,-3186.52808936741
20,8,45,1980.44355422858,45,11604.4660501189,45,-1751.38989683177,45,-3746.71015917545
