"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,7877.39364070269,0,7256.0218600598,0,-18.3109982720565,0,2547.99483152909
0,8,5,7845.8218709948,5,7450.48288828849,5,-704.801413066512,5,1905.89496732769
0,8,10,7754.53865941187,10,7588.24124301274,10,-1385.9278635368,10,1249.29009161409
0,8,15,7604.23872631235,15,7668.24849997232,15,-2056.50656611945,15,583.177363961318
0,8,20,7396.06594494072,20,7689.89575563208,20,-2711.43401198132,20,-87.3736955633175
0,8,25,7131.60463586136,25,7653.01826130547,25,-3345.72580780339,25,-757.259788507038
0,8,30,6812.86750932249,30,7557.89667699155,30,-3954.5546100236,30,-1421.38267721426
0,8,35,6442.2803473158,35,7405.25493538294,35,-4533.28686383617,35,-2074.68798549355
0,8,40,6022.6635419108,40,7196.25473230088,40,-5077.5180673415,40,-2712.20366547238
0,8,45,5557.21063036819,45,6932.48668548861,45,-5583.10629246513,45,-3329.07783788362
0,8,50,5049.46399039296,50,6615.95822904986,50,-6046.20370753134,50,-3920.6157177964
0,8,55,4503.28788050112,55,6249.07833566323,55,-6463.28586158563,55,-4482.31534476426
0,8,60,3922.83903067909,60,5834.63918284555,60,-6831.17850759454,60,-5009.90184546246
0,8,65,3312.53500715863,65,5375.79490279494,65,-7147.08176038231,65,-5499.35996805524
0,8,70,2677.02059207037,70,4876.03757754036,70,-7408.59140544761,70,-5946.96464068679
0,8,75,2021.13243384723,75,4339.17066208871,75,-7613.71719648765,75,-6349.30932152729
0,8,80,1349.86223740938,80,3769.28003783568,80,-7760.89800237428,80,-6703.33192461317
0,8,85,668.318774275734,85,3170.70291654121,85,-7849.01368830451,85,-7006.33812417027
0,8,90,-18.3109982720557,90,2547.99483152909,90,-7877.39364070269,90,-7256.0218600598
5,8,0,6911.31676042677,0,9185.83423980953,0,214.887770235323,0,2561.49072375226
5,8,5,6908.36259567853,5,9371.8411864994,5,-406.337640914919,5,1885.00904417518
5,8,10,6857.16283130527,10,9495.73449111778,10,-1028.21954588195,10,1195.93112144515
5,8,15,6757.18430842744,15,9556.83577438984,15,-1647.28076201657,15,500.226303425562
5,8,20,6608.05401015845,20,9555.03979173091,20,-2259.88031439784,20,-196.130312588652
5,8,25,6409.59877891615,25,9490.81020267539,25,-2862.20566864047,25,-887.213343318658
5,8,30,6161.88948639981,30,9365.17075580897,30,-3450.27358322698,30,-1567.20233343112
5,8,35,5865.28788086134,35,9179.69160026244,35,-4019.94059795924,35,-2230.4365447806
5,8,40,5520.49413207838,40,8936.47037190203,40,-4566.92381931208,40,-2871.4690027821
5,8,45,5128.59295993657,45,8638.1076889325,45,-5086.83226531081,45,-3485.11931367813
5,8,50,4691.0961781079,50,8287.67673460534,50,-5575.20860613756,50,-4066.52458654122
5,8,55,4209.97951726272,55,7888.68670796854,55,-6027.5806991222,55,-4611.18761710935
5,8,60,3687.71171577675,60,7445.04008734489,60,-6439.52188734304,60,-5115.02133346011
5,8,65,3127.27407842526,65,6960.98387146332,65,-6806.71862991284,65,-5574.38838326042
5,8,70,2532.16899852098,70,6441.05523114639,70,-7125.0436788411,70,-5986.13467572688
5,8,75,1906.41630497346,75,5890.02230647986,75,-7390.63272997421,75,-6347.61569370838
5,8,80,1254.53671727098,80,5312.8212020083,80,-7599.96226867412,80,-6656.71447452396
5,8,85,581.52214959808,85,4714.49054321925,85,-7749.92621532369,85,-6911.85032969367
5,8,90,-107.206920730755,90,4100.10523612191,90,-7837.90895749157,90,-7111.97763465782
10,8,0,5584.62843289138,0,10621.2923077711,0,424.582583991011,0,2520.53207439103
10,8,5,5608.40090042078,5,10797.1806836446,5,-118.225342979334,5,1837.43022772058
10,8,10,5598.68566853098,10,10911.2271219246,10,-667.633203189661,10,1143.4040063177
10,8,15,5553.70134934069,15,10962.9012730951,15,-1222.06316025357,15,444.585066936244
10,8,20,5471.48814947161,20,10952.1900398795,20,-1779.52378535252,20,-252.89005389247
10,8,25,5349.99628511531,25,10879.6070037659,25,-2337.54662119068,25,-942.915513325441
10,8,30,5187.18930143663,30,10746.204250338,30,-2893.14061710013,30,-1619.456310875
10,8,35,4981.15903570183,35,10553.5846425021,35,-3442.76773041097,35,-2276.5944787503
10,8,40,4730.24813067801,40,10303.9121296897,40,-3982.3423650083,40,-2908.58232231435
10,8,45,4433.1752762462,45,9999.91731730879,45,-4507.25643727925,45,-3509.90314509964
10,8,50,4089.15782846414,50,9644.89529148486,50,-5012.4307619027,50,-4075.33920300713
10,8,55,3698.02620412851,55,9242.6926420924,55,-5492.39220821544,55,-4600.04583921986
10,8,60,3260.32452240723,60,8797.68079502721,60,-5941.37478676451,60,-5079.62988338097
10,8,65,2777.39237439641,65,8314.71319001262,65,-6353.44158609671,65,-5510.22950296637
10,8,70,2251.42332276199,70,7799.06454798233,70,-6722.62338463403,70,-5888.5918394758
10,8,75,1685.49671546115,75,7256.35146634576,75,-7043.0688852103,75,-6212.14403460413
10,8,80,1083.58057088717,80,6692.43483537618,80,-7309.20090909735,80,-6479.0527531136
10,8,85,450.504580645004,85,6113.30602156367,85,-7515.87256549001,85,-6688.26714291634
10,8,90,-208.096393964932,90,5524.96031137105,90,-7658.51738355786,90,-6839.5404277928
15,8,0,3999.42930236081,0,11528.4418915878,0,603.515565601691,0,2429.8008983335
15,8,5,4046.30184957962,5,11693.901918139,5,147.101458485381,5,1764.93081001476
15,8,10,4076.49346303354,10,11802.7969251049,10,-321.28190684527,10,1090.50900866293
15,8,15,4087.1203874798,15,11854.5123303735,15,-802.001095391006,15,412.207126076011
15,8,20,4074.76892651637,20,11848.7495460813,20,-1294.79802851547,20,-264.257761201825
15,8,25,4035.61428541913,25,11785.5636739577,25,-1798.66314555495,25,-933.119063427288
15,8,30,3965.56834425802,30,11665.4149502153,30,-2311.73105809625,30,-1588.56600383434
15,8,35,3860.45398328092,35,11489.2308501571,35,-2831.20657884739,35,-2224.76197960934
15,8,40,3716.20091129355,40,11258.4745166776,40,-3353.32842863026,40,-2835.87934361315
15,8,45,3529.05532928448,45,10975.2139215363,45,-3873.37633799864,45,-3416.15340894544
15,8,50,3295.79364039124,50,10642.185085457,50,-4385.72482778758,50,-3959.95755967542
15,8,55,3013.92913058352,55,10262.841903017,55,-4883.94399457089,55,-4461.90009514964
15,8,60,2681.90026252899,60,9841.38473444663,60,-5360.94453814364,60,-4916.9418161835
15,8,65,2299.22993822037,65,9382.76003556312,65,-5809.1614300141,65,-5320.53134997922
15,8,70,1866.64663545769,70,8892.62402729569,70,-6220.768324855,70,-5668.75283423943
15,8,75,1386.1604632731,75,8377.26490687395,75,-6587.91321806579,75,-5958.47798897021
15,8,80,861.089648231273,80,7843.48049191223,80,-6902.96497468029,80,-6187.51209939853
15,8,85,296.035532375769,85,7298.41148000513,85,-7158.76011870858,85,-6354.72144432984
15,8,90,-303.19332165517,90,6749.33454630624,90,-7348.83954722798,90,-6460.12870452228
20,8,0,2265.6819607843,0,11931.2770341042,0,748.916399907952,0,2295.81032205191
20,8,5,2331.05444017248,5,12086.7200927186,5,381.936944297382,5,1669.34428394588
20,8,10,2397.19616984659,10,12194.7012846644,10,-1.47692841346614,10,1034.50279708458
20,8,15,2460.42173986957,15,12254.3496528656,15,-403.565452712975,15,396.098384533248
20,8,20,2516.19166770851,20,12264.8154791833,20,-825.804058960436,20,-240.971963950585
20,8,25,2559.22205852892,25,12225.3325339054,25,-1268.70431697976,25,-871.674742577824
20,8,30,2583.64274996685,30,12135.3105779586,30,-1731.6341108315,30,-1490.79619269523
20,8,35,2583.20724934771,35,11994.4569523376,35,-2212.67366837648,35,-2092.9146634582
20,8,40,2551.55069861758,40,11802.9215706183,40,-2708.52391041144,40,-2672.39675176982
20,8,45,2482.48497624139,45,11561.4555569123,45,-3214.48055365686,45,-3223.42380178428
20,8,50,2370.31425879299,50,11271.5709736118,50,-3724.48206256097,50,-3740.05398529291
20,8,55,2210.15089791735,55,10935.6876237146,55,-4231.23296950957,55,-4216.32396019397
20,8,60,1998.21068793164,60,10557.2523595103,60,-4726.39753243067,60,-4646.39276518396
20,8,65,1732.06825481813,65,10140.8162412441,65,-5200.8532602826,65,-5024.72840830229
20,8,70,1410.85669845391,70,9692.05521062732,70,-5644.99015650842,70,-5346.3337887479
20,8,75,1035.3999160083,75,9217.72110643844,75,-6049.03972568626,75,-5607.00293140978
20,8,80,608.270483771164,80,8725.51256209868,80,-6403.41754497789,80,-5803.5916167911
20,8,85,133.770114804114,85,8223.86020223052,85,-6699.06398353618,85,-5934.27969597407
20,8,90,-382.166605579158,90,7721.62777801116,90,-6927.7689247509,90,-5998.79735430033
25,8,0,490.072891168141,0,11900.5205999477,0,861.837848043469,0,2125.55173084587
25,8,5,569.12600042332,5,12046.1756888439,5,582.90846036365,5,1552.06862590959
25,8,10,665.63297844526,10,12155.7008064267,10,284.09010423785,10,971.457301007181
25,8,15,775.528103058073,15,12227.9688835327,15,-38.5616063561907,15,387.466507141406
25,8,20,893.633883376723,20,12261.5369270139,20,-388.170628263216,20,-196.087467939341
25,8,25,1013.70177331655,25,12254.6920323328,25,-766.762165458497,25,-775.207448517824
