"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
0,8,0,8104.31521444251,0,-3840.81724669519,0,99.3044344071265,0,-130.609495739345
0,8,5,8082.13080003079,5,-3837.58514510815,5,-607.411060922505,5,204.636792717765
0,8,10,7998.43649010682,10,-3805.14670336957,10,-1309.50379131369,10,538.325671619218
0,8,15,7853.86924890515,15,-3743.74879760794,15,-2001.63040715297,15,867.917567109719
0,8,20,7649.5293204234,20,-3653.85870295919,20,-2678.52340697633,20,1190.90408585156
0,8,25,7386.97185490113,25,-3536.16053732071,25,-3335.03122633595,25,1504.82710541253
0,8,30,7068.19507318751,30,-3391.55005480111,30,-3966.15744431624,30,1807.29748206185
0,8,35,6695.62505907406,35,-3221.12782849057,35,-4567.09880931394,35,2096.01323359663
0,8,40,6272.09729533211,40,-3026.19087443504,40,-5133.2817946831,40,2368.77705881634
0,8,45,5800.83508397678,45,-2808.22278056106,45,-5660.39740603444,45,2623.51306031177
0,8,50,5285.42501499241,50,-2568.88241567574,50,-6144.43397528445,50,2858.28254329773
0,8,55,4729.78967021706,55,-2309.9913044735,55,-6581.70769187187,55,3071.29877025101
0,8,60,4138.15777012627,60,-2033.51976463334,60,-6968.89063878038,60,3260.94055906177
0,8,65,3515.03199071685,65,-1741.57191151152,65,-7303.03611999656,65,3425.76462120833
0,8,70,2865.15469542372,70,-1436.36964455322,70,-7581.6010866458,70,3564.51654605426
0,8,75,2193.47184287071,75,-1120.23573729617,75,-7802.46549112976,75,3676.14034767078
0,8,80,1505.09534513895,80,-795.576159661459,80,-7963.94842196874,80,3759.7865015273
0,8,85,805.264163029262,85,-464.861767069705,85,-8064.82089655301,85,3814.81840988603
0,8,90,99.3044344071271,90,-130.609495739343,90,-8104.31521444251,90,3840.8172466952
5,8,0,8637.44314601396,0,-2137.98826031699,0,97.3152936549561,0,-134.949360340143
5,8,5,8619.96565995454,5,-2149.36268370409,5,-574.475773080051,5,10.205635894284
5,8,10,8548.01956532922,10,-2163.47611382174,10,-1243.06596295192,10,158.943253012251
5,8,15,8421.82628508982,15,-2179.2786276392,15,-1904.31777631714,15,313.996285869885
5,8,20,8241.82818293997,20,-2195.08280772496,20,-2554.0627401254,20,477.844437600548
5,8,25,8008.70646849443,25,-2208.61640694881,25,-3188.09460262602,25,652.596389730239
5,8,30,7723.40497640226,30,-2217.09446054881,30,-3802.16748401457,30,839.881900127739
5,8,35,7387.15882093977,35,-2217.30911667952,35,-4392.00053467425,35,1040.75690775255
5,8,40,7001.52656140391,40,-2205.73505497563,40,-4953.29054545452,40,1255.62433635934
5,8,45,6568.4241168529,45,-2178.64800682466,45,-5481.73375299075,45,1484.17296359677
5,8,50,6090.15827203163,50,-2132.25357756287,50,-5973.05775936224,50,1725.33636635803
5,8,55,5569.45726406229,55,-2062.82329421283,55,-6423.06402334887,55,1977.2735725101
5,8,60,5009.49568462147,60,-1966.83455732401,60,-6827.68078158293,60,2237.37264300734
5,8,65,4413.91082929031,65,-1841.11095906432,65,-7183.02554417076,65,2502.2779720602
5,8,70,3786.80772235611,70,-1682.95924352405,70,-7485.4755242792,70,2767.94161839091
5,8,75,3132.75037470431,75,-1490.29903670332,75,-7731.74356676835,75,3029.6984584036
5,8,80,2456.7374062558,80,-1261.78137675512,80,-7918.95641231121,80,3282.36437448041
5,8,85,1764.16096833805,85,-996.892049634378,85,-8044.73155088046,85,3520.35605492939
5,8,90,1060.74889350689,90,-696.035805789895,90,-8107.24855820965,90,3737.83028947115
10,8,0,8794.06011973394,0,-454.009996810373,0,87.9274455514411,0,-135.302877962844
10,8,5,8782.59781801886,5,-477.957734106755,5,-527.724081007595,5,-165.970881224363
10,8,10,8728.51978371154,10,-532.383536732918,10,-1142.00295800738,10,-188.793317043819
10,8,15,8631.53224769487,15,-615.266104020442,15,-1752.56370427371,15,-196.691739756233
10,8,20,8491.22030982885,20,-723.308662028622,20,-2356.93148431747,20,-183.049595673974
10,8,25,8307.07178078801,25,-852.029189254567,25,-2952.44119754496,25,-141.92476993444
10,8,30,8078.51519809032,30,-995.881175566812,30,-3536.17444844039,30,-68.2434224993255
10,8,35,7804.97636309498,35,-1148.40116682854,35,-4104.89700137829,35,42.0287749397639
10,8,40,7485.9570582644,40,-1302.37925946783,40,-4655.00185832907,40,191.740806885819
10,8,45,7121.13775187835,45,-1450.04892336497,45,-5182.46535791428,45,382.437804632525
10,8,50,6710.50323664146,50,-1583.29291552629,50,-5682.82521089914,50,614.271195725797
10,8,55,6254.48661262829,55,-1693.86244273013,55,-6151.18976761671,55,885.938617561888
10,8,60,5754.12328607305,60,-1773.60698483265,60,-6582.28680519253,60,1194.65479294065
10,8,65,5211.20326335192,65,-1814.712179286,65,-6970.55766377529,65,1536.15489129759
10,8,70,4628.40752438783,70,-1809.94281869517,70,-7310.29879968636,70,1904.73232412689
10,8,75,4009.41313147113,75,-1752.88731084255,75,-7595.84811106783,75,2293.31329051365
10,8,80,3358.95228538141,80,-1638.19893345255,80,-7821.80824351963,80,2693.57054205595
10,8,85,2682.81289396373,85,-1461.82797051033,85,-7983.29411311054,85,3096.07863573235
10,8,90,1987.77225583001,90,-1221.23746813792,90,-8076.18772357282,90,3490.51227726532
15,8,0,8622.94322469685,0,1107.99716907949,0,74.0203050358564,0,-133.178919268708
15,8,5,8616.82060302493,5,1073.65558900941,5,-476.279061523811,5,-320.22001449481
15,8,10,8581.2672111537,10,986.223812831946,10,-1026.56930027148,10,-495.777122028742
15,8,15,8515.81963737957,15,848.471105409504,15,-1575.97068335106,15,-649.23241722564
15,8,20,8419.70739516369,20,664.885123750297,20,-2123.56012372073,20,-770.638510528972
15,8,25,8291.78919509589,25,441.538086934482,25,-2668.32127933421,25,-851.001771680521
15,8,30,8130.49201118805,30,185.919782084571,30,-3209.04590564483,30,-882.52735994222
15,8,35,7933.77937202833,35,-93.2529346412361,35,-3744.18434397308,35,-858.823193746593
15,8,40,7699.17534096749,40,-386.242170318417,40,-4271.65446502364,40,-775.064170374622
15,8,45,7423.86595416406,45,-682.505422664996,45,-4788.62956831728,45,-628.120854812046
15,8,50,7104.89081392304,50,-970.920537287542,50,-5291.33490569111,50,-416.658139923077
15,8,55,6739.42511807212,55,-1240.02028466602,55,-5774.88802296955,55,-141.208947751331
15,8,60,6325.13826759194,60,-1478.23966289164,60,-6233.21877053242,60,195.773843788439
15,8,65,5860.60135084989,65,-1674.17975421445,65,-6659.10003926926,65,589.886896603666
15,8,70,5345.70436435115,70,-1816.89133935601,70,-7044.31026392035,70,1034.77016319068
15,8,75,4782.03685526857,75,-1896.17969140727,75,-7379.93456982134,75,1522.1307310993
15,8,80,4173.1840468073,80,-1902.92933282481,80,-7656.79488883323,80,2041.80504291263
15,8,85,3524.89493187497,85,-1829.44433087673,85,-7865.98261836046,85,2581.86941856938
15,8,90,2845.08893731567,90,-1669.79612694695,90,-7999.45268073927,90,3128.80949737442
20,8,0,8193.98876992317,0,2467.31381896187,0,57.3148807376447,0,-130.328235640288
20,8,5,8190.69127250748,5,2424.82568494601,5,-429.319691239778,5,-450.24270039632
20,8,10,8169.36977916046,10,2312.46484367472,10,-916.120911761984,10,-755.48239813672
20,8,15,8130.09762306526,15,2133.58630221579,15,-1402.63279954572,15,-1032.56429666739
20,8,20,8072.80454109392,20,1893.51198966268,20,-1888.74982345856,20,-1268.94334644199
20,8,25,7996.97913076294,25,1599.33464303794,25,-2374.79353694847,25,-1453.3565211354
20,8,30,7901.33043405989,30,1259.69770839996,30,-2861.43943618616,30,-1576.08784281139
20,8,35,7783.48045710223,35,884.572625624451,35,-3349.47756207398,35,-1629.15567477138
20,8,40,7639.76215685897,40,485.048113257281,40,-3839.41803746618,40,-1606.43452972032
20,8,45,7465.18870123426,45,73.1364813564349,45,-4330.9812851442,45,-1503.73078322384
20,8,50,7253.63992805083,50,-338.407902870003,50,-4822.53817906826,50,-1318.83369124858
20,8,55,6998.28287268366,55,-736.270544761701,55,-5310.58359692009,55,-1051.56004964794
20,8,60,6692.20872095163,60,-1106.77539139709,60,-5789.33393691241,60,-703.804065664803
20,8,65,6329.23364126727,65,-1436.11560584848,65,-6250.53268588002,65,-279.595660239212
20,8,70,5904.7812257801,70,-1710.62803694992,70,-6683.52785972121,70,214.837435334142
20,8,75,5416.74467115825,75,-1917.11722453716,75,-7075.65345206025,75,771.014478581254
20,8,80,4866.22063895863,80,-2043.22935240489,80,-7412.90853335599,80,1378.16815194333
20,8,85,4258.01494765092,85,-2077.87232461565,85,-7680.88821201238,85,2023.25011090218
20,8,90,3600.84152933707,90,-2011.67485922183,90,-7865.88615662275,90,2690.9954586452
25,8,0,7584.58922865027,0,3570.38902552114,0,37.9770649285568,0,-127.818727556209
25,8,5,7580.55345351366,5,3522.14469628489,5,-394.872142259604,5,-554.204574836423
25,8,10,7565.86162068182,10,3393.5726373949,10,-826.399768043549,10,-963.115601474003
25,8,15,7542.02777218249,15,3188.44786050875,15,-1255.14383199715,15,-1338.78128912078
25,8,20,7511.0365215351,20,2912.54133900304,20,-1680.74035811766,20,-1666.72347061958
25,8,25,7474.64466508841,25,2573.3460016499,25,-2104.25807982271,25,-1934.15886734513
25,8,30,7433.56093828638,30,2179.80628743258,30,-2528.23101556715,30,-2130.25514783404
25,8,35,7386.64570051867,35,1742.09063547394,35,-2956.34662513615,35,-2246.2494676156
25,8,40,7330.28064737263,40,1271.4286873366,40,-3392.79533436019,40,-2275.46226750178
25,8,45,7258.04567766765,45,780.011224866919,45,-3841.34025448161,45,-2213.25370538723
25,8,50,7160.8050174338,50,280.928057233766,50,-4304.21800393959,50,-2056.97189134052
25,8,55,7027.25028196773,55,-211.895540704332,55,-4781.02403268066,55,-1805.93151380401
25,8,60,6844.88125227667,60,-683.805174502148,60,-5267.75893396544,60,-1461.44298846212
25,8,65,6601.33634923409,65,-1119.59740755017,65,-5756.20801213363,65,-1026.89277247358
25,8,70,6285.92616377259,70,-1503.78695473679,70,-6233.79219874584,70,-507.861227822623
25,8,75,5891.18532513179,75,-1820.95732417389,75,-6683.96859993241,75,87.7416574530872
25,8,80,5414.24649088312,80,-2056.18136721579,80,-7087.18398582472,80,749.541769376636
25,8,85,4857.85593115248,85,-2195.49809368306,85,-7422.30796082665,85,1464.5842537444
25,8,90,4230.88899046705,90,-2226.43914525653,90,-7668.40723525925,90,2217.25275362268
30,8,0,6868.40287945648,0,4391.63704548143,0,15.2611161848799,0,-125.25512854568
30,8,5,6860.21460775031,5,4340.32104040016,5,-378.32738877319,5,-630.268885572551
30,8,10,6843.58772772118,10,4204.71382317327,10,-767.270475690529,10,-1115.44659515478
30,8,15,6822.35686873351,15,3988.78267738146,15,-1147.65582112911,15,-1563.2481699309
30,8,20,6801.8963978558,20,3698.27289392838,20,-1517.73409869881,20,-1957.85886605491
